root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
testeo_ligas_norteamerica,USA_MLS,2012,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,6mecugf49s4mos0k4711asb11,B. Alderson,Midfielder,36.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,dpjoxefndebrjk2dneyyypfit,E. Barbara,Attacker,8.0,2,0,1,0,0,0,2,0
testeo_ligas_norteamerica,USA_MLS,2012,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,6vzcdzb2xscxg076noy27xtxx,M. Bonjour,Defender,15.0,29,1,8,0,0,0,2,3
testeo_ligas_norteamerica,USA_MLS,2012,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,1w1bsi9t9fl2xnsdj96h67vf9,M. Boxall,Defender,2.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,5nckrml4tixj1752rzuhibpx,J. Cannon,Goalkeeper,1.0,26,0,0,1,1,0,0,1
testeo_ligas_norteamerica,USA_MLS,2012,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,2tyy8q2h5j5k9j4n6y0r7htxx,D. Chiumiento,Midfielder,20.0,16,0,0,0,0,0,1,8
testeo_ligas_norteamerica,USA_MLS,2012,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,dfqds3gsi09fliirfhhp5k991,C. Clarke,Attacker,34.0,2,0,0,0,0,0,2,0
testeo_ligas_norteamerica,USA_MLS,2012,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,ou2tp7tjup0x5mggdnte9l1x,Camilo Sanvezzo,Attacker,37.0,28,5,4,0,0,0,9,16
testeo_ligas_norteamerica,USA_MLS,2012,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,5k3ed0vzgwtigjd2by7ch27rp,J. DeMerit,Defender,6.0,32,1,4,0,0,0,0,3
testeo_ligas_norteamerica,USA_MLS,2012,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,d3srpna3pzk1afx7kgjf3a4lx,F. Franks,Midfielder,26.0,2,0,0,0,0,0,2,0
testeo_ligas_norteamerica,USA_MLS,2012,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,8mzf1lhkgv7obfx70f45f3651,A. Harris,Defender,9.0,7,0,1,0,0,0,4,3
testeo_ligas_norteamerica,USA_MLS,2012,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,8bcbp6dqxvu3vmwm4fuxnrmc5,J. Harvey,Defender,3.0,27,1,3,0,0,0,8,0
testeo_ligas_norteamerica,USA_MLS,2012,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,3gjwqrn2tbnphv86qkns1yymt,E. Hassli,Attacker,29.0,25,5,8,0,0,0,9,8
