liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,Los Angeles FC,1a2903ylmdc3vmdps0u619lh,Mohammed El Munir,Defender,13,4.0,8.0,2.0,4.0,3.0,4.0,1.0,11.0,,,7.0,,3.0,4.0,3.0,2.0,,,14.0,1.0,1.0,5.0,10.0,1.0,,,1.0,,,6.0,8.0,,,,2.0,,,2.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Los Angeles FC,1ulponxwggurn592nk3rqcfs9,E. Atuesta,Midfielder,20,270.0,203.0,27.0,100.0,49.0,91.0,21.0,220.0,,6.0,177.0,2.0,29.0,65.0,24.0,15.0,3.0,7.0,281.0,3.0,41.0,60.0,10.0,43.0,2.0,2.0,3.0,20.0,68.0,174.0,191.0,22.0,6.0,2.0,,3.0,,8.0,1.0,8.0,1.0,1.0,1.0,,4.0,21.0,14.0,,,8.0,2.0,2.0,21.0,,,2.0,6.0,,8.0,,,,7.0,,4.0,2.0,2.0,2.0,,1.0,3.0,,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Los Angeles FC,b6u6116764v2j7apsi25vx3v9,S. Beitashour,Defender,3,78.0,48.0,14.0,23.0,5.0,22.0,2.0,49.0,1.0,,43.0,,4.0,3.0,3.0,7.0,1.0,2.0,71.0,1.0,3.0,12.0,10.0,6.0,2.0,,1.0,,20.0,44.0,45.0,1.0,1.0,1.0,12.0,,,2.0,,,,,,,,5.0,2.0,,2.0,,1.0,3.0,3.0,,,,1.0,,1.0,,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Los Angeles FC,3qw81ws1dvf6ye83m2sd9vje1,T. Blackmon,Defender,27,192.0,122.0,16.0,55.0,26.0,53.0,12.0,123.0,,1.0,104.0,2.0,15.0,6.0,13.0,16.0,2.0,5.0,173.0,3.0,13.0,49.0,10.0,14.0,1.0,2.0,3.0,6.0,52.0,107.0,108.0,6.0,1.0,3.0,22.0,1.0,,3.0,1.0,3.0,1.0,2.0,,1.0,2.0,8.0,4.0,,1.0,1.0,3.0,1.0,7.0,,,2.0,3.0,,3.0,,,,1.0,,2.0,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Los Angeles FC,6fnojo4m3daqz5moaa9yu1dk9,L. Blessing,Forward,7,270.0,155.0,30.0,77.0,44.0,54.0,24.0,157.0,,2.0,125.0,2.0,26.0,53.0,21.0,28.0,3.0,5.0,219.0,3.0,49.0,43.0,10.0,53.0,1.0,2.0,3.0,18.0,31.0,129.0,131.0,20.0,2.0,,,1.0,,2.0,4.0,8.0,5.0,3.0,,,7.0,33.0,6.0,,2.0,8.0,,4.0,31.0,,,3.0,9.0,,5.0,,,1.0,14.0,,6.0,3.0,,2.0,,,1.0,,,,,,,,,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Los Angeles FC,2mmo9cxj0nuzwqgsnd787561h,A. Diomande,Forward,99,90.0,22.0,5.0,12.0,15.0,4.0,8.0,24.0,1.0,3.0,16.0,2.0,8.0,4.0,7.0,4.0,1.0,1.0,45.0,3.0,16.0,11.0,10.0,19.0,,2.0,3.0,7.0,4.0,14.0,16.0,8.0,,,,1.0,,,,6.0,3.0,,,,12.0,11.0,,,2.0,1.0,,3.0,9.0,2.0,1.0,,,,2.0,,,3.0,3.0,,,,,1.0,,1.0,2.0,,,,2.0,1.0,,,2.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Los Angeles FC,5hz95r5xtghhv5qiclwyf05ey,P. Ejimadu,Goalkeeper,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Los Angeles FC,8bcbp6dqxvu3vmwm4fuxnrmc5,J. Harvey,Defender,2,266.0,128.0,21.0,49.0,23.0,67.0,11.0,132.0,1.0,2.0,113.0,2.0,16.0,54.0,14.0,17.0,3.0,3.0,183.0,3.0,15.0,50.0,10.0,17.0,4.0,2.0,3.0,5.0,7.0,112.0,116.0,5.0,5.0,1.0,16.0,,,5.0,,1.0,,3.0,,3.0,1.0,12.0,3.0,,2.0,1.0,1.0,2.0,10.0,,,1.0,4.0,,3.0,,,,5.0,,3.0,1.0,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Los Angeles FC,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,Defender,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Los Angeles FC,62smmy1d3o9sm36mhyw5nrphx,M. Kaye,Midfielder,14,90.0,66.0,6.0,38.0,23.0,16.0,10.0,67.0,,1.0,48.0,1.0,13.0,19.0,10.0,2.0,1.0,4.0,86.0,1.0,13.0,25.0,10.0,14.0,,1.0,1.0,10.0,17.0,53.0,54.0,11.0,1.0,1.0,,,,3.0,3.0,1.0,3.0,,,,2.0,3.0,6.0,,,6.0,1.0,1.0,3.0,,,,1.0,,2.0,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Los Angeles FC,6vfwba584q9ewfdbo1ybxvmjt,T. Miller,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
