root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Trinidad and Tobago,Trinidad_and_Tobago,6khs0j3z9rtyljy8f5u5rq3th,J. Glenn,Attacker,7.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Trinidad and Tobago,Trinidad_and_Tobago,6gbmjgjyf3h1mu0jmw84o2fv9,A. Guerra,Attacker,11.0,3,0,1,0,0,0,1,2
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Trinidad and Tobago,Trinidad_and_Tobago,ogxgcfr9rcibyltn4k97ojpx,K. Hyland,Midfielder,8.0,3,0,1,0,0,0,0,3
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Trinidad and Tobago,Trinidad_and_Tobago,csulxnput72x962s4pay0iled,D. James,Midfielder,15.0,1,0,0,0,0,0,1,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Trinidad and Tobago,Trinidad_and_Tobago,5f5x4oq6vmje8sn32ii6wsij9,J. Jones,Midfielder,3.0,4,1,0,0,0,0,0,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Trinidad and Tobago,Trinidad_and_Tobago,cibdc67d0gk4m1ecoafpehqz9,K. Jones,Attacker,9.0,4,2,1,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Trinidad and Tobago,Trinidad_and_Tobago,dw9sorl6alzg7fki98luhrmqd,Y. Marshall,Defender,18.0,1,1,0,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Trinidad and Tobago,Trinidad_and_Tobago,2xb57wokwst4qljqbzn9el9ed,L. Peltier,Attacker,23.0,3,0,0,0,0,0,2,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Trinidad and Tobago,Trinidad_and_Tobago,ah56hircnlo8ylce7hajivn4l,M. Phillip,Goalkeeper,1.0,3,0,0,0,0,0,1,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Trinidad and Tobago,Trinidad_and_Tobago,13timbrenpwflybdz5tbs08ut,W. Plaza,Attacker,10.0,2,0,0,0,0,0,2,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Trinidad and Tobago,Trinidad_and_Tobago,939gdb6x3mj8fuxveqvlomcid,M. Williams,Defender,17.0,3,0,1,0,0,0,0,0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Trinidad and Tobago,Trinidad_and_Tobago,cqn9qstqvg761dhxrbjtmrg7p,J. Williams,Goalkeeper,21.0,2,0,0,0,0,0,0,1
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2015 USA-Canada,Trinidad and Tobago,Trinidad_and_Tobago,4xetaiwf5zmkhlxhvu9l34wk5,R. Winchester,Attacker,16.0,0,0,0,0,0,0,0,0
