liga,temporada,equipo,id,nombre,posicion,dorsal,Duels,Total Fouls Won,Goals Conceded Outside Box,Total Clearances,PutThrough/Blocked Distribution Won,Throw Ins to Own Player,Throw Ins to Opposition Player,Unsuccessful Passes Opposition Half,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Tackles Lost,Total Passes,Unsuccessful Launches,Total Tackles,Unsuccessful Long Passes,Time Played,Successful Passes Own Half,Ground Duels lost,Goals Conceded Inside Box,Ground Duels won,Games Played,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Leftside Passes,Starts,Successful Short Passes,Total Fouls Conceded,Total Losses Of Possession,Foul Attempted Tackle,Unsuccessful Short Passes,Duels won,Ground Duels,Tackles Won,Times Tackled,Substitute Off,Recoveries,Index,Successful Open Play Passes,Touches,Appearances,Duels lost,Forward Passes,Goals Conceded,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Successful Dribbles,Aerial Duels lost,Successful Lay-offs,Shots On Target ( inc goals ),Interceptions,Aerial Duels,Backward Passes,Successful Passes Opposition Half,Unsuccessful Dribbles,Blocks,Blocked Shots,Rightside Passes,Overruns,Total Touches In Opposition Box,Foul Won Penalty,Total Shots,Aerial Duels won,Saves made - parried,Punches,Crosses not Claimed,Drops,GK Successful Distribution,Successful Long Passes,Goalkeeper Smother,Saves Made,Saves Made from Inside Box,GK Unsuccessful Distribution,Goal Kicks,Catches,Successful Launches,Saves Made from Outside Box,Handballs conceded,Key Passes (Attempt Assists),Yellow Cards,Shots Off Target (inc woodwork),Unsuccessful Crosses & Corners,Successful Crosses & Corners,Offsides,Assists (Intentional),Goal Assists,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Successful Corners into Box,Corners Won,Unsuccessful lay-offs,Clearances Off the Line,Unsuccessful Crosses open play,Goals,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Penalties Taken,Penalties Off Target,Headed Goals,Hit Woodwork,Penalty Goals Conceded,Penalties Faced,Penalties Saved,Saves from Penalty,Attempts from Set Pieces,Right Foot Goals,Saves made - caught,Last Player Tackle,Penalties Conceded,Red Cards - 2nd Yellow,Total Red Cards,Through balls,Penalty Goals,Clean Sheets,Own Goal Scored,Other Goals,Goals from Outside Box,Second Goal Assists,Set Pieces Goals,Straight Red Cards
Concacaf_Concacaf_U17,2025,Anguilla Under 17,1e850fr6jwpaqr9f5bnim8qhg,J. Hodge,Forward,16,25.0,,1.0,6.0,1.0,3.0,3.0,2.0,1.0,3.0,7.0,6.0,,12.0,1.0,92.0,1.0,10.0,2.0,13.0,2.0,1.0,1.0,,1.0,2.0,,10.0,,2.0,14.0,23.0,5.0,1.0,,3.0,10.0,3.0,39.0,2.0,11.0,1.0,3.0,6.0,3.0,0.0,1.0,1.0,,,,2.0,2.0,2.0,,1.0,,3.0,,2.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,22nqowo7px4zp2lr6fl56kp3o,T. Jackson,Forward,9,46.0,6.0,3.0,1.0,2.0,,,11.0,,12.0,1.0,37.0,2.0,2.0,3.0,277.0,22.0,22.0,13.0,12.0,4.0,4.0,3.0,2.0,4.0,22.0,11.0,42.0,7.0,9.0,16.0,34.0,1.0,8.0,3.0,6.0,10.0,7.0,87.0,4.0,30.0,10.0,16.0,19.0,25.0,0.0,4.0,8.0,,1.0,,12.0,20.0,3.0,3.0,1.0,2.0,5.0,3.0,3.0,,2.0,4.0,,,,,,3.0,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,3.0,,,2.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,7s6vtpe1kjxii8rgq8lo5xqs,R. Josiah-Lind,Defender,17,4.0,,2.0,5.0,,,,,2.0,2.0,1.0,7.0,2.0,2.0,2.0,91.0,4.0,,5.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,,3.0,,,3.0,2.0,1.0,,1.0,,10.0,5.0,24.0,3.0,1.0,5.0,7.0,7.0,5.0,0.0,,1.0,,,,2.0,,1.0,,4.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,73leebnrfz4enq2ihq231ki6s,Caleqaun Julius,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,efx4du9j9or530ve8fv1i1kwk,T. Leveret,Defender,5,26.0,,2.0,32.0,2.0,19.0,10.0,10.0,,19.0,7.0,36.0,12.0,11.0,14.0,359.0,7.0,9.0,14.0,15.0,4.0,3.0,9.0,1.0,4.0,14.0,1.0,34.0,,5.0,16.0,24.0,4.0,1.0,1.0,8.0,10.0,16.0,137.0,4.0,10.0,25.0,16.0,35.0,17.0,0.0,4.0,1.0,,,7.0,2.0,4.0,10.0,1.0,2.0,,6.0,1.0,1.0,,,1.0,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,9egqzg1gb3029w4japupsgw0k,R. Martin,Midfielder,8,20.0,2.0,,1.0,2.0,,,15.0,2.0,17.0,2.0,29.0,2.0,5.0,7.0,119.0,5.0,8.0,3.0,9.0,3.0,5.0,5.0,9.0,1.0,10.0,,30.0,,10.0,9.0,17.0,3.0,5.0,,11.0,10.0,12.0,60.0,3.0,11.0,11.0,3.0,29.0,12.0,0.0,2.0,3.0,,,1.0,3.0,2.0,8.0,4.0,,,7.0,,1.0,,,,,,,,,2.0,,,,,,,,,,2.0,,,3.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,3nnrbewz7wpr8gk0nd730xxxw,N. Millington,Midfielder,6,30.0,3.0,3.0,33.0,,,,15.0,,25.0,6.0,47.0,3.0,8.0,6.0,360.0,18.0,11.0,14.0,11.0,4.0,1.0,10.0,13.0,4.0,19.0,4.0,34.0,3.0,19.0,17.0,22.0,2.0,2.0,,9.0,10.0,19.0,131.0,4.0,13.0,22.0,17.0,42.0,22.0,0.0,,2.0,,1.0,3.0,8.0,2.0,4.0,1.0,9.0,,10.0,,3.0,,2.0,6.0,,,,,,3.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,9xsg1j0cofx401tjm6mhcvjtg,N. Owen,Defender,4,5.0,,3.0,30.0,1.0,,,42.0,,55.0,1.0,80.0,29.0,1.0,51.0,315.0,17.0,1.0,13.0,1.0,4.0,2.0,14.0,6.0,4.0,16.0,,60.0,,4.0,2.0,2.0,,1.0,1.0,2.0,10.0,15.0,135.0,4.0,3.0,72.0,16.0,32.0,25.0,0.0,,2.0,,1.0,1.0,3.0,1.0,8.0,,6.0,,1.0,,3.0,,3.0,1.0,,,,,4.0,9.0,,,,14.0,18.0,,3.0,,,,,2.0,1.0,,,,,,,,,1.0,,,,1.0,,1.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,8bez6clal4m83lko8zbqmywb8,K. Robin,Forward,2,9.0,3.0,,2.0,1.0,,,2.0,,2.0,,2.0,2.0,2.0,2.0,81.0,,3.0,3.0,6.0,1.0,2.0,2.0,,1.0,,,8.0,,,6.0,9.0,2.0,3.0,1.0,2.0,10.0,,22.0,1.0,3.0,2.0,3.0,2.0,,0.0,1.0,,,,2.0,,,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,9gb2xioqbqqdvo0hayw0lqs5w,A. Rogers,Midfielder,14,5.0,,,1.0,,5.0,1.0,,1.0,,1.0,6.0,,2.0,,28.0,6.0,2.0,,3.0,1.0,,,1.0,,6.0,,2.0,,,3.0,5.0,1.0,,,1.0,10.0,6.0,18.0,1.0,2.0,4.0,,6.0,6.0,0.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2025,Anguilla Under 17,63j4vgsdqqh98w6e3af1j6o0k,A. Service,Goalkeeper,1,,,1.0,,,,,1.0,1.0,2.0,,4.0,1.0,,2.0,2.0,2.0,,,,1.0,,1.0,,,2.0,,2.0,,,,,,,,2.0,10.0,,5.0,1.0,,2.0,1.0,,2.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
