liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,Toronto FC,4qrro61zrv67enmd4xul84g0k,E. Aristizábal,Forward,17,38.0,23.0,15.0,12.0,,41.0,5.0,2.0,36.0,,,6.0,76.0,48.0,28.0,100.0,24.0,2.0,12.0,,9.0,7.0,2.0,38.0,25.0,13.0,,1.0,5.0,21.0,,102.0,,12.0,8.0,5.0,13.0,24.0,5.0,4.0,7.0,5.0,4.0,,,,6.0,3.0,1.0,77.0,57.0,28.0,84.0,2.0,1.0,1.0,,1.0,418.0,17.0,2.0,2.0,8.0,7.0,4.0,58.0,110.0,11.0,85.0,3.0,31.0,25.0,204.0,,1.0,1.0,4.0,,,24.0,2.0,25.0,0.0,7.0,1.0,,,,,,,,,3.0,3.0,3.0,,1.0,3.0,0.0,4.0,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,
USA_MLS,2026,Toronto FC,abtcvfates01lhgykxd6e740k,F. Bank,Forward,79,1.0,1.0,,1.0,,3.0,,,3.0,,,,2.0,2.0,,7.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,6.0,1.0,1.0,,,,2.0,,,,,,,,,,,,5.0,3.0,2.0,5.0,,,,,,12.0,,,,1.0,,,3.0,6.0,,5.0,,1.0,1.0,9.0,,1.0,1.0,,,,2.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Toronto FC,bx7d0ws7fi7iwgpi9ccomjehg,D. Barrow,Forward,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Toronto FC,c17dsbdvdteiub1kggnssgk5w,A. Bossenberry,Midfielder,56,1.0,1.0,,2.0,,4.0,,,9.0,,,1.0,8.0,4.0,4.0,15.0,9.0,1.0,2.0,,,,,7.0,3.0,4.0,,,,5.0,,26.0,,4.0,1.0,,4.0,8.0,,,,,,,,,,1.0,,19.0,16.0,3.0,19.0,,2.0,,,,33.0,1.0,,,,1.0,2.0,10.0,26.0,,19.0,2.0,,7.0,34.0,,1.0,1.0,,,1.0,7.0,1.0,6.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Toronto FC,88sn2nhcvthjuss1zcgner0no,M. Chisholm,Defender,73,,,,2.0,,2.0,,,8.0,,,,7.0,3.0,4.0,,14.0,1.0,2.0,,2.0,2.0,,7.0,3.0,4.0,,,,1.0,,28.0,,6.0,,,5.0,12.0,,,,,,,,,,,,23.0,6.0,18.0,24.0,1.0,2.0,,1.0,,65.0,,,,4.0,2.0,1.0,6.0,29.0,,24.0,3.0,,5.0,39.0,,,,,1.0,2.0,2.0,3.0,3.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Toronto FC,cgcpmpetc768pyqb51qthq61g,R. Chukwu,Defender,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Toronto FC,1wa6jf39zdyi462b1fk50vl61,J. Cifuentes,Midfielder,8,14.0,7.0,7.0,10.0,1.0,66.0,4.0,1.0,85.0,1.0,,6.0,95.0,44.0,51.0,195.0,117.0,3.0,10.0,1.0,15.0,14.0,1.0,81.0,37.0,44.0,,5.0,8.0,89.0,,333.0,1.0,46.0,30.0,10.0,44.0,66.0,9.0,4.0,3.0,10.0,5.0,,5.0,5.0,17.0,10.0,11.0,247.0,169.0,88.0,241.0,7.0,13.0,5.0,,7.0,796.0,17.0,3.0,3.0,3.0,13.0,8.0,135.0,338.0,7.0,252.0,20.0,20.0,86.0,495.0,,13.0,13.0,6.0,6.0,13.0,77.0,22.0,73.0,0.0,,3.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Toronto FC,3wn0nn5q8g2mjzuc8yb4dvu2,M. Cimermancic,Midfielder,71,3.0,1.0,2.0,2.0,,26.0,,,27.0,,,,18.0,12.0,6.0,33.0,10.0,4.0,2.0,,3.0,2.0,1.0,15.0,11.0,4.0,,4.0,1.0,17.0,1.0,62.0,,11.0,3.0,1.0,7.0,10.0,1.0,1.0,,2.0,2.0,,,,1.0,4.0,,58.0,36.0,23.0,59.0,,3.0,,,,140.0,5.0,,,1.0,6.0,,13.0,63.0,1.0,59.0,3.0,1.0,4.0,89.0,,1.0,1.0,2.0,,,4.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Toronto FC,ekok8abryabgzadxjcg5dhes4,Alonso Coello,Midfielder,14,19.0,5.0,14.0,13.0,2.0,73.0,2.0,6.0,173.0,,44.0,2.0,89.0,39.0,50.0,179.0,205.0,15.0,13.0,2.0,26.0,22.0,4.0,70.0,34.0,36.0,1.0,23.0,22.0,185.0,,596.0,,75.0,15.0,5.0,55.0,159.0,24.0,2.0,2.0,11.0,3.0,19.0,30.0,4.0,4.0,8.0,38.0,500.0,295.0,255.0,482.0,9.0,10.0,2.0,1.0,5.0,939.0,9.0,3.0,,17.0,20.0,13.0,166.0,622.0,4.0,520.0,19.0,6.0,102.0,838.0,25.0,40.0,7.0,3.0,19.0,41.0,116.0,26.0,61.0,0.0,2.0,3.0,2.0,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS,2026,Toronto FC,7jg5gnag8plx6xt8g4n0nl04,L. Costabile,Defender,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
