liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Aerial Duels won,Duels,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Throw Ins to Own Player,Goals,Corners Won,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Shots On Target ( inc goals ),Total Fouls Won,Left Foot Goals,Goals from Inside Box,Ground Duels won,Successful Launches,Unsuccessful Launches,Yellow Cards,Total Tackles,Successful Dribbles,Throw Ins to Opposition Player,Tackles Lost,Interceptions,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Blocks,Total Clearances,Unsuccessful Crosses & Corners,Tackles Won,Substitute On,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Unsuccessful Corners into Box,Offsides,Successful Crosses open play,Assists (Intentional),Goal Assists,Through balls,Successful Lay-offs,Handballs conceded,Penalties Conceded,Unsuccessful Dribbles,Headed Goals,Saves Made,GK Successful Distribution,Punches,Penalties Saved,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Catches,Saves Made from Outside Box,Penalties Taken,Penalty Goals,Times Tackled,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Clean Sheets,Goalkeeper Smother,Hit Woodwork,Total Red Cards,Straight Red Cards,Own Goal Scored,Clearances Off the Line,Unsuccessful lay-offs,Drops,Second Goal Assists,Saves made - caught,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2020,FC Motagua,dwy94xes5b0bou6dkwds1kdzp,R. Moreira,Forward,21,180.0,36.0,10.0,22.0,,4.0,22.0,3.0,11.0,,36.0,,4.0,24.0,4.0,11.0,14.0,1.0,11.0,6.0,2.0,3.0,1.0,60.0,2.0,2.0,12.0,8.0,51.0,10.0,1.0,8.0,24.0,4.0,2.0,10.0,4.0,25.0,25.0,12.0,14.0,,1.0,1.0,,2.0,4.0,2.0,1.0,,1.0,2.0,,,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,FC Motagua,2b8kd5on8sewq810i8tdclcyd,H. Castellanos,Midfielder,16,180.0,65.0,8.0,38.0,1.0,1.0,10.0,23.0,4.0,,66.0,,2.0,54.0,4.0,5.0,27.0,,4.0,9.0,2.0,,1.0,83.0,2.0,1.0,14.0,12.0,31.0,5.0,7.0,1.0,16.0,4.0,2.0,10.0,19.0,60.0,61.0,2.0,11.0,,,,,,,,2.0,,,4.0,,,,2.0,,,,1.0,,,1.0,2.0,,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,FC Motagua,80jh6qz31xli246tgd2oze8d1,R. Castillo,Forward,29,87.0,13.0,5.0,10.0,,2.0,6.0,3.0,3.0,,16.0,1.0,2.0,12.0,2.0,3.0,3.0,1.0,3.0,,1.0,,,28.0,2.0,1.0,4.0,3.0,27.0,5.0,1.0,4.0,10.0,2.0,2.0,3.0,5.0,10.0,13.0,6.0,5.0,,,,2.0,3.0,4.0,1.0,2.0,,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,FC Motagua,em31io8siplg24cxtflbmdz2t,F. Crisanto,Defender,27,154.0,34.0,3.0,15.0,2.0,,22.0,6.0,12.0,,34.0,1.0,3.0,18.0,3.0,14.0,4.0,,10.0,11.0,2.0,6.0,4.0,62.0,2.0,2.0,9.0,21.0,9.0,2.0,2.0,,9.0,3.0,2.0,7.0,6.0,20.0,20.0,,7.0,8.0,,,,,1.0,,1.0,,,2.0,,1.0,1.0,,1.0,2.0,,3.0,,2.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,FC Motagua,dvrgt4dygz6f6m20c6srcgkph,W. Crisanto,Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,FC Motagua,95a3nej1bfuhho7bth2ybyv2t,O. Elvir,Midfielder,24,180.0,58.0,9.0,38.0,1.0,3.0,21.0,19.0,5.0,,59.0,,,52.0,4.0,6.0,21.0,4.0,15.0,7.0,2.0,1.0,1.0,107.0,2.0,,9.0,25.0,56.0,7.0,1.0,1.0,13.0,4.0,2.0,3.0,4.0,52.0,53.0,4.0,6.0,12.0,,2.0,,1.0,2.0,1.0,3.0,,,6.0,,1.0,,3.0,,1.0,2.0,5.0,9.0,,,2.0,10.0,1.0,,4.0,,,1.0,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,FC Motagua,cwiq59cdn7lo5xzpscbqjdhhx,M. Galvaliz,Midfielder,10,140.0,69.0,10.0,43.0,3.0,1.0,26.0,18.0,11.0,,73.0,2.0,3.0,51.0,2.0,14.0,19.0,2.0,20.0,10.0,2.0,1.0,1.0,99.0,2.0,1.0,15.0,24.0,25.0,8.0,8.0,,16.0,2.0,2.0,7.0,20.0,55.0,59.0,1.0,8.0,,,,1.0,1.0,3.0,,2.0,,,8.0,,,,5.0,1.0,,2.0,1.0,3.0,,,,7.0,3.0,,2.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,FC Motagua,15sc9vi841osq7mvcbqcfzob9,E. Izaguirre,Defender,3,8.0,10.0,3.0,4.0,1.0,1.0,2.0,6.0,,,10.0,,,8.0,,1.0,4.0,,2.0,1.0,,,,13.0,1.0,,,3.0,23.0,,1.0,,1.0,,1.0,,,9.0,9.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,FC Motagua,9op1aiukhe7tarnth3j3bjtud,G. Klusener,Forward,9,56.0,14.0,3.0,8.0,,5.0,6.0,3.0,5.0,,16.0,,3.0,11.0,2.0,5.0,5.0,1.0,4.0,2.0,,1.0,1.0,25.0,2.0,1.0,3.0,4.0,34.0,4.0,,4.0,12.0,2.0,2.0,3.0,4.0,9.0,11.0,9.0,8.0,,,,2.0,3.0,6.0,1.0,,,,,,,,,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2020,FC Motagua,9w1g0akk9nsgs102ci99jquol,M. Licona,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
