liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,Portland Timbers,6qmzaju2rlnvj46dvycvalrkl,D. Asprilla,Forward,27,20.0,108.0,19.0,92.0,,15.0,142.0,64.0,112.0,5.0,27.0,1.0,108.0,128.0,418.0,23.0,33.0,2.0,124.0,,537.0,13.0,396.0,124.0,2.0,1844.0,317.0,28.0,46.0,2.0,41.0,11.0,,2.0,23.0,152.0,23.0,13.0,36.0,,282.0,29.0,,18.0,,23.0,108.0,48.0,,14.0,10.0,75.0,62.0,47.0,,31.0,8.0,16.0,6.0,7.0,,4.0,22.0,6.0,9.0,,11.0,979.0,8.0,8.0,10.0,13.0,9.0,174.0,81.0,413.0,205.0,188.0,27.0,29.0,1.0,284.0,44.0,129.0,542.0,37.0,14.0,17.0,6.0,4.0,3.0,3.0,,,,12.0,2.0,6.0,3.0,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Portland Timbers,b3lwrjpn01y0z8py3o3sp3tre,D. Ayala,Midfielder,24,4.0,45.0,8.0,42.0,,12.0,169.0,10.0,17.0,,2.0,,171.0,48.0,374.0,20.0,21.0,,56.0,,420.0,4.0,340.0,45.0,,735.0,119.0,1.0,14.0,,10.0,3.0,,,10.0,112.0,26.0,13.0,6.0,,206.0,21.0,,21.0,,14.0,99.0,7.0,,8.0,,6.0,15.0,85.0,,18.0,4.0,11.0,1.0,6.0,,1.0,34.0,1.0,,,2.0,604.0,14.0,3.0,13.0,15.0,13.0,48.0,57.0,364.0,102.0,55.0,2.0,21.0,,90.0,27.0,64.0,430.0,7.0,11.0,3.0,,,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Portland Timbers,cqx2x7351ie20giqha8hd5djp,D. Bingham,Goalkeeper,1,,1.0,2.0,15.0,,,15.0,,1.0,,,,4.0,38.0,25.0,,,,40.0,,30.0,,13.0,,,180.0,1.0,,,,,,,,2.0,7.0,,2.0,,,10.0,2.0,,,,2.0,54.0,1.0,,,,,,77.0,,3.0,1.0,39.0,,,,23.0,12.0,,,,,87.0,,,,,,,,13.0,,,,2.0,,40.0,,1.0,65.0,,,,,,0.0,,1.0,11.0,,,,,,11.0,,1.0,1.0,,,10.0,2.0,2.0,2.0,9.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Portland Timbers,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,Midfielder,10,23.0,181.0,20.0,58.0,8.0,7.0,182.0,15.0,18.0,5.0,110.0,,170.0,318.0,651.0,18.0,32.0,7.0,233.0,1.0,838.0,16.0,601.0,73.0,,1829.0,152.0,14.0,18.0,7.0,30.0,30.0,1.0,2.0,25.0,291.0,12.0,6.0,23.0,23.0,497.0,32.0,34.0,19.0,,29.0,299.0,3.0,,36.0,7.0,92.0,42.0,88.0,1.0,31.0,2.0,52.0,28.0,17.0,,1.0,50.0,15.0,7.0,2.0,5.0,1303.0,5.0,8.0,12.0,5.0,7.0,124.0,61.0,612.0,134.0,88.0,78.0,32.0,5.0,439.0,39.0,64.0,884.0,43.0,13.0,20.0,4.0,3.0,3.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Portland Timbers,8vcytrkvxzki08gxqpulol3hl,B. Bodily,Midfielder,98,,,,1.0,,,5.0,1.0,1.0,,,,,,10.0,,,,,,10.0,,9.0,1.0,,13.0,2.0,2.0,1.0,,,,,,,2.0,,,,,5.0,3.0,,,,,2.0,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,12.0,,1.0,3.0,,,6.0,,10.0,1.0,2.0,,3.0,,,,,10.0,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Portland Timbers,2fckiuro6y0tpq9p42vepkgdl,P. Bonilla,Defender,28,,16.0,3.0,13.0,,4.0,27.0,5.0,9.0,,3.0,,21.0,19.0,53.0,1.0,3.0,,25.0,,72.0,,47.0,9.0,,251.0,32.0,28.0,4.0,,8.0,,,,9.0,3.0,5.0,8.0,2.0,,28.0,6.0,,1.0,,5.0,41.0,4.0,1.0,1.0,,,2.0,100.0,,6.0,1.0,9.0,2.0,,1.0,5.0,6.0,2.0,,,,157.0,1.0,,3.0,1.0,,13.0,14.0,47.0,23.0,14.0,3.0,6.0,,43.0,5.0,18.0,78.0,,1.0,,,,0.0,2.0,1.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Portland Timbers,4jra9m67m4hmmq201rsy79ucp,C. Bravo,Defender,5,12.0,167.0,26.0,209.0,,77.0,398.0,31.0,48.0,,55.0,,83.0,249.0,911.0,37.0,66.0,2.0,259.0,,1146.0,10.0,842.0,130.0,5.0,2204.0,345.0,156.0,44.0,2.0,17.0,16.0,,,65.0,415.0,120.0,50.0,18.0,6.0,524.0,26.0,6.0,30.0,2.0,29.0,535.0,17.0,,19.0,,41.0,36.0,77.0,1.0,36.0,7.0,92.0,11.0,3.0,1.0,23.0,69.0,11.0,,,,1921.0,43.0,6.0,,47.0,35.0,137.0,167.0,890.0,297.0,161.0,48.0,26.0,2.0,424.0,77.0,184.0,1170.0,14.0,35.0,2.0,,,0.0,16.0,8.0,,2.0,1.0,,32.0,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2022,Portland Timbers,b4etfnmz4dzoa4r9g0403catx,D. Chará,Midfielder,21,2.0,127.0,27.0,221.0,,39.0,609.0,12.0,25.0,,1.0,,458.0,108.0,1201.0,25.0,44.0,1.0,167.0,,1313.0,2.0,1117.0,115.0,4.0,2437.0,276.0,5.0,59.0,2.0,54.0,2.0,2.0,,60.0,370.0,73.0,44.0,7.0,,594.0,28.0,1.0,9.0,,35.0,427.0,13.0,,13.0,,9.0,18.0,48.0,1.0,41.0,6.0,40.0,2.0,3.0,,12.0,84.0,2.0,,,2.0,1737.0,34.0,9.0,1.0,35.0,29.0,113.0,136.0,1151.0,251.0,127.0,1.0,28.0,4.0,214.0,51.0,149.0,1368.0,2.0,36.0,,,,0.0,13.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
USA_MLS,2022,Portland Timbers,f0vfopaxrv868q0vxmx8pbx05,Y. Chará,Midfielder,23,19.0,148.0,33.0,171.0,8.0,31.0,402.0,20.0,31.0,3.0,52.0,,354.0,203.0,1133.0,32.0,35.0,2.0,181.0,6.0,1273.0,11.0,1080.0,110.0,2.0,2778.0,257.0,15.0,26.0,3.0,43.0,10.0,3.0,1.0,30.0,361.0,43.0,6.0,34.0,20.0,746.0,34.0,34.0,30.0,1.0,37.0,305.0,11.0,,49.0,4.0,124.0,60.0,50.0,,45.0,8.0,33.0,15.0,20.0,,8.0,53.0,4.0,4.0,,23.0,1824.0,12.0,5.0,1.0,23.0,18.0,294.0,116.0,1096.0,226.0,130.0,24.0,34.0,6.0,390.0,73.0,127.0,1314.0,35.0,14.0,16.0,1.0,3.0,1.0,1.0,1.0,,,5.0,1.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Portland Timbers,81rjjgomwe28swb62bnqspwid,G. Fochive,Midfielder,20,,,,1.0,,,3.0,,,,1.0,,,1.0,6.0,,1.0,,,,6.0,,6.0,3.0,,30.0,5.0,,3.0,,,1.0,,,,1.0,2.0,2.0,,,3.0,2.0,,,,1.0,3.0,,,,,,,10.0,,1.0,,,,,,,,,,,,16.0,2.0,1.0,2.0,,,2.0,2.0,6.0,5.0,3.0,1.0,2.0,,2.0,,2.0,6.0,,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
