liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,Antelope Valley Alta FC,6av5o8jv4etp32pz1etojph5g,E. Alaribe,Forward,8,2.0,1.0,36.0,3.0,1.0,2.0,6.0,9.0,1.0,2.0,1.0,29.0,10.0,10.0,1.0,18.0,1.0,250.0,2.0,21.0,15.0,7.0,16.0,4.0,3.0,11.0,1.0,32.0,63.0,25.0,1.0,3.0,7.0,2.0,1.0,24.0,9.0,1.0,9.0,21.0,3.0,1.0,3.0,3.0,11.0,1.0,3.0,1.0,5.0,16.0,1.0,5.0,36.0,1.0,16.0,4.0,7.0,5.0,5.0,13.0,1.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Antelope Valley Alta FC,d2y1o7r8e3133yypb72op14ic,M. Alassane,Midfielder,5,,2.0,24.0,2.0,1.0,,1.0,35.0,,2.0,,7.0,10.0,8.0,1.0,13.0,8.0,126.0,9.0,55.0,12.0,17.0,4.0,19.0,1.0,3.0,1.0,66.0,108.0,61.0,9.0,1.0,29.0,,4.0,53.0,14.0,,1.0,12.0,3.0,1.0,3.0,3.0,11.0,1.0,1.0,,4.0,10.0,7.0,,72.0,,26.0,2.0,12.0,8.0,,3.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Antelope Valley Alta FC,jur37jjs6esvj9ed495h4npw,A. Aoumaich,Forward,18,3.0,2.0,41.0,3.0,2.0,,,14.0,,1.0,5.0,22.0,10.0,12.0,1.0,32.0,3.0,151.0,1.0,44.0,5.0,19.0,18.0,13.0,1.0,7.0,3.0,61.0,104.0,44.0,1.0,2.0,12.0,,6.0,41.0,16.0,3.0,4.0,36.0,7.0,5.0,4.0,4.0,17.0,3.0,1.0,,5.0,20.0,3.0,3.0,61.0,2.0,30.0,1.0,17.0,18.0,9.0,4.0,5.0,4.0,1.0,,,1.0,,3.0,4.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Antelope Valley Alta FC,14mioehew12zyrf4ncpzbqe3t,A. Apollon,Defender,14,,1.0,9.0,,1.0,1.0,,9.0,,,1.0,7.0,10.0,3.0,1.0,6.0,,58.0,,18.0,3.0,2.0,4.0,1.0,,1.0,,22.0,27.0,18.0,,,2.0,1.0,1.0,18.0,4.0,,1.0,6.0,1.0,,1.0,1.0,4.0,,1.0,1.0,2.0,15.0,1.0,2.0,22.0,,9.0,1.0,2.0,2.0,2.0,3.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Antelope Valley Alta FC,1bmbt6h6bsiimpzxt07cqwfvu,E. Blancas,Forward,30,5.0,,21.0,4.0,3.0,2.0,1.0,30.0,,3.0,3.0,15.0,10.0,10.0,2.0,33.0,3.0,257.0,1.0,70.0,3.0,6.0,13.0,17.0,2.0,2.0,2.0,87.0,132.0,75.0,1.0,3.0,30.0,,1.0,72.0,17.0,3.0,1.0,18.0,3.0,1.0,3.0,3.0,17.0,5.0,3.0,3.0,9.0,28.0,1.0,3.0,92.0,1.0,46.0,5.0,19.0,5.0,9.0,2.0,7.0,1.0,0.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,,1.0,1.0,,,,,5.0,3.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Antelope Valley Alta FC,8x1m9jmypxtxezmzbc5t9zfh0,E. Ceja,Defender,16,,,10.0,1.0,2.0,2.0,,88.0,,1.0,,3.0,10.0,4.0,,10.0,5.0,180.0,5.0,99.0,5.0,7.0,3.0,23.0,,1.0,,107.0,138.0,105.0,16.0,,49.0,,2.0,100.0,33.0,,,5.0,,,2.0,2.0,8.0,,2.0,,5.0,8.0,,3.0,113.0,,17.0,3.0,5.0,2.0,1.0,,4.0,1.0,0.0,,3.0,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Antelope Valley Alta FC,68tqdxlstpilrkvyvdnbhy31l,A. Cerritos,Midfielder,11,2.0,2.0,14.0,1.0,,1.0,,10.0,1.0,1.0,3.0,6.0,10.0,3.0,,12.0,2.0,124.0,,45.0,,8.0,6.0,11.0,,2.0,,48.0,75.0,48.0,,,10.0,,3.0,46.0,18.0,1.0,,14.0,5.0,,3.0,3.0,3.0,,1.0,1.0,6.0,12.0,,2.0,51.0,,38.0,2.0,1.0,8.0,5.0,,,2.0,0.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Antelope Valley Alta FC,vhjelesjaxtgjcgfv7yxp2lm,S. Cruz,Midfielder,19,6.0,3.0,24.0,4.0,,2.0,1.0,40.0,,3.0,1.0,10.0,10.0,19.0,,33.0,6.0,270.0,2.0,108.0,5.0,14.0,7.0,35.0,3.0,2.0,4.0,130.0,180.0,108.0,2.0,4.0,39.0,,4.0,102.0,27.0,4.0,2.0,19.0,4.0,4.0,3.0,3.0,22.0,4.0,3.0,1.0,12.0,29.0,12.0,6.0,130.0,1.0,69.0,5.0,20.0,12.0,2.0,3.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,0.0,,,1.0,,,,,,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Antelope Valley Alta FC,2p6g2orqpma171l31joi9vdas,J. Desdunes,Forward,7,4.0,2.0,35.0,5.0,,1.0,1.0,24.0,2.0,2.0,7.0,20.0,10.0,18.0,,43.0,2.0,206.0,1.0,76.0,4.0,15.0,17.0,8.0,4.0,5.0,3.0,94.0,154.0,81.0,,3.0,21.0,,3.0,79.0,30.0,7.0,1.0,31.0,7.0,4.0,3.0,3.0,18.0,8.0,2.0,5.0,2.0,40.0,3.0,6.0,99.0,,59.0,3.0,20.0,14.0,11.0,3.0,,12.0,0.0,,,,,1.0,1.0,2.0,,,,,,,,,,,7.0,4.0,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Antelope Valley Alta FC,32fghx5a0volzlf34tov0fkdl,D. Doumbia,Goalkeeper,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
