liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Blocks,Right Foot Goals,Total Red Cards,Straight Red Cards,GK Successful Distribution,Headed Goals,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Set Pieces Goals,Other Goals,Own Goal Scored,Foul Won Penalty,Penalty Goals Conceded,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Last Man Tackle,Penalties Saved,Saves from Penalty,Crosses not Claimed,Home Goals,Away Goals,Winning Goal,Times Tackled
USA_MLS,2017,Real Salt Lake,a3la5i3s64m9xz831pktwkmvp,O. Holness,Midfielder,12,6.0,,261.0,3.0,6.0,8.0,1.0,100.0,1.0,31.0,3.0,48.0,1.0,1.0,4.0,2.0,4.0,,7.0,39.0,33.0,4.0,19.0,101.0,1.0,7.0,,76.0,11.0,5.0,23.0,1.0,14.0,4.0,24.0,,,15.0,3.0,4.0,6.0,151.0,2.0,9.0,2.0,27.0,,25.0,7.0,100.0,11.0,1.0,,2.0,2.0,2.0,5.0,1.0,39.0,7.0,11.0,,7.0,9.0,1.0,,,,21.0,31.0,1.0,,77.0,78.0,12.0,,,,,,2.0,28.0,2.0,4.0,6.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,c7wtw0lejf07dv7ubm7ox3yz9,D. Horst,Defender,4,,,880.0,2.0,4.0,1.0,,370.0,1.0,29.0,,85.0,13.0,4.0,30.0,2.0,4.0,2.0,10.0,78.0,224.0,16.0,42.0,381.0,,10.0,2.0,278.0,11.0,6.0,72.0,,66.0,1.0,52.0,1.0,,49.0,8.0,7.0,20.0,483.0,,12.0,2.0,39.0,,194.0,13.0,37.0,48.0,2.0,,31.0,,5.0,26.0,1.0,75.0,29.0,13.0,,,12.0,,,,1.0,17.0,92.0,,,302.0,309.0,36.0,2.0,,1.0,,,11.0,27.0,5.0,20.0,22.0,7.0,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,234q7lf0bx51r8wehvg51r4k5,B. Lennon,Midfielder,27,57.0,13.0,1525.0,27.0,10.0,29.0,3.0,634.0,25.0,196.0,20.0,369.0,6.0,2.0,19.0,15.0,6.0,2.0,29.0,286.0,156.0,21.0,113.0,637.0,1.0,17.0,20.0,474.0,24.0,15.0,132.0,1.0,94.0,32.0,170.0,6.0,1.0,72.0,15.0,24.0,19.0,962.0,1.0,25.0,7.0,123.0,1.0,121.0,64.0,40.0,68.0,9.0,,31.0,18.0,11.0,16.0,19.0,168.0,16.0,26.0,,57.0,25.0,,,1.0,,71.0,226.0,2.0,,502.0,505.0,45.0,3.0,5.0,2.0,,2.0,14.0,100.0,7.0,7.0,52.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,430fmloyoec76fbmths7zithx,A. Maund,Defender,21,,,1179.0,3.0,1.0,1.0,1.0,353.0,1.0,29.0,,81.0,21.0,2.0,47.0,4.0,2.0,2.0,21.0,112.0,190.0,14.0,53.0,371.0,2.0,13.0,,237.0,26.0,5.0,100.0,,67.0,3.0,65.0,3.0,,40.0,14.0,7.0,35.0,537.0,,15.0,6.0,35.0,,187.0,13.0,29.0,52.0,3.0,,34.0,,2.0,36.0,1.0,92.0,69.0,28.0,,,15.0,,,,,19.0,88.0,1.0,,255.0,271.0,57.0,3.0,,,,1.0,8.0,40.0,6.0,30.0,16.0,5.0,14.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,8zbcl4940fgm0mbln2y4i8yxh,Y. Movsisyan,Forward,14,5.0,12.0,1416.0,5.0,12.0,12.0,7.0,237.0,15.0,72.0,3.0,114.0,2.0,4.0,10.0,10.0,17.0,3.0,55.0,226.0,37.0,13.0,96.0,254.0,9.0,19.0,6.0,139.0,30.0,36.0,106.0,,55.0,14.0,105.0,9.0,,32.0,16.0,33.0,6.0,513.0,,28.0,11.0,116.0,,66.0,98.0,38.0,51.0,19.0,,9.0,3.0,16.0,19.0,18.0,190.0,6.0,33.0,1.0,5.0,28.0,,1.0,1.0,,84.0,61.0,7.0,1.0,133.0,148.0,74.0,,3.0,,1.0,2.0,8.0,139.0,5.0,5.0,32.0,,3.0,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,cnh3usxfgrxwkye544kwf3t1x,L. Mulholland,Midfielder,19,14.0,,1949.0,16.0,5.0,30.0,3.0,1028.0,12.0,98.0,2.0,526.0,35.0,4.0,80.0,33.0,24.0,2.0,30.0,364.0,267.0,67.0,174.0,1045.0,5.0,35.0,25.0,712.0,27.0,32.0,254.0,,274.0,17.0,208.0,12.0,1.0,155.0,22.0,68.0,60.0,1486.0,,27.0,29.0,228.0,,436.0,36.0,100.0,147.0,8.0,,79.0,2.0,31.0,25.0,17.0,283.0,33.0,29.0,1.0,14.0,27.0,,1.0,1.0,,106.0,237.0,3.0,,775.0,791.0,55.0,6.0,2.0,2.0,,1.0,42.0,136.0,25.0,49.0,122.0,6.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,3y7ax96ce2fu6q67vqhj8o251,D. Phillips,Defender,17,34.0,1.0,962.0,105.0,2.0,,,405.0,6.0,50.0,4.0,174.0,33.0,2.0,53.0,7.0,1.0,2.0,14.0,208.0,114.0,29.0,78.0,415.0,3.0,19.0,7.0,258.0,21.0,1.0,131.0,1.0,115.0,6.0,125.0,2.0,14.0,79.0,11.0,28.0,40.0,723.0,1.0,13.0,10.0,80.0,,224.0,3.0,29.0,57.0,,,26.0,3.0,6.0,15.0,7.0,109.0,23.0,23.0,,34.0,13.0,,2.0,,1.0,38.0,26.0,,,276.0,284.0,29.0,2.0,,2.0,,,22.0,52.0,7.0,25.0,42.0,9.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,4649qle15zg22jj8udivc2ytx,J. Plata,Forward,10,42.0,12.0,2318.0,28.0,2.0,49.0,7.0,1011.0,41.0,187.0,31.0,688.0,1.0,1.0,31.0,14.0,35.0,3.0,27.0,470.0,184.0,13.0,183.0,1055.0,12.0,11.0,37.0,786.0,37.0,65.0,214.0,17.0,476.0,76.0,274.0,30.0,1.0,124.0,27.0,35.0,20.0,1605.0,57.0,29.0,4.0,217.0,1.0,236.0,154.0,70.0,89.0,30.0,11.0,55.0,11.0,34.0,5.0,42.0,249.0,2.0,40.0,3.0,80.0,29.0,31.0,,1.0,4.0,133.0,156.0,6.0,2.0,801.0,841.0,32.0,3.0,3.0,4.0,2.0,7.0,9.0,160.0,4.0,5.0,84.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,8nhhvbpx65k9rxtltgek5cq8l,N. Rimando,Goalkeeper,18,,,2488.0,,,,,389.0,,,,78.0,128.0,1.0,284.0,,,2.0,,293.0,404.0,,5.0,771.0,1.0,1.0,3.0,325.0,31.0,,289.0,,127.0,1.0,232.0,,,244.0,28.0,,57.0,1006.0,,28.0,1.0,10.0,,527.0,,53.0,8.0,,,157.0,,3.0,2.0,,12.0,23.0,33.0,,,28.0,,,,,4.0,117.0,,,288.0,482.0,2.0,8.0,,,,,,4.0,,1.0,6.0,38.0,,,,,240.0,,120.0,1.0,,73.0,13.0,2.0,,18.0,31.0,26.0,42.0,3.0,3.0,,,,,,,,,,2.0,2.0,1.0,,,,
USA_MLS,2017,Real Salt Lake,16dzxpieo1asiprh1h3h4uz11,A. Rusnák,Midfielder,11,39.0,4.0,2579.0,14.0,1.0,49.0,7.0,1081.0,34.0,201.0,50.0,772.0,5.0,2.0,47.0,12.0,28.0,4.0,22.0,449.0,285.0,20.0,133.0,1187.0,5.0,28.0,30.0,905.0,42.0,58.0,180.0,35.0,318.0,86.0,308.0,27.0,2.0,117.0,29.0,27.0,23.0,1733.0,138.0,30.0,20.0,158.0,3.0,327.0,60.0,65.0,77.0,30.0,8.0,102.0,9.0,25.0,2.0,19.0,182.0,5.0,46.0,1.0,151.0,30.0,92.0,1.0,3.0,9.0,83.0,341.0,4.0,,916.0,1007.0,24.0,6.0,4.0,13.0,,5.0,13.0,105.0,7.0,16.0,75.0,1.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,730zlb0kpah9nuhbt4cadx3h1,S. Saucedo,Midfielder,23,16.0,2.0,573.0,10.0,15.0,4.0,,216.0,4.0,57.0,4.0,151.0,4.0,2.0,8.0,10.0,13.0,,9.0,101.0,32.0,21.0,33.0,220.0,5.0,13.0,8.0,170.0,12.0,21.0,41.0,,74.0,9.0,52.0,8.0,,38.0,5.0,18.0,5.0,398.0,1.0,20.0,6.0,86.0,,46.0,34.0,22.0,47.0,8.0,,9.0,4.0,17.0,1.0,8.0,96.0,3.0,12.0,,16.0,20.0,,1.0,1.0,2.0,40.0,43.0,,,175.0,179.0,10.0,,,2.0,,2.0,11.0,49.0,10.0,7.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,3eq3fqw11mkpwb6ici8epqz11,J. Savarino,Forward,7,16.0,6.0,1673.0,1.0,3.0,49.0,6.0,705.0,23.0,143.0,12.0,428.0,4.0,,17.0,11.0,25.0,1.0,7.0,281.0,159.0,15.0,120.0,712.0,10.0,13.0,28.0,543.0,23.0,50.0,137.0,2.0,135.0,29.0,136.0,7.0,,91.0,19.0,31.0,20.0,1060.0,4.0,22.0,5.0,197.0,2.0,166.0,78.0,100.0,90.0,25.0,2.0,32.0,10.0,46.0,1.0,25.0,205.0,6.0,24.0,2.0,19.0,22.0,1.0,2.0,1.0,4.0,108.0,268.0,4.0,,569.0,575.0,8.0,2.0,6.0,5.0,,,11.0,115.0,4.0,9.0,89.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,3i6ctwuwb3gbyguct61p4zyeh,J. Schmidt,Defender,3,6.0,,676.0,20.0,2.0,,,250.0,1.0,21.0,2.0,86.0,14.0,,32.0,8.0,1.0,1.0,9.0,101.0,97.0,14.0,45.0,258.0,,6.0,3.0,162.0,17.0,2.0,77.0,,69.0,2.0,65.0,1.0,6.0,47.0,7.0,16.0,18.0,396.0,,9.0,,34.0,,146.0,7.0,20.0,40.0,1.0,,19.0,2.0,3.0,20.0,,63.0,33.0,18.0,,6.0,9.0,,,,,14.0,22.0,,,175.0,181.0,29.0,,,,,,12.0,23.0,2.0,11.0,20.0,2.0,6.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,7x7y8m1p75skatexs2v2xra39,C. Schuler,Defender,28,,,1069.0,,,1.0,,320.0,,19.0,,78.0,33.0,4.0,54.0,6.0,4.0,2.0,16.0,116.0,158.0,20.0,49.0,339.0,1.0,16.0,4.0,207.0,19.0,5.0,103.0,,71.0,2.0,73.0,1.0,,52.0,12.0,12.0,30.0,486.0,,12.0,8.0,60.0,,207.0,8.0,28.0,57.0,1.0,,29.0,,10.0,25.0,1.0,101.0,46.0,21.0,,,12.0,,,,,28.0,42.0,,,228.0,236.0,41.0,4.0,1.0,,,,13.0,44.0,7.0,26.0,32.0,6.0,3.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,erxgoewhliov1iaty10425dcl,L. Silva,Forward,20,5.0,13.0,1775.0,,10.0,49.0,7.0,511.0,9.0,148.0,2.0,302.0,4.0,5.0,12.0,5.0,28.0,1.0,42.0,243.0,93.0,15.0,127.0,532.0,15.0,25.0,10.0,368.0,23.0,48.0,139.0,2.0,140.0,24.0,134.0,10.0,,42.0,20.0,17.0,12.0,781.0,5.0,30.0,14.0,126.0,1.0,140.0,110.0,49.0,68.0,20.0,,25.0,1.0,26.0,17.0,11.0,185.0,6.0,24.0,,7.0,30.0,2.0,4.0,4.0,2.0,75.0,104.0,6.0,1.0,372.0,393.0,59.0,1.0,8.0,3.0,1.0,4.0,12.0,117.0,3.0,13.0,51.0,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,f5cmlyf69p88bb6qabbjhris5,M. Silva,Defender,30,,,650.0,,,,,310.0,,17.0,,66.0,8.0,,23.0,3.0,3.0,,9.0,47.0,209.0,11.0,23.0,321.0,1.0,8.0,2.0,250.0,5.0,4.0,46.0,,67.0,,30.0,1.0,,28.0,9.0,5.0,16.0,409.0,,9.0,7.0,22.0,,114.0,4.0,33.0,28.0,1.0,,25.0,,1.0,15.0,,46.0,34.0,5.0,,,9.0,,,1.0,,9.0,123.0,,,265.0,275.0,24.0,3.0,,,,,9.0,18.0,2.0,16.0,13.0,2.0,5.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,bwfrdgzxp3959vwsbbs7vr9p1,S. Sunday,Midfielder,8,,,1493.0,3.0,3.0,20.0,,837.0,1.0,103.0,1.0,367.0,7.0,8.0,18.0,21.0,,3.0,14.0,160.0,373.0,64.0,97.0,854.0,11.0,44.0,14.0,680.0,27.0,,115.0,,266.0,14.0,76.0,2.0,,121.0,18.0,34.0,39.0,1079.0,,21.0,33.0,168.0,,241.0,3.0,37.0,98.0,,,59.0,1.0,10.0,10.0,8.0,192.0,15.0,30.0,,,21.0,,3.0,,,80.0,244.0,,,723.0,739.0,24.0,2.0,1.0,1.0,,,51.0,94.0,13.0,34.0,88.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,Goalkeeper,24,,,572.0,,1.0,,,74.0,,,,14.0,47.0,,79.0,,,2.0,,81.0,57.0,1.0,,150.0,,,,47.0,20.0,,79.0,,20.0,,70.0,,,48.0,6.0,,9.0,219.0,,7.0,,2.0,,116.0,,38.0,2.0,,,24.0,,,1.0,,3.0,4.0,22.0,,,7.0,,,,,1.0,14.0,,,39.0,71.0,1.0,1.0,,,,,1.0,1.0,,2.0,1.0,11.0,,,,,58.0,,28.0,,,25.0,1.0,,,2.0,5.0,8.0,20.0,1.0,,,,,,,,,,,,,1.0,,,,
USA_MLS,2017,Real Salt Lake,eeczu60xli8npkvk1ax77wxjp,R. Velazco,Forward,22,10.0,,254.0,1.0,8.0,3.0,,83.0,4.0,30.0,1.0,55.0,2.0,2.0,3.0,3.0,3.0,,4.0,47.0,12.0,7.0,14.0,83.0,,9.0,3.0,65.0,6.0,4.0,17.0,,19.0,3.0,26.0,1.0,,12.0,1.0,4.0,1.0,158.0,,9.0,6.0,43.0,,21.0,12.0,100.0,26.0,1.0,,1.0,1.0,14.0,2.0,4.0,49.0,2.0,6.0,,10.0,9.0,,1.0,,,19.0,13.0,,,66.0,66.0,6.0,,,,,,5.0,23.0,2.0,3.0,24.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Real Salt Lake,6gb02llx1m6040wia4qcld61h,C. Wingert,Defender,16,30.0,,1755.0,142.0,3.0,1.0,1.0,808.0,9.0,77.0,2.0,315.0,38.0,5.0,99.0,4.0,1.0,4.0,20.0,305.0,299.0,33.0,121.0,832.0,7.0,32.0,3.0,545.0,33.0,4.0,220.0,,139.0,6.0,205.0,3.0,29.0,103.0,20.0,15.0,46.0,1217.0,1.0,23.0,15.0,93.0,1.0,472.0,4.0,27.0,77.0,3.0,,67.0,2.0,12.0,30.0,2.0,143.0,54.0,37.0,,31.0,23.0,1.0,,,,46.0,144.0,,,593.0,612.0,50.0,5.0,,,,1.0,23.0,66.0,10.0,25.0,47.0,9.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
