liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Orange County SC,1afsq18lr7xfdzwhtkmibqsb9,K. Alston,Defender,2,11.0,,965.0,55.0,2.0,1.0,2.0,,405.0,1.0,5.0,102.0,5.0,146.0,5.0,4.0,21.0,3.0,1.0,3.0,5.0,99.0,214.0,13.0,41.0,1.0,417.0,2.0,13.0,7.0,333.0,12.0,2.0,62.0,,75.0,4.0,,48.0,1.0,40.0,11.0,8.0,25.0,606.0,,13.0,5.0,4.0,58.0,142.0,8.0,10.0,48.0,1.0,22.0,5.0,19.0,,10.0,2.0,73.0,26.0,15.0,,11.0,13.0,,,,,20.0,98.0,,344.0,355.0,15.0,,,7.0,25.0,6.0,3.0,38.0,0.0,,,,,14.0,1.0,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,
USA_USL_Championship,2020,Orange County SC,5iptqxq1svwjczkbpeba32xre,E. Alvarado,Midfielder,27,4.0,,346.0,,6.0,,1.0,,131.0,,7.0,49.0,3.0,64.0,3.0,1.0,5.0,3.0,1.0,1.0,2.0,48.0,50.0,8.0,16.0,,132.0,3.0,2.0,,108.0,3.0,1.0,21.0,,41.0,6.0,,18.0,,24.0,3.0,8.0,7.0,199.0,1.0,9.0,,1.0,25.0,31.0,5.0,10.0,14.0,,3.0,3.0,5.0,,1.0,2.0,28.0,9.0,4.0,,4.0,9.0,,,,1.0,12.0,11.0,,110.0,111.0,3.0,1.0,,5.0,14.0,3.0,5.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Orange County SC,3gofrteqre0ms4u0uhw7v69k9,S. Casiple,Midfielder,8,21.0,3.0,913.0,9.0,1.0,1.0,1.0,,448.0,7.0,10.0,76.0,16.0,242.0,5.0,,22.0,9.0,3.0,3.0,6.0,152.0,146.0,14.0,65.0,1.0,459.0,7.0,14.0,5.0,332.0,6.0,6.0,87.0,8.0,129.0,17.0,1.0,110.0,5.0,44.0,12.0,24.0,16.0,632.0,24.0,13.0,11.0,1.0,62.0,155.0,16.0,10.0,35.0,3.0,40.0,4.0,10.0,,6.0,4.0,74.0,5.0,9.0,,39.0,13.0,13.0,,2.0,1.0,33.0,99.0,,363.0,372.0,12.0,1.0,1.0,11.0,39.0,3.0,14.0,29.0,0.0,,1.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,
USA_USL_Championship,2020,Orange County SC,68tqdxlstpilrkvyvdnbhy31l,A. Cerritos,Midfielder,0,,,32.0,,3.0,,,,5.0,,1.0,,,4.0,,,,,1.0,,3.0,3.0,1.0,1.0,,,5.0,,2.0,,5.0,,1.0,,,1.0,1.0,,,,2.0,,,,10.0,,3.0,2.0,,4.0,1.0,1.0,10.0,1.0,,,,,,,1.0,7.0,,,,,3.0,,,,,3.0,3.0,,5.0,5.0,3.0,,,1.0,6.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Orange County SC,dcypf9mqtlcn5wetj1z7g3mui,A. Cervantes,Goalkeeper,25,,,495.0,,1.0,,8.0,,66.0,,,,,11.0,21.0,,39.0,,,1.0,,44.0,85.0,,1.0,,136.0,,,,71.0,5.0,,40.0,,19.0,,,31.0,,44.0,5.0,,9.0,200.0,,6.0,,,1.0,77.0,,10.0,3.0,,25.0,,1.0,,2.0,,3.0,9.0,6.0,,,6.0,,,,,,40.0,,49.0,96.0,2.0,,,,,,,1.0,0.0,,,,,,,,,,65.0,,15.0,,7.0,,2.0,,4.0,7.0,3.0,8.0,,,,13.0,1.0,,,,,,,,,,
USA_USL_Championship,2020,Orange County SC,3xu3yyn3q5hvbniliz7p3q4mh,K. Coleman,Forward,16,10.0,1.0,186.0,1.0,9.0,,,1.0,69.0,1.0,9.0,14.0,2.0,34.0,2.0,,4.0,4.0,3.0,1.0,4.0,50.0,15.0,3.0,18.0,,69.0,,2.0,6.0,47.0,2.0,4.0,22.0,,17.0,5.0,,28.0,,13.0,,7.0,4.0,129.0,,9.0,2.0,,24.0,18.0,19.0,10.0,13.0,1.0,,2.0,3.0,,1.0,4.0,29.0,1.0,3.0,,10.0,9.0,,,,,12.0,20.0,1.0,47.0,47.0,5.0,,,2.0,16.0,1.0,2.0,12.0,0.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Orange County SC,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,Midfielder,12,11.0,1.0,825.0,2.0,6.0,,1.0,,390.0,3.0,13.0,88.0,,183.0,5.0,3.0,13.0,12.0,1.0,1.0,5.0,83.0,175.0,15.0,28.0,1.0,399.0,6.0,20.0,11.0,332.0,9.0,1.0,41.0,,91.0,10.0,,43.0,1.0,47.0,9.0,15.0,9.0,529.0,,15.0,16.0,5.0,80.0,94.0,7.0,10.0,42.0,,26.0,,12.0,,4.0,3.0,89.0,2.0,10.0,,11.0,15.0,,,,,42.0,126.0,,351.0,358.0,9.0,,1.0,9.0,47.0,6.0,15.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,Orange County SC,367rkogyur7n33z185t54xf1m,R. Drai,Forward,26,,,5.0,,1.0,,,,3.0,,,1.0,,3.0,,,,,,,,1.0,,,,,3.0,,,1.0,3.0,,,,,,,,,,1.0,,,,7.0,,1.0,,,3.0,1.0,1.0,10.0,3.0,,,,2.0,,,,3.0,,,,,1.0,,,,,,1.0,,3.0,3.0,,,,,,,,3.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Orange County SC,5kkmkgh2c0z88gx5nl99dfnbp,F. Due,Goalkeeper,1,,,945.0,,,,9.0,,159.0,,,,,18.0,38.0,,76.0,,,4.0,,80.0,165.0,1.0,3.0,1.0,262.0,1.0,1.0,,144.0,8.0,,79.0,,63.0,,,57.0,,108.0,11.0,,22.0,376.0,,11.0,1.0,,4.0,125.0,,10.0,4.0,,39.0,,2.0,,1.0,,5.0,8.0,12.0,,,11.0,,,,,1.0,74.0,,119.0,183.0,1.0,,,1.0,1.0,,,3.0,0.0,,,,,,,,,,113.0,,27.0,1.0,3.0,1.0,,,4.0,14.0,10.0,13.0,2.0,1.0,,13.0,4.0,,,,,,,,,,
USA_USL_Championship,2020,Orange County SC,8ip1nbv9fmpcb7zbuvkkx39p1,T. Enevoldsen,Forward,7,1.0,,90.0,,,,,,25.0,2.0,1.0,7.0,,13.0,,,,,1.0,,,14.0,3.0,,10.0,,26.0,,1.0,,15.0,,3.0,10.0,,7.0,,,9.0,1.0,4.0,1.0,,2.0,35.0,,1.0,,,2.0,6.0,6.0,10.0,,2.0,1.0,,,,,1.0,2.0,,,,1.0,1.0,,,,,2.0,6.0,,16.0,16.0,,,,,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
