liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Games Played,Index,Substitute On,Time Played,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Assists (Intentional),Backward Passes,Blocks,Carries,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Clean Sheets,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Overruns,Shots On Target ( inc goals ),Successful Launches,Through balls,Total Big Chances Scored,Home Goals,Away Goals,Blocked Shots,Goals from Outside Box,Handballs conceded,Hit Woodwork,Left Foot Goals,Offsides,Penalties Taken,Penalty Goals,Right Foot Goals,Successful Lay-offs,Unsuccessful lay-offs,Catches,Drops,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Goalkeeper Smother,Last Player Tackle,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Second Goal Assists,Attempts from Set Pieces,Set Pieces Goals,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Big Chances Saved,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Crosses not Claimed,Direct Setpiece Goals,Penalties Off Target,Own Goal Scored,Penalties Saved,Saves from Penalty
USA_USL_Championship,2025,Las Vegas Lights FC,catp73eq6wn8hxggfcpzks3u2,N. Ammeter,Goalkeeper,1,5.0,5.0,10.0,1.0,376.0,0.0,1.0,1.0,,,,,17.0,,,1.0,1.0,,,44.0,,,8.0,8.0,,,,,,,31.0,58.0,1.0,4.0,,,31.0,32.0,,4.0,,,,,,13.0,52.0,7.0,78.0,72.0,,,,,,,,5.0,,,22.0,107.0,,85.0,,,22.0,146.0,,,,,10.0,21.0,15.0,7.0,1.0,,1.0,,,,,,,5.0,,,,,,,,,,,,,,,,2.0,1.0,48.0,6.0,37.0,,,1.0,,14.0,6.0,8.0,,2.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Las Vegas Lights FC,470xuwiwevwy86l2ararrkyga,R. Arozarena,Goalkeeper,56,25.0,25.0,10.0,,2234.0,0.0,12.0,1.0,11.0,,,,109.0,,2.0,21.0,4.0,17.0,,411.0,1.0,,41.0,34.0,7.0,9.0,3.0,6.0,,1.0,144.0,360.0,3.0,44.0,,,224.0,119.0,,25.0,1.0,,,,1.0,144.0,255.0,92.0,318.0,266.0,,,,,1.0,,,37.0,1.0,6.0,271.0,674.0,,410.0,,,264.0,925.0,,,,1.0,97.0,261.0,227.0,37.0,3.0,1.0,10.0,,,,,,,32.0,,,,,,,,,,,,,,,,13.0,4.0,214.0,79.0,183.0,1.0,,5.0,16.0,71.0,47.0,23.0,4.0,21.0,,,,1.0,,,6.0,,,,,,,,,2.0,2.0
USA_USL_Championship,2025,Las Vegas Lights FC,65jctzcct9irz3wre08c2v2wa,E. Azcona,Midfielder,10,12.0,12.0,10.0,4.0,622.0,0.0,5.0,4.0,1.0,,53.0,,96.0,1.0,2.0,99.0,59.0,40.0,7.0,49.0,14.0,,12.0,11.0,1.0,94.0,55.0,39.0,8.0,3.0,34.0,176.0,3.0,41.0,17.0,9.0,31.0,45.0,1.0,8.0,5.0,,,,11.0,12.0,130.0,70.0,64.0,122.0,3.0,4.0,,6.0,25.0,,,2.0,21.0,21.0,99.0,181.0,1.0,134.0,7.0,12.0,47.0,312.0,,2.0,2.0,16.0,3.0,8.0,36.0,13.0,39.0,3.0,1.0,,,,,1.0,,1.0,2.0,,,,2.0,,1.0,1.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Las Vegas Lights FC,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,Defender,23,22.0,22.0,10.0,1.0,1837.0,0.0,40.0,25.0,15.0,,108.0,9.0,277.0,,10.0,177.0,80.0,97.0,108.0,308.0,25.0,,39.0,33.0,6.0,137.0,55.0,82.0,25.0,9.0,315.0,734.0,3.0,156.0,24.0,11.0,62.0,33.0,1.0,21.0,6.0,,10.0,9.0,10.0,53.0,591.0,310.0,320.0,567.0,16.0,29.0,12.0,121.0,8.0,1.0,,58.0,40.0,27.0,215.0,764.0,2.0,620.0,45.0,8.0,144.0,1201.0,,30.0,30.0,7.0,27.0,58.0,134.0,40.0,86.0,9.0,6.0,,,,,,1.0,5.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
USA_USL_Championship,2025,Las Vegas Lights FC,2jxho5va9q638vkklji2n8cx6,S. Brewer,Midfielder,28,5.0,5.0,10.0,3.0,168.0,0.0,2.0,1.0,1.0,,15.0,,31.0,,1.0,17.0,9.0,8.0,,23.0,,,6.0,6.0,,15.0,8.0,7.0,1.0,2.0,8.0,67.0,1.0,17.0,4.0,1.0,10.0,23.0,1.0,2.0,2.0,,,,1.0,4.0,56.0,19.0,39.0,54.0,,3.0,1.0,9.0,4.0,,,5.0,3.0,3.0,19.0,69.0,1.0,58.0,3.0,4.0,11.0,104.0,,3.0,3.0,3.0,1.0,4.0,9.0,5.0,7.0,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Las Vegas Lights FC,7im0ak1zd8rk6bmnnq41cgcbu,A. Chattha,Midfielder,15,1.0,1.0,10.0,,73.0,0.0,2.0,2.0,,,5.0,1.0,6.0,,,5.0,4.0,1.0,,10.0,1.0,,,,,3.0,2.0,1.0,,1.0,4.0,22.0,,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,,,,,3.0,16.0,3.0,14.0,14.0,1.0,,,,1.0,,,2.0,1.0,,10.0,23.0,1.0,17.0,1.0,,6.0,33.0,,1.0,1.0,,,1.0,4.0,3.0,5.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Las Vegas Lights FC,bnsuxef1oaaye5fise5qlur8q,V. Covil,Forward,41,15.0,15.0,10.0,11.0,431.0,0.0,7.0,4.0,3.0,1.0,25.0,1.0,40.0,,6.0,45.0,36.0,9.0,48.0,20.0,8.0,1.0,12.0,12.0,,38.0,32.0,6.0,4.0,2.0,20.0,82.0,1.0,22.0,12.0,1.0,12.0,18.0,2.0,4.0,6.0,,,,4.0,,55.0,32.0,24.0,56.0,,,,8.0,16.0,,1.0,3.0,14.0,2.0,66.0,83.0,4.0,56.0,,8.0,27.0,157.0,,8.0,8.0,11.0,,1.0,30.0,5.0,26.0,4.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Las Vegas Lights FC,3nvijn3ctkplajtt1dd23wycp,M. Gaines,Forward,98,22.0,22.0,10.0,14.0,814.0,0.0,20.0,12.0,8.0,2.0,71.0,3.0,109.0,1.0,12.0,99.0,61.0,38.0,39.0,29.0,4.0,3.0,10.0,10.0,,79.0,49.0,30.0,1.0,6.0,34.0,162.0,1.0,71.0,17.0,6.0,26.0,33.0,7.0,8.0,8.0,,4.0,4.0,11.0,2.0,131.0,94.0,46.0,134.0,2.0,5.0,,1.0,33.0,2.0,3.0,3.0,9.0,12.0,110.0,167.0,14.0,136.0,7.0,37.0,31.0,330.0,,20.0,20.0,25.0,1.0,2.0,44.0,7.0,29.0,3.0,,2.0,1.0,2.0,,5.0,7.0,,1.0,1.0,1.0,1.0,4.0,,1.0,,1.0,5.0,,,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Las Vegas Lights FC,c7i11l9181wd0o5m0t33melm,C. Gannon,Midfielder,8,14.0,14.0,10.0,6.0,764.0,0.0,16.0,15.0,1.0,,75.0,1.0,103.0,,4.0,133.0,79.0,54.0,39.0,26.0,5.0,,16.0,12.0,4.0,117.0,64.0,53.0,2.0,12.0,34.0,169.0,,60.0,23.0,13.0,40.0,42.0,6.0,8.0,1.0,,4.0,4.0,10.0,5.0,132.0,80.0,64.0,135.0,7.0,15.0,2.0,8.0,35.0,1.0,1.0,3.0,11.0,21.0,116.0,177.0,12.0,140.0,22.0,31.0,37.0,378.0,,17.0,17.0,18.0,4.0,5.0,43.0,11.0,32.0,1.0,2.0,1.0,1.0,1.0,,2.0,6.0,1.0,2.0,,1.0,0.0,3.0,,,,1.0,3.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Las Vegas Lights FC,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,Midfielder,7,17.0,17.0,10.0,9.0,882.0,0.0,26.0,17.0,9.0,,89.0,1.0,136.0,1.0,7.0,100.0,59.0,41.0,,51.0,2.0,,14.0,13.0,1.0,74.0,42.0,32.0,1.0,10.0,65.0,229.0,1.0,81.0,15.0,6.0,25.0,24.0,6.0,8.0,5.0,,6.0,6.0,10.0,7.0,195.0,132.0,69.0,188.0,4.0,6.0,2.0,26.0,30.0,4.0,,13.0,10.0,13.0,107.0,229.0,9.0,195.0,10.0,27.0,34.0,415.0,1.0,20.0,18.0,15.0,2.0,5.0,44.0,10.0,29.0,,2.0,1.0,1.0,,,2.0,3.0,3.0,1.0,,1.0,0.0,2.0,1.0,1.0,,,5.0,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
