liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Goals Conceded Outside Box,Offsides,Right Foot Goals,Headed Goals,Goals from Inside Box,Throw Ins to Own Player,Set Pieces Goals,Successful Corners into Box,Attempts from Set Pieces,Penalties Taken,Throw Ins to Opposition Player,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Total Red Cards,Straight Red Cards,Foul Won Penalty,Second Goal Assists,Hit Woodwork,Penalty Goals,Crosses not Claimed,Other Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Own Goal Scored,Last Man Tackle,Penalties Off Target
Canada_Canadian_Premier_League,2019,Pacific FC,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,Midfielder,21,2.0,1731.0,2.0,5.0,1.0,,894.0,3.0,116.0,2.0,307.0,9.0,4.0,50.0,17.0,7.0,21.0,175.0,469.0,59.0,86.0,4.0,910.0,4.0,26.0,7.0,694.0,27.0,9.0,136.0,230.0,12.0,99.0,5.0,96.0,20.0,21.0,39.0,1165.0,1.0,22.0,19.0,11.0,146.0,,286.0,8.0,10.0,100.0,2.0,80.0,,16.0,19.0,3.0,186.0,42.0,31.0,,2.0,22.0,,1.0,,65.0,278.0,759.0,774.0,40.0,2.0,1.0,,3.0,38.0,86.0,21.0,20.0,81.0,4.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,eg3uo03gmym3dhombksuyljop,É. Legault,Defender,20,4.0,915.0,3.0,,4.0,,460.0,1.0,36.0,,107.0,15.0,3.0,35.0,4.0,2.0,9.0,104.0,285.0,31.0,38.0,,465.0,1.0,14.0,6.0,369.0,15.0,2.0,73.0,114.0,1.0,48.0,,59.0,10.0,10.0,29.0,654.0,,13.0,10.0,5.0,82.0,,167.0,2.0,10.0,62.0,,23.0,,11.0,14.0,4.0,105.0,42.0,19.0,,4.0,13.0,,,,34.0,148.0,388.0,392.0,23.0,1.0,,,,22.0,43.0,9.0,20.0,48.0,4.0,1.0,,,,26.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
Canada_Canadian_Premier_League,2019,Pacific FC,9rwo2uejpeqqkmy6lgacm0ley,L. MacNaughton,Defender,6,1.0,1704.0,1.0,,21.0,2.0,1022.0,1.0,96.0,1.0,188.0,45.0,2.0,79.0,5.0,3.0,33.0,161.0,718.0,20.0,71.0,4.0,1055.0,1.0,24.0,3.0,807.0,24.0,5.0,150.0,169.0,,99.0,1.0,72.0,19.0,11.0,52.0,1283.0,,20.0,7.0,16.0,60.0,,403.0,7.0,10.0,80.0,2.0,98.0,1.0,12.0,47.0,,140.0,97.0,26.0,,1.0,20.0,,,,27.0,387.0,875.0,905.0,80.0,3.0,,,,15.0,60.0,5.0,29.0,33.0,2.0,,,2.0,2.0,3.0,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,
Canada_Canadian_Premier_League,2019,Pacific FC,9qv5q55mylztwd5k1wp5z5bvu,R. McCurdy,Forward,3,1.0,744.0,2.0,,10.0,,371.0,,34.0,,59.0,24.0,2.0,38.0,4.0,,8.0,92.0,237.0,13.0,45.0,2.0,379.0,,6.0,1.0,254.0,8.0,,83.0,95.0,,42.0,,47.0,8.0,8.0,42.0,482.0,,10.0,4.0,14.0,25.0,,172.0,,10.0,42.0,,42.0,,3.0,25.0,2.0,58.0,32.0,10.0,,1.0,10.0,,1.0,,8.0,78.0,291.0,296.0,33.0,2.0,,,,8.0,16.0,5.0,13.0,17.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,2.0,,
Canada_Canadian_Premier_League,2019,Pacific FC,86wl8372aahbih0jhd3afap5h,I. Nakajima-Farran,Forward,11,1.0,252.0,17.0,,,1.0,74.0,4.0,16.0,1.0,34.0,1.0,1.0,3.0,2.0,4.0,15.0,52.0,20.0,7.0,18.0,1.0,74.0,1.0,9.0,3.0,50.0,6.0,9.0,21.0,17.0,2.0,15.0,5.0,15.0,1.0,2.0,7.0,147.0,,18.0,2.0,,36.0,1.0,21.0,21.0,10.0,16.0,5.0,3.0,1.0,3.0,3.0,4.0,54.0,1.0,7.0,,1.0,18.0,,,,23.0,20.0,53.0,53.0,18.0,,1.0,,,3.0,38.0,4.0,2.0,13.0,1.0,,1.0,,,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,7qctsydagkbx65ctb9wlw9n1l,D. Norman,Midfielder,24,1.0,596.0,1.0,1.0,1.0,,286.0,3.0,37.0,,106.0,1.0,2.0,19.0,6.0,1.0,21.0,88.0,130.0,19.0,41.0,1.0,296.0,3.0,8.0,3.0,223.0,5.0,2.0,60.0,69.0,4.0,46.0,4.0,36.0,7.0,11.0,18.0,407.0,2.0,8.0,5.0,3.0,58.0,,105.0,4.0,10.0,43.0,1.0,13.0,,14.0,8.0,2.0,87.0,9.0,6.0,,4.0,8.0,2.0,,,23.0,85.0,228.0,236.0,29.0,2.0,,,2.0,10.0,44.0,9.0,8.0,35.0,1.0,,,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,3uxa33px113otw58gni3g72l1,B. Smith,Defender,4,44.0,2004.0,2.0,2.0,20.0,,1031.0,7.0,216.0,13.0,366.0,49.0,3.0,74.0,13.0,7.0,18.0,305.0,500.0,33.0,123.0,4.0,1050.0,,23.0,9.0,776.0,36.0,7.0,197.0,381.0,16.0,176.0,2.0,147.0,22.0,26.0,65.0,1585.0,,24.0,8.0,5.0,114.0,,412.0,12.0,10.0,85.0,,77.0,13.0,24.0,21.0,6.0,153.0,52.0,41.0,,44.0,24.0,,2.0,4.0,50.0,41.0,836.0,853.0,39.0,2.0,,5.0,,24.0,68.0,9.0,41.0,64.0,5.0,3.0,,,,178.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,8e8emyf0eilzcqromw4nf93h1,H. Starostzik,Defender,5,,1161.0,2.0,,10.0,1.0,679.0,,41.0,1.0,99.0,25.0,3.0,50.0,3.0,3.0,10.0,95.0,506.0,13.0,41.0,3.0,695.0,2.0,18.0,,545.0,18.0,5.0,91.0,248.0,3.0,54.0,1.0,61.0,13.0,7.0,37.0,840.0,,15.0,8.0,8.0,38.0,,274.0,6.0,10.0,47.0,2.0,59.0,1.0,5.0,32.0,,80.0,70.0,21.0,,,15.0,,,,23.0,132.0,591.0,604.0,42.0,2.0,,,,11.0,33.0,2.0,24.0,15.0,3.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,eb0qxwpcnsxwfi1o3jqc7l7xm,T. Venhola,Goalkeeper,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,83d29e64znddf9kkyo62u4g6h,N. Verhoeven,Midfielder,19,23.0,1850.0,3.0,9.0,6.0,,887.0,11.0,164.0,17.0,416.0,21.0,1.0,56.0,17.0,4.0,15.0,346.0,354.0,26.0,115.0,4.0,924.0,4.0,16.0,25.0,710.0,33.0,8.0,171.0,239.0,24.0,186.0,7.0,134.0,21.0,29.0,42.0,1343.0,36.0,24.0,6.0,2.0,172.0,,318.0,16.0,10.0,91.0,4.0,43.0,8.0,32.0,9.0,25.0,196.0,8.0,39.0,,57.0,24.0,21.0,1.0,1.0,90.0,203.0,720.0,753.0,24.0,3.0,2.0,1.0,4.0,18.0,105.0,8.0,12.0,82.0,6.0,1.0,,,,47.0,,7.0,1.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,al5jt5ntx6alvfvo3tq1py6i2,Z. Verhoven,Midfielder,16,35.0,1285.0,10.0,,4.0,2.0,373.0,14.0,56.0,15.0,163.0,16.0,1.0,30.0,26.0,13.0,12.0,305.0,119.0,47.0,83.0,2.0,380.0,3.0,26.0,62.0,245.0,22.0,23.0,113.0,37.0,18.0,131.0,8.0,92.0,12.0,44.0,28.0,903.0,15.0,22.0,14.0,3.0,251.0,1.0,180.0,63.0,10.0,138.0,10.0,22.0,9.0,23.0,7.0,37.0,270.0,27.0,24.0,,46.0,22.0,10.0,3.0,2.0,120.0,107.0,261.0,267.0,19.0,1.0,,2.0,,34.0,132.0,13.0,19.0,131.0,2.0,3.0,2.0,,1.0,43.0,,5.0,,,14.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,aisfml98z3uznfzhbopr5kmp5,M. Village,Goalkeeper,26,,1440.0,,,31.0,,291.0,2.0,,,60.0,79.0,1.0,170.0,,,,178.0,280.0,1.0,2.0,2.0,512.0,,1.0,,240.0,18.0,,172.0,93.0,,138.0,,146.0,16.0,1.0,34.0,679.0,,16.0,,,5.0,,292.0,,10.0,7.0,,100.0,,4.0,3.0,,8.0,5.0,22.0,,,16.0,,1.0,,1.0,127.0,214.0,340.0,3.0,4.0,,,,1.0,1.0,,1.0,4.0,4.0,,,,,,,,,,,47.0,176.0,,2.0,,1.0,,12.0,23.0,13.0,24.0,2.0,,1.0,57.0,,,,,,,,,,,,1.0,
Canada_Canadian_Premier_League,2019,Pacific FC,3ucemntfw84vk7op9z7wnf36d,N. Wirth,Goalkeeper,1,,1080.0,,,23.0,,235.0,1.0,,,31.0,73.0,,147.0,,,,150.0,233.0,,,3.0,411.0,,,,180.0,22.0,,147.0,85.0,,104.0,,116.0,12.0,,43.0,568.0,,12.0,,,,,219.0,,10.0,1.0,,84.0,,,1.0,,1.0,15.0,24.0,,,12.0,,,,,107.0,165.0,264.0,1.0,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,59.0,146.0,,4.0,,,1.0,6.0,27.0,18.0,32.0,3.0,,4.0,38.0,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Pacific FC,ckozved8umsj42boq3tte1byt,M. de Jong,Defender,17,5.0,50.0,2.0,,,,19.0,1.0,2.0,,9.0,,,1.0,2.0,,1.0,13.0,5.0,3.0,4.0,,19.0,,,,14.0,,1.0,5.0,12.0,1.0,10.0,1.0,2.0,,4.0,1.0,39.0,1.0,2.0,,,5.0,,4.0,4.0,10.0,5.0,1.0,,,1.0,1.0,1.0,7.0,2.0,,,6.0,2.0,1.0,,,1.0,1.0,14.0,14.0,2.0,,,,,3.0,2.0,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
