liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,Orlando City B,9g0pycttkbuyuetispcb2hij8,Majed Abdullah,Midfielder,97,,4.0,,1.0,3.0,4.0,,,,1.0,,2.0,,1.0,,1.0,,16.0,1.0,,,,2.0,,8.0,6.0,,,1.0,,,1.0,,,7.0,,,2.0,2.0,6.0,10.0,,7.0,8.0,,1.0,,2.0,4.0,,,,1.0,,1.0,2.0,1.0,6.0,10.0,2.0,,6.0,,3.0,3.0,11.0,2.0,2.0,37.0,4.0,,,,2.0,9.0,2.0,12.0,,5.0,,,73.0,17.0,2.0,3.0,,,,,13.0,,,,0.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Orlando City B,i5wj5hcg2r9934e7gauxtgmi,I. Almaguer,Midfielder,53,4.0,306.0,2.0,5.0,76.0,18.0,1.0,11.0,23.0,41.0,1.0,13.0,,9.0,8.0,35.0,,232.0,3.0,27.0,29.0,34.0,27.0,57.0,39.0,29.0,2.0,8.0,18.0,36.0,4.0,337.0,,19.0,1117.0,40.0,7.0,551.0,223.0,1064.0,10.0,4.0,1157.0,1166.0,1.0,8.0,,19.0,94.0,6.0,6.0,1.0,41.0,3.0,8.0,29.0,37.0,29.0,77.0,107.0,1.0,82.0,1.0,6.0,28.0,86.0,71.0,398.0,1659.0,15.0,4.0,34.0,,27.0,1264.0,124.0,27.0,11.0,643.0,4.0,18.0,2604.0,168.0,10.0,10.0,37.0,,1.0,,153.0,51.0,2.0,2.0,1.0,,,,,,,,,,,,,,6.0,,,,,1.0,,,,,,,,,,
USA_MLS_Next_Pro,2024,Orlando City B,595bi39ikp8s9sfw6q5981mvo,T. Bowe,Forward,62,,12.0,,,13.0,,,1.0,,2.0,,,,3.0,,2.0,,14.0,,,1.0,1.0,1.0,,7.0,6.0,,,,,,2.0,,3.0,29.0,1.0,,15.0,9.0,27.0,10.0,,30.0,30.0,,1.0,,4.0,9.0,,,,1.0,,,5.0,4.0,6.0,11.0,3.0,,13.0,,,,14.0,3.0,10.0,66.0,3.0,,,,2.0,33.0,3.0,1.0,4.0,15.0,,,114.0,27.0,2.0,,,,,,24.0,1.0,,,1.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Orlando City B,3g6rx9q2duzspubkzzm0852xg,G. Caraballo,Forward,65,,,,,,,,,,2.0,,,,,,1.0,,1.0,,,,,,,1.0,2.0,,,,,,1.0,,,3.0,,,3.0,,3.0,10.0,,3.0,3.0,,,,1.0,1.0,1.0,,,2.0,,,,,2.0,1.0,,,,,,,1.0,,2.0,4.0,,,,,,3.0,,,,,,,2.0,1.0,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Orlando City B,4ulfw4ik3i6ks2t7utgek5l3o,M. Cocca,Defender,64,4.0,219.0,,1.0,55.0,15.0,1.0,24.0,,19.0,1.0,8.0,,9.0,10.0,16.0,,194.0,5.0,,12.0,59.0,28.0,,15.0,17.0,3.0,1.0,19.0,61.0,,37.0,,17.0,472.0,54.0,1.0,242.0,80.0,495.0,10.0,3.0,526.0,619.0,3.0,8.0,,7.0,43.0,3.0,60.0,2.0,10.0,,2.0,23.0,18.0,17.0,39.0,131.0,,71.0,,16.0,16.0,48.0,70.0,321.0,947.0,25.0,,26.0,,29.0,657.0,96.0,18.0,14.0,288.0,1.0,38.0,1075.0,119.0,6.0,13.0,4.0,,1.0,,94.0,24.0,,,0.0,,,,,,,,,,,1.0,,,4.0,5.0,14.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Orlando City B,c2b6h5zwjvzdvdcybyuqd6exg,J. Ellis,Forward,59,,16.0,,2.0,21.0,9.0,,2.0,,11.0,3.0,1.0,,10.0,,9.0,,58.0,1.0,,3.0,2.0,1.0,,27.0,18.0,,2.0,4.0,1.0,1.0,13.0,,8.0,66.0,2.0,,34.0,34.0,53.0,10.0,2.0,68.0,66.0,,1.0,,12.0,16.0,2.0,,2.0,1.0,2.0,8.0,10.0,2.0,18.0,35.0,13.0,,24.0,,3.0,10.0,45.0,12.0,18.0,179.0,13.0,2.0,,,7.0,81.0,13.0,24.0,9.0,34.0,,,425.0,69.0,2.0,1.0,,,2.0,,56.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,3.0,15.0,,,1.0,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Orlando City B,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,Defender,30,7.0,46.0,,8.0,138.0,36.0,9.0,27.0,,36.0,4.0,9.0,,36.0,7.0,30.0,,299.0,4.0,,26.0,38.0,48.0,1.0,63.0,27.0,,3.0,18.0,20.0,5.0,442.0,2.0,20.0,760.0,43.0,13.0,377.0,230.0,781.0,10.0,4.0,803.0,919.0,,36.0,,46.0,111.0,6.0,144.0,9.0,28.0,8.0,18.0,30.0,44.0,27.0,88.0,139.0,,186.0,6.0,48.0,15.0,124.0,119.0,224.0,1599.0,84.0,8.0,34.0,2.0,39.0,942.0,128.0,117.0,64.0,433.0,4.0,9.0,2332.0,310.0,10.0,18.0,7.0,,,,226.0,27.0,3.0,5.0,5.0,,,,,,,,,,,1.0,,1.0,7.0,1.0,14.0,,3.0,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Orlando City B,9bv0zjyrsopyv3hw8m47sgr9w,C. Guske,Midfielder,56,,210.0,2.0,1.0,117.0,5.0,2.0,3.0,,36.0,,16.0,,7.0,5.0,30.0,,191.0,7.0,,24.0,52.0,38.0,,19.0,25.0,,15.0,13.0,41.0,1.0,304.0,,29.0,780.0,55.0,17.0,360.0,149.0,803.0,10.0,4.0,835.0,939.0,,2.0,,7.0,105.0,6.0,4.0,,10.0,,2.0,55.0,50.0,25.0,72.0,136.0,1.0,126.0,,9.0,28.0,79.0,95.0,308.0,1325.0,16.0,1.0,53.0,,29.0,971.0,87.0,10.0,13.0,475.0,4.0,22.0,2164.0,205.0,26.0,3.0,,,,,189.0,3.0,0.0,1.0,1.0,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Orlando City B,7duzjflajla2xqvesalgjoy6s,T. Jeffreys,Goalkeeper,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Orlando City B,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,Defender,54,2.0,225.0,1.0,3.0,66.0,11.0,,1.0,,42.0,1.0,13.0,1.0,19.0,11.0,35.0,,159.0,5.0,,27.0,58.0,100.0,,10.0,27.0,1.0,1.0,10.0,59.0,,455.0,,25.0,1061.0,80.0,21.0,288.0,71.0,1071.0,10.0,4.0,1141.0,1196.0,,,9.0,2.0,105.0,7.0,5.0,2.0,7.0,,2.0,35.0,22.0,27.0,42.0,132.0,,108.0,,42.0,19.0,61.0,73.0,522.0,1602.0,61.0,,52.0,,17.0,1273.0,75.0,23.0,11.0,855.0,4.0,32.0,2460.0,169.0,10.0,9.0,2.0,9.0,,,108.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
