liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Birmingham Legion FC,4695nvcz8lcrklltxvalcizmd,J. Agudelo,Forward,9,1.0,2.0,5.0,5.0,10.0,5.0,2.0,438.0,1.0,1.0,,2.0,,33.0,93.0,24.0,172.0,,,115.0,69.0,,30.0,,1.0,18.0,95.0,15.0,,,,1.0,45.0,19.0,112.0,,,3.0,,96.0,3.0,,27.0,,,4.0,28.0,5.0,,44.0,5.0,2.0,13.0,22.0,2.0,4.0,9.0,,,12.0,,31.0,26.0,9.0,26.0,,4.0,16.0,9.0,18.0,5.0,10.0,6.0,1.0,7.0,,,,1.0,,5.0,,1.0,,4.0,1.0,3.0,3.0,9.0,,1.0,2.0,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Birmingham Legion FC,43tr063d8ut1mygz1xjfaedm2,Gabriel Alves,Defender,16,1.0,2.0,4.0,4.0,10.0,3.0,2.0,334.0,0.0,1.0,1.0,,,44.0,80.0,48.0,214.0,,,120.0,41.0,,6.0,,21.0,20.0,72.0,18.0,,,,11.0,61.0,37.0,117.0,,,5.0,1.0,83.0,12.0,5.0,43.0,,,13.0,22.0,7.0,3.0,42.0,1.0,5.0,8.0,16.0,2.0,4.0,8.0,4.0,6.0,7.0,3.0,34.0,8.0,4.0,20.0,4.0,8.0,25.0,18.0,22.0,,2.0,,8.0,3.0,22.0,,6.0,1.0,1.0,3.0,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Birmingham Legion FC,7q4366dkzgdafd4go7xbcvaw9,A. Asiedu,Midfielder,6,1.0,3.0,5.0,5.0,10.0,4.0,3.0,415.0,0.0,,1.0,,,41.0,132.0,58.0,218.0,,,164.0,87.0,,40.0,,14.0,18.0,123.0,44.0,,,,10.0,44.0,31.0,163.0,,,3.0,,133.0,11.0,7.0,46.0,,3.0,3.0,25.0,5.0,5.0,39.0,1.0,1.0,3.0,13.0,1.0,1.0,8.0,1.0,1.0,5.0,8.0,36.0,1.0,2.0,14.0,1.0,10.0,20.0,23.0,25.0,,4.0,3.0,3.0,3.0,1.0,,,2.0,,6.0,,,,1.0,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Birmingham Legion FC,cn8fovjei9tdslashum11dp05,N. Brett,Forward,11,,1.0,2.0,2.0,10.0,,1.0,37.0,0.0,,2.0,,,,4.0,,7.0,,,4.0,2.0,,2.0,,,,4.0,1.0,,,,,,,4.0,,,,,4.0,,,2.0,,,,2.0,1.0,,2.0,,,,,,,,,,,,2.0,1.0,,,,1.0,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Birmingham Legion FC,5i9n8xgeyz1hk8bt09mh2e1p0,M. Corcoran,Midfielder,17,1.0,1.0,3.0,3.0,10.0,2.0,1.0,212.0,0.0,1.0,1.0,2.0,,24.0,55.0,27.0,109.0,,,81.0,39.0,,21.0,,8.0,19.0,54.0,8.0,,,,6.0,30.0,21.0,75.0,,,4.0,1.0,60.0,8.0,2.0,23.0,,1.0,4.0,9.0,3.0,3.0,13.0,,1.0,,5.0,,,1.0,6.0,,1.0,4.0,13.0,1.0,,5.0,,1.0,13.0,8.0,8.0,,,,,1.0,2.0,,,1.0,,4.0,2.0,,,,,,,,,,,,,8.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Birmingham Legion FC,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,Defender,21,1.0,3.0,5.0,5.0,10.0,4.0,3.0,415.0,0.0,,1.0,,,34.0,125.0,78.0,226.0,,,173.0,45.0,,58.0,,6.0,33.0,113.0,15.0,,,,21.0,44.0,39.0,164.0,,,22.0,1.0,134.0,24.0,8.0,89.0,,1.0,2.0,3.0,,1.0,20.0,,,13.0,5.0,1.0,3.0,1.0,,1.0,4.0,2.0,7.0,4.0,10.0,8.0,,,15.0,2.0,12.0,,3.0,1.0,11.0,4.0,,,,7.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Birmingham Legion FC,d6iso976ais8tquoaiqddbfv8,G. Dupont,Midfielder,23,,,1.0,1.0,10.0,1.0,,55.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Birmingham Legion FC,101yufpcixhsers2770ijyh3o,D. Johnson,Midfielder,8,,,1.0,1.0,10.0,,,18.0,0.0,,1.0,,,2.0,6.0,2.0,9.0,,,6.0,4.0,,1.0,,,,6.0,2.0,,,,,1.0,,6.0,,,,,6.0,,,2.0,,,1.0,1.0,,,2.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Birmingham Legion FC,bi0hhtxpz0xvq0xfpj0otoc89,P. Kasim,Forward,10,1.0,2.0,5.0,5.0,10.0,5.0,2.0,420.0,1.0,,,4.0,,22.0,108.0,21.0,186.0,,,132.0,67.0,,54.0,,5.0,26.0,104.0,17.0,,,,4.0,43.0,24.0,131.0,,,,,108.0,9.0,3.0,43.0,,4.0,4.0,35.0,,3.0,23.0,3.0,5.0,,12.0,3.0,,7.0,7.0,4.0,2.0,7.0,23.0,13.0,,12.0,7.0,4.0,15.0,11.0,11.0,,3.0,1.0,2.0,1.0,5.0,,,,2.0,11.0,2.0,,,2.0,1.0,2.0,,,2.0,2.0,0.0,1.0,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Birmingham Legion FC,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,Defender,3,,1.0,5.0,5.0,10.0,4.0,1.0,365.0,0.0,1.0,1.0,1.0,,45.0,90.0,50.0,141.0,,,115.0,28.0,,17.0,,7.0,15.0,85.0,16.0,,,,8.0,28.0,22.0,111.0,,,10.0,2.0,93.0,11.0,7.0,65.0,,1.0,2.0,3.0,,3.0,13.0,,,5.0,4.0,1.0,1.0,1.0,,1.0,3.0,4.0,8.0,1.0,4.0,5.0,,,11.0,4.0,8.0,,,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
