liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Dribbles,Yellow Cards,Duels,Successful Passes Opposition Half,Total Clearances,Unsuccessful Short Passes,Goals Conceded Inside Box,GK Successful Distribution,Tackles Lost,Unsuccessful Crosses & Corners,Aerial Duels,Times Tackled,Blocked Shots,Total Shots,Throw Ins to Own Player,Forward Passes,Starts,Blocks,Shots On Target ( inc goals ),Rightside Passes,Foul Attempted Tackle,Appearances,Successful Crosses open play,Successful Launches,Total Tackles,Tackles Won,Backward Passes,Unsuccessful Long Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Index,Total Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Own Half,Clearances Off the Line,PutThrough/Blocked Distribution,Total Fouls Won,Ground Duels lost,Goals Conceded,Successful Passes Own Half,Duels lost,Shots Off Target (inc woodwork),Clean Sheets,Last Player Tackle,Ground Duels,Touches,Unsuccessful Launches,Interceptions,Successful Long Passes,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Goal Kicks,Ground Duels won,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Aerial Duels won,Games Played,Successful Crosses & Corners,Duels won,Total Fouls Conceded,Aerial Duels lost,Substitute On,Penalty Goals Conceded,Open Play Passes,Leftside Passes,Key Passes (Attempt Assists),Time Played,Successful Short Passes,Total Losses Of Possession,Successful Open Play Passes,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Winning Goal,Goal Assists,Through balls,Left Foot Goals,Goals from Inside Box,Successful Lay-offs,Second Goal Assists,Goals from Outside Box,Goals,Successful Corners into Box,Penalties Taken,Right Foot Goals,Assists (Intentional),Unsuccessful Corners into Box,Penalty Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Hit Woodwork,Substitute Off,Overruns,Corners Taken (incl short corners),Corners Won,Home Goals,Away Goals,Offsides,Saves made - caught,GK Unsuccessful Distribution,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Punches,Handballs conceded,Penalties Conceded,Foul Won Penalty,Headed Goals,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Straight Red Cards,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Faced,Penalties Saved,Crosses not Claimed,Own Goal Scored,Other Goals,Penalties Off Target,Set Pieces Goals
USA_MLS,2024,Nashville SC,5m3bxdstyhzoplpzam8c94t90,F. Ajago,Forward,21,3.0,2.0,65.0,38.0,3.0,20.0,10.0,,5.0,3.0,30.0,8.0,3.0,7.0,,8.0,3.0,,3.0,14.0,7.0,12.0,2.0,,8.0,3.0,24.0,2.0,3.0,49.0,12.0,71.0,22.0,3.0,,6.0,6.0,19.0,12.0,13.0,34.0,4.0,,,35.0,153.0,,4.0,2.0,18.0,4.0,,16.0,3.0,22.0,15.0,12.0,2.0,31.0,11.0,15.0,9.0,,69.0,25.0,4.0,372.0,47.0,57.0,47.0,10.0,2.0,1.0,0.0,,,,,6.0,,,,,,,,,,1.0,,1.0,1.0,,,5.0,,,5.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Nashville SC,7u1kmvvgmk08p9pawrhxkqwvd,T. Anunga,Midfielder,27,14.0,3.0,154.0,291.0,11.0,65.0,26.0,,19.0,5.0,24.0,19.0,1.0,4.0,2.0,246.0,17.0,4.0,1.0,221.0,21.0,30.0,2.0,5.0,43.0,24.0,131.0,35.0,5.0,665.0,11.0,765.0,100.0,24.0,,31.0,12.0,61.0,30.0,376.0,75.0,3.0,2.0,,130.0,984.0,15.0,28.0,26.0,8.0,19.0,,69.0,4.0,81.0,10.0,30.0,2.0,79.0,30.0,14.0,13.0,2.0,756.0,167.0,5.0,1447.0,639.0,150.0,656.0,102.0,4.0,,0.0,,,,,3.0,,,,,,,,,,,,,10.0,,,6.0,,,1.0,,,,,,,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,
USA_MLS,2024,Nashville SC,amqmqon7171ulckz522wp1atw,J. Bauer,Defender,22,1.0,5.0,156.0,257.0,62.0,90.0,27.0,3.0,11.0,5.0,70.0,14.0,1.0,9.0,38.0,366.0,19.0,17.0,1.0,145.0,6.0,26.0,2.0,7.0,36.0,25.0,114.0,54.0,5.0,830.0,12.0,974.0,144.0,68.0,1.0,24.0,11.0,41.0,34.0,575.0,68.0,8.0,4.0,1.0,86.0,1276.0,34.0,22.0,42.0,17.0,7.0,3.0,45.0,7.0,81.0,43.0,26.0,2.0,88.0,20.0,27.0,7.0,1.0,949.0,349.0,3.0,1859.0,788.0,199.0,806.0,70.0,7.0,19.0,0.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_MLS,2024,Nashville SC,eypyejxr4xry8cwm51ex77c9h,T. Boyd,Forward,11,16.0,2.0,126.0,162.0,4.0,60.0,13.0,,2.0,17.0,18.0,40.0,4.0,13.0,5.0,100.0,13.0,1.0,8.0,76.0,10.0,21.0,5.0,,14.0,12.0,79.0,13.0,12.0,257.0,12.0,330.0,73.0,23.0,,23.0,14.0,64.0,17.0,100.0,72.0,5.0,1.0,,108.0,544.0,4.0,5.0,20.0,33.0,10.0,,44.0,20.0,67.0,10.0,21.0,5.0,54.0,13.0,8.0,8.0,1.0,324.0,75.0,11.0,1137.0,237.0,168.0,252.0,56.0,4.0,,1.0,2.0,1.0,,2.0,7.0,,,2.0,,,1.0,2.0,4.0,,,,,12.0,4.0,4.0,5.0,1.0,1.0,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
USA_MLS,2024,Nashville SC,250r77nvu1exeyurchatnqnkl,T. Bunbury,Forward,12,4.0,1.0,190.0,137.0,11.0,92.0,11.0,,7.0,4.0,115.0,17.0,7.0,14.0,,70.0,12.0,1.0,7.0,79.0,7.0,27.0,,,11.0,4.0,108.0,2.0,4.0,228.0,11.0,322.0,94.0,22.0,,12.0,27.0,37.0,15.0,91.0,98.0,7.0,2.0,,75.0,492.0,1.0,8.0,6.0,39.0,6.0,,38.0,7.0,76.0,54.0,27.0,,92.0,18.0,61.0,15.0,,318.0,65.0,8.0,1144.0,222.0,151.0,224.0,33.0,4.0,,0.0,2.0,,,3.0,38.0,,,3.0,,2.0,3.0,2.0,,2.0,9.0,,1.0,8.0,,,7.0,2.0,1.0,10.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Nashville SC,4wy7kbv694s6xrm3tfsyl4hyh,S. Davis,Midfielder,54,3.0,2.0,68.0,236.0,20.0,59.0,19.0,,7.0,3.0,22.0,5.0,1.0,2.0,1.0,183.0,17.0,6.0,,158.0,5.0,25.0,,5.0,18.0,11.0,86.0,18.0,3.0,498.0,11.0,575.0,77.0,32.0,,18.0,6.0,19.0,23.0,262.0,29.0,2.0,,,46.0,710.0,16.0,21.0,24.0,6.0,13.0,,27.0,,48.0,12.0,25.0,,39.0,9.0,10.0,8.0,,569.0,148.0,4.0,1365.0,474.0,96.0,492.0,44.0,4.0,,0.0,,,,,3.0,,,,,,,,,,,,,15.0,,,2.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Nashville SC,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Nashville SC,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,Defender,29,2.0,1.0,24.0,32.0,6.0,9.0,,,1.0,2.0,5.0,3.0,,,13.0,37.0,2.0,1.0,,3.0,2.0,4.0,,1.0,6.0,5.0,31.0,6.0,2.0,95.0,10.0,110.0,15.0,8.0,,5.0,6.0,5.0,2.0,63.0,7.0,,1.0,,19.0,167.0,4.0,7.0,2.0,1.0,1.0,,14.0,3.0,9.0,3.0,4.0,,17.0,2.0,2.0,2.0,,108.0,39.0,,223.0,93.0,27.0,93.0,19.0,2.0,5.0,0.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Nashville SC,4ajhe29nxseyo6wqg3hjdghcl,A. Godoy,Midfielder,20,6.0,8.0,148.0,458.0,9.0,71.0,19.0,,11.0,3.0,20.0,14.0,3.0,8.0,3.0,302.0,17.0,3.0,3.0,246.0,20.0,23.0,,2.0,33.0,22.0,143.0,28.0,3.0,876.0,20.0,975.0,99.0,31.0,,17.0,35.0,54.0,21.0,418.0,65.0,5.0,2.0,,128.0,1179.0,9.0,33.0,62.0,7.0,13.0,,74.0,6.0,71.0,9.0,23.0,,83.0,29.0,11.0,6.0,1.0,944.0,284.0,10.0,1498.0,814.0,137.0,845.0,106.0,2.0,,0.0,3.0,2.0,1.0,1.0,13.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,11.0,,,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Nashville SC,1kr4ax5uy3f9gbjzr34u0svf8,I. Jones,Midfielder,47,,,4.0,5.0,,,,,,,1.0,2.0,,,,2.0,,,,5.0,,2.0,,,1.0,1.0,1.0,1.0,,12.0,11.0,13.0,1.0,,,,,2.0,,7.0,3.0,,,,3.0,17.0,,,1.0,,,,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,2.0,,13.0,5.0,,10.0,11.0,4.0,12.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
