liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Throw Ins to Own Player,Aerial Duels lost,Total Tackles,Successful Dribbles,Unsuccessful Passes Own Half,Duels won,Shots On Target ( inc goals ),Aerial Duels won,Total Clearances,Aerial Duels,Tackles Won,Interceptions,Ground Duels won,Substitute On,Goals,Right Foot Goals,Substitute Off,Blocked Shots,Throw Ins to Opposition Player,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Goals from Inside Box,Penalties Taken,Goal Assists,Penalty Goals,Offsides,Successful Launches,PutThrough/Blocked Distribution Won,Goals from Outside Box,Clean Sheets,Through balls,Tackles Lost,Yellow Cards,Blocks,Saves Made,GK Successful Distribution,Unsuccessful Launches,Catches,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Clearances Off the Line,Unsuccessful lay-offs,Left Foot Goals,Foul Won Penalty,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Attempts from Set Pieces,Punches,Saves Made from Outside Box,Penalties Faced,Assists (Intentional),Headed Goals,Handballs conceded,Hit Woodwork,Penalties Conceded,Second Goal Assists,Drops,Own Goal Scored,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal,Saves made - caught,Goal Kicks,Set Pieces Goals,Other Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Goalkeeper Smother
USA_US_Open_Cup,2018,Elm City Express,1evhp4wxrlwdqixk6b9z2zxii,O. Acosta,Goalkeeper,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Elm City Express,7xxjm5ko5exmfk2q6o4q516mt,A. Asante,Midfielder,32.0,1.0,180.0,,14.0,1.0,4.0,,5.0,,1.0,12.0,7.0,2.0,14.0,1.0,12.0,1.0,1.0,2.0,,4.0,,3.0,5.0,2.0,3.0,33.0,,2.0,,13.0,3.0,4.0,10.0,1.0,15.0,1.0,1.0,2.0,,7.0,3.0,12.0,12.0,9.0,,2.0,,2.0,,6.0,,,,2.0,,,6.0,,,,,,,,,4.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Elm City Express,7vdqlpu5dobto5ctm3bnjm5lh,Graciano Brito,Midfielder,18.0,,180.0,,30.0,,4.0,,8.0,2.0,,7.0,18.0,5.0,33.0,,25.0,1.0,1.0,7.0,,6.0,,2.0,3.0,2.0,,47.0,,2.0,,,8.0,,10.0,,6.0,1.0,,2.0,,,15.0,23.0,26.0,3.0,,3.0,,,5.0,3.0,1.0,3.0,7.0,6.0,,4.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Elm City Express,aq43ecqq7zn1li5g2wbp6pvbp,J. Calderon,Defender,4.0,,180.0,1.0,32.0,,2.0,,3.0,2.0,,2.0,27.0,,32.0,2.0,29.0,1.0,,2.0,,15.0,,2.0,5.0,2.0,,49.0,,2.0,1.0,6.0,12.0,1.0,10.0,,12.0,1.0,,2.0,,4.0,3.0,30.0,30.0,8.0,,4.0,,,,4.0,,2.0,13.0,6.0,,1.0,2.0,,,,,,,1.0,,2.0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Elm City Express,36h0ysu4o85ukrm1s0qitiicq,C. Tyler,Midfielder,7.0,,180.0,,54.0,,5.0,,19.0,6.0,,16.0,25.0,5.0,55.0,1.0,33.0,1.0,1.0,11.0,,13.0,,9.0,5.0,2.0,2.0,74.0,1.0,2.0,1.0,8.0,20.0,,10.0,,12.0,1.0,1.0,2.0,1.0,5.0,17.0,44.0,44.0,8.0,,3.0,2.0,,3.0,4.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,,,,,,,11.0,,1.0,,,,,,2.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Elm City Express,8v10q28q4hmyjzu7kgsw80ep6,C. Carneiro,Midfielder,20.0,,179.0,,24.0,,5.0,,10.0,4.0,,7.0,7.0,3.0,24.0,,16.0,1.0,,7.0,,,,3.0,3.0,2.0,1.0,39.0,,2.0,,4.0,12.0,,10.0,,4.0,1.0,,2.0,,2.0,7.0,17.0,17.0,2.0,5.0,,2.0,,4.0,2.0,,,7.0,,1.0,1.0,2.0,,,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Elm City Express,6p3wqzhf6b93p4ebrg9o28yga,Miguel Carneiro,Midfielder,21.0,,14.0,,6.0,,2.0,,2.0,,1.0,2.0,2.0,2.0,6.0,,3.0,,1.0,2.0,,1.0,,1.0,,,,7.0,,2.0,,,1.0,,10.0,,1.0,,,2.0,,,2.0,4.0,4.0,1.0,,1.0,,,1.0,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Elm City Express,1m55xo1jegq7f3n9b32zv6pnu,L. Fajardo,Midfielder,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Elm City Express,7hw8i1iiaqb3e83mg7bwqfuju,K. Ipina,Defender,6.0,1.0,180.0,,45.0,,6.0,,15.0,,,5.0,27.0,4.0,46.0,1.0,39.0,1.0,,4.0,,23.0,,1.0,5.0,2.0,1.0,62.0,,2.0,1.0,3.0,16.0,,10.0,,4.0,1.0,1.0,2.0,,2.0,1.0,41.0,42.0,3.0,11.0,1.0,1.0,,4.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,3.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Elm City Express,98ojvfid0skq4s1hdpwtyq8r9,M. Jones,Goalkeeper,1.0,,180.0,,20.0,,,,5.0,22.0,,22.0,16.0,,43.0,,13.0,1.0,,22.0,,4.0,,20.0,13.0,2.0,,58.0,,2.0,,,35.0,,10.0,,,1.0,,2.0,,,4.0,15.0,21.0,,,,,,2.0,,,,1.0,,,,,,,,,,,8.0,,,,,,,,3.0,,,1.0,,,,,4.0,11.0,7.0,2.0,,2.0,13.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
