liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Opposition Player,Offsides,Goals,Right Foot Goals,Yellow Cards,Successful Corners into Box,Left Foot Goals,Foul Won Penalty,Handballs conceded,Goals from Inside Box,Penalties Taken,Penalty Goals,Penalties Conceded,Total Red Cards,Straight Red Cards,Unsuccessful lay-offs,Headed Goals,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Clearances Off the Line,Penalty Goals Conceded,Winning Goal,Times Tackled,Overruns,Own Goal Scored,Second Goal Assists,Home Goals,Away Goals,Saves from Penalty,Penalties Saved,Goal Kicks,Goals from Outside Box,Goalkeeper Smother,Crosses not Claimed,Red Cards - 2nd Yellow,Set Pieces Goals,Last Player Tackle,Penalties Off Target,Other Goals
Mexico_Liga_MX,2018-2019,Querétaro FC,8ccuqmgya08c505oruucl2a51,G. Acosta,Midfielder,14,8.0,381.0,2.0,5.0,1.0,,104.0,1.0,47.0,4.0,59.0,1.0,2.0,4.0,5.0,,2.0,45.0,31.0,5.0,18.0,106.0,3.0,1.0,2.0,84.0,3.0,6.0,20.0,26.0,5.0,25.0,4.0,12.0,4.0,10.0,5.0,181.0,2.0,9.0,,,30.0,19.0,12.0,10.0,18.0,1.0,,2.0,4.0,8.0,3.0,2.0,35.0,4.0,3.0,10.0,9.0,,,,15.0,14.0,84.0,86.0,5.0,,,,4.0,17.0,1.0,2.0,15.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,10.0,2.0,,,0.0,1.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Querétaro FC,9nu96uyhtoq565f332lcyhzop,G. Alcalá,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Querétaro FC,b06e6h9f059bdqstozlln57mx,A. Arellano,Midfielder,8,2.0,202.0,1.0,1.0,,1.0,86.0,1.0,11.0,1.0,33.0,,1.0,1.0,,,2.0,12.0,48.0,6.0,8.0,89.0,3.0,4.0,1.0,75.0,4.0,,9.0,21.0,1.0,7.0,1.0,13.0,3.0,4.0,4.0,113.0,,4.0,1.0,1.0,15.0,19.0,,10.0,13.0,,,5.0,1.0,3.0,3.0,1.0,20.0,2.0,4.0,2.0,4.0,,,,5.0,38.0,77.0,80.0,5.0,,,1.0,5.0,7.0,1.0,3.0,10.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Querétaro FC,2um6tj55ickc9o3dpfmbiu28l,M. Britos,Forward,35,4.0,507.0,2.0,3.0,6.0,1.0,170.0,1.0,41.0,1.0,72.0,2.0,6.0,4.0,4.0,,12.0,61.0,52.0,10.0,44.0,173.0,1.0,4.0,4.0,119.0,5.0,5.0,50.0,45.0,3.0,44.0,1.0,12.0,5.0,11.0,10.0,240.0,,8.0,3.0,3.0,36.0,42.0,14.0,10.0,42.0,1.0,,4.0,1.0,14.0,16.0,1.0,64.0,3.0,5.0,4.0,8.0,,1.0,1.0,10.0,45.0,121.0,123.0,28.0,3.0,1.0,,4.0,22.0,6.0,3.0,26.0,,6.0,,,1.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Querétaro FC,awagggfalu3hw3eysu28ygiqd,F. Castillo,Midfielder,11,3.0,696.0,5.0,3.0,3.0,,218.0,10.0,32.0,1.0,146.0,,1.0,3.0,8.0,3.0,6.0,154.0,20.0,12.0,55.0,221.0,6.0,6.0,26.0,156.0,9.0,13.0,56.0,81.0,10.0,59.0,4.0,33.0,8.0,21.0,3.0,408.0,6.0,11.0,1.0,,106.0,73.0,47.0,10.0,50.0,5.0,,9.0,,10.0,2.0,22.0,114.0,1.0,12.0,6.0,11.0,3.0,,,58.0,35.0,162.0,165.0,8.0,,,1.0,8.0,64.0,4.0,,48.0,,1.0,2.0,1.0,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,2.0,0.0,50.0,9.0,,,2.0,0.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Querétaro FC,80jgo5f50a94hyuglcc2rxjo5,G. Corral,Defender,0,23.0,1364.0,120.0,,,1.0,705.0,7.0,109.0,16.0,323.0,15.0,43.0,17.0,4.0,,11.0,160.0,324.0,26.0,50.0,724.0,3.0,12.0,15.0,585.0,16.0,7.0,93.0,65.0,13.0,94.0,3.0,68.0,16.0,29.0,26.0,1083.0,3.0,16.0,6.0,3.0,82.0,264.0,16.0,10.0,70.0,3.0,,46.0,16.0,16.0,16.0,4.0,109.0,31.0,16.0,27.0,16.0,2.0,,,28.0,286.0,615.0,631.0,27.0,5.0,,1.0,19.0,39.0,7.0,17.0,54.0,9.0,,,,5.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,14.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Querétaro FC,eycdwe8plhkcxgo1bjyq4q6sp,J. Cortizo,Midfielder,29,11.0,525.0,7.0,7.0,1.0,1.0,174.0,7.0,27.0,16.0,106.0,1.0,4.0,4.0,2.0,,7.0,85.0,54.0,11.0,28.0,176.0,6.0,8.0,9.0,139.0,9.0,3.0,32.0,70.0,20.0,41.0,3.0,27.0,6.0,13.0,8.0,304.0,14.0,13.0,3.0,,56.0,48.0,12.0,10.0,30.0,1.0,,5.0,5.0,8.0,3.0,2.0,66.0,1.0,9.0,17.0,13.0,4.0,,,29.0,31.0,143.0,144.0,10.0,,,,9.0,36.0,2.0,3.0,27.0,,,,,1.0,10.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,17.0,2.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Querétaro FC,d5v66qyfnyed52vg60c8xblxx,A. Escoto,Midfielder,0,1.0,171.0,,7.0,5.0,,29.0,2.0,10.0,,13.0,,2.0,,3.0,,12.0,20.0,8.0,2.0,8.0,31.0,1.0,2.0,,21.0,3.0,4.0,10.0,5.0,3.0,11.0,,2.0,1.0,,,55.0,,8.0,1.0,1.0,6.0,7.0,13.0,10.0,11.0,1.0,,,,2.0,7.0,,25.0,2.0,3.0,1.0,8.0,,,,2.0,9.0,19.0,21.0,19.0,,,,2.0,14.0,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Querétaro FC,f0yb1lb942bcuxgk0djkr7ydx,J. Gómez,Defender,12,24.0,1618.0,26.0,,9.0,,638.0,5.0,123.0,3.0,314.0,2.0,9.0,15.0,10.0,,24.0,192.0,248.0,50.0,76.0,644.0,6.0,33.0,12.0,543.0,23.0,14.0,85.0,217.0,11.0,88.0,6.0,84.0,19.0,28.0,21.0,958.0,,19.0,16.0,4.0,171.0,138.0,28.0,10.0,90.0,4.0,,16.0,3.0,15.0,14.0,12.0,209.0,12.0,23.0,24.0,19.0,,,,95.0,166.0,555.0,559.0,38.0,4.0,,2.0,39.0,119.0,11.0,14.0,76.0,6.0,,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,43.0,3.0,,,0.0,1.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,Querétaro FC,dh9uepuoe9cudkwnspfq3v4r9,J. Güémez,Midfielder,6,2.0,1408.0,3.0,3.0,2.0,,668.0,1.0,90.0,4.0,284.0,9.0,33.0,6.0,4.0,,13.0,130.0,298.0,28.0,72.0,683.0,2.0,15.0,4.0,529.0,18.0,4.0,105.0,173.0,9.0,82.0,1.0,103.0,15.0,13.0,25.0,849.0,,18.0,7.0,8.0,72.0,214.0,5.0,10.0,66.0,,,49.0,4.0,14.0,21.0,2.0,106.0,23.0,18.0,2.0,18.0,,,,27.0,206.0,564.0,578.0,34.0,4.0,,1.0,15.0,40.0,13.0,28.0,45.0,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6.0,,,1.0,,,,,,,,,,,,,
