liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Launches,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,GK Successful Distribution,Substitute On,Successful Lay-offs,Goals,Right Foot Goals,Successful Crosses & Corners,Yellow Cards,Shots Off Target (inc woodwork),Substitute Off,Successful Dribbles,Total Shots,Total Red Cards,Blocked Shots,Red Cards - 2nd Yellow,Foul Attempted Tackle,Total Touches In Opposition Box,Shots On Target ( inc goals ),Successful Crosses open play,Aerial Duels won,Handballs conceded,Hit Woodwork,Goals from Inside Box,Unsuccessful lay-offs,Through balls,Offsides,Corners Won,Successful Corners into Box,Corners Taken (incl short corners),Goals from Outside Box,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Clearances Off the Line,Goal Assists,Saves Made,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Second Goal Assists,Own Goal Scored,Headed Goals,Foul Won Penalty,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Straight Red Cards,Penalties Conceded,Goalkeeper Smother,Penalties Faced,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Other Goals,Goal Kicks,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target
USA_USL_Championship,2017,FC Cincinnati,7v93ogrpydx7dtpxc4k0ecez9,M. Bahner,Defender,2,52.0,2202.0,201.0,14.0,940.0,137.0,406.0,29.0,61.0,14.0,4.0,34.0,383.0,321.0,40.0,171.0,945.0,25.0,663.0,28.0,232.0,42.0,11.0,217.0,52.0,122.0,25.0,40.0,67.0,1545.0,27.0,10.0,121.0,435.0,10.0,126.0,50.0,29.0,5.0,211.0,31.0,32.0,52.0,27.0,51.0,331.0,708.0,713.0,90.0,6.0,29.0,85.0,11.0,72.0,70.0,,2.0,3.0,,,14.0,4.0,3.0,3.0,5.0,7.0,,1.0,,11.0,24.0,4.0,14.0,56.0,2.0,,,,1.0,4.0,11.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,FC Cincinnati,eso6w9lwmli3cqbeq5x7drzdh,A. Berry,Defender,22,3.0,2405.0,8.0,15.0,998.0,60.0,271.0,20.0,68.0,9.0,5.0,30.0,236.0,571.0,43.0,136.0,1046.0,17.0,750.0,36.0,204.0,136.0,3.0,136.0,1.0,103.0,28.0,26.0,71.0,1389.0,30.0,20.0,107.0,500.0,10.0,147.0,92.0,33.0,3.0,215.0,89.0,41.0,3.0,30.0,38.0,350.0,802.0,842.0,108.0,6.0,30.0,68.0,13.0,81.0,69.0,,2.0,,1.0,,,6.0,5.0,5.0,4.0,12.0,,1.0,,11.0,27.0,7.0,,78.0,,1.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2017,FC Cincinnati,9m07pgfzvwoikbgd6nmnjidp1,C. Bone,Midfielder,19,9.0,2428.0,9.0,3.0,1261.0,220.0,623.0,5.0,26.0,20.0,7.0,7.0,286.0,478.0,39.0,157.0,1279.0,30.0,1037.0,34.0,183.0,330.0,35.0,142.0,,178.0,27.0,43.0,50.0,1624.0,29.0,,153.0,358.0,10.0,83.0,59.0,27.0,11.0,168.0,19.0,41.0,9.0,29.0,78.0,371.0,1079.0,1096.0,15.0,6.0,32.0,85.0,7.0,68.0,75.0,,2.0,50.0,2.0,2.0,5.0,3.0,9.0,1.0,9.0,17.0,,6.0,,15.0,36.0,8.0,5.0,8.0,3.0,,,1.0,2.0,2.0,7.0,,1.0,2.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2017,FC Cincinnati,46rpoi1qzsje5lc67v6ggkb11,A. Craven,Forward,99,4.0,682.0,,,142.0,42.0,72.0,1.0,4.0,3.0,2.0,36.0,94.0,34.0,4.0,47.0,156.0,13.0,104.0,9.0,51.0,39.0,6.0,52.0,,17.0,6.0,7.0,3.0,267.0,17.0,,63.0,40.0,10.0,43.0,1.0,16.0,6.0,116.0,1.0,11.0,4.0,17.0,37.0,35.0,92.0,105.0,53.0,1.0,4.0,73.0,,4.0,26.0,,11.0,11.0,5.0,5.0,1.0,1.0,7.0,3.0,7.0,19.0,1.0,5.0,,2.0,51.0,12.0,1.0,17.0,2.0,1.0,5.0,1.0,,6.0,6.0,,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,2.0,,,6.0,5.0,1.0,,,,,,,,,,,,,,1.0
USA_USL_Championship,2017,FC Cincinnati,18onv7xvx194c51ow74g7y1ud,O. Cummings,Forward,0,1.0,37.0,,,8.0,1.0,9.0,,,,,1.0,4.0,,3.0,,8.0,1.0,7.0,,,2.0,,1.0,,3.0,,,,17.0,3.0,,5.0,2.0,10.0,4.0,1.0,1.0,,6.0,,,1.0,3.0,1.0,3.0,8.0,8.0,1.0,,2.0,2.0,1.0,,4.0,,3.0,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,FC Cincinnati,48mzrjh2jkc4yb283swvgjmj9,Josu Currais,Defender,99,51.0,1062.0,78.0,16.0,484.0,124.0,200.0,32.0,67.0,9.0,1.0,4.0,267.0,181.0,24.0,70.0,500.0,15.0,316.0,22.0,137.0,122.0,14.0,168.0,20.0,74.0,10.0,35.0,50.0,830.0,15.0,2.0,90.0,215.0,10.0,51.0,47.0,17.0,6.0,101.0,13.0,23.0,81.0,15.0,46.0,39.0,352.0,363.0,11.0,2.0,20.0,50.0,4.0,13.0,44.0,,5.0,4.0,,,18.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,1.0,6.0,3.0,4.0,7.0,7.0,,,,,,,12.0,9.0,35.0,,,22.0,3.0,1.0,3.0,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,FC Cincinnati,4xos6jdbt4bz35m3rc1rtk2xh,K. Dacres,Forward,0,25.0,1005.0,8.0,,358.0,92.0,207.0,1.0,6.0,17.0,2.0,17.0,227.0,72.0,33.0,81.0,360.0,26.0,271.0,9.0,87.0,42.0,12.0,102.0,1.0,74.0,11.0,35.0,10.0,683.0,22.0,,188.0,98.0,10.0,89.0,2.0,32.0,24.0,213.0,2.0,11.0,25.0,22.0,107.0,128.0,271.0,273.0,25.0,1.0,17.0,124.0,16.0,23.0,81.0,,11.0,6.0,,,6.0,3.0,14.0,7.0,19.0,21.0,1.0,8.0,,20.0,37.0,7.0,6.0,8.0,,,,,1.0,10.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
USA_USL_Championship,2017,FC Cincinnati,bppyf0fnmm86izw3n2kifahh,H. Delbridge,Defender,4,5.0,2697.0,10.0,18.0,1378.0,47.0,369.0,63.0,170.0,18.0,7.0,46.0,433.0,668.0,61.0,217.0,1423.0,59.0,894.0,41.0,387.0,390.0,6.0,263.0,1.0,105.0,30.0,31.0,129.0,1947.0,30.0,20.0,195.0,782.0,10.0,216.0,142.0,33.0,4.0,347.0,147.0,48.0,5.0,30.0,85.0,204.0,1005.0,1036.0,152.0,5.0,41.0,131.0,20.0,123.0,110.0,1.0,,4.0,3.0,,1.0,6.0,18.0,2.0,19.0,26.0,,2.0,,23.0,44.0,8.0,1.0,106.0,3.0,1.0,2.0,,,,3.0,,,1.0,1.0,,2.0,2.0,3.0,,,,,,,,,,1.0,,,2.0,,,1.0,,,,2.0,,,,,,,,,,,,,
USA_USL_Championship,2017,FC Cincinnati,7xi0nnnuyyazxgpf1ap6yew9h,M. Domínguez,Midfielder,0,1.0,189.0,1.0,,105.0,19.0,32.0,,9.0,2.0,1.0,3.0,33.0,57.0,5.0,13.0,111.0,4.0,80.0,4.0,22.0,30.0,1.0,17.0,4.0,15.0,2.0,3.0,6.0,151.0,5.0,,19.0,37.0,10.0,11.0,9.0,6.0,,23.0,4.0,5.0,1.0,5.0,9.0,25.0,84.0,89.0,4.0,,4.0,12.0,1.0,8.0,10.0,,3.0,3.0,,,,,1.0,1.0,,1.0,,,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2017,FC Cincinnati,e2o2r43pc2cwcgowc566ifljp,D. Fall,Forward,9,,1644.0,3.0,,384.0,125.0,196.0,1.0,8.0,3.0,4.0,68.0,241.0,91.0,9.0,110.0,404.0,58.0,273.0,24.0,118.0,116.0,19.0,101.0,,53.0,20.0,14.0,17.0,676.0,25.0,2.0,142.0,64.0,10.0,107.0,13.0,34.0,6.0,269.0,13.0,28.0,,25.0,94.0,99.0,266.0,286.0,127.0,1.0,6.0,162.0,3.0,2.0,48.0,,5.0,43.0,12.0,4.0,1.0,3.0,30.0,13.0,9.0,60.0,2.0,8.0,1.0,10.0,97.0,30.0,1.0,59.0,14.0,4.0,12.0,10.0,5.0,20.0,11.0,,,,3.0,,1.0,,3.0,,,,,,,,,,,,,5.0,,,,,,1.0,,,,,,,,,,,,,,
