liga,temporada,equipo,id,nombre,posicion,dorsal,Rightside Passes,Fifty Fifty,Backward Passes,Unsuccessful Launches,Substitute On,Starts,Total Losses Of Possession,Ground Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Times Tackled,Total Tackles,Duels,Forward Passes,Total Fouls Won,Successful Dribbles,Goals Conceded Outside Box,Interceptions,Duels lost,Goal Assists,Successful Lay-offs,Total Fouls Conceded,Successful Short Passes,Games Played,Unsuccessful Dribbles,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses open play,Total Shots,Total Passes,Unsuccessful Short Passes,Successful Fifty Fifty,Aerial Duels won,Aerial Duels lost,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Throw Ins to Own Player,Time Played,Yellow Cards,Substitute Off,Duels won,Unsuccessful Passes Opposition Half,Goals Conceded,Successful Passes Opposition Half,Unsuccessful Crosses & Corners,Successful Long Passes,Blocks,Total Clearances,Successful Open Play Passes,Shots Off Target (inc woodwork),Corners Won,Tackles Lost,Foul Attempted Tackle,Index,Goals Conceded Inside Box,Recoveries,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Touches,Aerial Duels,Unsuccessful Long Passes,Tackles Won,Ground Duels won,Ground Duels lost,Assists (Intentional),Leftside Passes,Successful Passes Own Half,PutThrough/Blocked Distribution,Total Touches In Opposition Box,Home Goals,Away Goals,Winning Goal,Throw Ins to Opposition Player,Blocked Shots,Second Goal Assists,Unsuccessful lay-offs,Corners Taken (incl short corners),Right Foot Goals,Goals from Inside Box,Penalties Taken,Successful Corners into Box,Goals from Outside Box,Through balls,Goals,Attempts from Set Pieces,Shots On Target ( inc goals ),Unsuccessful Corners into Box,Offsides,Successful Crosses & Corners,Clean Sheets,Hit Woodwork,Clearances Off the Line,Successful Crosses open play,Left Foot Goals,Successful Launches,Handballs conceded,Foul Won Penalty,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,GK Successful Distribution,Headed Goals,Punches,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Saves made - parried,Goalkeeper Smother,Catches,Saves Made,Crosses not Claimed,Drops,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Own Goal Scored,Penalties Conceded,Penalties Faced,Overruns,Goal Kicks,Penalties Saved,Saves from Penalty,Set Pieces Goals,Penalties Off Target,Carries,Progressive Carries,Final Third Touches,Goals Openplay,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Last Player Tackle,Total Big Chances Saved,Other Goals
USA_MLS,2020,Columbus Crew,ejmps4o7wp1pqmx1727prw91x,F. Adi,Forward,9,14.0,,12.0,,10.0,1.0,33.0,16.0,21.0,4.0,2.0,31.0,13.0,6.0,1.0,,,16.0,,3.0,4.0,30.0,11.0,1.0,11.0,2.0,1.0,3.0,52.0,20.0,,6.0,9.0,31.0,50.0,,175.0,,1.0,15.0,20.0,,25.0,1.0,1.0,,2.0,29.0,2.0,4.0,,2.0,76.0,,6.0,2.0,1.0,85.0,15.0,1.0,2.0,9.0,7.0,,13.0,6.0,3.0,9.0,0.0,0.0,0.0,,2.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Columbus Crew,cbw92qrdwycht8nkkdu4j4kph,H. Afful,Defender,25,47.0,36.0,267.0,55.0,1.0,24.0,413.0,128.0,249.0,14.0,37.0,168.0,449.0,18.0,16.0,2.0,70.0,75.0,2.0,,34.0,990.0,25.0,6.0,25.0,76.0,65.0,9.0,1322.0,156.0,17.0,22.0,18.0,1073.0,1304.0,165.0,2185.0,5.0,1.0,93.0,238.0,21.0,604.0,65.0,83.0,6.0,50.0,1056.0,6.0,12.0,15.0,23.0,62.0,19.0,161.0,19.0,6.0,1927.0,40.0,93.0,22.0,71.0,57.0,1.0,559.0,489.0,32.0,18.0,0.0,1.0,0.0,43.0,2.0,1.0,,,,1.0,,,,1.0,1.0,,3.0,,4.0,20.0,11.0,,1.0,20.0,1.0,25.0,1.0,,,,,,,,,,,,,,,,,,,,6.0,,2.0,,,,,,,,,,,,,,,,,
USA_MLS,2020,Columbus Crew,bu3257jenng1txn67hk03erbp,F. Alashe,Midfielder,26,65.0,7.0,44.0,,6.0,6.0,50.0,35.0,38.0,5.0,3.0,44.0,83.0,11.0,,,4.0,25.0,,2.0,13.0,182.0,12.0,1.0,12.0,11.0,1.0,6.0,236.0,29.0,4.0,5.0,4.0,198.0,234.0,1.0,466.0,3.0,4.0,19.0,28.0,5.0,110.0,1.0,16.0,,4.0,196.0,5.0,2.0,2.0,8.0,76.0,5.0,14.0,4.0,6.0,296.0,9.0,9.0,1.0,14.0,21.0,,44.0,88.0,9.0,9.0,0.0,1.0,0.0,,2.0,,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Columbus Crew,54b4j04ondrq28e4eenma1rai,S. Berhalter,Midfielder,18,93.0,7.0,35.0,2.0,5.0,4.0,57.0,34.0,44.0,2.0,9.0,41.0,62.0,4.0,7.0,2.0,6.0,20.0,,2.0,6.0,210.0,9.0,2.0,9.0,15.0,,2.0,279.0,33.0,5.0,1.0,6.0,235.0,264.0,,395.0,1.0,3.0,21.0,31.0,5.0,114.0,2.0,25.0,1.0,5.0,220.0,2.0,1.0,4.0,1.0,33.0,3.0,23.0,5.0,5.0,346.0,7.0,11.0,5.0,20.0,14.0,,89.0,121.0,11.0,2.0,0.0,0.0,0.0,,4.0,,1.0,3.0,,,,,,1.0,,1.0,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Columbus Crew,660a1dq2kk90vuzw0ru6mbmy,Miguel Berry,Forward,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Columbus Crew,6vd4rxmqub05u2dtduy028fyt,E. Boateng,Forward,20,54.0,10.0,27.0,2.0,9.0,3.0,47.0,22.0,24.0,7.0,3.0,30.0,25.0,3.0,6.0,,5.0,17.0,,1.0,3.0,88.0,12.0,,12.0,6.0,5.0,4.0,115.0,22.0,6.0,1.0,7.0,91.0,115.0,1.0,344.0,2.0,3.0,13.0,23.0,5.0,69.0,5.0,3.0,1.0,2.0,91.0,2.0,4.0,,1.0,67.0,5.0,22.0,6.0,3.0,180.0,8.0,2.0,3.0,12.0,10.0,,9.0,22.0,8.0,18.0,0.0,0.0,0.0,,,1.0,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Columbus Crew,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,Midfielder,2,13.0,2.0,29.0,4.0,6.0,3.0,54.0,24.0,28.0,5.0,5.0,39.0,50.0,5.0,3.0,,2.0,20.0,,,4.0,128.0,9.0,3.0,9.0,7.0,12.0,,166.0,21.0,1.0,6.0,9.0,138.0,161.0,36.0,357.0,1.0,1.0,19.0,33.0,3.0,84.0,12.0,10.0,1.0,8.0,133.0,,6.0,2.0,2.0,100.0,3.0,17.0,3.0,3.0,263.0,15.0,7.0,3.0,13.0,11.0,,74.0,56.0,6.0,4.0,0.0,0.0,0.0,7.0,,1.0,,,,,,,,,,,,,,2.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Columbus Crew,efr6uboj041gcgi2qxm0pa5be,L. Díaz,Midfielder,12,24.0,27.0,101.0,11.0,8.0,17.0,211.0,183.0,77.0,45.0,18.0,214.0,60.0,48.0,33.0,2.0,14.0,105.0,5.0,4.0,26.0,199.0,25.0,30.0,25.0,23.0,45.0,29.0,285.0,63.0,15.0,10.0,21.0,208.0,284.0,3.0,1465.0,5.0,15.0,109.0,99.0,13.0,158.0,45.0,9.0,1.0,5.0,207.0,14.0,28.0,7.0,17.0,79.0,11.0,81.0,11.0,24.0,640.0,31.0,14.0,11.0,99.0,84.0,5.0,100.0,59.0,35.0,77.0,0.0,0.0,0.0,,7.0,,1.0,,,,,,,1.0,,,15.0,,8.0,9.0,1.0,1.0,,9.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Columbus Crew,2uis9d0h87arn5ew3bg1si40l,D. Etienne,Midfielder,22,78.0,16.0,110.0,5.0,13.0,10.0,138.0,105.0,71.0,16.0,15.0,127.0,75.0,33.0,18.0,,11.0,56.0,3.0,7.0,16.0,233.0,23.0,9.0,23.0,19.0,24.0,11.0,315.0,57.0,5.0,5.0,17.0,244.0,311.0,3.0,1055.0,,9.0,71.0,76.0,11.0,160.0,24.0,11.0,1.0,4.0,240.0,7.0,10.0,8.0,6.0,82.0,11.0,60.0,13.0,4.0,510.0,22.0,14.0,7.0,66.0,39.0,2.0,52.0,88.0,15.0,42.0,2.0,0.0,1.0,,5.0,,1.0,,2.0,2.0,,,,,2.0,,4.0,,7.0,4.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,Columbus Crew,9dba8to216upd49xlir2i4d05,W. Francis,Defender,14,19.0,5.0,19.0,3.0,3.0,2.0,25.0,8.0,15.0,2.0,2.0,14.0,30.0,2.0,,,4.0,5.0,,,2.0,54.0,5.0,,5.0,3.0,4.0,,71.0,10.0,3.0,5.0,1.0,56.0,69.0,13.0,197.0,,1.0,9.0,16.0,3.0,33.0,4.0,2.0,,8.0,54.0,,1.0,,,100.0,3.0,8.0,2.0,,115.0,6.0,5.0,2.0,4.0,4.0,,3.0,25.0,,,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
