root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Corners Taken (incl short corners),Successful Dribbles,Duels lost,PutThrough/Blocked Distribution,Touches,Time Played,Ground Duels lost,Backward Passes,Total Fouls Won,Successful Crosses & Corners,Successful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Tackles Lost,Goals Conceded Inside Box,Penalty Goals Conceded,Starts,Key Passes (Attempt Assists),Total Touches In Opposition Box,Ground Duels won,Total Tackles,Successful Crosses open play,Tackles Won,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Substitute Off,Forward Passes,Unsuccessful Long Passes,Total Clearances,Total Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Successful Lay-offs,Aerial Duels,Index,Successful Passes Opposition Half,Total Losses Of Possession,Blocked Shots,Goals Conceded,Aerial Duels lost,Ground Duels,Interceptions,Duels won,Unsuccessful Crosses open play,Unsuccessful Dribbles,Leftside Passes,Aerial Duels won,Unsuccessful Launches,Total Shots,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Times Tackled,Recoveries,Unsuccessful Crosses & Corners,Appearances,Games Played,Blocks,Total Fouls Conceded,PutThrough/Blocked Distribution Won,Duels,Successful Open Play Passes,Successful Long Passes,Corners Won,Shots Off Target (inc woodwork),Rightside Passes,Winning Goal,Successful Launches,Clean Sheets,Saves Made from Outside Box,Saves made - parried,Saves Made,GK Successful Distribution,Goal Kicks,Catches,Punches,GK Unsuccessful Distribution,Saves Made from Inside Box,Substitute On,Foul Attempted Tackle,Shots On Target ( inc goals ),Goals from Inside Box,Handballs conceded,Right Foot Goals,Goals,Assists (Intentional),Yellow Cards,Goal Assists,Attempts from Set Pieces,Home Goals,Away Goals,Unsuccessful Corners into Box,Penalty Goals,Offsides,Penalties Taken,Successful Corners into Box,Throw Ins to Opposition Player,Own Goal Scored,Headed Goals,Second Goal Assists,Left Foot Goals,Penalties Conceded,Penalties Faced,Goals Conceded Outside Box,Through balls,Goalkeeper Smother,Foul Won Penalty,Clearances Off the Line,Saves from Penalty,Penalties Saved,Unsuccessful lay-offs,Last Man Tackle,Total Red Cards,Straight Red Cards,Drops,Saves made - caught,Goals from Outside Box,Hit Woodwork,Red Cards - 2nd Yellow,Fifty Fifty,Successful Fifty Fifty,Overruns,Crosses not Claimed,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,9vvleh9yqqcm955432lsl8c7p,R. Alvarado,Forward,10,1.0,4.0,13.0,2.0,89.0,97.0,12.0,10.0,5.0,3.0,13.0,42.0,7.0,1.0,1.0,,,2.0,6.0,12.0,3.0,2.0,2.0,8.0,9.0,,15.0,2.0,2.0,52.0,,2.0,,6.0,10.0,33.0,21.0,1.0,1.0,1.0,24.0,,17.0,1.0,6.0,12.0,5.0,1.0,1.0,52.0,43.0,9.0,11.0,1.0,6.0,6.0,,,2.0,30.0,43.0,1.0,2.0,,15.0,0.0,,,,,,,,,,,,6.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,0.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,4051hgvu9v8jnu9rbbd0pr9bd,U. Antuna,Forward,15,,4.0,21.0,13.0,223.0,405.0,18.0,33.0,10.0,5.0,21.0,95.0,23.0,1.0,1.0,,5.0,4.0,32.0,24.0,10.0,5.0,9.0,40.0,24.0,3.0,36.0,1.0,1.0,123.0,2.0,3.0,,5.0,10.0,83.0,60.0,6.0,1.0,3.0,42.0,5.0,26.0,19.0,4.0,50.0,2.0,1.0,7.0,123.0,99.0,8.0,21.0,19.0,6.0,6.0,1.0,4.0,6.0,47.0,99.0,4.0,4.0,2.0,4.0,0.0,1.0,1.0,,,,,,,,,,1.0,3.0,5.0,,,,,2.0,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,5rslwexx17p7hqwp9p3vgcxuy,J. Araujo,Defender,2,,2.0,7.0,3.0,100.0,115.0,6.0,18.0,,,21.0,54.0,8.0,,2.0,,1.0,2.0,3.0,3.0,1.0,,1.0,15.0,9.0,1.0,14.0,1.0,3.0,64.0,10.0,1.0,,5.0,10.0,34.0,20.0,,2.0,1.0,9.0,1.0,7.0,7.0,3.0,30.0,4.0,,3.0,63.0,55.0,4.0,8.0,7.0,3.0,3.0,,1.0,1.0,14.0,54.0,1.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,Defender,6,,4.0,4.0,1.0,86.0,90.0,4.0,13.0,2.0,2.0,13.0,44.0,4.0,2.0,1.0,,1.0,1.0,2.0,10.0,4.0,2.0,2.0,8.0,4.0,,9.0,,1.0,48.0,8.0,1.0,,2.0,10.0,33.0,14.0,1.0,1.0,,14.0,3.0,12.0,5.0,1.0,,2.0,,,46.0,44.0,2.0,2.0,5.0,1.0,1.0,,2.0,,16.0,43.0,,,,26.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,ehwo68aazpcv1eqhaq5nusrmd,L. Chávez,Midfielder,18,22.0,3.0,18.0,9.0,406.0,476.0,14.0,34.0,9.0,15.0,79.0,235.0,24.0,3.0,2.0,,6.0,16.0,6.0,22.0,10.0,3.0,7.0,47.0,32.0,4.0,79.0,8.0,6.0,286.0,2.0,6.0,,6.0,10.0,190.0,66.0,6.0,2.0,4.0,36.0,7.0,24.0,7.0,3.0,81.0,2.0,2.0,13.0,273.0,254.0,6.0,33.0,21.0,6.0,6.0,1.0,3.0,4.0,42.0,243.0,19.0,3.0,7.0,92.0,0.0,,1.0,,,,,,,,,,,3.0,6.0,1.0,,,2.0,,,,5.0,1.0,1.0,10.0,,,,10.0,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,2.0,,,,1.0
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,306gjy5xp2u15gh9qwrek551x,J. Gallardo,Defender,23,,4.0,35.0,12.0,324.0,450.0,23.0,31.0,1.0,6.0,65.0,149.0,28.0,4.0,1.0,,5.0,6.0,14.0,15.0,10.0,6.0,6.0,43.0,41.0,,75.0,13.0,8.0,199.0,37.0,11.0,,19.0,10.0,99.0,76.0,2.0,1.0,12.0,38.0,5.0,22.0,13.0,3.0,1.0,7.0,6.0,,193.0,158.0,4.0,21.0,13.0,5.0,5.0,,10.0,6.0,57.0,152.0,9.0,,,92.0,0.0,3.0,4.0,,,,,,,,,,,5.0,,,,,,1.0,1.0,2.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,aboxil79ulfa73pckzsdnwp62,S. Giménez,Forward,11,,6.0,24.0,6.0,85.0,201.0,14.0,10.0,2.0,,6.0,23.0,13.0,1.0,2.0,,1.0,,20.0,10.0,2.0,,1.0,12.0,13.0,,7.0,,2.0,36.0,1.0,1.0,2.0,16.0,10.0,17.0,31.0,2.0,2.0,10.0,24.0,,16.0,,5.0,11.0,6.0,,8.0,33.0,23.0,10.0,3.0,,6.0,6.0,,4.0,2.0,40.0,20.0,,3.0,2.0,8.0,1.0,,,,,,,,,,,,5.0,,6.0,2.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,czvso5mtma362mlkf1qydm3xm,V. Guzmán,Defender,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,l4rbm35vbn136hutia3pksiy,O. Herrera,Forward,9,,,6.0,2.0,57.0,81.0,5.0,11.0,5.0,,8.0,33.0,5.0,1.0,1.0,,1.0,1.0,4.0,6.0,1.0,,,5.0,5.0,1.0,8.0,,,38.0,,2.0,,4.0,10.0,25.0,11.0,,1.0,1.0,11.0,1.0,9.0,2.0,2.0,11.0,3.0,,3.0,38.0,33.0,3.0,5.0,2.0,2.0,2.0,,1.0,,15.0,33.0,,,1.0,8.0,0.0,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,2irms3moqosywa14re7n2awh5,D. Lainez,Midfielder,16,1.0,2.0,5.0,2.0,34.0,33.0,5.0,4.0,1.0,2.0,2.0,14.0,5.0,,,,,4.0,4.0,3.0,,1.0,,6.0,5.0,,5.0,,,19.0,1.0,,,,10.0,14.0,10.0,1.0,,,8.0,,3.0,1.0,3.0,2.0,,,1.0,19.0,14.0,3.0,,1.0,2.0,2.0,,1.0,1.0,8.0,14.0,,1.0,1.0,8.0,0.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,a1qs3b34p5u2s6mmlhdkgdp7t,L. Malagón,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,5ysw10inm8syf7r9xvbpk9n11,H. Martín,Forward,20,,2.0,22.0,4.0,151.0,359.0,12.0,28.0,5.0,,18.0,79.0,13.0,3.0,,,5.0,7.0,25.0,11.0,4.0,,1.0,13.0,13.0,5.0,16.0,,4.0,94.0,,,7.0,19.0,10.0,63.0,31.0,3.0,,10.0,23.0,1.0,20.0,,2.0,23.0,9.0,,9.0,89.0,81.0,9.0,14.0,,6.0,6.0,1.0,1.0,1.0,42.0,76.0,2.0,,3.0,27.0,1.0,,,,,,,,,,,,1.0,,6.0,2.0,,,2.0,,,1.0,,0.0,2.0,,,1.0,,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,Defender,3,,1.0,11.0,,191.0,270.0,6.0,9.0,3.0,,81.0,121.0,13.0,1.0,,,3.0,1.0,1.0,7.0,3.0,,2.0,18.0,26.0,,58.0,13.0,13.0,158.0,,8.0,,21.0,10.0,51.0,27.0,,,5.0,13.0,3.0,23.0,,,61.0,16.0,4.0,1.0,153.0,132.0,,14.0,,3.0,3.0,3.0,5.0,,34.0,127.0,11.0,,1.0,30.0,0.0,2.0,3.0,,,,,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,2luxnwcabb7msig7odfq5p5g5,G. Ochoa,Goalkeeper,13,,,,,201.0,540.0,,,1.0,,101.0,87.0,2.0,,2.0,,6.0,,,1.0,,,,34.0,43.0,,90.0,41.0,2.0,162.0,,9.0,,,10.0,18.0,44.0,,2.0,,1.0,,1.0,,,41.0,,14.0,,107.0,119.0,,44.0,,6.0,6.0,,,,1.0,85.0,32.0,,,31.0,0.0,6.0,4.0,4.0,,8.0,47.0,31.0,3.0,,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,axrchx0095dg0ydpb1ajj19ed,O. Pineda,Midfielder,17,9.0,8.0,37.0,10.0,275.0,472.0,34.0,28.0,16.0,6.0,29.0,112.0,29.0,3.0,1.0,,6.0,8.0,24.0,30.0,6.0,1.0,3.0,35.0,35.0,6.0,30.0,6.0,,155.0,4.0,8.0,2.0,5.0,10.0,97.0,83.0,7.0,1.0,3.0,64.0,2.0,32.0,3.0,12.0,28.0,2.0,1.0,7.0,152.0,120.0,18.0,36.0,8.0,6.0,6.0,,11.0,6.0,69.0,117.0,8.0,6.0,2.0,69.0,1.0,,,,,,,,,,,,,7.0,5.0,2.0,2.0,2.0,2.0,,,1.0,,2.0,0.0,3.0,1.0,1.0,1.0,5.0,2.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,2.0,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,a1ootdgvyfcn6u2tdmnts68ve,I. Reyes,Defender,21,,1.0,7.0,,174.0,113.0,5.0,9.0,,,71.0,143.0,7.0,1.0,1.0,,1.0,1.0,3.0,3.0,2.0,,1.0,9.0,11.0,,43.0,4.0,2.0,157.0,1.0,2.0,,6.0,10.0,75.0,14.0,1.0,1.0,2.0,8.0,3.0,7.0,,,52.0,4.0,1.0,1.0,152.0,146.0,1.0,13.0,,5.0,5.0,1.0,4.0,,14.0,141.0,3.0,,1.0,53.0,0.0,1.0,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,4hxcnch5nam895sdszm41rhzp,A. Rodríguez,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,dmtsbln16ttjoymm2rqfuyw2x,C. Rodríguez,Midfielder,8,1.0,2.0,8.0,5.0,128.0,137.0,6.0,19.0,4.0,2.0,32.0,79.0,10.0,2.0,2.0,,1.0,5.0,9.0,10.0,5.0,,3.0,10.0,11.0,1.0,20.0,1.0,,97.0,,2.0,,3.0,10.0,56.0,19.0,1.0,2.0,2.0,16.0,1.0,11.0,1.0,4.0,28.0,1.0,,3.0,95.0,86.0,4.0,9.0,1.0,4.0,4.0,,1.0,2.0,19.0,84.0,7.0,,3.0,30.0,0.0,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Mexico,Mexico,1cyhpfi77dom7gmpuownxlcrt,L. Romo,Midfielder,7,1.0,2.0,21.0,9.0,409.0,531.0,15.0,40.0,1.0,2.0,118.0,262.0,44.0,4.0,2.0,,6.0,12.0,17.0,14.0,11.0,2.0,7.0,48.0,54.0,1.0,111.0,10.0,2.0,333.0,1.0,10.0,1.0,11.0,10.0,163.0,77.0,7.0,2.0,6.0,29.0,2.0,19.0,4.0,3.0,105.0,5.0,1.0,6.0,319.0,279.0,5.0,46.0,4.0,6.0,6.0,1.0,4.0,2.0,40.0,266.0,17.0,4.0,3.0,77.0,1.0,,4.0,,,,,,,,,,,1.0,3.0,1.0,,,2.0,,,,,2.0,0.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,,
