equipo,link,logo,cod_equipo,cod_liga,liga
Atlanta United 2,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2025/5e5i4swzbs0x8ymx32jsdz2tw/teams/atlanta-united-2/erwnez7ksfkns4dqmyr1fhbe,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=erwnez7ksfkns4dqmyr1fhbe,erwnez7ksfkns4dqmyr1fhbe,5e5i4swzbs0x8ymx32jsdz2tw,mls-next-pro-2025
Austin FC II,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2025/5e5i4swzbs0x8ymx32jsdz2tw/teams/austin-fc-ii/d0c07im4a6oj8qa7f1zlt3pqs,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=d0c07im4a6oj8qa7f1zlt3pqs,d0c07im4a6oj8qa7f1zlt3pqs,5e5i4swzbs0x8ymx32jsdz2tw,mls-next-pro-2025
Carolina Core FC,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2025/5e5i4swzbs0x8ymx32jsdz2tw/teams/carolina-core-fc/2nnef9tr9g7m2s6n873qif95g,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=2nnef9tr9g7m2s6n873qif95g,2nnef9tr9g7m2s6n873qif95g,5e5i4swzbs0x8ymx32jsdz2tw,mls-next-pro-2025
Chattanooga FC,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2025/5e5i4swzbs0x8ymx32jsdz2tw/teams/chattanooga-fc/cwnjxlibb02fuh0vwgvac6h45,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=cwnjxlibb02fuh0vwgvac6h45,cwnjxlibb02fuh0vwgvac6h45,5e5i4swzbs0x8ymx32jsdz2tw,mls-next-pro-2025
Chicago Fire FC II,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2025/5e5i4swzbs0x8ymx32jsdz2tw/teams/chicago-fire-fc-ii/8o8m08he36u0j4w08aj2iodn8,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=8o8m08he36u0j4w08aj2iodn8,8o8m08he36u0j4w08aj2iodn8,5e5i4swzbs0x8ymx32jsdz2tw,mls-next-pro-2025
Colorado Rapids 2,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2025/5e5i4swzbs0x8ymx32jsdz2tw/teams/colorado-rapids-2/iiolvosiuokkrl5iuoxcjo4p,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=iiolvosiuokkrl5iuoxcjo4p,iiolvosiuokkrl5iuoxcjo4p,5e5i4swzbs0x8ymx32jsdz2tw,mls-next-pro-2025
Columbus Crew 2,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2025/5e5i4swzbs0x8ymx32jsdz2tw/teams/columbus-crew-2/5b4ccd62yeeqdl2qk6jzsmjv8,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=5b4ccd62yeeqdl2qk6jzsmjv8,5b4ccd62yeeqdl2qk6jzsmjv8,5e5i4swzbs0x8ymx32jsdz2tw,mls-next-pro-2025
Crown Legacy FC (Charlotte FC II),https://www.scoresway.com/en_GB/soccer/mls-next-pro-2025/5e5i4swzbs0x8ymx32jsdz2tw/teams/crown-legacy-fc-(charlotte-fc-ii)/6ubc4y1v6hr63mca7ica4hp90,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=6ubc4y1v6hr63mca7ica4hp90,6ubc4y1v6hr63mca7ica4hp90,5e5i4swzbs0x8ymx32jsdz2tw,mls-next-pro-2025
FC Cincinnati 2,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2025/5e5i4swzbs0x8ymx32jsdz2tw/teams/fc-cincinnati-2/bd0378yx50xpdcgwkt9p9bmz8,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=bd0378yx50xpdcgwkt9p9bmz8,bd0378yx50xpdcgwkt9p9bmz8,5e5i4swzbs0x8ymx32jsdz2tw,mls-next-pro-2025
Houston Dynamo 2,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2025/5e5i4swzbs0x8ymx32jsdz2tw/teams/houston-dynamo-2/7pmw399vh2v44cjle4fkklp1w,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=7pmw399vh2v44cjle4fkklp1w,7pmw399vh2v44cjle4fkklp1w,5e5i4swzbs0x8ymx32jsdz2tw,mls-next-pro-2025
