root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Antigua and Barbuda,Antigua_and_Barbuda,6nlto0h5xlbaamn0klso7ieh,V. Allen,Defender,0,2.0,3.0,,2.0,7.0,5.0,3.0,,8.0,25.0,33.0,2.0,6.0,10.0,5.0,2.0,7.0,7.0,5.0,1.0,11.0,8.0,19.0,14.0,6.0,53.0,5.0,19.0,,1.0,1.0,18.0,16.0,,,3.0,0.0,2.0,,,,1.0,,,,,4.0,1.0,,,,,,,,2.0,2.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Antigua and Barbuda,Antigua_and_Barbuda,5fu338dfayz4ejp4t9llup0ix,J. Benjamin,Forward,0,2.0,2.0,,,,,2.0,1.0,2.0,9.0,12.0,1.0,2.0,10.0,3.0,2.0,4.0,1.0,4.0,3.0,2.0,3.0,7.0,3.0,2.0,45.0,5.0,7.0,,,2.0,6.0,5.0,,,,0.0,1.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Antigua and Barbuda,Antigua_and_Barbuda,d7vj4tlniqa5n2x1qfi1z2wa,D. Bishop,Forward,0,3.0,6.0,1.0,2.0,7.0,5.0,6.0,5.0,4.0,24.0,48.0,7.0,14.0,10.0,12.0,3.0,21.0,3.0,12.0,11.0,6.0,18.0,15.0,4.0,9.0,102.0,5.0,23.0,1.0,1.0,9.0,14.0,15.0,,1.0,,0.0,10.0,,,,,,,,,2.0,1.0,,,1.0,,2.0,,5.0,2.0,4.0,,1.0,2.0,1.0,,,4.0,1.0,3.0,1.0,,,3.0,4.0,1.0,3.0,1.0,4.0,3.0,4.0,,6.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Antigua and Barbuda,Antigua_and_Barbuda,3w8bdjhj8iruudryesgqxqwyy,D. Bowry,Defender,0,2.0,2.0,2.0,,8.0,1.0,3.0,,11.0,125.0,138.0,5.0,4.0,10.0,12.0,2.0,18.0,22.0,52.0,3.0,52.0,11.0,109.0,57.0,16.0,180.0,14.0,122.0,,,3.0,102.0,106.0,,2.0,1.0,0.0,37.0,,,,4.0,,,,,11.0,7.0,,,4.0,1.0,,,,,7.0,,1.0,7.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Antigua and Barbuda,Antigua_and_Barbuda,hmu39lmlpd599eqfu6q7vsru,T. Bramble,Midfielder,0,5.0,13.0,5.0,9.0,17.0,15.0,16.0,3.0,23.0,188.0,230.0,19.0,24.0,10.0,17.0,5.0,30.0,62.0,83.0,12.0,54.0,29.0,165.0,82.0,23.0,408.0,28.0,183.0,1.0,8.0,9.0,147.0,161.0,3.0,5.0,6.0,0.0,44.0,,,,7.0,,,,,4.0,18.0,,,2.0,3.0,3.0,1.0,3.0,,5.0,1.0,,2.0,1.0,,1.0,5.0,,,,2.0,,1.0,1.0,,,1.0,,2.0,3.0,,9.0,5.0,,2.0,,,,3.0,,,,,,,,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Antigua and Barbuda,Antigua_and_Barbuda,52qayll40oreo7nc2yli0d4o9,R. Browne,Midfielder,0,1.0,2.0,1.0,,1.0,1.0,3.0,,,16.0,26.0,2.0,6.0,10.0,3.0,1.0,10.0,,7.0,6.0,2.0,7.0,14.0,7.0,2.0,78.0,8.0,11.0,,,5.0,13.0,9.0,1.0,,1.0,0.0,6.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,5.0,,,,,,1.0,1.0,,,1.0,,1.0,4.0,,4.0,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Antigua and Barbuda,Antigua_and_Barbuda,e7dh8dgy0lw2mkkncnrj3jxt5,K. Challenger,Midfielder,0,5.0,8.0,1.0,3.0,8.0,6.0,8.0,1.0,6.0,51.0,72.0,6.0,11.0,10.0,5.0,5.0,15.0,15.0,21.0,5.0,14.0,13.0,43.0,22.0,8.0,167.0,11.0,49.0,1.0,2.0,5.0,41.0,41.0,1.0,1.0,3.0,0.0,11.0,,,,3.0,,,,,2.0,2.0,,,4.0,,,,,4.0,2.0,,1.0,2.0,1.0,,,5.0,,,,,,,,,,,,1.0,3.0,,4.0,1.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Antigua and Barbuda,Antigua_and_Barbuda,826qdrf1xe9uvsqlws0sfsnpw,R. Cordice,Defender,0,2.0,7.0,2.0,1.0,4.0,2.0,7.0,3.0,6.0,38.0,53.0,4.0,8.0,10.0,1.0,2.0,6.0,12.0,8.0,7.0,12.0,11.0,33.0,25.0,5.0,130.0,4.0,36.0,2.0,1.0,6.0,28.0,32.0,,1.0,1.0,0.0,10.0,,,,4.0,,,,,1.0,5.0,,,4.0,1.0,1.0,1.0,2.0,,3.0,1.0,2.0,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Antigua and Barbuda,Antigua_and_Barbuda,5l98mfry68wf27ib98rdjhpii,R. Deterville,Midfielder,0,6.0,18.0,6.0,7.0,27.0,26.0,21.0,8.0,29.0,137.0,267.0,33.0,55.0,10.0,55.0,6.0,94.0,17.0,81.0,32.0,26.0,59.0,98.0,25.0,39.0,534.0,44.0,135.0,2.0,6.0,29.0,88.0,96.0,2.0,3.0,7.0,0.0,50.0,,,,4.0,,,,,6.0,10.0,,,3.0,9.0,3.0,,5.0,,4.0,,3.0,1.0,1.0,,2.0,20.0,8.0,12.0,,1.0,,20.0,10.0,3.0,5.0,15.0,5.0,7.0,12.0,8.0,37.0,16.0,1.0,8.0,1.0,,1.0,8.0,,,,,,9.0,,3.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Antigua and Barbuda,Antigua_and_Barbuda,f0wvkrva0aderzrf2xf2nyw44,Z. Drew,Defender,0,5.0,17.0,5.0,9.0,19.0,14.0,19.0,10.0,26.0,179.0,292.0,22.0,30.0,10.0,41.0,5.0,73.0,66.0,90.0,17.0,78.0,36.0,140.0,53.0,39.0,445.0,25.0,174.0,2.0,7.0,16.0,127.0,136.0,2.0,6.0,3.0,0.0,10.0,,,,12.0,,,,,17.0,13.0,,,6.0,9.0,1.0,2.0,7.0,,6.0,2.0,34.0,5.0,2.0,10.0,2.0,5.0,3.0,2.0,,,2.0,14.0,3.0,,,14.0,,6.0,2.0,3.0,3.0,2.0,,1.0,9.0,,,1.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
