liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Open Play Passes,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Time Played,Times Tackled,Total Big Chances Created,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Blocks,Foul Attempted Tackle,Leftside Passes,Total Clearances,Total Fouls Conceded,Unsuccessful Passes Own Half,Yellow Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Corners Won,Shots On Target ( inc goals ),Substitute On,Throw Ins to Own Player,Total Big Chances Missed,Total Shots,Unsuccessful Long Passes,Corners Taken (incl short corners),Successful Corners into Box,Successful Lay-offs,Unsuccessful Dribbles,Attempts from Set Pieces,Red Cards - 2nd Yellow,Total Red Cards,Unsuccessful Corners into Box,Unsuccessful Launches,Unsuccessful lay-offs,Goals,Goals Openplay,Goals from Inside Box,Left Foot Goals,Tackles Lost,Home Goals,Away Goals,Overruns,Goal Assists,Successful Launches,Successful Long Passes,Aerial Duels won,GK Successful Distribution,Goal Kicks,Catches,GK Unsuccessful Distribution,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Blocked Shots,Goals Conceded Outside Box,Shots Off Target (inc woodwork),Offsides,Assists (Intentional),Hit Woodwork,Headed Goals,Throw Ins to Opposition Player,Total Big Chances Scored,Right Foot Goals,Total Big Chances Saved,Goals from Outside Box,Handballs conceded,Clean Sheets,Through balls,Second Goal Assists,Goalkeeper Smother,Clearances Off the Line,Saves made - caught,Straight Red Cards,Last Player Tackle,Other Goals,Own Goal Scored,Drops,Penalty Goals Conceded,Penalties Faced,Penalties Conceded,Direct Setpiece Goals,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals
USA_USL_Cup,2026,Orange County SC,2isxv4mvury3ew7on0tx3rpt6,Y. Bazini,Forward,12,2.0,7.0,8.0,12.0,6.0,6.0,12.0,3.0,2.0,2.0,1.0,7.0,5.0,2.0,,,16.0,4.0,1.0,1.0,,3.0,1.0,1.0,,,,2.0,11.0,8.0,3.0,11.0,,101.0,3.0,1.0,,10.0,16.0,11.0,,4.0,5.0,31.0,4.0,5.0,0.0,5.0,1.0,,1.0,3.0,3.0,2.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,4.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Orange County SC,8sydisziijh84elb8dprtlduy,N. Benalcázar,Midfielder,4,1.0,4.0,12.0,5.0,4.0,1.0,,21.0,1.0,2.0,,2.0,1.0,1.0,,,45.0,7.0,,,3.0,10.0,,1.0,,,,,39.0,7.0,34.0,36.0,,90.0,,,1.0,7.0,48.0,41.0,,,7.0,59.0,6.0,4.0,0.0,3.0,3.0,3.0,,13.0,5.0,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,5.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Orange County SC,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,Defender,5,1.0,,7.0,2.0,,2.0,1.0,18.0,1.0,2.0,1.0,,,,,,32.0,3.0,,,3.0,8.0,,1.0,,,,,27.0,6.0,29.0,31.0,,90.0,,,,8.0,43.0,35.0,,1.0,8.0,50.0,4.0,3.0,0.0,2.0,,2.0,,17.0,4.0,,4.0,,,,1.0,1.0,,,,1.0,5.0,,,,,,,,,2.0,,,,,,,,,,,,4.0,2.0,4.0,5.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Orange County SC,603sxl8xsij9kep03px6s85m2,B. Cambridge,Forward,14,1.0,8.0,11.0,6.0,1.0,5.0,12.0,,1.0,1.0,,4.0,,4.0,,,15.0,7.0,,,1.0,,,1.0,1.0,,,,12.0,7.0,5.0,12.0,,63.0,,,4.0,7.0,15.0,12.0,,1.0,3.0,24.0,2.0,3.0,0.0,2.0,1.0,,,7.0,,,2.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Orange County SC,f1hzg65u0b5lvvzj3q1z6qplg,N. Ciotta,Defender,32,1.0,1.0,1.0,5.0,1.0,4.0,4.0,2.0,1.0,,,4.0,1.0,3.0,,,5.0,1.0,1.0,1.0,,1.0,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,17.0,1.0,,1.0,6.0,5.0,2.0,1.0,,3.0,16.0,3.0,3.0,0.0,1.0,,,,1.0,1.0,,,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Orange County SC,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,Defender,23,2.0,11.0,16.0,9.0,5.0,4.0,15.0,22.0,2.0,2.0,1.0,7.0,3.0,4.0,2.0,1.0,53.0,8.0,5.0,1.0,5.0,20.0,1.0,2.0,1.0,1.0,1.0,,42.0,11.0,35.0,43.0,2.0,135.0,1.0,,2.0,16.0,56.0,45.0,2.0,2.0,11.0,85.0,7.0,8.0,0.0,2.0,2.0,2.0,,3.0,2.0,1.0,6.0,,2.0,2.0,2.0,,,9.0,,,3.0,,,,,,,,,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Orange County SC,26uulzcbbpgdrvnf5msmqidck,G. Doody,Defender,2,2.0,4.0,7.0,13.0,7.0,6.0,8.0,18.0,2.0,4.0,1.0,12.0,6.0,6.0,,,34.0,3.0,1.0,,5.0,9.0,,1.0,1.0,,,,31.0,15.0,19.0,31.0,2.0,118.0,2.0,,3.0,9.0,37.0,34.0,3.0,1.0,3.0,60.0,2.0,2.0,0.0,1.0,1.0,,1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,7.0,,1.0,1.0,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,0.0,,,1.0,3.0,,,,,,,,,,,,3.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Orange County SC,bzs1od5hwli1ohgp3ahu4vklw,T. Espy,Defender,15,1.0,4.0,9.0,6.0,4.0,2.0,,11.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,,40.0,3.0,,,4.0,14.0,,1.0,,,,,37.0,8.0,30.0,38.0,1.0,90.0,1.0,,,5.0,42.0,38.0,2.0,,4.0,53.0,2.0,1.0,0.0,2.0,2.0,2.0,,13.0,4.0,1.0,2.0,,,,,,,,,,3.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Orange County SC,9trz2mor1q92kus3p6qydc7is,J. Gentile,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2026,Orange County SC,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,Defender,13,1.0,4.0,9.0,8.0,6.0,2.0,7.0,9.0,1.0,,,6.0,5.0,1.0,2.0,,23.0,1.0,2.0,,2.0,2.0,,1.0,1.0,,,,17.0,5.0,15.0,18.0,1.0,45.0,2.0,,,12.0,27.0,20.0,1.0,,7.0,39.0,5.0,7.0,0.0,2.0,1.0,,,12.0,1.0,1.0,3.0,,1.0,,,,,1.0,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
