liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Los Angeles Force,5iptqxq1svwjczkbpeba32xre,E. Alvarado,Midfielder,27,45.0,1.0,1.0,2.0,2.0,4.0,2.0,,1.0,11.0,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,21.0,3.0,,5.0,1.0,,,1.0,9.0,11.0,,2.0,7.0,,,1.0,1.0,10.0,3.0,1.0,,,2.0,5.0,,,,,,10.0,,10.0,7.0,,0.0,0.0,0.0,,,4.0,,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Los Angeles Force,5cx7n0ykho8zevevswfr19pg4,D. Amo,Midfielder,5,90.0,1.0,7.0,5.0,3.0,4.0,5.0,1.0,,42.0,1.0,1.0,1.0,,5.0,3.0,6.0,5.0,54.0,18.0,1.0,8.0,1.0,5.0,7.0,,36.0,44.0,,5.0,6.0,4.0,,3.0,1.0,10.0,11.0,15.0,2.0,1.0,10.0,29.0,1.0,1.0,,4.0,4.0,35.0,5.0,37.0,8.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_US_Open_Cup,2022,Los Angeles Force,7uxy0em7vvd4cu133nrnzqa51,J. Chávez,Forward,19,90.0,1.0,6.0,1.0,,6.0,5.0,,1.0,15.0,2.0,,5.0,1.0,5.0,,5.0,4.0,29.0,5.0,,6.0,1.0,3.0,,,14.0,20.0,,1.0,9.0,,3.0,6.0,,10.0,9.0,2.0,1.0,,4.0,8.0,1.0,,,2.0,,9.0,4.0,14.0,11.0,1.0,0.0,0.0,0.0,,1.0,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_US_Open_Cup,2022,Los Angeles Force,akqh4eycfque0b3mhcvwb0r85,H. Forrester,Midfielder,88,63.0,1.0,7.0,2.0,,6.0,4.0,,2.0,30.0,,5.0,,1.0,4.0,1.0,1.0,2.0,39.0,11.0,,16.0,1.0,1.0,6.0,2.0,20.0,32.0,2.0,,3.0,4.0,,3.0,,10.0,3.0,13.0,,,3.0,9.0,1.0,,1.0,1.0,1.0,23.0,5.0,25.0,8.0,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Los Angeles Force,195glknz5x6zjxgufwm1e8d1w,J. Garcia,Midfielder,99,45.0,1.0,2.0,,,,3.0,1.0,,10.0,,,,,3.0,2.0,1.0,,13.0,2.0,,1.0,1.0,1.0,2.0,,8.0,10.0,,,3.0,,,2.0,,10.0,1.0,3.0,,,1.0,7.0,1.0,,1.0,1.0,1.0,8.0,2.0,8.0,3.0,1.0,0.0,0.0,0.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Los Angeles Force,bsw5vvjiynqtjw27b5f5lgtii,B. Gomez,Goalkeeper,1,90.0,1.0,6.0,1.0,,4.0,5.0,,,14.0,,5.0,1.0,,5.0,2.0,,2.0,32.0,3.0,1.0,4.0,1.0,,7.0,,13.0,24.0,,,,5.0,1.0,1.0,3.0,10.0,2.0,13.0,,,1.0,14.0,1.0,,1.0,,,10.0,8.0,18.0,6.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_US_Open_Cup,2022,Los Angeles Force,6e28tp92ixrknorjpqawcm311,Samuel Goñi,Forward,10,74.0,1.0,3.0,1.0,,4.0,5.0,1.0,2.0,20.0,,1.0,,2.0,5.0,,1.0,1.0,31.0,6.0,,7.0,1.0,1.0,3.0,1.0,16.0,20.0,,,6.0,,,3.0,,10.0,2.0,3.0,,,2.0,10.0,1.0,,,,,17.0,5.0,17.0,8.0,,0.0,1.0,0.0,1.0,,1.0,2.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Los Angeles Force,2ib73vqajgcovrkkchzgt9sd1,É. Guerrero,Midfielder,22,27.0,1.0,1.0,1.0,,3.0,1.0,,3.0,12.0,,,,2.0,1.0,,,1.0,18.0,1.0,,7.0,1.0,,1.0,,11.0,12.0,,,4.0,,,1.0,,10.0,1.0,1.0,,,1.0,4.0,,,,,,11.0,6.0,11.0,3.0,,0.0,0.0,0.0,,,2.0,,1.0,1.0,,,2.0,3.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Los Angeles Force,8fhsiz632edpl7zup8ckjxyp5,M. Halen,Forward,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Los Angeles Force,erqnzr02gtr24102568719ivp,C. Hoffman,Forward,9,16.0,1.0,,,,,,,1.0,7.0,,,,1.0,,,1.0,,10.0,2.0,,9.0,1.0,1.0,,1.0,7.0,7.0,,,2.0,,,,,10.0,1.0,1.0,,,1.0,,,,,,,7.0,2.0,7.0,,,0.0,0.0,0.0,,,,,1.0,,,,,,,2.0,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
