dorsal,nombre,equipo,equipo_folder,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
81,,Atlanta United 2,Atlanta_United_2,MLS Next Pro,Midfielder,El Salvador,1hsh4ya41ymtwrg4rksc8a9ec,erwnez7ksfkns4dqmyr1fhbe,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/erwnez7ksfkns4dqmyr1fhbe/player/view/1hsh4ya41ymtwrg4rksc8a9ec
23,,Atlanta United 2,Atlanta_United_2,MLS Next Pro,Midfielder,Puerto Rico,216tgeofjnxr75ehcftkvxkpg,erwnez7ksfkns4dqmyr1fhbe,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/erwnez7ksfkns4dqmyr1fhbe/player/view/216tgeofjnxr75ehcftkvxkpg
82,,Atlanta United 2,Atlanta_United_2,MLS Next Pro,Defender,USA,2e8r1jp0unvhw2stuu4yaxd2i,erwnez7ksfkns4dqmyr1fhbe,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/erwnez7ksfkns4dqmyr1fhbe/player/view/2e8r1jp0unvhw2stuu4yaxd2i
41,,Atlanta United 2,Atlanta_United_2,MLS Next Pro,Defender,Uganda,2uoguq92yvs65bvb1nds4cavo,erwnez7ksfkns4dqmyr1fhbe,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/erwnez7ksfkns4dqmyr1fhbe/player/view/2uoguq92yvs65bvb1nds4cavo
52,,Atlanta United 2,Atlanta_United_2,MLS Next Pro,Defender,USA,3d65dljlan1q0g78z3iyyrpxw,erwnez7ksfkns4dqmyr1fhbe,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/erwnez7ksfkns4dqmyr1fhbe/player/view/3d65dljlan1q0g78z3iyyrpxw
30,,Atlanta United 2,Atlanta_United_2,MLS Next Pro,Attacker,Japan,3rq2fxtjqablx794v1nom142x,erwnez7ksfkns4dqmyr1fhbe,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/erwnez7ksfkns4dqmyr1fhbe/player/view/3rq2fxtjqablx794v1nom142x
85,,Atlanta United 2,Atlanta_United_2,MLS Next Pro,Attacker,USA,3wp4iy1ru2b7fx41aea8sqkgk,erwnez7ksfkns4dqmyr1fhbe,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/erwnez7ksfkns4dqmyr1fhbe/player/view/3wp4iy1ru2b7fx41aea8sqkgk
16,,Atlanta United 2,Atlanta_United_2,MLS Next Pro,Midfielder,USA,41zbkj0w80ybqyhtvsfo9xfkk,erwnez7ksfkns4dqmyr1fhbe,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/erwnez7ksfkns4dqmyr1fhbe/player/view/41zbkj0w80ybqyhtvsfo9xfkk
33,,Atlanta United 2,Atlanta_United_2,MLS Next Pro,Attacker,Liberia,45b72f8szmqnv8tz06j7mj1wq,erwnez7ksfkns4dqmyr1fhbe,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/erwnez7ksfkns4dqmyr1fhbe/player/view/45b72f8szmqnv8tz06j7mj1wq
80,,Atlanta United 2,Atlanta_United_2,MLS Next Pro,Attacker,Venezuela,5bgt61vb5lnzyoczqnr202lpm,erwnez7ksfkns4dqmyr1fhbe,5qmjkpvi92vrzdcb2knassjkk,93yvwhz6r37ar71e3pc8ep2c4,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2026/93yvwhz6r37ar71e3pc8ep2c4/teams/view/erwnez7ksfkns4dqmyr1fhbe/player/view/5bgt61vb5lnzyoczqnr202lpm
