root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Saves Made,GK Successful Distribution,Penalties Conceded,Total Fouls Conceded,Rightside Passes,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Yellow Cards,PutThrough/Blocked Distribution Won,Substitute Off,Corners Taken (incl short corners),Foul Attempted Tackle,Aerial Duels won,Unsuccessful Dribbles,Offsides,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Goals,Blocked Shots,Shots On Target ( inc goals ),Left Foot Goals,Headed Goals,Goals from Inside Box,Set Pieces Goals,Successful Corners into Box,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Hit Woodwork,Unsuccessful lay-offs,Successful Lay-offs,Clean Sheets,Punches,Total Red Cards,Straight Red Cards,Crosses not Claimed,Through balls,Own Goal Scored,Right Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Goals Conceded Outside Box,Goalkeeper Smother,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Last Man Tackle,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,W Connection FC,W_Connection_FC,akm3d6i87d7txxinml69jx32t,A. Andrews,Forward,17,6.0,100.0,,2.0,,32.0,4.0,6.0,1.0,13.0,,2.0,1.0,30.0,10.0,,8.0,32.0,,21.0,4.0,10.0,,18.0,,7.0,1.0,2.0,4.0,61.0,3.0,,11.0,11.0,58.0,2.0,1.0,,2.0,12.0,1.0,4.0,12.0,3.0,9.0,12.0,22.0,22.0,1.0,,10.0,,,2.0,,,,1.0,3.0,,,,,,,,,,1.0,1.0,5.0,,,7.0,,1.0,2.0,4.0,4.0,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,W Connection FC,W_Connection_FC,69yxk09ki675kde2xwv87zpw5,D. Apai,Forward,10,1.0,360.0,,,,126.0,3.0,39.0,,72.0,1.0,3.0,1.0,47.0,27.0,4.0,25.0,127.0,1.0,94.0,11.0,28.0,10.0,25.0,,18.0,4.0,4.0,4.0,173.0,4.0,,21.0,36.0,64.0,12.0,5.0,,5.0,24.0,2.0,14.0,1.0,4.0,11.0,11.0,98.0,99.0,3.0,3.0,12.0,1.0,3.0,10.0,,,,1.0,41.0,,,,,,,,,,2.0,,,1.0,2.0,1.0,,5.0,7.0,16.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,W Connection FC,W_Connection_FC,9xgy4pzbc717eynmza0henget,J. Archibald,Goalkeeper,18,,360.0,,,12.0,42.0,,,,17.0,10.0,28.0,,29.0,56.0,,1.0,102.0,,43.0,11.0,29.0,,19.0,,40.0,4.0,,10.0,158.0,4.0,,1.0,58.0,78.0,2.0,30.0,,1.0,2.0,3.0,14.0,,4.0,,20.0,33.0,73.0,1.0,,,,,1.0,27.0,55.0,,,24.0,1.0,,12.0,12.0,15.0,2.0,1.0,15.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,3.0,,,1.0,1.0,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,W Connection FC,W_Connection_FC,8261jdlkzkhtc594lbrdkq21h,N. Benjamin,Forward,11,3.0,213.0,,2.0,,67.0,1.0,19.0,3.0,39.0,1.0,4.0,,31.0,14.0,1.0,15.0,69.0,2.0,46.0,7.0,19.0,2.0,20.0,,10.0,2.0,2.0,2.0,98.0,4.0,1.0,13.0,23.0,53.0,5.0,4.0,2.0,2.0,13.0,,9.0,3.0,4.0,8.0,20.0,48.0,50.0,,1.0,8.0,,1.0,5.0,,,,1.0,7.0,,,,,,,,,,,2.0,1.0,1.0,,3.0,,1.0,2.0,5.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,W Connection FC,W_Connection_FC,6agnvssmgbjvw4rh5ejmf3h7t,J. Charles,Forward,20,,39.0,,2.0,,11.0,,6.0,,3.0,,,1.0,7.0,5.0,,5.0,13.0,2.0,8.0,2.0,5.0,,4.0,,,,1.0,1.0,21.0,2.0,,4.0,3.0,87.0,4.0,,,1.0,6.0,,2.0,,2.0,1.0,2.0,6.0,8.0,2.0,,2.0,,,3.0,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,3.0,5.0,,,,,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,W Connection FC,W_Connection_FC,c2dry4n7sd248mnwwiyr62sx5,M. Charles,Midfielder,28,,30.0,,1.0,,13.0,,1.0,,3.0,,,,2.0,10.0,,1.0,14.0,,11.0,3.0,1.0,,,,2.0,,,1.0,16.0,1.0,,1.0,4.0,34.0,,2.0,,,1.0,,4.0,,1.0,1.0,4.0,12.0,13.0,,,1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,W Connection FC,W_Connection_FC,93e6gkmsf8xxqnqjxbe30zlqt,D. Cyrus,Defender,25,1.0,343.0,9.0,,1.0,156.0,,11.0,,58.0,5.0,18.0,1.0,46.0,67.0,2.0,19.0,162.0,,103.0,11.0,37.0,1.0,29.0,2.0,14.0,4.0,3.0,9.0,200.0,4.0,1.0,10.0,89.0,13.0,8.0,22.0,,1.0,16.0,11.0,14.0,1.0,4.0,7.0,54.0,119.0,125.0,6.0,2.0,8.0,,5.0,3.0,,,1.0,3.0,8.0,,,,,,,,,,1.0,1.0,,1.0,5.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,W Connection FC,W_Connection_FC,ainrnvpamzs0g1gjyvmz321ud,M. Ford,Defender,4,,69.0,1.0,1.0,,22.0,,1.0,,8.0,4.0,6.0,1.0,10.0,7.0,,3.0,24.0,1.0,14.0,2.0,9.0,1.0,5.0,1.0,3.0,1.0,,4.0,33.0,2.0,1.0,2.0,12.0,1.0,1.0,1.0,,,3.0,2.0,2.0,,2.0,1.0,7.0,14.0,15.0,1.0,,2.0,,1.0,1.0,,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,W Connection FC,W_Connection_FC,263czm4z1x66tb60ayp9ujxzp,K. Frederick,Defender,2,7.0,360.0,32.0,,3.0,151.0,5.0,16.0,3.0,69.0,5.0,8.0,1.0,67.0,61.0,10.0,26.0,161.0,3.0,106.0,11.0,34.0,2.0,33.0,4.0,21.0,4.0,6.0,11.0,273.0,4.0,,29.0,71.0,48.0,19.0,21.0,1.0,2.0,34.0,9.0,14.0,10.0,4.0,14.0,11.0,118.0,127.0,5.0,8.0,15.0,2.0,9.0,15.0,,,,2.0,63.0,,,,,,,,,,1.0,,4.0,1.0,4.0,3.0,,3.0,6.0,8.0,3.0,,,,,3.0,3.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,3.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,W Connection FC,W_Connection_FC,24a2k1eq8actrhhv7avvdemz9,K. Goddard,Midfielder,23,,86.0,,2.0,,31.0,,4.0,,12.0,,,,5.0,17.0,2.0,2.0,31.0,,27.0,6.0,2.0,2.0,,,1.0,,1.0,2.0,41.0,2.0,,6.0,8.0,42.0,2.0,2.0,,,6.0,1.0,7.0,,2.0,4.0,8.0,29.0,29.0,,1.0,4.0,1.0,,2.0,,,,,11.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,
