liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
USA_US_Open_Cup,2014,Laredo Heat,bbqc68mnk3967488qmirwm9cl,F. Alihodzic,Attacker,,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2014,Laredo Heat,bd4c34c0pba0rttvssqr7sw5x,O. Alvarado,Attacker,,1,1,0,0,0,0,1,0
USA_US_Open_Cup,2014,Laredo Heat,als7ismzl4wexm641xo6ojydx,E. Bayona,Attacker,,2,1,0,0,0,0,1,0
USA_US_Open_Cup,2014,Laredo Heat,bcie1thznx2l6zdyj0f13ohcl,M. Braem,Defender,,1,0,1,2,1,1,0,0
USA_US_Open_Cup,2014,Laredo Heat,dij015x0kok5npcte0ot2q2fp,P. Buduri,Midfielder,,1,0,0,1,1,0,1,0
USA_US_Open_Cup,2014,Laredo Heat,786cv4l88qv3wd18flwwgfkd1,J. De Dios Ibarra,Midfielder,,1,0,0,0,0,0,0,1
USA_US_Open_Cup,2014,Laredo Heat,bc9cx7em8ntoslspgd8qrx0ph,K. Fernandes,Defender,,1,0,0,0,0,0,0,1
USA_US_Open_Cup,2014,Laredo Heat,bdx3lbzj4gfh68e9dps1gv651,Miguel Fernández,Attacker,,2,1,0,0,0,0,1,1
USA_US_Open_Cup,2014,Laredo Heat,bdn4wt03qok2qdm6rrcyuqbx1,Rafael Ferreira,Midfielder,,2,0,0,0,0,0,2,0
USA_US_Open_Cup,2014,Laredo Heat,1fab6kj2wgiqz11lq4w7itmfp,F. Garcia,Attacker,,1,0,1,0,0,0,0,0
USA_US_Open_Cup,2014,Laredo Heat,baumerj6ub2w1zvc0p2fh0b11,D. Garza,Attacker,,2,1,0,0,0,0,0,0
USA_US_Open_Cup,2014,Laredo Heat,7uswus6nnsiq3tlrwgb8j5syd,Y. Hernández,Defender,,1,0,0,0,0,0,0,0
USA_US_Open_Cup,2014,Laredo Heat,bemnb7y8wk68wlqlajwgj8clx,K. Hernández,Midfielder,,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2014,Laredo Heat,bevt5er7qki3eudnudnpq5e51,Á. Hernández,Midfielder,,2,0,1,0,0,0,0,2
USA_US_Open_Cup,2014,Laredo Heat,bde2pivy4l6uv7g08nxeezjrp,F. Lara,Defender,,2,0,0,0,0,0,0,0
USA_US_Open_Cup,2014,Laredo Heat,bbcenv6mz535cu8szjp71ahn9,W. Lukowski,Goalkeeper,,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2014,Laredo Heat,bbz6gm2upjbl0snjqjy2pfh05,S. Luna,Attacker,,2,0,0,0,0,0,0,0
USA_US_Open_Cup,2014,Laredo Heat,beae9rd8yveu2gpqvm71x5045,G. Mulamba,Midfielder,,1,0,0,0,0,0,0,0
USA_US_Open_Cup,2014,Laredo Heat,baxczajozsdd8mx3575l5v8b9,J. Ortega,Goalkeeper,,2,0,0,0,0,0,0,0
USA_US_Open_Cup,2014,Laredo Heat,bcs2rjj1ov5nqwlopa13ukfdh,A. Reyna,Defender,,1,0,0,0,0,0,0,0
USA_US_Open_Cup,2014,Laredo Heat,ditzno4tasb4txqrpzng0zr9x,I. Villanueva,Attacker,,2,1,0,0,0,0,0,1
USA_US_Open_Cup,2014,Laredo Heat,1onlbuv59sg7iemlk1fhayg9h,A. Villavicencio,Defender,,1,0,0,0,0,0,0,0
