liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,FC Cincinnati,ejztyr0yny1hh0eukahp8mpec,A. Chirilă,Defender,88,8.0,3.0,5.0,6.0,,19.0,,6.0,78.0,1.0,,,22.0,6.0,16.0,11.0,98.0,1.0,6.0,,14.0,14.0,,14.0,3.0,11.0,,3.0,1.0,83.0,,316.0,,46.0,2.0,2.0,16.0,125.0,1.0,1.0,2.0,4.0,1.0,,,,1.0,,14.0,270.0,63.0,214.0,263.0,3.0,3.0,,3.0,3.0,419.0,2.0,,,26.0,1.0,4.0,55.0,325.0,3.0,277.0,6.0,3.0,48.0,396.0,,1.0,1.0,,18.0,35.0,36.0,13.0,13.0,0.0,2.0,1.0,,,,,2.0,,,,1.0,1.0,,1.0,,0.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_MLS,2026,FC Cincinnati,7u1kmvvgmk08p9pawrhxkqwvd,T. Anunga,Midfielder,27,4.0,3.0,1.0,7.0,,46.0,,,38.0,1.0,,,44.0,21.0,23.0,17.0,43.0,4.0,7.0,,13.0,12.0,1.0,40.0,18.0,22.0,,5.0,,59.0,,186.0,,16.0,6.0,2.0,33.0,47.0,,,,4.0,1.0,,,,2.0,2.0,4.0,162.0,49.0,122.0,167.0,6.0,6.0,,,,369.0,8.0,,,4.0,5.0,8.0,37.0,195.0,,171.0,12.0,,24.0,251.0,,,,2.0,3.0,8.0,16.0,8.0,16.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,FC Cincinnati,dle7vdziz4yge5whx1mdnfy8k,Ayoub Lajhar,Defender,55,,,,4.0,,1.0,,,5.0,,,,3.0,1.0,2.0,2.0,8.0,1.0,4.0,,1.0,1.0,,3.0,1.0,2.0,,,,,,12.0,,3.0,2.0,1.0,3.0,3.0,,,,,,,,,,,1.0,9.0,5.0,4.0,8.0,,2.0,,1.0,2.0,19.0,,,,2.0,1.0,,5.0,12.0,,9.0,2.0,,3.0,22.0,,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,0.0,4.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,FC Cincinnati,dnkvm6zpfsxyjie6esilvw15,T. Barlow,Forward,16,37.0,19.0,18.0,14.0,,44.0,2.0,2.0,28.0,,,8.0,75.0,46.0,29.0,76.0,29.0,2.0,14.0,,16.0,14.0,2.0,38.0,27.0,11.0,1.0,2.0,4.0,31.0,2.0,134.0,,11.0,8.0,2.0,15.0,30.0,4.0,2.0,8.0,5.0,5.0,,1.0,1.0,2.0,14.0,2.0,99.0,55.0,45.0,97.0,1.0,3.0,,,1.0,544.0,16.0,,1.0,3.0,9.0,5.0,64.0,134.0,10.0,99.0,4.0,25.0,35.0,211.0,,2.0,2.0,5.0,,2.0,26.0,11.0,33.0,0.0,9.0,2.0,,,,,,,,,4.0,3.0,4.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,4.0,2.0,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,FC Cincinnati,8zn34nxvyoyrl30f4e84vvmga,P. Bucha,Midfielder,20,17.0,9.0,8.0,13.0,2.0,143.0,4.0,1.0,143.0,1.0,2.0,8.0,96.0,50.0,46.0,185.0,142.0,2.0,13.0,3.0,28.0,25.0,3.0,79.0,41.0,38.0,,8.0,6.0,173.0,,519.0,,49.0,23.0,11.0,85.0,69.0,9.0,4.0,4.0,13.0,4.0,,3.0,3.0,9.0,10.0,14.0,439.0,220.0,230.0,433.0,3.0,17.0,,,5.0,1123.0,27.0,1.0,1.0,16.0,4.0,10.0,135.0,527.0,8.0,447.0,20.0,38.0,80.0,716.0,1.0,7.0,6.0,9.0,1.0,4.0,61.0,26.0,76.0,0.0,,1.0,,,,,,,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,1.0,,,,,
USA_MLS,2026,FC Cincinnati,g2s7y5pviwdn8hr20cohuk4q,R. Celentano,Goalkeeper,18,1.0,,1.0,12.0,,,,,36.0,2.0,,,1.0,,1.0,,190.0,,12.0,,28.0,27.0,1.0,,,,,,,77.0,,191.0,,16.0,,,83.0,60.0,,,,12.0,,,,,,,74.0,156.0,52.0,203.0,181.0,,,,,,1080.0,,,,8.0,1.0,,73.0,327.0,,255.0,,,72.0,441.0,,,,,25.0,70.0,50.0,22.0,2.0,0.0,,,,,127.0,101.0,18.0,7.0,,,,,,,,,,,,8.0,,2.0,25.0,,2.0,6.0,44.0,29.0,14.0,14.0,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,
USA_MLS,2026,FC Cincinnati,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,Forward,9,50.0,28.0,22.0,13.0,1.0,87.0,7.0,,94.0,1.0,,8.0,135.0,72.0,63.0,173.0,46.0,9.0,13.0,2.0,27.0,24.0,3.0,85.0,44.0,41.0,,1.0,11.0,59.0,10.0,214.0,,30.0,11.0,6.0,25.0,46.0,13.0,8.0,12.0,12.0,3.0,,,,11.0,20.0,5.0,168.0,108.0,84.0,187.0,2.0,6.0,,,2.0,1081.0,24.0,1.0,5.0,7.0,18.0,23.0,111.0,238.0,20.0,192.0,8.0,55.0,46.0,419.0,,4.0,4.0,9.0,,2.0,36.0,14.0,44.0,3.0,1.0,2.0,,,,,2.0,,,1.0,8.0,2.0,8.0,,6.0,5.0,3.0,4.0,,,,,,,,,,,,,3.0,7.0,2.0,,,,1.0,,1.0,,,2.0,2.0,1.0,,1.0,,,
USA_MLS,2026,FC Cincinnati,afmj0dx8rvb4t9cejdqoz7qqc,E. Echenique,Forward,66,17.0,14.0,3.0,12.0,3.0,53.0,3.0,2.0,140.0,,,8.0,107.0,64.0,43.0,171.0,45.0,7.0,12.0,3.0,21.0,19.0,2.0,90.0,50.0,40.0,,9.0,17.0,105.0,2.0,213.0,1.0,87.0,20.0,8.0,43.0,13.0,20.0,6.0,5.0,8.0,6.0,,9.0,9.0,17.0,1.0,7.0,159.0,106.0,64.0,154.0,7.0,8.0,,,11.0,769.0,30.0,5.0,3.0,9.0,9.0,8.0,128.0,216.0,11.0,161.0,15.0,39.0,55.0,410.0,,22.0,22.0,22.0,7.0,9.0,62.0,15.0,46.0,0.0,4.0,1.0,,,,,2.0,,,,1.0,1.0,1.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS,2026,FC Cincinnati,b3mbct967q9oui1d0zyt84i5l,Evander,Midfielder,10,8.0,5.0,3.0,13.0,1.0,112.0,13.0,,180.0,1.0,41.0,12.0,126.0,72.0,54.0,304.0,130.0,8.0,13.0,3.0,34.0,31.0,3.0,118.0,67.0,51.0,,5.0,27.0,71.0,1.0,406.0,3.0,93.0,20.0,9.0,32.0,127.0,30.0,11.0,22.0,12.0,1.0,14.0,20.0,1.0,24.0,14.0,26.0,337.0,246.0,142.0,342.0,5.0,6.0,10.0,3.0,3.0,1019.0,46.0,10.0,2.0,1.0,14.0,16.0,189.0,440.0,33.0,368.0,11.0,52.0,72.0,712.0,22.0,36.0,7.0,24.0,1.0,12.0,93.0,15.0,60.0,1.0,1.0,2.0,7.0,,,,1.0,,,,7.0,4.0,4.0,3.0,6.0,2.0,5.0,2.0,,,,,,,,,,,,,1.0,4.0,1.0,,,,2.0,,,,,3.0,3.0,2.0,,,,,
USA_MLS,2026,FC Cincinnati,xzxet84cej8bv5oyk69izo4,G. Flores,Defender,3,18.0,7.0,11.0,7.0,,21.0,,2.0,37.0,,,1.0,43.0,23.0,20.0,21.0,65.0,5.0,7.0,,7.0,7.0,,25.0,16.0,9.0,,6.0,,23.0,,167.0,,13.0,11.0,8.0,5.0,66.0,,1.0,,4.0,3.0,,,,,,10.0,137.0,30.0,114.0,134.0,3.0,5.0,,6.0,10.0,303.0,4.0,,,26.0,8.0,1.0,45.0,175.0,1.0,144.0,8.0,3.0,31.0,256.0,,,,2.0,7.0,14.0,22.0,9.0,17.0,0.0,3.0,1.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
