liga,temporada,equipo,id,nombre,posicion,dorsal,Key Passes (Attempt Assists),Substitute Off,Interceptions,Aerial Duels lost,Foul Attempted Tackle,PutThrough/Blocked Distribution,Successful Launches,Unsuccessful Launches,Headed Goals,Forward Passes,Penalty Goals Conceded,Successful Crosses open play,Successful Passes Own Half,Aerial Duels,Ground Duels lost,Successful Crosses & Corners,Total Passes,Unsuccessful Dribbles,Duels lost,Total Touches In Opposition Box,Games Played,Shots On Target ( inc goals ),Blocked Shots,Unsuccessful Long Passes,Backward Passes,Unsuccessful Crosses & Corners,Unsuccessful Passes Opposition Half,Ground Duels won,Starts,Goals Conceded Inside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Times Tackled,Time Played,Successful Open Play Passes,Goals,Unsuccessful Short Passes,Successful Short Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Successful Lay-offs,Tackles Lost,Total Clearances,Successful Long Passes,Goals Conceded,Touches,Appearances,Leftside Passes,Unsuccessful Passes Own Half,Total Shots,Recoveries,Hit Woodwork,Rightside Passes,Successful Dribbles,Total Tackles,Duels,Corners Won,Open Play Passes,PutThrough/Blocked Distribution Won,Through balls,Index,Duels won,Aerial Duels won,Yellow Cards,Goals from Inside Box,Successful Passes Opposition Half,Tackles Won,Total Fouls Won,Unsuccessful Crosses open play,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels,Total Fouls Conceded,Clean Sheets,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Blocks,Offsides,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Corners into Box,Goal Assists,GK Successful Distribution,Penalties Conceded,GK Unsuccessful Distribution,Handballs conceded,Straight Red Cards,Right Foot Goals,Penalties Taken,Total Red Cards,Unsuccessful lay-offs,Goals from Outside Box,Penalty Goals,Foul Won Penalty,Other Goals,Left Foot Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Penalties Saved,Saves Made,Catches,Saves from Penalty,Saves Made from Outside Box,Saves Made from Inside Box,Punches,Penalties Faced,Saves made - parried,Goalkeeper Smother,Set Pieces Goals,Drops,Saves made - caught,Crosses not Claimed,Own Goal Scored,Last Man Tackle,Second Goal Assists,Successful Fifty Fifty,Fifty Fifty,Penalties Off Target
USA_USL_Championship,2021,Phoenix Rising FC,bcz69tohequp39f75t6q6szjd,S. Adekoya,Forward,22,5.0,4.0,2.0,19.0,10.0,4.0,,1.0,1.0,23.0,1.0,,29.0,27.0,46.0,,104.0,12.0,65.0,30.0,16.0,5.0,,4.0,31.0,,23.0,30.0,4.0,8.0,75.0,83.0,22.0,447.0,67.0,1.0,25.0,74.0,9.0,2.0,2.0,5.0,2.0,1.0,10.0,231.0,16.0,19.0,6.0,14.0,17.0,2.0,31.0,10.0,11.0,103.0,3.0,96.0,3.0,,10.0,38.0,8.0,1.0,1.0,46.0,6.0,10.0,,12.0,29.0,76.0,20.0,,1.0,0.0,0.0,1.0,,,,,6.0,8.0,3.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Phoenix Rising FC,cnyz9by7c5ws261h9i0t03xl,T. Adewole,Defender,5,1.0,3.0,24.0,18.0,10.0,11.0,9.0,42.0,,241.0,,1.0,306.0,42.0,27.0,1.0,505.0,,45.0,11.0,15.0,,1.0,65.0,28.0,,73.0,24.0,13.0,11.0,397.0,119.0,4.0,1141.0,385.0,,43.0,357.0,5.0,3.0,,2.0,31.0,40.0,14.0,634.0,15.0,129.0,35.0,5.0,50.0,,107.0,,10.0,93.0,,490.0,4.0,,10.0,48.0,24.0,3.0,,92.0,8.0,14.0,,2.0,108.0,51.0,20.0,3.0,0.0,0.0,0.0,,,,,5.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Phoenix Rising FC,9waikywgp7x5mx2g32k3yp239,S. Asanté,Midfielder,20,48.0,14.0,17.0,5.0,5.0,36.0,1.0,5.0,,188.0,1.0,25.0,133.0,6.0,52.0,33.0,672.0,19.0,57.0,98.0,26.0,32.0,17.0,22.0,143.0,81.0,217.0,77.0,25.0,15.0,518.0,340.0,34.0,2167.0,503.0,10.0,132.0,492.0,27.0,6.0,7.0,8.0,2.0,26.0,21.0,1137.0,26.0,268.0,18.0,59.0,81.0,3.0,73.0,28.0,18.0,135.0,39.0,656.0,14.0,,10.0,78.0,1.0,1.0,6.0,418.0,10.0,31.0,62.0,1.0,154.0,129.0,7.0,4.0,9.0,1.0,2.0,6.0,34.0,16.0,7.0,,3.0,32.0,2.0,8.0,7.0,,,,1.0,,9.0,1.0,,,4.0,1.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,
USA_USL_Championship,2021,Phoenix Rising FC,547hoahcy6nbgk48wvovoaind,Jon Bakero,Forward,10,31.0,14.0,7.0,29.0,4.0,33.0,3.0,5.0,,169.0,1.0,7.0,147.0,46.0,46.0,17.0,599.0,11.0,75.0,64.0,26.0,13.0,8.0,32.0,155.0,33.0,155.0,32.0,17.0,15.0,450.0,234.0,24.0,1426.0,418.0,3.0,117.0,412.0,27.0,3.0,11.0,5.0,5.0,38.0,18.0,839.0,26.0,152.0,27.0,40.0,77.0,2.0,123.0,4.0,20.0,124.0,13.0,565.0,11.0,5.0,10.0,49.0,17.0,3.0,3.0,320.0,15.0,9.0,21.0,9.0,149.0,78.0,11.0,1.0,2.0,1.0,0.0,2.0,18.0,5.0,1.0,2.0,8.0,5.0,,7.0,2.0,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_Championship,2021,Phoenix Rising FC,br3w9h9wkn7u2l7ud20wc30fd,N. Billingsley,Defender,6,,1.0,1.0,1.0,3.0,7.0,,,,36.0,,,23.0,1.0,13.0,,73.0,4.0,14.0,1.0,8.0,,,3.0,8.0,3.0,15.0,11.0,1.0,1.0,58.0,30.0,5.0,130.0,58.0,,12.0,55.0,1.0,,,2.0,2.0,3.0,1.0,123.0,8.0,26.0,3.0,1.0,16.0,,3.0,,8.0,25.0,1.0,73.0,3.0,,10.0,11.0,,3.0,,35.0,6.0,3.0,3.0,7.0,15.0,24.0,6.0,,0.0,0.0,0.0,,,,,1.0,,14.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Phoenix Rising FC,58wqz8jo721s9y66j604x41d5,J. Calistri,Forward,21,15.0,6.0,14.0,14.0,5.0,21.0,3.0,24.0,,185.0,1.0,9.0,136.0,25.0,38.0,9.0,485.0,11.0,52.0,54.0,29.0,13.0,11.0,41.0,108.0,44.0,145.0,32.0,13.0,20.0,361.0,237.0,18.0,1325.0,353.0,4.0,83.0,341.0,15.0,2.0,4.0,4.0,17.0,20.0,22.0,790.0,29.0,149.0,23.0,28.0,65.0,,43.0,6.0,9.0,95.0,14.0,476.0,6.0,,10.0,43.0,11.0,2.0,3.0,234.0,5.0,17.0,40.0,16.0,124.0,70.0,16.0,1.0,3.0,1.0,0.0,,4.0,4.0,,6.0,2.0,45.0,10.0,,1.0,,,,,,4.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Phoenix Rising FC,2k4l8tp3k6ezim36gtiypwbth,R. Dadaşov,Forward,9,10.0,7.0,1.0,31.0,6.0,12.0,,2.0,,46.0,,,26.0,52.0,33.0,,152.0,3.0,64.0,52.0,14.0,12.0,6.0,4.0,38.0,7.0,63.0,19.0,11.0,6.0,93.0,105.0,16.0,888.0,82.0,4.0,55.0,89.0,14.0,2.0,12.0,,5.0,4.0,8.0,271.0,14.0,21.0,3.0,26.0,24.0,4.0,47.0,6.0,5.0,104.0,6.0,141.0,1.0,4.0,10.0,40.0,21.0,2.0,4.0,67.0,5.0,9.0,7.0,3.0,59.0,52.0,16.0,2.0,4.0,0.0,0.0,1.0,,,,,14.0,1.0,,,2.0,,,,1.0,,3.0,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Phoenix Rising FC,bzk7l6u5bvun1zt11ouvzp7ft,E. Delgado,Goalkeeper,26,,,,,,,2.0,8.0,,25.0,,,27.0,,,,45.0,,,,3.0,,,14.0,,,13.0,1.0,2.0,6.0,31.0,14.0,,181.0,17.0,,,26.0,,,,,2.0,5.0,6.0,64.0,3.0,12.0,1.0,,10.0,,8.0,,1.0,1.0,,24.0,,,10.0,1.0,,,,4.0,1.0,,,1.0,14.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,20.0,,4.0,,,,,,,,,,,,,,,6.0,2.0,,4.0,2.0,2.0,,1.0,,,,,,1.0,,,,,
USA_USL_Championship,2021,Phoenix Rising FC,4ijc4kyuzt8e34oo6bv8fvn6c,N. Dunn,Defender,19,,,3.0,,,1.0,1.0,1.0,,9.0,,,27.0,2.0,3.0,,36.0,,3.0,,1.0,,,2.0,4.0,,4.0,2.0,1.0,3.0,30.0,6.0,,90.0,30.0,,4.0,29.0,,,,,6.0,1.0,3.0,49.0,1.0,16.0,2.0,,2.0,,7.0,,1.0,7.0,,36.0,1.0,,10.0,4.0,2.0,,,3.0,1.0,1.0,,,6.0,5.0,,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Phoenix Rising FC,drmlcnawproba4oz0pdagczdg,D. Egbo,Forward,56,11.0,9.0,2.0,15.0,11.0,17.0,,,1.0,28.0,,1.0,27.0,24.0,41.0,1.0,162.0,10.0,56.0,46.0,17.0,11.0,6.0,4.0,51.0,3.0,47.0,22.0,10.0,8.0,116.0,98.0,22.0,861.0,105.0,5.0,42.0,115.0,11.0,1.0,8.0,1.0,6.0,1.0,9.0,297.0,17.0,46.0,2.0,22.0,17.0,1.0,37.0,8.0,10.0,87.0,5.0,151.0,3.0,1.0,10.0,31.0,9.0,1.0,5.0,90.0,9.0,4.0,3.0,7.0,46.0,63.0,17.0,,2.0,3.0,1.0,1.0,,,,2.0,6.0,3.0,,,1.0,,,,,,,,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Phoenix Rising FC,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,Defender,15,6.0,,32.0,27.0,7.0,17.0,8.0,33.0,1.0,393.0,1.0,1.0,524.0,89.0,44.0,1.0,947.0,4.0,71.0,36.0,25.0,7.0,7.0,83.0,51.0,4.0,112.0,54.0,20.0,16.0,782.0,192.0,10.0,1846.0,759.0,1.0,82.0,690.0,12.0,4.0,,9.0,55.0,92.0,20.0,1195.0,25.0,400.0,57.0,19.0,110.0,,103.0,3.0,34.0,187.0,3.0,917.0,10.0,,10.0,116.0,62.0,5.0,1.0,259.0,25.0,17.0,4.0,5.0,165.0,98.0,27.0,7.0,1.0,0.0,1.0,2.0,,,,11.0,,5.0,1.0,,3.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Phoenix Rising FC,d74g09o22jua08rgr8e71x4kq,R. Flood,Defender,4,12.0,6.0,28.0,8.0,11.0,23.0,5.0,21.0,,230.0,,11.0,118.0,28.0,41.0,12.0,453.0,8.0,49.0,12.0,21.0,4.0,4.0,44.0,63.0,28.0,121.0,41.0,14.0,16.0,319.0,245.0,16.0,1220.0,316.0,,90.0,284.0,11.0,3.0,,6.0,26.0,35.0,19.0,828.0,21.0,24.0,41.0,15.0,85.0,1.0,136.0,15.0,19.0,110.0,8.0,449.0,7.0,,10.0,61.0,20.0,2.0,,213.0,13.0,7.0,28.0,7.0,134.0,82.0,17.0,3.0,0.0,0.0,0.0,,,,,2.0,1.0,104.0,40.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Phoenix Rising FC,8qm5pp2lqespfvbzqbnl9q47p,I. Gutiérrez,Midfielder,8,1.0,1.0,,3.0,3.0,7.0,,,,13.0,,,8.0,6.0,15.0,,43.0,3.0,18.0,7.0,9.0,1.0,1.0,,9.0,12.0,27.0,5.0,1.0,7.0,25.0,39.0,5.0,143.0,24.0,,18.0,25.0,1.0,,,,1.0,,7.0,82.0,9.0,7.0,3.0,2.0,4.0,,14.0,1.0,2.0,26.0,4.0,42.0,2.0,,10.0,8.0,3.0,,,17.0,2.0,2.0,9.0,8.0,18.0,20.0,4.0,,0.0,0.0,0.0,,4.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
