root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Open Play Passes,Ground Duels lost,Aerial Duels,Successful Dribbles,Duels won,Backward Passes,Key Passes (Attempt Assists),Throw Ins to Own Player,Tackles Won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots On Target ( inc goals ),Substitute On,Forward Passes,Blocked Shots,Aerial Duels lost,Unsuccessful Crosses & Corners,Throw Ins to Opposition Player,Corners Won,Open Play Passes,Handballs conceded,Aerial Duels won,Foul Attempted Tackle,Rightside Passes,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Successful Crosses open play,Goals Conceded,Shots Off Target (inc woodwork),Successful Long Passes,Offsides,Unsuccessful Crosses open play,Duels,Total Fouls Conceded,Goals Conceded Inside Box,Yellow Cards,Total Fouls Won,Successful Passes Own Half,Successful Passes Opposition Half,Unsuccessful Short Passes,Total Losses Of Possession,Ground Duels,Index,Successful Crosses & Corners,Penalties Conceded,Penalty Goals Conceded,Successful Lay-offs,Touches,Goals Conceded Outside Box,Leftside Passes,Total Touches In Opposition Box,Total Tackles,Unsuccessful Long Passes,Appearances,Total Successful Passes ( Excl Crosses & Corners ) ,Recoveries,Time Played,Successful Short Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Games Played,Ground Duels won,Total Shots,Total Passes,Total Clearances,Tackles Lost,Interceptions,Through balls,Unsuccessful Launches,Times Tackled,Blocks,Duels lost,Starts,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Goal Assists,Successful Launches,Substitute Off,Right Foot Goals,Goals,Goals from Inside Box,Left Foot Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Hit Woodwork,Total Red Cards,Penalty Goals,Penalties Taken,Set Pieces Goals,Attempts from Set Pieces,Unsuccessful lay-offs,Headed Goals,Penalties Faced,Last Man Tackle,GK Successful Distribution,Saves Made from Outside Box,Punches,Saves Made from Inside Box,Drops,Clean Sheets,Saves Made,Corners Taken (incl short corners),Catches,Saves made - parried,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Unsuccessful Corners into Box,Penalties Saved,Straight Red Cards,Successful Corners into Box,Second Goal Assists,Goalkeeper Smother,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Other Goals,Crosses not Claimed,Penalties Off Target
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Minnesota United FC II,Minnesota_United_FC_II,d9yps5iuefppdc8otqz7ofvqi,S. Arce,Forward,48,5.0,77.0,21.0,5.0,6.0,15.0,21.0,3.0,,3.0,18.0,3.0,9.0,21.0,5.0,4.0,8.0,,3.0,95.0,,1.0,7.0,28.0,21.0,3.0,1.0,1.0,4.0,2.0,,3.0,40.0,7.0,,3.0,5.0,15.0,69.0,16.0,46.0,35.0,10.0,3.0,,,,162.0,1.0,29.0,18.0,3.0,2.0,10.0,81.0,7.0,273.0,79.0,2.0,8.0,10.0,14.0,7.0,99.0,,,2.0,,1.0,12.0,,25.0,1.0,1.0,1.0,1.0,,,1.0,,,2.0,2.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,8.0,,,,,,4.0,,,1.0,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Minnesota United FC II,Minnesota_United_FC_II,uf1c33lttgfz9nr2v9m6y9gq,K. Auvray,Forward,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Minnesota United FC II,Minnesota_United_FC_II,7wietm9dw605wn6anlziu2fsa,P. Blay,Defender,63,1.0,25.0,2.0,1.0,,3.0,9.0,,10.0,,3.0,,4.0,8.0,,,,,,28.0,,1.0,,10.0,2.0,,,,,1.0,,,5.0,,,,,7.0,18.0,2.0,5.0,4.0,10.0,,,,,43.0,,1.0,,2.0,1.0,4.0,25.0,4.0,33.0,24.0,,,4.0,2.0,,28.0,,2.0,,,1.0,1.0,,2.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Minnesota United FC II,Minnesota_United_FC_II,9p9450xyyij2m8c2kda4wa4no,A. Brown,Midfielder,53,11.0,61.0,4.0,3.0,2.0,9.0,4.0,,5.0,2.0,17.0,1.0,2.0,41.0,,1.0,1.0,1.0,,78.0,,2.0,,30.0,7.0,,,5.0,1.0,10.0,,1.0,14.0,2.0,5.0,,,36.0,26.0,13.0,23.0,11.0,10.0,,,,,113.0,,4.0,2.0,5.0,4.0,3.0,62.0,9.0,156.0,52.0,1.0,3.0,3.0,7.0,2.0,79.0,6.0,3.0,2.0,,1.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Minnesota United FC II,Minnesota_United_FC_II,kh7pfjvo03eu2vb6xn79jl04,J. Cetina,Midfielder,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Minnesota United FC II,Minnesota_United_FC_II,cmxbgs2fbu57mdsg6o6q74owk,A. Clark,Defender,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Minnesota United FC II,Minnesota_United_FC_II,1wfz5avhq6h41axvxggwa6vvt,A. Danladi,Forward,18,,15.0,3.0,,2.0,5.0,5.0,1.0,,,5.0,1.0,,3.0,2.0,,3.0,,4.0,20.0,,,,9.0,8.0,,1.0,1.0,1.0,,1.0,3.0,8.0,,1.0,1.0,2.0,2.0,15.0,5.0,14.0,8.0,10.0,1.0,,1.0,1.0,43.0,,4.0,8.0,1.0,,2.0,16.0,6.0,90.0,16.0,,1.0,2.0,5.0,2.0,21.0,1.0,1.0,1.0,,,2.0,,3.0,2.0,0.0,0.0,0.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Minnesota United FC II,Minnesota_United_FC_II,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,Goalkeeper,13,6.0,26.0,,,,1.0,,,,,32.0,,,55.0,,,,,,37.0,,,,9.0,26.0,,,3.0,,19.0,,,1.0,,2.0,,1.0,29.0,11.0,1.0,33.0,1.0,10.0,,,1.0,,94.0,1.0,8.0,1.0,,31.0,3.0,40.0,28.0,270.0,21.0,,1.0,3.0,1.0,,72.0,,,,,13.0,,,,3.0,0.0,0.0,0.0,,,8.0,,,,,,,,,,,,,,,,1.0,,21.0,1.0,,3.0,,2.0,4.0,,3.0,2.0,,,13.0,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Minnesota United FC II,Minnesota_United_FC_II,4tengy9p53kcukevpi8s54wh6,F. Emmings,Goalkeeper,99,31.0,98.0,2.0,1.0,,3.0,,1.0,1.0,1.0,74.0,,,151.0,,,,,,129.0,,1.0,,50.0,43.0,,,25.0,,43.0,,,5.0,,25.0,,1.0,176.0,18.0,4.0,75.0,4.0,10.0,,,2.0,,400.0,,67.0,,1.0,70.0,13.0,194.0,85.0,1170.0,151.0,,,13.0,2.0,,268.0,12.0,,,,33.0,,,2.0,13.0,0.0,0.0,0.0,,,16.0,,,,,,,,,,,,,,,,2.0,,133.0,21.0,2.0,31.0,,1.0,52.0,,1.0,8.0,,,22.0,,,,,,1.0,,,1.0,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Minnesota United FC II,Minnesota_United_FC_II,ctly31kk772nia6is9ul9ar4l,O. Fisher,Defender,91,2.0,110.0,8.0,5.0,2.0,14.0,27.0,4.0,20.0,5.0,14.0,1.0,,41.0,1.0,2.0,7.0,7.0,5.0,124.0,,3.0,2.0,55.0,19.0,1.0,3.0,3.0,1.0,8.0,,6.0,24.0,3.0,3.0,1.0,3.0,63.0,55.0,6.0,36.0,19.0,10.0,3.0,,1.0,,206.0,,6.0,4.0,6.0,8.0,4.0,115.0,24.0,225.0,107.0,3.0,8.0,4.0,11.0,2.0,129.0,4.0,1.0,8.0,,1.0,4.0,,10.0,4.0,0.0,0.0,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
