liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Contra Costa FC,avjixbzrxbdmfztwpbjet2adw,A. Alvarado,Defender,0,90.0,1.0,12.0,6.0,1.0,7.0,2.0,,,57.0,,3.0,2.0,,2.0,5.0,1.0,8.0,68.0,19.0,,18.0,1.0,1.0,2.0,,43.0,58.0,1.0,5.0,2.0,3.0,2.0,9.0,2.0,10.0,9.0,32.0,4.0,,7.0,28.0,1.0,,2.0,1.0,1.0,45.0,5.0,46.0,13.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Contra Costa FC,78qp6xrrrmhjmmzvycfvev578,G. Binda,Midfielder,0,90.0,1.0,8.0,1.0,,3.0,2.0,,1.0,45.0,1.0,3.0,2.0,1.0,2.0,5.0,4.0,2.0,67.0,8.0,1.0,10.0,1.0,3.0,7.0,,36.0,47.0,,1.0,4.0,2.0,1.0,6.0,1.0,10.0,6.0,22.0,1.0,2.0,4.0,29.0,1.0,,5.0,1.0,1.0,37.0,13.0,39.0,12.0,,0.0,0.0,0.0,,2.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Contra Costa FC,2nhoisbf6ujp5y5jei04f8j8q,N. Carrasco,Forward,0,79.0,1.0,7.0,1.0,,6.0,2.0,,1.0,30.0,2.0,1.0,3.0,6.0,2.0,1.0,3.0,2.0,39.0,12.0,,14.0,1.0,1.0,1.0,,22.0,30.0,1.0,,8.0,1.0,1.0,6.0,,10.0,5.0,8.0,,,2.0,9.0,1.0,,1.0,,,23.0,2.0,23.0,9.0,,0.0,0.0,0.0,1.0,1.0,,1.0,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Contra Costa FC,961ncb19c4t437cl5nsp966ay,A. Del Mundo,Defender,0,84.0,1.0,16.0,1.0,,11.0,2.0,1.0,1.0,34.0,,1.0,1.0,,2.0,5.0,5.0,2.0,51.0,2.0,,10.0,1.0,5.0,5.0,1.0,17.0,34.0,,1.0,7.0,2.0,1.0,14.0,,10.0,7.0,14.0,1.0,,6.0,8.0,1.0,,1.0,1.0,1.0,18.0,11.0,18.0,27.0,1.0,0.0,0.0,0.0,1.0,4.0,,3.0,,,1.0,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Contra Costa FC,beopddqq18u0ow62qty1awys4,A. Escobar,Midfielder,0,90.0,1.0,6.0,2.0,,7.0,2.0,,2.0,31.0,,5.0,1.0,3.0,2.0,1.0,1.0,3.0,48.0,10.0,,17.0,1.0,1.0,2.0,2.0,22.0,33.0,2.0,,10.0,1.0,1.0,5.0,,10.0,4.0,5.0,,,3.0,10.0,1.0,,,,,25.0,8.0,27.0,14.0,,0.0,0.0,0.0,,1.0,2.0,1.0,,,,,1.0,,,1.0,1.0,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Contra Costa FC,9imi52rufgqkh6jpwmcm83949,J. Foe Nuphaus,Defender,0,90.0,1.0,10.0,9.0,,6.0,2.0,,1.0,76.0,,3.0,3.0,1.0,2.0,4.0,2.0,12.0,100.0,18.0,1.0,36.0,1.0,2.0,12.0,1.0,65.0,78.0,5.0,4.0,11.0,1.0,3.0,9.0,,10.0,14.0,27.0,4.0,1.0,11.0,32.0,1.0,,4.0,,,66.0,22.0,68.0,14.0,1.0,0.0,0.0,0.0,,1.0,,3.0,,,1.0,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Contra Costa FC,3ol3t43dlz7wb1pgps6amo3kk,L. Félix,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Contra Costa FC,5mid2izqmxwxqetpxdd2b0pw4,C. García,Forward,0,11.0,1.0,2.0,1.0,,2.0,,,,7.0,,,,,,,1.0,1.0,10.0,4.0,,5.0,1.0,1.0,1.0,,5.0,7.0,1.0,,2.0,,,2.0,,10.0,2.0,,,,2.0,,,,1.0,1.0,,5.0,1.0,5.0,3.0,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_US_Open_Cup,2022,Contra Costa FC,2sk9seb5lqpq8uv2r3zhtc8b8,R. González,Midfielder,0,90.0,1.0,15.0,6.0,2.0,12.0,2.0,,6.0,73.0,,14.0,1.0,2.0,2.0,3.0,2.0,7.0,98.0,21.0,,31.0,1.0,2.0,9.0,3.0,47.0,76.0,1.0,3.0,8.0,5.0,1.0,10.0,,10.0,9.0,23.0,1.0,1.0,8.0,31.0,1.0,1.0,,2.0,2.0,58.0,24.0,61.0,20.0,,0.0,1.0,0.0,,,,3.0,,,2.0,,,3.0,1.0,4.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,
USA_US_Open_Cup,2022,Contra Costa FC,6mvwz035tohe716rktnufenmc,A. Guzman,Midfielder,0,90.0,1.0,11.0,9.0,1.0,8.0,2.0,,4.0,53.0,,8.0,1.0,3.0,2.0,3.0,7.0,10.0,83.0,18.0,,22.0,1.0,7.0,11.0,2.0,37.0,56.0,1.0,5.0,9.0,1.0,1.0,10.0,,10.0,17.0,14.0,4.0,1.0,16.0,23.0,1.0,,,2.0,1.0,42.0,15.0,45.0,17.0,,0.0,0.0,0.0,,5.0,,2.0,,,1.0,,2.0,2.0,,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
