liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Ground Duels lost,Index,Handballs conceded,Aerial Duels lost,Corners Taken (incl short corners),Penalties Taken,Goals from Inside Box,Substitute Off,Left Foot Goals,Total Touches In Opposition Box,Successful Short Passes,Tackles Lost,Appearances,Successful Open Play Passes,Open Play Passes,Corners Won,Total Shots,Duels won,Ground Duels,Key Passes (Attempt Assists),Rightside Passes,Unsuccessful Dribbles,Leftside Passes,Time Played,Unsuccessful Long Passes,Unsuccessful Short Passes,Games Played,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Successful Dribbles,Times Tackled,Goals from Outside Box,Right Foot Goals,Hit Woodwork,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Aerial Duels,Total Tackles,Total Clearances,Foul Attempted Tackle,Successful Launches,Aerial Duels won,Ground Duels won,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Tackles Won,Blocked Shots,Unsuccessful Crosses & Corners,Successful Long Passes,PutThrough/Blocked Distribution,Total Fouls Won,Unsuccessful lay-offs,Shots On Target ( inc goals ),Backward Passes,Through balls,Goals,Unsuccessful Corners into Box,Forward Passes,Successful Passes Own Half,Successful Lay-offs,Duels,Penalty Goals,Touches,Unsuccessful Crosses open play,Yellow Cards,Unsuccessful Passes Own Half,Penalty Goals Conceded,Successful Crosses & Corners,Total Losses Of Possession,Successful Crosses open play,Unsuccessful Passes Opposition Half,Total Fouls Conceded,Goals Conceded,Goals Conceded Inside Box,Starts,Recoveries,Substitute On,Clean Sheets,Offsides,Assists (Intentional),Interceptions,Total Passes,Goals Conceded Outside Box,Home Goals,Away Goals,Winning Goal,Unsuccessful Launches,Throw Ins to Opposition Player,Blocks,Throw Ins to Own Player,GK Successful Distribution,Headed Goals,Penalties Conceded,Clearances Off the Line,Second Goal Assists,Foul Won Penalty,Penalties Saved,Saves Made from Inside Box,Punches,Penalties Faced,Catches,Saves from Penalty,Drops,Crosses not Claimed,Saves made - parried,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Goalkeeper Smother,Saves Made from Outside Box,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,Set Pieces Goals,Straight Red Cards,Own Goal Scored,Penalties Off Target
Mexico_Liga_MX,2015-2016,Club Tijuana Xoloitzcuintles de Caliente,3aohfh2lcvzu8bqebyaukxo7p,J. García,Midfielder,19,,3.0,10.0,,1.0,,,,,,,21.0,,5.0,19.0,28.0,1.0,1.0,4.0,6.0,2.0,13.0,,6.0,60.0,2.0,8.0,5.0,1.0,,1.0,,,,,10.0,4.0,2.0,1.0,,,,1.0,3.0,21.0,16.0,1.0,1.0,,,3.0,1.0,,1.0,6.0,,,,6.0,5.0,,8.0,,47.0,,,,,,16.0,,10.0,,5.0,5.0,,1.0,5.0,,,,,31.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2015-2016,Club Tijuana Xoloitzcuintles de Caliente,6glxg9gvqn1uc1jmwisnml68l,P. Arriola,Forward,20,,46.0,10.0,,8.0,2.0,,,4.0,,,242.0,5.0,16.0,246.0,310.0,12.0,10.0,39.0,80.0,13.0,24.0,23.0,132.0,816.0,7.0,57.0,16.0,5.0,5.0,7.0,,,,,64.0,54.0,13.0,17.0,8.0,5.0,2.0,5.0,34.0,250.0,204.0,12.0,3.0,16.0,8.0,15.0,10.0,,5.0,64.0,,,,94.0,49.0,1.0,93.0,,497.0,16.0,1.0,12.0,,3.0,136.0,2.0,68.0,8.0,16.0,12.0,8.0,30.0,8.0,1.0,4.0,,14.0,314.0,4.0,,,,3.0,1.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2015-2016,Club Tijuana Xoloitzcuintles de Caliente,eqsapgkkmq56bg5wg85en8mvp,E. Castro,Midfielder,5,,18.0,10.0,,12.0,,,,1.0,,,140.0,5.0,9.0,142.0,181.0,1.0,4.0,54.0,48.0,,66.0,2.0,23.0,640.0,20.0,20.0,9.0,6.0,4.0,4.0,,,,,40.0,30.0,36.0,13.0,34.0,6.0,5.0,24.0,30.0,152.0,54.0,8.0,1.0,,12.0,8.0,14.0,,,15.0,,,,88.0,98.0,,84.0,,368.0,,1.0,12.0,,,62.0,,28.0,13.0,6.0,5.0,7.0,20.0,2.0,1.0,1.0,,30.0,192.0,1.0,,,,10.0,7.0,12.0,22.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
Mexico_Liga_MX,2015-2016,Club Tijuana Xoloitzcuintles de Caliente,ehwo68aazpcv1eqhaq5nusrmd,L. Chávez,Midfielder,24,,12.0,10.0,,1.0,3.0,,,2.0,,,106.0,2.0,8.0,114.0,125.0,2.0,10.0,25.0,32.0,7.0,46.0,4.0,36.0,282.0,,11.0,8.0,3.0,5.0,6.0,,,,,11.0,13.0,6.0,6.0,2.0,1.0,,5.0,20.0,117.0,100.0,4.0,4.0,6.0,11.0,4.0,8.0,,5.0,18.0,1.0,,2.0,28.0,18.0,1.0,38.0,,194.0,2.0,,3.0,,1.0,33.0,,14.0,2.0,5.0,4.0,2.0,9.0,6.0,,,,1.0,128.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,
Mexico_Liga_MX,2015-2016,Club Tijuana Xoloitzcuintles de Caliente,99iex08q8szj06wauinyos7h1,J. Cárdenas,Midfielder,6,,24.0,10.0,,2.0,7.0,,,1.0,,,155.0,2.0,9.0,159.0,189.0,3.0,,25.0,47.0,5.0,90.0,3.0,23.0,507.0,12.0,19.0,9.0,3.0,,2.0,,,,,31.0,26.0,4.0,12.0,14.0,5.0,2.0,2.0,23.0,167.0,98.0,10.0,,11.0,12.0,5.0,9.0,,,33.0,,,2.0,52.0,73.0,1.0,51.0,,304.0,9.0,,7.0,,4.0,60.0,2.0,35.0,8.0,12.0,9.0,6.0,24.0,3.0,1.0,1.0,,6.0,198.0,3.0,,,,4.0,2.0,1.0,26.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
Mexico_Liga_MX,2015-2016,Club Tijuana Xoloitzcuintles de Caliente,79dwyjux461m4y1i4zqsz6f2t,G. Díaz,Midfielder,23,,61.0,10.0,,1.0,7.0,,,5.0,,,138.0,3.0,13.0,140.0,188.0,6.0,8.0,64.0,122.0,9.0,70.0,23.0,28.0,640.0,9.0,39.0,13.0,3.0,6.0,32.0,,,,,48.0,62.0,4.0,18.0,1.0,13.0,,3.0,61.0,143.0,118.0,15.0,,30.0,5.0,9.0,11.0,,2.0,36.0,1.0,,4.0,57.0,33.0,1.0,126.0,,379.0,26.0,,7.0,,8.0,137.0,6.0,71.0,17.0,12.0,8.0,6.0,31.0,7.0,1.0,,,4.0,191.0,4.0,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
Mexico_Liga_MX,2015-2016,Club Tijuana Xoloitzcuintles de Caliente,8dw29j8k2379f7hvij6mna4lx,A. Escoboza,Forward,10,,10.0,10.0,,2.0,2.0,,,2.0,,,54.0,,8.0,54.0,64.0,1.0,3.0,2.0,12.0,1.0,20.0,4.0,14.0,166.0,3.0,8.0,8.0,5.0,3.0,,,,,,11.0,12.0,2.0,1.0,,1.0,,,2.0,56.0,40.0,1.0,2.0,5.0,2.0,6.0,1.0,,,13.0,,,,20.0,17.0,1.0,14.0,,105.0,4.0,1.0,2.0,,1.0,29.0,,14.0,1.0,3.0,3.0,2.0,7.0,6.0,,,,3.0,67.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Mexico_Liga_MX,2015-2016,Club Tijuana Xoloitzcuintles de Caliente,8tj7sfvzf4xl4799vucxth87p,J. Gandolfi,Defender,3,,30.0,10.0,1.0,18.0,,,,,,,430.0,12.0,17.0,432.0,497.0,1.0,9.0,99.0,89.0,5.0,152.0,,174.0,1485.0,35.0,39.0,17.0,8.0,7.0,2.0,,,,,74.0,48.0,58.0,37.0,46.0,8.0,8.0,40.0,59.0,488.0,135.0,25.0,1.0,1.0,58.0,10.0,22.0,,2.0,37.0,,,,199.0,353.0,,147.0,,808.0,1.0,7.0,22.0,,,92.0,,53.0,22.0,23.0,17.0,17.0,69.0,,5.0,6.0,,67.0,562.0,6.0,,,,18.0,,13.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,
Mexico_Liga_MX,2015-2016,Club Tijuana Xoloitzcuintles de Caliente,1bthf9ulyzh7lwmvfdmpttiol,K. Gutiérrez,Defender,21,,31.0,10.0,2.0,6.0,1.0,,2.0,7.0,2.0,,286.0,5.0,12.0,296.0,382.0,3.0,10.0,38.0,63.0,9.0,108.0,4.0,65.0,974.0,23.0,64.0,12.0,10.0,6.0,5.0,,,,,87.0,37.0,12.0,17.0,12.0,9.0,6.0,6.0,32.0,308.0,190.0,12.0,4.0,19.0,22.0,26.0,10.0,,4.0,61.0,,2.0,,161.0,123.0,3.0,75.0,,568.0,18.0,2.0,25.0,,5.0,141.0,4.0,81.0,12.0,13.0,9.0,12.0,46.0,,2.0,,,14.0,395.0,4.0,,,,14.0,3.0,,23.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Mexico_Liga_MX,2015-2016,Club Tijuana Xoloitzcuintles de Caliente,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,Defender,15,,51.0,10.0,2.0,11.0,,,1.0,3.0,1.0,,291.0,6.0,14.0,301.0,422.0,8.0,15.0,68.0,98.0,13.0,70.0,13.0,83.0,1224.0,38.0,85.0,14.0,4.0,9.0,7.0,,,,2.0,123.0,62.0,32.0,23.0,32.0,9.0,4.0,21.0,47.0,315.0,201.0,17.0,4.0,40.0,24.0,13.0,20.0,,6.0,64.0,,1.0,,221.0,123.0,1.0,130.0,,754.0,39.0,2.0,30.0,,9.0,220.0,9.0,133.0,15.0,23.0,16.0,14.0,35.0,,2.0,2.0,,27.0,438.0,7.0,,,,23.0,12.0,4.0,61.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
