liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Hit Woodwork,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Offsides,Penalties Conceded,Goals,Successful Corners into Box,Total Red Cards,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Blocks,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Headed Goals,Last Man Tackle,Straight Red Cards,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Set Pieces Goals,Drops,Penalties Off Target,Crosses not Claimed,Own Goal Scored,Clearances Off the Line,Penalties Saved,Saves from Penalty,Other Goals
Mexico_Liga_MX,2017-2018,Atlas FC,9e6gavtd12x5curksj8yno5ih,B. Garnica,Midfielder,15,47.0,1447.0,14.0,11.0,1.0,325.0,14.0,107.0,14.0,222.0,9.0,2.0,12.0,10.0,2.0,3.0,11.0,230.0,72.0,16.0,43.0,335.0,7.0,13.0,22.0,272.0,20.0,11.0,55.0,53.0,17.0,92.0,3.0,51.0,17.0,34.0,13.0,669.0,4.0,17.0,5.0,164.0,80.0,45.0,10.0,67.0,9.0,,8.0,14.0,25.0,4.0,35.0,179.0,3.0,23.0,50.0,17.0,,101.0,95.0,270.0,280.0,15.0,2.0,1.0,1.0,,11.0,112.0,5.0,14.0,63.0,,6.0,,1.0,,,3.0,,1.0,,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,f1trc7unzeeqvlexvzkltp46i,I. Govea,Midfielder,296,7.0,540.0,52.0,,1.0,202.0,2.0,46.0,,96.0,10.0,2.0,11.0,6.0,3.0,,14.0,70.0,73.0,22.0,26.0,206.0,1.0,17.0,3.0,164.0,6.0,3.0,37.0,5.0,1.0,31.0,1.0,29.0,6.0,12.0,13.0,380.0,,7.0,10.0,59.0,89.0,1.0,10.0,41.0,,,5.0,,5.0,12.0,1.0,85.0,19.0,6.0,7.0,7.0,,30.0,66.0,165.0,169.0,26.0,3.0,,,,14.0,44.0,8.0,14.0,29.0,1.0,,,,,,17.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,bm25ab2aocet5ejpzxzcw7xed,A. Gómez,Midfielder,11,11.0,350.0,3.0,17.0,,154.0,3.0,44.0,6.0,99.0,1.0,2.0,4.0,4.0,3.0,,6.0,81.0,39.0,4.0,27.0,163.0,4.0,9.0,5.0,130.0,7.0,7.0,31.0,48.0,8.0,46.0,2.0,27.0,5.0,15.0,3.0,259.0,12.0,7.0,8.0,45.0,40.0,3.0,10.0,16.0,4.0,2.0,2.0,,5.0,2.0,4.0,53.0,,7.0,18.0,7.0,,31.0,31.0,124.0,132.0,8.0,,2.0,1.0,1.0,3.0,37.0,1.0,1.0,14.0,2.0,1.0,,,4.0,,,,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,a85ou2fbpndhtgji6in5mrz6d,Á. Henríquez,Forward,22,3.0,593.0,,11.0,,147.0,3.0,34.0,1.0,79.0,,,2.0,7.0,11.0,,19.0,95.0,33.0,6.0,40.0,153.0,6.0,14.0,1.0,110.0,9.0,15.0,42.0,42.0,3.0,39.0,1.0,16.0,6.0,11.0,6.0,252.0,,17.0,7.0,48.0,31.0,31.0,10.0,18.0,4.0,,1.0,1.0,3.0,8.0,3.0,75.0,1.0,9.0,3.0,17.0,1.0,38.0,46.0,105.0,111.0,27.0,,,1.0,,3.0,57.0,3.0,4.0,10.0,11.0,5.0,,1.0,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,2hlfqnms7bs6eiy9gibc4fvft,José Hernández,Goalkeeper,12,,450.0,,,16.0,74.0,,,,25.0,20.0,,36.0,,,,,37.0,73.0,1.0,1.0,135.0,,,,60.0,4.0,,37.0,25.0,,28.0,,48.0,5.0,,9.0,182.0,,5.0,,1.0,80.0,,10.0,2.0,,,38.0,,,1.0,,2.0,1.0,4.0,,5.0,,,30.0,57.0,98.0,1.0,3.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,18.0,39.0,,2.0,5.0,6.0,5.0,11.0,1.0,,9.0,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,awv6ao92u23obd3qeml58xhw5,L. Jiménez,Defender,3,,1215.0,7.0,,,459.0,1.0,36.0,,133.0,20.0,2.0,33.0,6.0,3.0,2.0,19.0,82.0,269.0,24.0,42.0,477.0,1.0,14.0,3.0,375.0,19.0,4.0,75.0,159.0,1.0,45.0,,65.0,14.0,9.0,30.0,627.0,,14.0,6.0,55.0,197.0,6.0,10.0,67.0,1.0,,27.0,,7.0,34.0,1.0,108.0,51.0,21.0,,14.0,,22.0,85.0,387.0,402.0,53.0,3.0,,,1.0,19.0,41.0,5.0,26.0,33.0,,1.0,1.0,,,,4.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,70e4p0vmtcr41x16eys8z7g89,J. Monroy,Defender,13,,45.0,3.0,,2.0,11.0,,1.0,,7.0,,,,,,1.0,,5.0,3.0,2.0,1.0,11.0,1.0,1.0,,8.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,26.0,,1.0,1.0,8.0,6.0,,10.0,5.0,,,2.0,,,3.0,1.0,11.0,5.0,2.0,,1.0,,6.0,3.0,10.0,10.0,3.0,,,,,2.0,6.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,62218y3fekkricaj3lcopw0r9,R. Morrison,Midfielder,33,,521.0,3.0,2.0,,248.0,1.0,50.0,4.0,136.0,2.0,3.0,7.0,3.0,9.0,3.0,5.0,67.0,93.0,8.0,24.0,256.0,1.0,10.0,11.0,210.0,9.0,12.0,31.0,79.0,6.0,28.0,5.0,28.0,4.0,7.0,6.0,357.0,2.0,12.0,6.0,55.0,44.0,10.0,10.0,31.0,3.0,4.0,15.0,2.0,11.0,2.0,2.0,62.0,2.0,12.0,3.0,12.0,1.0,26.0,83.0,219.0,225.0,7.0,,,,3.0,8.0,31.0,,3.0,29.0,8.0,,,2.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,2m10o8fohscocdtxbuh28z55h,R. Márquez,Defender,4,2.0,963.0,2.0,5.0,3.0,558.0,3.0,48.0,1.0,244.0,12.0,2.0,38.0,4.0,8.0,1.0,8.0,130.0,263.0,20.0,73.0,617.0,5.0,15.0,1.0,442.0,13.0,12.0,111.0,134.0,9.0,90.0,1.0,66.0,12.0,13.0,23.0,764.0,,12.0,10.0,65.0,239.0,8.0,10.0,54.0,4.0,1.0,64.0,1.0,20.0,15.0,1.0,88.0,38.0,14.0,2.0,12.0,,26.0,196.0,452.0,506.0,23.0,1.0,,1.0,2.0,11.0,34.0,9.0,21.0,39.0,,,2.0,,,1.0,,1.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,488spweuhve0d7rm6l7z9jdyi,P. Soko,Midfielder,28,4.0,233.0,1.0,1.0,,76.0,,19.0,4.0,54.0,,,1.0,,4.0,,9.0,43.0,14.0,4.0,12.0,77.0,1.0,2.0,9.0,62.0,3.0,4.0,13.0,19.0,4.0,13.0,,11.0,1.0,,4.0,135.0,,6.0,1.0,34.0,16.0,10.0,10.0,21.0,,,2.0,4.0,3.0,5.0,9.0,48.0,,3.0,4.0,6.0,,18.0,23.0,63.0,64.0,14.0,,,,,3.0,27.0,1.0,,16.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,avdpequoe93pu17qm8ithscbu,E. Ortega,Midfielder,308,7.0,462.0,,7.0,1.0,174.0,3.0,29.0,6.0,117.0,,,3.0,6.0,5.0,,6.0,77.0,37.0,4.0,28.0,179.0,2.0,8.0,12.0,141.0,5.0,11.0,31.0,48.0,9.0,49.0,2.0,21.0,5.0,7.0,3.0,284.0,18.0,6.0,3.0,44.0,57.0,4.0,10.0,22.0,6.0,,7.0,1.0,4.0,2.0,5.0,52.0,3.0,5.0,21.0,6.0,,24.0,45.0,144.0,148.0,8.0,2.0,,,,3.0,30.0,1.0,5.0,20.0,1.0,,,2.0,4.0,,,,2.0,,13.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,21051apcxzotsbfnwivngarbp,L. Reyes,Defender,14,24.0,870.0,34.0,3.0,5.0,344.0,7.0,70.0,21.0,183.0,11.0,1.0,27.0,12.0,8.0,3.0,12.0,155.0,121.0,18.0,48.0,358.0,1.0,14.0,3.0,263.0,15.0,8.0,75.0,118.0,11.0,98.0,,46.0,10.0,23.0,15.0,580.0,21.0,10.0,9.0,58.0,148.0,8.0,10.0,36.0,,,20.0,8.0,8.0,7.0,7.0,77.0,16.0,18.0,38.0,10.0,,29.0,22.0,273.0,283.0,19.0,,,,,10.0,41.0,8.0,12.0,29.0,,1.0,,,10.0,,11.0,,1.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,cexkin0o29ncglurh7l9akgyx,C. Robles,Defender,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,6t26bdsu7o009mm9tbk8z6ok5,L. Robles,Midfielder,18,,730.0,,5.0,,425.0,1.0,40.0,,209.0,8.0,1.0,25.0,8.0,3.0,2.0,10.0,91.0,147.0,16.0,56.0,437.0,,11.0,6.0,324.0,11.0,3.0,81.0,138.0,9.0,57.0,2.0,60.0,8.0,11.0,24.0,520.0,,10.0,8.0,52.0,158.0,2.0,10.0,38.0,,,32.0,,2.0,14.0,3.0,76.0,6.0,13.0,,10.0,,28.0,101.0,346.0,356.0,24.0,1.0,,,1.0,11.0,38.0,5.0,18.0,24.0,2.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,a08drrso42apieu7i6g8formx,J. Torres,Forward,292,,45.0,,,,10.0,,5.0,,7.0,1.0,,1.0,,,,,9.0,1.0,2.0,1.0,10.0,,,2.0,8.0,2.0,,2.0,4.0,,2.0,,2.0,,,1.0,23.0,1.0,2.0,,8.0,1.0,,10.0,5.0,,,,,1.0,,2.0,8.0,,2.0,1.0,2.0,,3.0,,8.0,8.0,,,,,,1.0,3.0,1.0,,5.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,2uq0duh7tji11ih0gqzuix8t1,C. Toselli,Goalkeeper,23,,630.0,,,23.0,79.0,,,,31.0,19.0,,37.0,,,3.0,1.0,40.0,99.0,2.0,2.0,169.0,,,1.0,69.0,11.0,,39.0,19.0,,26.0,,50.0,7.0,,13.0,239.0,,7.0,,4.0,117.0,,10.0,4.0,,,61.0,,,1.0,,6.0,1.0,14.0,,7.0,,1.0,33.0,60.0,130.0,2.0,,,,,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,22.0,89.0,,,4.0,12.0,2.0,10.0,1.0,5.0,12.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,33afzlkan65vmjahs9a15sf6d,J. Vigón,Midfielder,19,14.0,875.0,44.0,4.0,3.0,411.0,8.0,92.0,7.0,215.0,10.0,1.0,21.0,10.0,5.0,3.0,11.0,163.0,125.0,33.0,65.0,419.0,3.0,15.0,14.0,321.0,18.0,11.0,86.0,52.0,11.0,80.0,3.0,58.0,9.0,26.0,22.0,686.0,4.0,15.0,12.0,120.0,147.0,23.0,10.0,80.0,6.0,,12.0,4.0,19.0,15.0,14.0,146.0,14.0,21.0,16.0,15.0,,55.0,128.0,325.0,333.0,26.0,1.0,,1.0,2.0,18.0,66.0,15.0,18.0,65.0,6.0,,,,2.0,,12.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
Mexico_Liga_MX,2017-2018,Atlas FC,8oiw6d6y3tzcc58ijwwg0hh49,É. Zaldívar,Midfielder,6,,50.0,,,,28.0,,6.0,,13.0,,2.0,,1.0,,1.0,,1.0,15.0,,,28.0,1.0,3.0,,28.0,1.0,,,13.0,,,,2.0,1.0,1.0,,33.0,,3.0,1.0,5.0,3.0,,10.0,2.0,,,,,2.0,,1.0,5.0,,2.0,,3.0,,3.0,6.0,28.0,28.0,,,,,,,3.0,,1.0,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
