liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,bde03awktojl24f0sgttp21re,J. Aguirre,Goalkeeper,1.0,2,0,0,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,8vebw1pq5teyywbt3uqv812c4,J. Bantes,Attacker,9.0,5,0,0,0,0,0,4,0
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,3ig9gnctd5q7xspadb6uvuiy2,N. Cabrera,Midfielder,8.0,6,0,1,0,0,0,0,2
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,4eospmdw5s89lcdbqee5t6yok,D. Cardoza,Midfielder,7.0,5,0,1,0,0,0,2,1
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,18e8bw6pdma5ranolo5pvw8ic,R. Corado,Defender,2.0,6,0,2,0,0,0,1,0
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,5i1h4whoscgg557czbyzcrpm2,J. Franco,Midfielder,14.0,6,0,1,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,ekww2rkkcilfpckpo9d3o6b8q,M. Gaitán,Defender,4.0,5,0,1,0,0,0,4,1
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,4u0e23tq76kf4tw58w0jnmdt6,A. Juárez,Attacker,13.0,5,2,1,0,0,0,0,4
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,2zkhu671pudtztj15paaphnje,J. Mancilla,Defender,3.0,5,0,0,0,0,0,0,5
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,3t1ke2lf0h8n8nwfi4skq88b8,M. Mejia,Attacker,17.0,3,0,0,0,0,0,1,2
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,6pbzk0d8qqskphn63i8gkhwfe,K. Mendoza,Midfielder,15.0,1,0,0,0,0,0,0,1
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,9gp6dllgzsok5qvuipbb77kes,F. Montaño,Midfielder,20.0,6,0,0,0,0,0,1,3
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,e540z50rd7kjkapwrs33r9dzo,J. Moreno,Goalkeeper,12.0,4,0,2,0,0,0,0,0
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,69i02zkom4pwgicszgn35muqc,R. Muñoz,Midfielder,11.0,5,0,0,0,0,0,3,2
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,49ki6wsieoy8t4baq73o0zhbe,A. Ordóñez,Attacker,10.0,6,5,0,0,0,0,0,3
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,bd5z7vrks4b6wkjrr8ftu1yc4,E. Palencia,Attacker,18.0,6,0,1,0,0,0,6,1
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,4l2l3c8qwsf1aogh5j1qiz3f8,Arián Recinos,Defender,5.0,5,0,0,0,0,0,4,1
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,enym2k7zukblpsa56sex9mm1g,C. Santos,Midfielder,6.0,5,1,2,0,0,0,1,2
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,144imu0dmkt62k6hox1lqn42y,J. Urizar,Defender,16.0,6,0,1,0,0,0,0,1
Concacaf_Concacaf_U20,2022 Honduras,Guatemala Under 20,c9pqy7z92ctvdlnhjih67njoq,A. Villagrán,Attacker,19.0,4,1,0,0,0,0,3,1
