root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Pachuca,CF_Pachuca,4dj3iznujx6t5o7wmlekn79ey,S. Barreto,Defender,2,2.0,9.0,,3.0,11.0,7.0,3.0,17.0,,,4.0,6.0,,51.0,,38.0,4.0,1.0,2.0,3.0,1.0,14.0,32.0,37.0,3.0,90.0,,1.0,15.0,31.0,30.0,10.0,1.0,3.0,5.0,1.0,1.0,2.0,12.0,6.0,5.0,3.0,6.0,,1.0,3.0,0.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Pachuca,CF_Pachuca,7xqkp2oae70fiv6vaiucw51ck,J. Berlanga,Defender,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Pachuca,CF_Pachuca,bsy8lkmbj23rwec5ne1q9cnv9,G. Cabral,Defender,22,3.0,6.0,,,5.0,4.0,2.0,24.0,,,1.0,8.0,,50.0,,40.0,5.0,1.0,1.0,2.0,1.0,16.0,36.0,39.0,4.0,90.0,,3.0,12.0,35.0,34.0,10.0,,,1.0,,1.0,2.0,16.0,4.0,4.0,2.0,4.0,,1.0,2.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Pachuca,CF_Pachuca,cc6hut3e5vccvj399c9gb1m1,B. Castillo,Defender,6,,3.0,,,5.0,4.0,,3.0,,,1.0,1.0,,15.0,,8.0,,,1.0,,1.0,,7.0,6.0,,10.0,1.0,3.0,4.0,5.0,6.0,10.0,,2.0,3.0,,,1.0,,1.0,,2.0,2.0,,1.0,1.0,0.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Pachuca,CF_Pachuca,ey0dok6grjk40qsvo6as36hre,José Castillo Pérez,Defender,14,3.0,13.0,,1.0,1.0,14.0,3.0,12.0,,,2.0,4.0,2.0,60.0,,31.0,4.0,1.0,6.0,,1.0,9.0,26.0,30.0,3.0,90.0,11.0,2.0,14.0,25.0,26.0,10.0,1.0,3.0,9.0,1.0,1.0,,19.0,5.0,1.0,4.0,6.0,1.0,1.0,7.0,0.0,2.0,,2.0,,,,,,,,2.0,,2.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Pachuca,CF_Pachuca,78wqwjoxq8fo54r2ug99shwx5,L. Di Yorio,Forward,7,3.0,12.0,,,1.0,9.0,1.0,1.0,,,,,2.0,17.0,2.0,6.0,8.0,1.0,3.0,,1.0,3.0,3.0,6.0,1.0,77.0,,1.0,2.0,3.0,3.0,10.0,,1.0,4.0,5.0,7.0,,1.0,3.0,1.0,2.0,2.0,,1.0,10.0,0.0,,,,,,,1.0,,1.0,,,,3.0,,,1.0,,,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Pachuca,CF_Pachuca,dff27962ii6ld9sr80owybsb8,A. Domínguez,Forward,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Pachuca,CF_Pachuca,y3pdxd91h77y95lhqk2ncru,J. Eulogio,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Pachuca,CF_Pachuca,b1rg7kkgu7kcbf1rdsm1mdtk9,A. Figueroa,Midfielder,21,,4.0,,1.0,,6.0,,2.0,,,2.0,6.0,,21.0,1.0,10.0,,,,2.0,1.0,3.0,8.0,9.0,,23.0,,4.0,6.0,7.0,8.0,10.0,1.0,4.0,4.0,1.0,,,3.0,2.0,,5.0,4.0,,1.0,,0.0,3.0,,,,,,,,1.0,1.0,,,,,2.0,,2.0,1.0,,,1.0,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Pachuca,CF_Pachuca,83ifjcbrq6y33g8qdmi6jwiui,B. González,Midfielder,8,1.0,8.0,,2.0,6.0,11.0,1.0,3.0,,,1.0,5.0,2.0,35.0,,19.0,1.0,1.0,4.0,,1.0,2.0,17.0,19.0,1.0,66.0,,4.0,14.0,17.0,17.0,10.0,1.0,3.0,7.0,1.0,,,7.0,2.0,,3.0,4.0,1.0,1.0,4.0,0.0,2.0,,,,,,,,,,,,4.0,,2.0,3.0,1.0,,,,,,,,1.0,,1.0,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
