liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Foul Won Penalty,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Headed Goals,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocks,Interceptions,Penalties Conceded,Successful Launches,Unsuccessful Launches,Corners Taken (incl short corners),Hit Woodwork,Successful Corners into Box,Through balls,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Offsides,Total Big Chances Missed,Unsuccessful lay-offs,Attempts from Set Pieces,Left Foot Goals,Clean Sheets,GK Successful Distribution,Goal Kicks,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Saves Made,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Overruns,Straight Red Cards,Total Red Cards,Punches,Saves Made from Inside Box,Total Big Chances Saved,Clearances Off the Line,Last Player Tackle,Goalkeeper Smother,Penalties Saved,Saves from Penalty,Own Goal Scored,Second Goal Assists,Crosses not Claimed,Red Cards - 2nd Yellow,Direct Corner Goals,Direct Setpiece Goals,Set Pieces Goals
USA_USL_League_One,2026,Union Omaha,a8alzcksq7wr7d2fhjtdh4hec,R. Jiba,Midfielder,27,14.0,2.0,12.0,9.0,63.0,,83.0,3.0,40.0,10.0,30.0,121.0,111.0,,,9.0,,7.0,4.0,3.0,,,,26.0,8.0,18.0,,,4.0,13.0,285.0,,,,44.0,11.0,5.0,27.0,,107.0,4.0,4.0,2.0,5.0,1.0,4.0,3.0,2.0,1.0,,11.0,239.0,137.0,114.0,237.0,2.0,10.0,3.0,32.0,537.0,4.0,,,10.0,2.0,5.0,71.0,294.0,6.0,248.0,12.0,9.0,46.0,414.0,10.0,7.0,3.0,16.0,37.0,19.0,30.0,,,,0.0,,9.0,,3.0,7.0,4.0,,1.0,,3.0,,,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Union Omaha,52zojwl05fu0y4cuc8ywqnrh1,B. Kallman,Defender,14,18.0,6.0,12.0,8.0,14.0,1.0,77.0,,34.0,11.0,23.0,8.0,148.0,,,8.0,1.0,6.0,4.0,2.0,,1.0,,16.0,5.0,11.0,,,,82.0,336.0,,,1.0,44.0,3.0,2.0,17.0,1.0,129.0,,,1.0,7.0,4.0,1.0,,,,,29.0,294.0,130.0,195.0,296.0,,4.0,,1.0,539.0,,,1.0,33.0,5.0,7.0,50.0,373.0,1.0,325.0,4.0,2.0,48.0,433.0,,,,22.0,33.0,15.0,26.0,1.0,0.0,1.0,0.0,2.0,1.0,,4.0,9.0,,,,,,,,,,,,,1.0,19.0,21.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_League_One,2026,Union Omaha,6cnor5fkcimp64kmyhgn9ctn8,B. Knapp,Midfielder,15,15.0,12.0,3.0,6.0,52.0,3.0,97.0,,54.0,27.0,27.0,68.0,87.0,2.0,,6.0,1.0,7.0,5.0,2.0,1.0,1.0,,39.0,15.0,24.0,,,2.0,123.0,337.0,,,1.0,40.0,10.0,2.0,31.0,,86.0,4.0,,1.0,6.0,1.0,,1.0,1.0,4.0,10.0,20.0,291.0,169.0,134.0,282.0,5.0,5.0,,2.0,526.0,3.0,1.0,1.0,13.0,8.0,10.0,59.0,348.0,1.0,302.0,10.0,9.0,46.0,427.0,2.0,2.0,,7.0,27.0,21.0,39.0,1.0,1.0,0.0,0.0,2.0,5.0,,2.0,4.0,1.0,,,1.0,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Union Omaha,ago9rtls15832761mujb7ue50,C. Lawrence,Defender,19,7.0,4.0,3.0,5.0,19.0,,32.0,,14.0,4.0,10.0,26.0,25.0,,,5.0,,2.0,1.0,1.0,,,,7.0,,7.0,1.0,,1.0,55.0,105.0,,,,15.0,,,8.0,,8.0,1.0,,1.0,3.0,2.0,2.0,,,2.0,,2.0,93.0,44.0,51.0,93.0,1.0,3.0,1.0,3.0,271.0,,,,7.0,1.0,1.0,20.0,107.0,1.0,95.0,4.0,3.0,12.0,144.0,5.0,5.0,,5.0,12.0,5.0,7.0,,,,0.0,1.0,4.0,,,2.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Union Omaha,2nu3jw4piu1qnqha0kdq8nzai,B. Malone,Defender,3,6.0,1.0,5.0,3.0,3.0,,18.0,,9.0,2.0,7.0,5.0,20.0,,,3.0,,1.0,,1.0,,,,3.0,1.0,2.0,,,,20.0,47.0,,,,11.0,,,4.0,,11.0,,,,1.0,1.0,2.0,,,,,2.0,43.0,22.0,28.0,48.0,,,,,80.0,,,,4.0,1.0,2.0,6.0,54.0,,50.0,,1.0,4.0,64.0,,,,2.0,4.0,,2.0,,,,0.0,1.0,,,,1.0,,,,,,,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Union Omaha,ef7ozqlfiyffy3vi397qitd9m,R. Nuhu,Goalkeeper,24,1.0,,1.0,5.0,,,11.0,,3.0,,3.0,,49.0,,,5.0,,6.0,4.0,2.0,,,,2.0,,2.0,,,,30.0,78.0,,,1.0,4.0,,,41.0,,27.0,,,,5.0,,,,,,,14.0,63.0,5.0,73.0,64.0,,1.0,,,450.0,,,,1.0,,1.0,28.0,106.0,,78.0,1.0,,28.0,143.0,,,,25.0,11.0,17.0,3.0,1.0,,,0.0,,,,3.0,14.0,,,,,,,,,,,,,1.0,34.0,16.0,1.0,,7.0,1.0,7.0,3.0,,,,,,,4.0,1.0,,,,,,,,,,,,
USA_USL_League_One,2026,Union Omaha,cj5vwh357ut87zcuoa6249ox6,J. Orson,Defender,5,5.0,,5.0,4.0,4.0,,30.0,,14.0,3.0,11.0,1.0,33.0,3.0,,4.0,,3.0,2.0,1.0,,,,9.0,3.0,6.0,,,,22.0,82.0,,,,9.0,,,6.0,,31.0,,,1.0,1.0,,3.0,,,1.0,,3.0,70.0,15.0,61.0,73.0,1.0,2.0,,,135.0,,,,6.0,3.0,2.0,17.0,90.0,1.0,76.0,3.0,1.0,14.0,112.0,,,,9.0,11.0,3.0,5.0,,,,0.0,2.0,2.0,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,
USA_USL_League_One,2026,Union Omaha,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,Defender,4,12.0,1.0,11.0,9.0,18.0,1.0,150.0,1.0,54.0,16.0,38.0,47.0,230.0,3.0,,9.0,2.0,9.0,6.0,3.0,1.0,2.0,,42.0,15.0,27.0,,,2.0,194.0,506.0,,,1.0,85.0,8.0,3.0,45.0,2.0,86.0,2.0,1.0,2.0,8.0,,1.0,,,1.0,,40.0,444.0,195.0,267.0,422.0,6.0,4.0,,2.0,765.0,2.0,1.0,1.0,37.0,11.0,16.0,76.0,528.0,3.0,462.0,10.0,12.0,66.0,638.0,1.0,1.0,2.0,35.0,43.0,24.0,31.0,1.0,2.0,0.0,1.0,4.0,9.0,,11.0,22.0,,,,1.0,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_League_One,2026,Union Omaha,a14n9od6gnngnm8vsvakprwgk,Sergio Ors,Forward,20,10.0,6.0,4.0,4.0,16.0,2.0,35.0,2.0,34.0,22.0,12.0,67.0,22.0,1.0,,4.0,1.0,3.0,2.0,1.0,1.0,1.0,,24.0,16.0,8.0,,,3.0,22.0,84.0,,,1.0,18.0,5.0,3.0,9.0,,24.0,3.0,7.0,2.0,3.0,1.0,1.0,,,1.0,2.0,1.0,68.0,48.0,20.0,67.0,2.0,,,,285.0,10.0,,,2.0,5.0,5.0,40.0,84.0,9.0,68.0,2.0,18.0,16.0,141.0,1.0,1.0,6.0,1.0,10.0,7.0,15.0,1.0,0.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Union Omaha,bgqxhtyx6dre270acxtkj17u1,K. Tekiela,Forward,22,8.0,8.0,,8.0,48.0,5.0,80.0,4.0,64.0,42.0,22.0,116.0,36.0,2.0,,8.0,3.0,5.0,2.0,3.0,3.0,2.0,1.0,56.0,34.0,22.0,,,3.0,34.0,147.0,1.0,,,33.0,6.0,1.0,16.0,,30.0,3.0,6.0,10.0,5.0,4.0,3.0,,,6.0,6.0,15.0,127.0,87.0,41.0,113.0,2.0,5.0,,1.0,459.0,24.0,,1.0,2.0,7.0,9.0,58.0,148.0,16.0,128.0,7.0,29.0,20.0,245.0,3.0,3.0,16.0,3.0,20.0,3.0,17.0,,2.0,1.0,1.0,,1.0,,,,,,,2.0,,,,2.0,3.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Union Omaha,dv4dlgd88th26wz9m5lcn17ca,L. Wootton,Midfielder,16,8.0,2.0,6.0,8.0,45.0,1.0,41.0,,51.0,27.0,24.0,77.0,41.0,7.0,,8.0,,6.0,3.0,3.0,,,,43.0,25.0,18.0,,,3.0,40.0,168.0,,,,10.0,4.0,2.0,16.0,,50.0,4.0,1.0,,4.0,4.0,4.0,3.0,,,8.0,9.0,145.0,89.0,67.0,144.0,6.0,6.0,,1.0,308.0,8.0,1.0,,6.0,13.0,6.0,45.0,176.0,1.0,153.0,12.0,3.0,23.0,245.0,3.0,1.0,1.0,2.0,23.0,3.0,21.0,3.0,,,0.0,,4.0,,1.0,1.0,3.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
