liga,temporada,equipo,id,nombre,posicion,dorsal,Rightside Passes,Fifty Fifty,Backward Passes,Unsuccessful Launches,Substitute On,Starts,Total Losses Of Possession,Ground Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Times Tackled,Total Tackles,Duels,Forward Passes,Total Fouls Won,Successful Dribbles,Goals Conceded Outside Box,Interceptions,Duels lost,Goal Assists,Successful Lay-offs,Total Fouls Conceded,Successful Short Passes,Games Played,Unsuccessful Dribbles,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses open play,Total Shots,Total Passes,Unsuccessful Short Passes,Successful Fifty Fifty,Aerial Duels won,Aerial Duels lost,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Throw Ins to Own Player,Time Played,Yellow Cards,Substitute Off,Duels won,Unsuccessful Passes Opposition Half,Goals Conceded,Successful Passes Opposition Half,Unsuccessful Crosses & Corners,Successful Long Passes,Blocks,Total Clearances,Successful Open Play Passes,Shots Off Target (inc woodwork),Corners Won,Tackles Lost,Foul Attempted Tackle,Index,Goals Conceded Inside Box,Recoveries,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Touches,Aerial Duels,Unsuccessful Long Passes,Tackles Won,Ground Duels won,Ground Duels lost,Assists (Intentional),Leftside Passes,Successful Passes Own Half,PutThrough/Blocked Distribution,Total Touches In Opposition Box,Home Goals,Away Goals,Winning Goal,Throw Ins to Opposition Player,Blocked Shots,Second Goal Assists,Unsuccessful lay-offs,Corners Taken (incl short corners),Right Foot Goals,Goals from Inside Box,Penalties Taken,Successful Corners into Box,Goals from Outside Box,Through balls,Goals,Attempts from Set Pieces,Shots On Target ( inc goals ),Unsuccessful Corners into Box,Offsides,Successful Crosses & Corners,Clean Sheets,Hit Woodwork,Clearances Off the Line,Successful Crosses open play,Left Foot Goals,Successful Launches,Handballs conceded,Foul Won Penalty,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,GK Successful Distribution,Headed Goals,Punches,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Saves made - parried,Goalkeeper Smother,Catches,Saves Made,Crosses not Claimed,Drops,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Own Goal Scored,Penalties Conceded,Penalties Faced,Overruns,Goal Kicks,Penalties Saved,Saves from Penalty,Set Pieces Goals,Penalties Off Target,Carries,Progressive Carries,Final Third Touches,Goals Openplay,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Last Player Tackle,Total Big Chances Saved,Other Goals
USA_MLS,2020,San Jose Earthquakes,51y94mgf4wxkk5f4tysztc60a,J. Akanyirige,Defender,29,6.0,2.0,3.0,1.0,,1.0,6.0,2.0,5.0,,1.0,6.0,15.0,,1.0,,4.0,2.0,,,,28.0,1.0,,1.0,3.0,,,34.0,3.0,2.0,2.0,2.0,29.0,34.0,,69.0,,1.0,4.0,2.0,1.0,10.0,,1.0,,1.0,29.0,,,,,47.0,1.0,8.0,,,43.0,4.0,2.0,1.0,2.0,,,10.0,19.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,San Jose Earthquakes,93oc9ezl3ybfsei0z4xgkjo45,O. Alanís,Defender,4,345.0,17.0,55.0,14.0,,15.0,141.0,63.0,119.0,9.0,21.0,119.0,341.0,7.0,10.0,4.0,18.0,52.0,,,7.0,689.0,15.0,3.0,15.0,55.0,,11.0,912.0,63.0,9.0,29.0,27.0,793.0,886.0,4.0,1308.0,1.0,2.0,67.0,65.0,33.0,249.0,1.0,104.0,8.0,41.0,769.0,7.0,,8.0,3.0,56.0,29.0,98.0,4.0,8.0,1086.0,56.0,56.0,13.0,38.0,25.0,,171.0,544.0,15.0,11.0,1.0,1.0,0.0,1.0,2.0,1.0,,,,1.0,,,1.0,,2.0,6.0,4.0,,,,3.0,,,,1.0,12.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2020,San Jose Earthquakes,ei1xwfu1blceujrbuqbw8xi7e,T. Beason,Defender,15,163.0,16.0,30.0,10.0,,9.0,92.0,30.0,84.0,1.0,16.0,68.0,199.0,4.0,,4.0,21.0,28.0,,,3.0,365.0,9.0,,9.0,42.0,,3.0,491.0,52.0,9.0,20.0,18.0,407.0,484.0,3.0,810.0,1.0,,40.0,42.0,24.0,80.0,,42.0,13.0,32.0,401.0,3.0,,8.0,1.0,46.0,20.0,47.0,1.0,9.0,614.0,38.0,32.0,8.0,20.0,10.0,,99.0,327.0,14.0,10.0,0.0,0.0,0.0,,2.0,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2020,San Jose Earthquakes,8vlcd0j8wb31z0hxiawpze9yh,M. Bersano,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,San Jose Earthquakes,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,Midfielder,26,28.0,5.0,28.0,,6.0,1.0,19.0,8.0,12.0,1.0,1.0,10.0,17.0,4.0,1.0,2.0,4.0,3.0,,2.0,2.0,77.0,7.0,1.0,7.0,3.0,,2.0,96.0,9.0,2.0,2.0,,84.0,90.0,,189.0,,1.0,7.0,13.0,6.0,42.0,4.0,7.0,,3.0,78.0,1.0,,1.0,1.0,55.0,4.0,6.0,2.0,6.0,126.0,2.0,3.0,,5.0,3.0,,23.0,43.0,8.0,3.0,0.0,0.0,0.0,,,1.0,,4.0,,,,1.0,,,,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,San Jose Earthquakes,5vjalgmy5e9xhfdjoeq6kxqwa,C. Cowell,Midfielder,44,21.0,12.0,29.0,2.0,14.0,4.0,85.0,79.0,32.0,25.0,15.0,96.0,28.0,6.0,14.0,1.0,3.0,58.0,1.0,,16.0,70.0,18.0,11.0,18.0,8.0,6.0,13.0,105.0,28.0,3.0,3.0,14.0,73.0,100.0,1.0,499.0,,3.0,38.0,30.0,12.0,54.0,6.0,3.0,,5.0,68.0,4.0,6.0,7.0,5.0,41.0,11.0,27.0,6.0,4.0,243.0,17.0,4.0,8.0,35.0,44.0,1.0,27.0,20.0,10.0,26.0,0.0,1.0,0.0,,3.0,,,,1.0,,,,1.0,1.0,1.0,,9.0,,1.0,1.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,San Jose Earthquakes,6736te1pno19jo5i82obbns2d,M. Eriksson,Forward,7,98.0,2.0,67.0,1.0,,5.0,88.0,39.0,50.0,10.0,8.0,55.0,70.0,6.0,5.0,1.0,3.0,29.0,1.0,6.0,4.0,241.0,5.0,5.0,5.0,8.0,12.0,4.0,320.0,35.0,2.0,8.0,8.0,270.0,291.0,1.0,450.0,1.0,,26.0,63.0,10.0,180.0,21.0,29.0,,6.0,242.0,3.0,8.0,6.0,4.0,77.0,9.0,25.0,14.0,4.0,420.0,16.0,15.0,2.0,18.0,21.0,1.0,85.0,99.0,9.0,8.0,1.0,0.0,0.0,,6.0,,1.0,22.0,,1.0,1.0,8.0,,2.0,1.0,,1.0,9.0,,9.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,San Jose Earthquakes,d4wt4sy8lg2h7cr3n6yl15vpx,C. Espinoza,Midfielder,10,89.0,48.0,251.0,6.0,1.0,23.0,436.0,205.0,169.0,82.0,21.0,225.0,179.0,23.0,37.0,6.0,15.0,139.0,9.0,11.0,23.0,624.0,24.0,49.0,24.0,34.0,75.0,41.0,841.0,144.0,20.0,5.0,15.0,672.0,804.0,18.0,1931.0,4.0,15.0,86.0,247.0,44.0,518.0,112.0,48.0,,7.0,637.0,21.0,34.0,9.0,12.0,57.0,38.0,136.0,42.0,23.0,1381.0,20.0,25.0,12.0,81.0,124.0,8.0,322.0,190.0,65.0,63.0,2.0,1.0,3.0,3.0,14.0,2.0,1.0,77.0,2.0,2.0,,19.0,1.0,,3.0,2.0,20.0,35.0,3.0,36.0,,2.0,,22.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,San Jose Earthquakes,2054x8z63k74or3inr9sl0bu1,L. Fernandes,Midfielder,96,21.0,5.0,24.0,2.0,3.0,2.0,19.0,22.0,16.0,1.0,9.0,33.0,32.0,,2.0,1.0,5.0,14.0,,1.0,2.0,74.0,5.0,,5.0,6.0,,1.0,92.0,11.0,1.0,8.0,3.0,76.0,91.0,,197.0,,1.0,19.0,10.0,10.0,30.0,,2.0,,,75.0,,,6.0,2.0,19.0,9.0,12.0,1.0,1.0,119.0,11.0,5.0,3.0,11.0,11.0,,15.0,46.0,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,San Jose Earthquakes,d744e265dva4ix71yuv8zzyt,C. Fierro,Forward,21,70.0,26.0,66.0,2.0,5.0,12.0,168.0,92.0,65.0,22.0,13.0,107.0,90.0,23.0,9.0,4.0,6.0,55.0,3.0,3.0,10.0,184.0,17.0,6.0,17.0,11.0,30.0,18.0,264.0,56.0,14.0,7.0,8.0,199.0,262.0,5.0,1048.0,2.0,8.0,52.0,86.0,18.0,133.0,32.0,15.0,,6.0,197.0,9.0,13.0,5.0,5.0,97.0,14.0,43.0,9.0,9.0,483.0,15.0,9.0,8.0,45.0,47.0,3.0,38.0,76.0,26.0,41.0,1.0,2.0,0.0,2.0,4.0,1.0,,3.0,1.0,3.0,,1.0,,1.0,3.0,,9.0,2.0,3.0,10.0,1.0,,,9.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
