liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded,Forward Passes,Interceptions,Substitute On,Total Losses Of Possession,Total Passes,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Open Play Passes,Unsuccessful Passes Opposition Half,Throw Ins to Own Player,Own Goal Scored,Games Played,Unsuccessful Launches,Open Play Passes,Blocks,Goals Conceded Inside Box,Successful Long Passes,Unsuccessful Long Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Successful Passes Opposition Half,Touches,Index,Appearances,Winning Goal,Goal Kicks,Saves made - parried,Penalties Faced,Successful Passes Own Half,Total Clearances,GK Successful Distribution,Penalty Goals Conceded,Rightside Passes,GK Unsuccessful Distribution,Recoveries,Unsuccessful Passes Own Half,Goals Conceded Outside Box,Successful Short Passes,Saves Made from Inside Box,Punches,Duels,Duels won,Aerial Duels,Starts,Saves Made,Aerial Duels won,Saves Made from Outside Box,Leftside Passes,Tackles Won,Foul Attempted Tackle,Tackles Lost,Total Tackles,Total Fouls Conceded,Handballs conceded,Duels lost,Total Touches In Opposition Box,Ground Duels lost,Ground Duels won,Substitute Off,Aerial Duels lost,Unsuccessful Short Passes,Ground Duels,Successful Lay-offs,Shots Off Target (inc woodwork),Clean Sheets,Backward Passes,Yellow Cards,Offsides,PutThrough/Blocked Distribution,Total Shots,Shots On Target ( inc goals ),PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Unsuccessful lay-offs,Times Tackled,Successful Dribbles,Unsuccessful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses & Corners,Unsuccessful Crosses open play,Total Fouls Won,Successful Corners into Box,Through balls,Penalties Conceded,Blocked Shots,Penalties Taken,Throw Ins to Opposition Player,Clearances Off the Line,Overruns,Key Passes (Attempt Assists),Catches,Crosses not Claimed,Last Player Tackle,Right Foot Goals,Goals from Inside Box,Goals,Corners Won,Penalty Goals,Home Goals,Away Goals,Assists (Intentional),Attempts from Set Pieces,Unsuccessful Corners into Box,Goal Assists,Successful Crosses open play,Goals from Outside Box,Saves from Penalty,Penalties Saved,Total Red Cards,Straight Red Cards,Saves made - caught,Headed Goals,Second Goal Assists,Goalkeeper Smother,Foul Won Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Hit Woodwork,Left Foot Goals,Carries,Progressive Carries,Total Big Chances Created,Total Big Chances Scored,Final Third Touches,Total Big Chances Missed,Drops,Total Big Chances Saved,Goals Openplay,Set Pieces Goals,Direct Setpiece Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Honduras,1yhtzq33ssznnl1pkg6fjz26t,B. Acosta,Midfielder,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Honduras,2ab9n9o2yymwfv8s19kk0q3md,Y. Arboleda,Forward,21,1.0,9.0,1.0,5.0,22.0,29.0,,14.0,13.0,14.0,,,6.0,1.0,27.0,,1.0,,1.0,15.0,180.0,9.0,56.0,10.0,6.0,0.0,,,,6.0,5.0,,,8.0,,4.0,,,15.0,,,42.0,21.0,32.0,1.0,,17.0,,4.0,1.0,1.0,1.0,2.0,5.0,,21.0,11.0,6.0,4.0,1.0,15.0,13.0,10.0,1.0,3.0,,8.0,2.0,2.0,1.0,4.0,1.0,,,,2.0,,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,6.0,1.0,,,27.0,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Honduras,5eu2m1niuft5t0dg2w6ltvw9g,J. Arriaga,Defender,0,1.0,24.0,4.0,,18.0,50.0,1.0,12.0,35.0,8.0,11.0,,1.0,2.0,47.0,,,2.0,5.0,38.0,90.0,19.0,81.0,57.0,1.0,0.0,,,,19.0,1.0,,,14.0,,6.0,6.0,1.0,36.0,,,9.0,6.0,3.0,1.0,,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,,3.0,,3.0,3.0,,,7.0,6.0,,,,11.0,,,3.0,,,2.0,,,2.0,,2.0,,,2.0,1.0,,,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Honduras,kdf39fz73dd5n2nzlsuwbq3t,K. Arriaga,Midfielder,0,2.0,132.0,9.0,1.0,69.0,462.0,2.0,47.0,408.0,37.0,5.0,,8.0,3.0,455.0,3.0,2.0,27.0,12.0,415.0,626.0,270.0,568.0,55.0,8.0,0.0,,,,146.0,8.0,,1.0,139.0,,35.0,10.0,,388.0,,,71.0,46.0,29.0,7.0,,20.0,,143.0,4.0,1.0,4.0,8.0,6.0,1.0,25.0,16.0,16.0,26.0,1.0,9.0,35.0,42.0,15.0,8.0,5.0,48.0,1.0,,5.0,13.0,5.0,2.0,1.0,,8.0,7.0,,,1.0,,11.0,,1.0,,1.0,,1.0,,,15.0,,,,1.0,1.0,1.0,,,0.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,114.0,53.0,2.0,1.0,46.0,1.0,,,1.0,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Honduras,7cjlewnhcjtycqfbj8mkc9rs9,J. Benguché,Forward,9,1.0,5.0,,3.0,16.0,29.0,,9.0,16.0,6.0,,,6.0,,25.0,,1.0,,,20.0,258.0,12.0,60.0,10.0,6.0,0.0,,,,8.0,3.0,,,7.0,,3.0,3.0,,20.0,,,31.0,10.0,21.0,3.0,,6.0,,7.0,,2.0,,,5.0,1.0,21.0,9.0,6.0,4.0,3.0,15.0,9.0,10.0,5.0,4.0,,10.0,,5.0,2.0,7.0,3.0,2.0,1.0,1.0,3.0,1.0,,,,,3.0,,,,1.0,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,11.0,9.0,,,26.0,1.0,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Honduras,1ql5wu0rnhj3pnx9l426q1rai,Carlos Meléndez,Defender,0,2.0,47.0,5.0,,8.0,106.0,2.0,8.0,97.0,5.0,,,2.0,3.0,105.0,,1.0,5.0,4.0,98.0,180.0,40.0,126.0,32.0,2.0,0.0,,,,58.0,7.0,,1.0,22.0,,5.0,3.0,1.0,93.0,,,9.0,7.0,4.0,2.0,,2.0,,35.0,3.0,,1.0,4.0,,,2.0,,,5.0,,2.0,4.0,5.0,1.0,,,2.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,16.0,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Honduras,80jh6qz31xli246tgd2oze8d1,R. Castillo,Forward,0,,,,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,,,1.0,13.0,1.0,2.0,100.0,1.0,0.0,,,,,,,,,,,,,1.0,,,3.0,,3.0,,,,,,,,,,,,3.0,1.0,,,,3.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Honduras,6qtrfvr137xo8gmu17jn3d42d,M. Chirinos,Forward,0,1.0,10.0,,,12.0,29.0,,4.0,25.0,5.0,1.0,,1.0,,29.0,,,,,25.0,83.0,21.0,46.0,57.0,1.0,0.0,,,,5.0,,,,7.0,,5.0,,1.0,25.0,,,13.0,3.0,3.0,1.0,,1.0,,6.0,1.0,3.0,,1.0,3.0,,10.0,8.0,8.0,2.0,1.0,2.0,4.0,10.0,,2.0,,6.0,,2.0,1.0,3.0,1.0,,2.0,,4.0,,1.0,,1.0,1.0,1.0,,,,2.0,,,,,3.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,12.0,9.0,,,,1.0,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Honduras,1sfg6ip43cdpc98i3oeckafsa,L. Crisanto,Defender,2,,2.0,,1.0,1.0,8.0,,1.0,7.0,1.0,2.0,,1.0,,8.0,,,,,7.0,8.0,6.0,10.0,10.0,1.0,0.0,,,,1.0,,,,3.0,,,,,7.0,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Honduras,cflwgj1wn5rar3jazd16f1t5,Cristopher Meléndez,Defender,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
