liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Throw Ins to Own Player,Aerial Duels lost,Total Tackles,Successful Dribbles,Unsuccessful Passes Own Half,Duels won,Shots On Target ( inc goals ),Aerial Duels won,Total Clearances,Aerial Duels,Tackles Won,Interceptions,Ground Duels won,Substitute On,Goals,Right Foot Goals,Substitute Off,Blocked Shots,Throw Ins to Opposition Player,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Goals from Inside Box,Penalties Taken,Goal Assists,Penalty Goals,Offsides,Successful Launches,PutThrough/Blocked Distribution Won,Goals from Outside Box,Clean Sheets,Through balls,Tackles Lost,Yellow Cards,Blocks,Saves Made,GK Successful Distribution,Unsuccessful Launches,Catches,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Clearances Off the Line,Unsuccessful lay-offs,Left Foot Goals,Foul Won Penalty,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Attempts from Set Pieces,Punches,Saves Made from Outside Box,Penalties Faced,Assists (Intentional),Headed Goals,Handballs conceded,Hit Woodwork,Penalties Conceded,Second Goal Assists,Drops,Own Goal Scored,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal,Saves made - caught,Goal Kicks,Set Pieces Goals,Other Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Goalkeeper Smother
USA_US_Open_Cup,2018,Charlotte Independence,drj13okbc1qm3oivqgex2h9wq,J. Areman,Midfielder,4.0,5.0,90.0,,78.0,4.0,20.0,1.0,43.0,1.0,4.0,17.0,30.0,7.0,80.0,,65.0,3.0,5.0,8.0,1.0,27.0,2.0,16.0,5.0,1.0,1.0,98.0,4.0,1.0,,2.0,15.0,2.0,10.0,1.0,4.0,3.0,8.0,1.0,1.0,1.0,18.0,70.0,72.0,2.0,,1.0,1.0,,,2.0,1.0,1.0,,2.0,1.0,,1.0,,,,,1.0,,7.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Charlotte Independence,3d03ak16366y7n8s60k27lysq,C. Doum,Defender,15.0,3.0,45.0,,21.0,1.0,5.0,,9.0,2.0,1.0,11.0,7.0,3.0,21.0,2.0,16.0,3.0,1.0,5.0,,1.0,,7.0,2.0,1.0,2.0,36.0,,1.0,1.0,4.0,10.0,1.0,10.0,1.0,7.0,3.0,3.0,1.0,,2.0,5.0,16.0,16.0,4.0,4.0,2.0,2.0,,1.0,3.0,,1.0,,3.0,2.0,2.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Charlotte Independence,9m4gk816h21ik73cmm1xdfh05,A. Dykstra,Goalkeeper,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Charlotte Independence,1tm1alsanccpl0hcg85u78ded,Y. Ekra,Midfielder,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Charlotte Independence,7mbwt78vow5s9u7h7tuqjjw7p,J. Herrera,Midfielder,10.0,2.0,38.0,1.0,10.0,,3.0,,8.0,,2.0,5.0,1.0,1.0,10.0,,9.0,,3.0,1.0,,2.0,,3.0,1.0,,,19.0,,1.0,,1.0,2.0,3.0,10.0,,2.0,,2.0,1.0,,1.0,3.0,9.0,9.0,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Charlotte Independence,9j7k19w9hlw0cz8egy841huc5,J. Johnson,Defender,22.0,5.0,45.0,1.0,30.0,,4.0,1.0,19.0,1.0,1.0,10.0,7.0,4.0,30.0,1.0,24.0,,1.0,5.0,,1.0,3.0,9.0,3.0,,,44.0,,1.0,1.0,3.0,14.0,2.0,10.0,,6.0,,5.0,1.0,,2.0,11.0,25.0,25.0,2.0,2.0,,1.0,,1.0,4.0,,3.0,1.0,3.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Charlotte Independence,4b8ces4st12vw6c8pliyo2b4l,H. Kalungi,Defender,25.0,,90.0,,62.0,,2.0,,26.0,4.0,1.0,10.0,28.0,4.0,62.0,1.0,43.0,3.0,1.0,8.0,,26.0,1.0,6.0,12.0,1.0,,72.0,,1.0,1.0,4.0,21.0,3.0,10.0,,10.0,3.0,,1.0,,2.0,13.0,54.0,54.0,4.0,2.0,2.0,2.0,,2.0,6.0,,4.0,3.0,6.0,1.0,,2.0,,,,,,,11.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Charlotte Independence,bfye239zrcmh9qcazc71ffzkl,A. Martínez,Midfielder,23.0,6.0,90.0,1.0,73.0,1.0,10.0,1.0,53.0,1.0,1.0,26.0,12.0,11.0,76.0,1.0,62.0,3.0,1.0,12.0,,22.0,6.0,18.0,8.0,1.0,2.0,112.0,,1.0,1.0,17.0,23.0,13.0,10.0,3.0,18.0,3.0,6.0,1.0,,6.0,21.0,62.0,64.0,7.0,4.0,1.0,1.0,3.0,,11.0,,,,1.0,1.0,1.0,11.0,,,,,2.0,,2.0,1.0,7.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Charlotte Independence,dox4lg1z1txy6xy4u8a2vlrdh,B. Miller,Goalkeeper,1.0,,90.0,,15.0,,,,3.0,1.0,,1.0,16.0,,20.0,,16.0,3.0,,1.0,,4.0,,1.0,11.0,1.0,,28.0,,1.0,,,10.0,,10.0,,,3.0,,1.0,,,6.0,15.0,19.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,4.0,7.0,,,1.0,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Charlotte Independence,cno3hfiqasdrv8qo7i53fbyzt,M. Mwape,Midfielder,11.0,4.0,90.0,,48.0,1.0,11.0,3.0,34.0,,4.0,14.0,13.0,4.0,48.0,,42.0,3.0,5.0,4.0,,7.0,2.0,8.0,6.0,1.0,,75.0,,1.0,,12.0,9.0,2.0,10.0,,13.0,3.0,4.0,1.0,,5.0,21.0,44.0,44.0,6.0,1.0,1.0,1.0,5.0,,7.0,1.0,,,1.0,1.0,,7.0,,,,,1.0,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
