liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Progressive Carries,Recoveries,Rightside Passes,Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Foul Attempted Tackle,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Substitute Off,Unsuccessful lay-offs,Hit Woodwork,Substitute On,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Yellow Cards,Successful Crosses & Corners,Successful Crosses open play,Total Fouls Won,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Successful Launches,Total Big Chances Saved,Corners Taken (incl short corners),Corners Won,Key Passes (Attempt Assists),Overruns,Successful Corners into Box,Successful Lay-offs,Total Big Chances Created,Unsuccessful Corners into Box,Offsides,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Total Big Chances Scored,Home Goals,Away Goals,Assists (Intentional),Goal Assists,Blocked Shots,Through balls,Catches,Saves made - parried,Clearances Off the Line,Handballs conceded,Attempts from Set Pieces,Goals from Outside Box,Right Foot Goals,Goalkeeper Smother,Goals Conceded Outside Box,Penalty Goals Conceded,Shots Created,Drops,Penalties Faced,Left Foot Goals,Penalties Conceded,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Other Goals,Straight Red Cards,Total Red Cards,Last Player Tackle,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty,Own Goal Scored
Concacaf_Concacaf_Champions_Cup,2026,San Diego FC,adsrfhfo35n0tctahgcyqugru,A. Alvarado,Forward,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,San Diego FC,6vd4rxmqub05u2dtduy028fyt,E. Boateng,Midfielder,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,San Diego FC,m8clu51iu7443ig9q6vn6fbo,L. Bombino,Defender,27,3.0,1.0,2.0,4.0,38.0,1.0,42.0,,27.0,13.0,14.0,105.0,43.0,4.0,8.0,7.0,24.0,12.0,12.0,6.0,6.0,156.0,16.0,14.0,71.0,2.0,4.0,1.0,4.0,121.0,78.0,48.0,119.0,1.0,6.0,4.0,17.0,353.0,5.0,2.0,10.0,4.0,59.0,158.0,4.0,123.0,7.0,10.0,35.0,246.0,4.0,3.0,8.0,36.0,8.0,27.0,0.0,2.0,11.0,5.0,2.0,1.0,,1.0,,9.0,9.0,1.0,3.0,3.0,4.0,,,,,,,,1.0,,,3.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,2.0,,,,,,,,,,,1.0,2.0,4.0,,,1.0,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,San Diego FC,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,Midfielder,10,2.0,2.0,,4.0,30.0,,43.0,,16.0,9.0,7.0,109.0,42.0,4.0,8.0,7.0,14.0,7.0,7.0,2.0,63.0,153.0,24.0,14.0,28.0,3.0,4.0,4.0,7.0,121.0,96.0,41.0,121.0,1.0,,,1.0,358.0,4.0,,2.0,1.0,66.0,163.0,5.0,128.0,1.0,13.0,35.0,228.0,3.0,1.0,7.0,50.0,4.0,28.0,1.0,,2.0,2.0,2.0,2.0,,,,19.0,6.0,,9.0,4.0,2.0,,,,,,,,,,14.0,3.0,10.0,1.0,4.0,3.0,7.0,10.0,,1.0,1.0,,,,1.0,0.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,1.0,2.0,11.0,,,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,San Diego FC,1uwtkp2t8af6ik8zini96r6z8,M. Duah,Midfielder,26,5.0,2.0,3.0,3.0,7.0,,36.0,,18.0,8.0,10.0,19.0,70.0,3.0,3.0,2.0,13.0,6.0,7.0,3.0,19.0,146.0,16.0,13.0,65.0,1.0,3.0,1.0,5.0,125.0,60.0,77.0,132.0,2.0,3.0,6.0,4.0,268.0,2.0,,22.0,3.0,34.0,161.0,1.0,137.0,5.0,1.0,24.0,214.0,1.0,2.0,9.0,18.0,6.0,15.0,0.0,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,7.0,2.0,9.0,,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,0.0,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,San Diego FC,c3dtl72eb5ejh6h7ujaspomsq,B. Duke,Midfielder,21,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,San Diego FC,exoz42w08grp9ljra160xu1w4,L. Duru,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,San Diego FC,4h8dml0qrwpqza4kqazp5dnqi,W. Eisner,Defender,22,4.0,2.0,2.0,3.0,26.0,1.0,11.0,,13.0,9.0,4.0,59.0,17.0,3.0,3.0,2.0,9.0,7.0,2.0,,37.0,82.0,6.0,10.0,2.0,,2.0,,3.0,67.0,55.0,14.0,64.0,2.0,,1.0,19.0,192.0,1.0,,4.0,4.0,33.0,82.0,,67.0,2.0,3.0,15.0,140.0,,5.0,7.0,20.0,4.0,8.0,0.0,2.0,7.0,4.0,,1.0,,,1.0,9.0,9.0,,2.0,2.0,,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,San Diego FC,4yt1fm35fgy1ynk7ew59u5dlg,D. Ferree,Goalkeeper,18,1.0,,1.0,2.0,,,6.0,,2.0,,2.0,,43.0,2.0,6.0,6.0,1.0,,1.0,,10.0,54.0,1.0,19.0,17.0,,2.0,,8.0,33.0,3.0,43.0,38.0,,,,,180.0,,,5.0,,24.0,70.0,,46.0,,,24.0,99.0,,13.0,21.0,16.0,8.0,3.0,0.0,,,,,,,,,,,,,,1.0,20.0,2.0,13.0,2.0,11.0,6.0,5.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,2.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,San Diego FC,4ajhe29nxseyo6wqg3hjdghcl,A. Godoy,Midfielder,20,8.0,3.0,5.0,3.0,20.0,,49.0,,29.0,10.0,19.0,78.0,74.0,3.0,5.0,4.0,21.0,7.0,14.0,2.0,71.0,218.0,23.0,9.0,60.0,,3.0,2.0,2.0,201.0,145.0,63.0,206.0,2.0,4.0,,1.0,239.0,3.0,,3.0,3.0,23.0,225.0,1.0,208.0,6.0,6.0,17.0,263.0,1.0,1.0,2.0,12.0,5.0,15.0,0.0,1.0,2.0,1.0,1.0,2.0,,,,,,2.0,,,6.0,,,,,,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
