liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Atlanta United FC,4ea0sjczqa5ah1w720zlakkfe,T. Almada,Midfielder,8,126.0,2.0,10.0,5.0,,9.0,1.0,,6.0,55.0,,1.0,,2.0,1.0,2.0,7.0,5.0,75.0,15.0,,25.0,2.0,7.0,3.0,5.0,45.0,56.0,,2.0,21.0,1.0,,9.0,,10.0,12.0,3.0,2.0,1.0,12.0,21.0,1.0,,,2.0,2.0,45.0,17.0,46.0,16.0,,0.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,,,,1.0,,,1.0,3.0,,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Atlanta United FC,ebhq4fl7e2p1zwhwpeu65a4iy,G. Campbell,Defender,32,52.0,1.0,2.0,,,2.0,2.0,1.0,,43.0,,1.0,,,2.0,,2.0,,52.0,7.0,,18.0,1.0,2.0,6.0,,41.0,44.0,,,3.0,,,2.0,,10.0,2.0,9.0,,2.0,2.0,24.0,,,3.0,,,41.0,25.0,42.0,3.0,,0.0,0.0,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Atlanta United FC,4pw00eq0okwcadrq7t1jzlmmt,R. Cisneros,Forward,29,95.0,2.0,3.0,2.0,,4.0,1.0,,2.0,9.0,4.0,,4.0,4.0,1.0,,4.0,2.0,19.0,1.0,,4.0,2.0,,,2.0,7.0,10.0,1.0,,5.0,,,3.0,,10.0,6.0,,,,2.0,3.0,1.0,,1.0,,,6.0,4.0,7.0,6.0,,0.0,0.0,0.0,1.0,,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Atlanta United FC,eqaoe97hsczveao8o4tbnj26t,A. De John,Defender,3,210.0,2.0,18.0,3.0,,4.0,3.0,,3.0,115.0,4.0,2.0,10.0,3.0,3.0,14.0,8.0,9.0,145.0,42.0,3.0,26.0,2.0,4.0,14.0,3.0,99.0,119.0,2.0,1.0,9.0,5.0,6.0,13.0,,10.0,17.0,45.0,1.0,8.0,7.0,75.0,2.0,3.0,2.0,3.0,1.0,97.0,23.0,101.0,20.0,,0.0,0.0,0.0,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Atlanta United FC,4e3ftvuylhjgw7bxo9dljlo7p,D. Dwyer,Forward,4,115.0,2.0,5.0,3.0,,4.0,2.0,,5.0,12.0,,,2.0,7.0,2.0,1.0,7.0,5.0,29.0,2.0,,5.0,2.0,7.0,1.0,3.0,8.0,13.0,1.0,1.0,3.0,,2.0,5.0,,10.0,12.0,5.0,1.0,,10.0,3.0,1.0,,,3.0,2.0,7.0,3.0,8.0,12.0,2.0,2.0,0.0,0.0,1.0,4.0,,,1.0,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,2.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Atlanta United FC,aj9qkkavq4nkx1uqjwdlr212h,A. Franco,Defender,6,120.0,1.0,6.0,1.0,,3.0,3.0,,,77.0,3.0,1.0,4.0,,3.0,3.0,5.0,2.0,95.0,8.0,,19.0,1.0,2.0,9.0,,75.0,82.0,,,15.0,2.0,1.0,4.0,,10.0,7.0,22.0,,3.0,3.0,57.0,1.0,,4.0,1.0,,72.0,37.0,76.0,9.0,1.0,0.0,0.0,0.0,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Atlanta United FC,cqpu0jhw59o95rjvy1k4xdvc9,J. Garces,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Atlanta United FC,cqa20tk6yzfxh21e85rc0bm51,A. Gutman,Defender,15,120.0,2.0,7.0,10.0,,4.0,1.0,,,44.0,1.0,5.0,2.0,2.0,1.0,3.0,6.0,11.0,75.0,17.0,,27.0,2.0,5.0,6.0,,32.0,44.0,5.0,5.0,2.0,1.0,1.0,6.0,,10.0,17.0,17.0,5.0,5.0,15.0,11.0,2.0,5.0,2.0,2.0,1.0,37.0,8.0,37.0,10.0,,0.0,0.0,0.0,2.0,1.0,,3.0,,,3.0,1.0,2.0,,,3.0,,,,1.0,1.0,,,1.0,,,,,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Atlanta United FC,erjg1qs9modbqfkfiz6picyqx,R. Hernández,Defender,2,210.0,2.0,17.0,7.0,2.0,20.0,3.0,1.0,2.0,112.0,5.0,4.0,8.0,6.0,3.0,1.0,10.0,10.0,163.0,17.0,,43.0,2.0,5.0,9.0,1.0,94.0,115.0,2.0,6.0,26.0,3.0,3.0,14.0,,10.0,20.0,36.0,4.0,4.0,12.0,56.0,2.0,10.0,5.0,,,95.0,36.0,98.0,31.0,,1.0,0.0,1.0,,4.0,4.0,3.0,,4.0,1.0,,1.0,1.0,,5.0,,,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Atlanta United FC,bkyxv0njobtuf80zatjpe53v9,E. Hyndman,Midfielder,20,79.0,2.0,2.0,1.0,1.0,2.0,2.0,,,41.0,,2.0,,1.0,2.0,,3.0,1.0,47.0,20.0,,31.0,2.0,3.0,1.0,,39.0,43.0,,1.0,4.0,,,2.0,,10.0,4.0,6.0,,,4.0,10.0,,,,2.0,2.0,39.0,13.0,41.0,4.0,,0.0,0.0,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
