liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Saint Louis FC,59jjjg7xpmbjhsbqnlyvi63f9,G. Abend,Midfielder,8,3.0,1.0,626.0,1.0,7.0,3.0,1.0,,264.0,1.0,3.0,44.0,2.0,114.0,5.0,,17.0,2.0,6.0,,11.0,76.0,98.0,8.0,41.0,2.0,268.0,5.0,2.0,7.0,201.0,9.0,8.0,58.0,,57.0,6.0,,45.0,,26.0,7.0,4.0,16.0,357.0,,14.0,1.0,1.0,43.0,106.0,6.0,10.0,44.0,2.0,9.0,2.0,18.0,,11.0,,65.0,3.0,9.0,,3.0,14.0,,,,1.0,10.0,61.0,,206.0,210.0,22.0,1.0,,4.0,21.0,4.0,13.0,33.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Saint Louis FC,cnyz9by7c5ws261h9i0t03xl,T. Adewole,Defender,21,2.0,,944.0,10.0,2.0,,9.0,,429.0,2.0,1.0,36.0,1.0,114.0,29.0,2.0,61.0,7.0,1.0,,11.0,124.0,234.0,27.0,34.0,2.0,442.0,,13.0,3.0,306.0,12.0,2.0,95.0,,58.0,,,65.0,3.0,58.0,10.0,12.0,32.0,619.0,,12.0,6.0,9.0,66.0,211.0,5.0,10.0,69.0,1.0,41.0,1.0,16.0,,24.0,1.0,101.0,38.0,12.0,,2.0,12.0,,1.0,1.0,,21.0,137.0,,336.0,347.0,35.0,,,19.0,32.0,8.0,17.0,45.0,0.0,,,,,16.0,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,1.0,,,,,,
USA_USL_Championship,2020,Saint Louis FC,dtb9aa7wp7e73bm367myma1n9,J. Berner,Goalkeeper,18,,,180.0,,,,4.0,,41.0,,,,,12.0,7.0,,25.0,,1.0,,1.0,26.0,30.0,,,,67.0,,,,18.0,3.0,1.0,25.0,,6.0,1.0,,16.0,,13.0,2.0,,9.0,87.0,,2.0,,,,47.0,1.0,10.0,,,24.0,,,,,,1.0,2.0,3.0,,,2.0,,,,,,14.0,,27.0,42.0,1.0,,,,1.0,,,,0.0,,,,,,,,,,20.0,,6.0,,,,,,,2.0,,3.0,,,,7.0,,,,,,,,,,,
USA_USL_Championship,2020,Saint Louis FC,1duvhfmmow05y84nlg49c1vbp,T. Blackwood,Forward,14,10.0,3.0,1015.0,1.0,4.0,11.0,1.0,6.0,242.0,10.0,30.0,86.0,3.0,110.0,3.0,2.0,6.0,8.0,6.0,1.0,27.0,148.0,69.0,12.0,63.0,,245.0,9.0,5.0,10.0,172.0,10.0,20.0,69.0,,46.0,10.0,,59.0,3.0,26.0,12.0,20.0,20.0,429.0,,16.0,3.0,1.0,78.0,51.0,43.0,10.0,46.0,14.0,4.0,3.0,9.0,,15.0,17.0,120.0,4.0,11.0,3.0,10.0,16.0,,1.0,,1.0,47.0,62.0,5.0,173.0,176.0,42.0,1.0,,4.0,74.0,8.0,8.0,31.0,2.0,3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Saint Louis FC,xx7t8cduh84x1qwd4o559g16,R. Bryan,Defender,23,13.0,,548.0,54.0,6.0,,3.0,,253.0,2.0,11.0,53.0,2.0,99.0,7.0,1.0,12.0,3.0,3.0,1.0,6.0,89.0,115.0,14.0,35.0,1.0,259.0,4.0,4.0,10.0,196.0,10.0,3.0,47.0,,7.0,5.0,,40.0,1.0,36.0,7.0,12.0,20.0,415.0,,13.0,3.0,3.0,53.0,98.0,8.0,10.0,32.0,,16.0,2.0,5.0,,3.0,7.0,62.0,8.0,11.0,,13.0,13.0,,,,,24.0,101.0,,207.0,212.0,9.0,,,8.0,30.0,6.0,3.0,29.0,0.0,,,,,8.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Saint Louis FC,9lqozbr0ghw2fhep938p8snah,R. Cicerone,Forward,9,29.0,7.0,1526.0,43.0,1.0,3.0,2.0,5.0,464.0,12.0,57.0,130.0,15.0,237.0,7.0,1.0,34.0,6.0,18.0,2.0,19.0,264.0,143.0,14.0,82.0,3.0,481.0,4.0,10.0,31.0,338.0,20.0,39.0,116.0,3.0,180.0,28.0,,124.0,11.0,56.0,17.0,25.0,25.0,858.0,6.0,18.0,2.0,2.0,156.0,124.0,79.0,10.0,90.0,21.0,27.0,12.0,28.0,,17.0,34.0,192.0,6.0,22.0,,33.0,18.0,2.0,1.0,2.0,,83.0,47.0,5.0,348.0,365.0,36.0,,1.0,9.0,102.0,5.0,6.0,73.0,1.0,5.0,,,,1.0,3.0,,,,,4.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,
USA_USL_Championship,2020,Saint Louis FC,4xos6jdbt4bz35m3rc1rtk2xh,K. Dacres,Forward,13,7.0,3.0,434.0,4.0,10.0,2.0,,1.0,160.0,4.0,18.0,45.0,1.0,96.0,1.0,,4.0,3.0,6.0,1.0,11.0,76.0,36.0,10.0,26.0,1.0,161.0,4.0,6.0,8.0,129.0,6.0,13.0,30.0,1.0,31.0,4.0,,34.0,5.0,28.0,4.0,8.0,5.0,271.0,3.0,14.0,2.0,,57.0,44.0,18.0,10.0,31.0,7.0,2.0,,7.0,,6.0,6.0,74.0,1.0,7.0,,9.0,14.0,2.0,,,,32.0,41.0,1.0,130.0,131.0,17.0,,1.0,5.0,43.0,5.0,8.0,25.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Saint Louis FC,dz3y9t4wykveb1au206xx6hud,W. Fall,Midfielder,5,4.0,3.0,1328.0,1.0,2.0,10.0,2.0,2.0,623.0,6.0,20.0,120.0,,246.0,9.0,3.0,26.0,8.0,10.0,2.0,13.0,179.0,263.0,19.0,108.0,2.0,643.0,8.0,26.0,13.0,452.0,17.0,20.0,134.0,,190.0,9.0,,107.0,4.0,87.0,15.0,17.0,31.0,841.0,,17.0,17.0,1.0,117.0,191.0,32.0,10.0,88.0,10.0,57.0,,28.0,,29.0,8.0,159.0,17.0,19.0,,4.0,17.0,,,3.0,2.0,58.0,142.0,1.0,493.0,509.0,42.0,3.0,2.0,15.0,71.0,4.0,18.0,59.0,1.0,2.0,,1.0,,,,,2.0,1.0,,4.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,
USA_USL_Championship,2020,Saint Louis FC,cxgm2iftpvo9gjhosiqimsdex,S. Fink,Defender,4,,2.0,1348.0,5.0,2.0,,12.0,1.0,719.0,,1.0,36.0,1.0,201.0,28.0,4.0,83.0,5.0,1.0,2.0,14.0,152.0,406.0,20.0,61.0,3.0,750.0,,14.0,2.0,480.0,18.0,2.0,144.0,,132.0,5.0,1.0,100.0,,77.0,15.0,8.0,44.0,917.0,,17.0,7.0,14.0,50.0,348.0,7.0,10.0,52.0,1.0,126.0,1.0,7.0,,24.0,1.0,88.0,68.0,20.0,,,17.0,,,,,22.0,234.0,1.0,581.0,606.0,38.0,1.0,1.0,12.0,36.0,8.0,24.0,28.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,Saint Louis FC,ex7c3924mfkvqwer5ziliv8wl,D. Fischer,Forward,6,1.0,,142.0,6.0,6.0,,2.0,,95.0,,2.0,15.0,,33.0,5.0,1.0,8.0,1.0,,1.0,2.0,25.0,44.0,4.0,11.0,1.0,96.0,,3.0,1.0,64.0,4.0,,19.0,,32.0,1.0,,13.0,,7.0,1.0,2.0,7.0,131.0,,7.0,,,14.0,43.0,2.0,10.0,10.0,,13.0,,2.0,,3.0,1.0,19.0,6.0,5.0,,1.0,7.0,,,,,7.0,6.0,,76.0,77.0,5.0,,,4.0,9.0,,5.0,7.0,0.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
