root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,US Virgin Islands,US_Virgin_Islands,361hm10rmscftb4nlef0qw02y,J. Blaschka,Defender,0,3.0,6.0,3.0,3.0,10.0,7.0,8.0,5.0,12.0,115.0,150.0,13.0,15.0,10.0,26.0,3.0,41.0,21.0,16.0,8.0,53.0,18.0,80.0,65.0,35.0,269.0,12.0,109.0,1.0,1.0,8.0,77.0,76.0,,1.0,4.0,0.0,29.0,,,,10.0,,,,,22.0,3.0,,,8.0,2.0,,,3.0,,3.0,,4.0,3.0,2.0,2.0,2.0,1.0,1.0,,,,2.0,1.0,,1.0,,1.0,,2.0,,1.0,,,,,2.0,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,US Virgin Islands,US_Virgin_Islands,7jdvwuc5ou6ple32f6wb9x3pw,A. Bornn,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,US Virgin Islands,US_Virgin_Islands,e0tuzkiruo6rfv6wk25uc4hlg,J. Brown,Midfielder,0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,21.0,33.0,6.0,4.0,10.0,4.0,1.0,8.0,6.0,4.0,2.0,9.0,5.0,15.0,11.0,6.0,90.0,6.0,21.0,,1.0,2.0,15.0,15.0,,1.0,1.0,0.0,,,,,2.0,,,,,,,,,,1.0,,,1.0,,1.0,,4.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,US Virgin Islands,US_Virgin_Islands,amlx5bdwc9oepyx4wvpy9qvv9,L. Brown,Goalkeeper,0,3.0,6.0,3.0,1.0,4.0,2.0,7.0,,18.0,87.0,130.0,4.0,6.0,10.0,22.0,3.0,31.0,22.0,6.0,7.0,36.0,11.0,67.0,61.0,20.0,269.0,4.0,72.0,,1.0,4.0,61.0,58.0,1.0,,1.0,0.0,25.0,7.0,4.0,16.0,,1.0,,,6.0,16.0,6.0,3.0,2.0,6.0,2.0,3.0,2.0,,,5.0,,2.0,2.0,,6.0,1.0,2.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,US Virgin Islands,US_Virgin_Islands,o5qjfx8jg041221yq1h67iay,H. Delgado,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,US Virgin Islands,US_Virgin_Islands,8uq6lfs6aa6wp5hztjouxrgno,S. Eliades,Defender,0,1.0,,,,,,,,,1.0,4.0,,1.0,10.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,6.0,,1.0,,,1.0,1.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,US Virgin Islands,US_Virgin_Islands,dcf8l10ahvi5zxs2cnn7j5jsa,J. Engerman,Defender,0,1.0,1.0,1.0,4.0,5.0,4.0,2.0,1.0,5.0,26.0,48.0,4.0,6.0,10.0,5.0,1.0,11.0,13.0,11.0,2.0,9.0,7.0,20.0,12.0,6.0,90.0,3.0,23.0,,3.0,2.0,20.0,17.0,,1.0,,0.0,1.0,,,,2.0,,,,,2.0,,,,3.0,2.0,,,,,1.0,,6.0,1.0,1.0,2.0,,1.0,3.0,,2.0,,,1.0,1.0,,,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,US Virgin Islands,US_Virgin_Islands,d53mgkcbc1bz7copcll9c0z8q,Q. Farrell,Defender,0,4.0,9.0,4.0,10.0,23.0,19.0,11.0,3.0,10.0,161.0,222.0,13.0,25.0,10.0,21.0,4.0,39.0,48.0,32.0,6.0,78.0,29.0,128.0,96.0,33.0,360.0,8.0,150.0,1.0,10.0,6.0,109.0,119.0,,2.0,7.0,0.0,27.0,,,,12.0,,,,,20.0,19.0,,,23.0,3.0,,1.0,3.0,,4.0,1.0,,4.0,,4.0,3.0,1.0,,2.0,,,,,,,,,,1.0,1.0,,4.0,2.0,,2.0,4.0,,,,1.0,,,,,1.0,,2.0,,,2.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,US Virgin Islands,US_Virgin_Islands,1fl8ode8ce1t6ajif9n90mxas,M. Fevrius,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,US Virgin Islands,US_Virgin_Islands,9gn98xtqclhxz8vq9njccaoes,J. Fuller,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
