liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,Club León,53ep4ew9771nqrrq1a02doqqy,E. Ayón,Forward,14,7.0,4.0,1.0,3.0,,3.0,,1.0,3.0,1.0,7.0,,1.0,3.0,3.0,9.0,4.0,,10.0,2.0,6.0,,2.0,,,,14.0,,3.0,9.0,102.0,,10.0,14.0,2.0,1.0,4.0,,5.0,2.0,1.0,13.0,2.0,2.0,32.0,2.0,,1.0,7.0,4.0,2.0,1.0,,3.0,10.0,,4.0,1.0,2.0,13.0,3.0,5.0,0.0,,,,,,3.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club León,84r1msh0g1qj25wss1n4fv74l,S. Barreiro,Defender,21,15.0,16.0,2.0,25.0,,2.0,,,2.0,3.0,6.0,12.0,,11.0,7.0,74.0,19.0,2.0,67.0,4.0,7.0,,7.0,,,,98.0,5.0,4.0,10.0,180.0,,79.0,21.0,55.0,,44.0,,2.0,,,22.0,6.0,3.0,127.0,2.0,,1.0,35.0,8.0,3.0,,6.0,2.0,10.0,12.0,7.0,,3.0,92.0,3.0,11.0,0.0,,1.0,,4.0,,9.0,,3.0,,2.0,,,,,,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club León,bxnn74tvpy4iujkg00nby6rxl,P. Bellón,Defender,25,6.0,13.0,2.0,13.0,,,,,2.0,8.0,2.0,11.0,,30.0,3.0,74.0,20.0,,68.0,1.0,3.0,,5.0,,,,95.0,2.0,3.0,4.0,180.0,,75.0,8.0,49.0,1.0,54.0,,1.0,,,24.0,1.0,3.0,122.0,,,,21.0,3.0,3.0,,9.0,2.0,10.0,7.0,9.0,1.0,,94.0,1.0,4.0,0.0,2.0,2.0,,2.0,1.0,14.0,,,,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club León,c52rbcdu5hiukdhoshthvctbe,F. Beltrán,Midfielder,6,13.0,10.0,2.0,20.0,,2.0,1.0,,2.0,4.0,,4.0,,23.0,10.0,56.0,12.0,,56.0,,16.0,2.0,8.0,,,1.0,69.0,1.0,6.0,3.0,140.0,1.0,57.0,13.0,10.0,1.0,36.0,,,,1.0,20.0,1.0,2.0,93.0,1.0,,,21.0,3.0,2.0,,1.0,2.0,10.0,1.0,8.0,2.0,1.0,68.0,3.0,10.0,0.0,,2.0,,6.0,,,,4.0,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club León,ai1q7eeu5k90x364z6g4bxl91,A. Blanco,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club León,31e3kw8b8zovsaqjaduuvz6xh,C. Cisneros,Midfielder,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club León,5memdz6q0gzcn892t31c5a6l1,I. Díaz,Forward,11,9.0,4.0,1.0,4.0,,6.0,,3.0,2.0,1.0,1.0,,3.0,12.0,2.0,23.0,5.0,,22.0,,8.0,1.0,5.0,,,,28.0,,4.0,8.0,84.0,2.0,23.0,10.0,4.0,,7.0,,1.0,1.0,1.0,13.0,4.0,2.0,47.0,4.0,,,16.0,7.0,2.0,1.0,,2.0,10.0,1.0,5.0,,1.0,28.0,,2.0,0.0,,,1.0,2.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club León,287fodtg3sbi6enk4lp5gkt79,R. Echeverría,Defender,20,20.0,16.0,3.0,55.0,,2.0,,,3.0,6.0,7.0,5.0,,60.0,9.0,144.0,21.0,1.0,143.0,2.0,20.0,,19.0,,1.0,,173.0,5.0,1.0,16.0,270.0,,152.0,27.0,38.0,1.0,82.0,,5.0,,4.0,26.0,6.0,4.0,202.0,1.0,,,70.0,11.0,4.0,,2.0,3.0,10.0,9.0,16.0,1.0,4.0,165.0,7.0,11.0,0.0,1.0,,,3.0,,3.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club León,b3sgnd9f36bewf3bzc3cm9x5g,Á. Estrada,Midfielder,27,6.0,4.0,1.0,11.0,,,1.0,,2.0,4.0,2.0,1.0,1.0,4.0,1.0,42.0,6.0,,43.0,1.0,6.0,1.0,5.0,,,1.0,49.0,,3.0,6.0,98.0,,43.0,8.0,28.0,1.0,17.0,,1.0,1.0,1.0,14.0,2.0,1.0,66.0,3.0,1.0,,26.0,5.0,1.0,1.0,1.0,2.0,10.0,,5.0,2.0,1.0,48.0,1.0,2.0,0.0,,,,,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Club León,kswz5xg9b8d2zzslpfxpn7fu,N. Fonseca,Midfielder,4,17.0,7.0,1.0,18.0,,,,,2.0,4.0,1.0,1.0,,19.0,8.0,50.0,10.0,,51.0,,9.0,1.0,7.0,,,,64.0,3.0,2.0,10.0,120.0,1.0,54.0,18.0,18.0,1.0,27.0,,1.0,1.0,,16.0,6.0,1.0,83.0,2.0,,2.0,27.0,9.0,1.0,,1.0,2.0,10.0,3.0,9.0,1.0,3.0,60.0,,8.0,0.0,,5.0,1.0,6.0,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
