liga,temporada,equipo,id,nombre,posicion,dorsal,Rightside Passes,Fifty Fifty,Backward Passes,Unsuccessful Launches,Substitute On,Starts,Total Losses Of Possession,Ground Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Times Tackled,Total Tackles,Duels,Forward Passes,Total Fouls Won,Successful Dribbles,Goals Conceded Outside Box,Interceptions,Duels lost,Goal Assists,Successful Lay-offs,Total Fouls Conceded,Successful Short Passes,Games Played,Unsuccessful Dribbles,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses open play,Total Shots,Total Passes,Unsuccessful Short Passes,Successful Fifty Fifty,Aerial Duels won,Aerial Duels lost,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Throw Ins to Own Player,Time Played,Yellow Cards,Substitute Off,Duels won,Unsuccessful Passes Opposition Half,Goals Conceded,Successful Passes Opposition Half,Unsuccessful Crosses & Corners,Successful Long Passes,Blocks,Total Clearances,Successful Open Play Passes,Shots Off Target (inc woodwork),Corners Won,Tackles Lost,Foul Attempted Tackle,Index,Goals Conceded Inside Box,Recoveries,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Touches,Aerial Duels,Unsuccessful Long Passes,Tackles Won,Ground Duels won,Ground Duels lost,Assists (Intentional),Leftside Passes,Successful Passes Own Half,PutThrough/Blocked Distribution,Total Touches In Opposition Box,Home Goals,Away Goals,Winning Goal,Throw Ins to Opposition Player,Blocked Shots,Second Goal Assists,Unsuccessful lay-offs,Corners Taken (incl short corners),Right Foot Goals,Goals from Inside Box,Penalties Taken,Successful Corners into Box,Goals from Outside Box,Through balls,Goals,Attempts from Set Pieces,Shots On Target ( inc goals ),Unsuccessful Corners into Box,Offsides,Successful Crosses & Corners,Clean Sheets,Hit Woodwork,Clearances Off the Line,Successful Crosses open play,Left Foot Goals,Successful Launches,Handballs conceded,Foul Won Penalty,Red Cards - 2nd Yellow,Total Red Cards,Last Man Tackle,GK Successful Distribution,Headed Goals,Punches,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Saves made - parried,Goalkeeper Smother,Catches,Saves Made,Crosses not Claimed,Drops,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Own Goal Scored,Penalties Conceded,Penalties Faced,Overruns,Goal Kicks,Penalties Saved,Saves from Penalty,Set Pieces Goals,Penalties Off Target,Carries,Progressive Carries,Final Third Touches,Goals Openplay,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Last Player Tackle,Total Big Chances Saved,Other Goals
USA_MLS,2020,FC Dallas,9aozq6tkkb4ufscam4o1q0kb9,J. Maurer,Goalkeeper,20,145.0,,,39.0,,18.0,113.0,1.0,108.0,,,10.0,219.0,4.0,,3.0,1.0,1.0,,,,243.0,18.0,,18.0,45.0,,,455.0,5.0,,8.0,1.0,347.0,256.0,,1602.0,,1.0,9.0,63.0,15.0,22.0,,104.0,,15.0,200.0,,,,,75.0,12.0,135.0,,,637.0,9.0,103.0,,1.0,,,91.0,325.0,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,7.0,,,,,9.0,,,,,,213.0,,10.0,22.0,40.0,2.0,39.0,24.0,2.0,4.0,62.0,,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,3pv358rkmu85la3dsk989fxm1,Phelipe Megiolaro,Goalkeeper,99,3.0,,,,,1.0,4.0,,4.0,,,1.0,10.0,,,,,,,,,10.0,1.0,,1.0,,,,17.0,,,1.0,,13.0,8.0,,90.0,,,1.0,4.0,3.0,2.0,,3.0,,4.0,5.0,,,,,67.0,3.0,5.0,,,30.0,1.0,4.0,,,,,4.0,11.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,10.0,,3.0,3.0,3.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,Defender,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,2joynvw5j6z0f85nbr5t4j0fd,S. Mosquera,Midfielder,11,73.0,4.0,38.0,3.0,8.0,5.0,85.0,47.0,41.0,14.0,9.0,52.0,40.0,6.0,8.0,2.0,2.0,27.0,,1.0,5.0,106.0,13.0,9.0,13.0,12.0,16.0,13.0,159.0,36.0,2.0,2.0,3.0,118.0,156.0,3.0,420.0,,5.0,25.0,45.0,7.0,82.0,16.0,12.0,1.0,3.0,115.0,4.0,4.0,5.0,3.0,81.0,5.0,23.0,4.0,4.0,269.0,5.0,5.0,4.0,23.0,24.0,,8.0,37.0,10.0,22.0,3.0,1.0,0.0,,4.0,,1.0,1.0,3.0,4.0,,,,,4.0,,9.0,,4.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,3lbqmjup43ygbk7hyrupkvkdl,E. Munjoma,Defender,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,4bnxkvwj5hh7ivj4z32oozlrd,J. Nelson,Defender,26,108.0,11.0,108.0,8.0,3.0,10.0,103.0,49.0,67.0,7.0,21.0,76.0,130.0,4.0,7.0,1.0,9.0,37.0,1.0,,1.0,282.0,13.0,3.0,13.0,34.0,8.0,1.0,359.0,48.0,5.0,7.0,20.0,292.0,356.0,49.0,848.0,,4.0,39.0,41.0,9.0,100.0,8.0,10.0,7.0,27.0,289.0,,,14.0,,38.0,8.0,47.0,,6.0,554.0,27.0,19.0,7.0,32.0,17.0,1.0,13.0,193.0,15.0,4.0,0.0,0.0,0.0,12.0,1.0,,,,,,,,,,,,1.0,,,1.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,bblvb6bs6d38x1hfqtg7jmrpx,Z. Ondrášek,Forward,13,12.0,1.0,22.0,1.0,1.0,4.0,35.0,16.0,24.0,3.0,3.0,34.0,14.0,2.0,1.0,1.0,2.0,22.0,1.0,2.0,5.0,45.0,5.0,1.0,5.0,6.0,,6.0,70.0,21.0,1.0,6.0,12.0,46.0,62.0,,312.0,1.0,2.0,12.0,18.0,4.0,27.0,,1.0,,3.0,39.0,3.0,4.0,,2.0,46.0,3.0,12.0,2.0,3.0,113.0,18.0,3.0,3.0,6.0,10.0,,22.0,19.0,5.0,19.0,2.0,0.0,1.0,1.0,5.0,,1.0,,1.0,1.0,,,1.0,,2.0,,3.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,emglxnqrlqskt8krglv7sziwa,R. Pepi,Forward,16,38.0,12.0,50.0,,15.0,4.0,52.0,37.0,25.0,8.0,5.0,66.0,25.0,4.0,4.0,2.0,4.0,39.0,1.0,10.0,11.0,113.0,19.0,4.0,19.0,10.0,1.0,14.0,140.0,24.0,6.0,14.0,15.0,115.0,134.0,,503.0,,4.0,27.0,16.0,9.0,65.0,1.0,2.0,,3.0,109.0,5.0,3.0,2.0,4.0,100.0,7.0,13.0,3.0,5.0,217.0,29.0,1.0,3.0,13.0,24.0,1.0,27.0,50.0,10.0,32.0,1.0,2.0,0.0,,3.0,,1.0,,3.0,3.0,,,,1.0,3.0,,9.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,ba2aut8k62b83ca053l5bf1lh,F. Picault,Forward,9,109.0,36.0,137.0,4.0,7.0,13.0,229.0,136.0,84.0,46.0,26.0,187.0,83.0,15.0,31.0,3.0,13.0,93.0,1.0,7.0,9.0,284.0,20.0,24.0,20.0,28.0,41.0,17.0,379.0,77.0,18.0,22.0,29.0,295.0,376.0,8.0,1230.0,2.0,11.0,94.0,97.0,15.0,192.0,41.0,11.0,5.0,5.0,292.0,9.0,18.0,10.0,6.0,52.0,12.0,62.0,17.0,14.0,709.0,51.0,7.0,16.0,72.0,64.0,1.0,50.0,115.0,23.0,73.0,3.0,0.0,0.0,2.0,7.0,1.0,,,2.0,2.0,,,1.0,,3.0,,8.0,,3.0,12.0,1.0,,,12.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,52tr565cd0o78pb0wy5oqphwp,P. Pomykal,Midfielder,19,26.0,1.0,24.0,1.0,4.0,1.0,26.0,17.0,13.0,5.0,3.0,23.0,24.0,5.0,3.0,,1.0,9.0,,1.0,1.0,74.0,5.0,2.0,5.0,4.0,5.0,1.0,89.0,11.0,,3.0,3.0,76.0,89.0,3.0,150.0,1.0,1.0,14.0,14.0,2.0,51.0,5.0,2.0,,1.0,76.0,,1.0,1.0,1.0,95.0,2.0,10.0,3.0,2.0,124.0,6.0,2.0,2.0,11.0,6.0,,15.0,25.0,4.0,2.0,1.0,0.0,0.0,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,Defender,14,23.0,33.0,107.0,12.0,3.0,16.0,239.0,131.0,114.0,31.0,31.0,174.0,236.0,16.0,20.0,4.0,12.0,80.0,3.0,,23.0,482.0,19.0,16.0,19.0,37.0,34.0,4.0,621.0,90.0,13.0,28.0,15.0,507.0,614.0,142.0,1477.0,2.0,1.0,94.0,111.0,20.0,249.0,34.0,25.0,9.0,27.0,500.0,3.0,10.0,8.0,18.0,47.0,16.0,85.0,13.0,8.0,1070.0,43.0,24.0,23.0,66.0,65.0,3.0,255.0,276.0,18.0,14.0,0.0,0.0,0.0,21.0,,,,,,,,,,,,,1.0,,,18.0,4.0,,,18.0,,4.0,,1.0,,,,1.0,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,6dnz7662loy9zepvrdt6yzys5,A. Ricaurte,Midfielder,10,204.0,43.0,176.0,2.0,1.0,15.0,247.0,172.0,160.0,26.0,29.0,180.0,247.0,49.0,18.0,4.0,14.0,80.0,1.0,9.0,23.0,651.0,16.0,6.0,16.0,26.0,8.0,16.0,898.0,117.0,22.0,4.0,4.0,738.0,860.0,8.0,1282.0,2.0,8.0,100.0,171.0,16.0,408.0,37.0,87.0,6.0,10.0,707.0,10.0,6.0,8.0,17.0,76.0,12.0,85.0,34.0,14.0,1202.0,8.0,43.0,21.0,96.0,76.0,1.0,271.0,350.0,26.0,15.0,1.0,0.0,0.0,,3.0,1.0,,43.0,,,,12.0,1.0,3.0,1.0,,6.0,24.0,,20.0,2.0,1.0,,7.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,4m3lluwxr5u6cneqaxi56tt2i,T. Roberts,Midfielder,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,Forward,31,9.0,4.0,5.0,,5.0,,18.0,11.0,7.0,2.0,,13.0,10.0,3.0,,,,8.0,,1.0,4.0,21.0,5.0,1.0,5.0,2.0,,1.0,28.0,5.0,1.0,2.0,,21.0,28.0,3.0,49.0,,,5.0,5.0,1.0,19.0,,,,,21.0,1.0,1.0,,3.0,86.0,1.0,7.0,1.0,,50.0,2.0,2.0,,3.0,8.0,,4.0,4.0,1.0,6.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,czu9f4sxl5hpe05isdexmiy2,B. Servania,Midfielder,18,45.0,2.0,26.0,,8.0,4.0,54.0,37.0,37.0,11.0,9.0,41.0,58.0,7.0,2.0,1.0,5.0,21.0,,2.0,5.0,122.0,12.0,3.0,12.0,11.0,2.0,2.0,163.0,31.0,2.0,2.0,2.0,126.0,160.0,,398.0,1.0,4.0,20.0,28.0,7.0,72.0,2.0,4.0,,3.0,124.0,2.0,1.0,7.0,3.0,49.0,6.0,18.0,3.0,4.0,225.0,4.0,6.0,2.0,18.0,19.0,,34.0,55.0,7.0,3.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,declz4mntd0eebxhdnq9k79p1,Bressan,Defender,4,245.0,34.0,39.0,23.0,7.0,13.0,123.0,57.0,115.0,,22.0,105.0,292.0,13.0,2.0,2.0,44.0,40.0,1.0,,12.0,723.0,20.0,,20.0,50.0,2.0,4.0,902.0,66.0,14.0,32.0,16.0,787.0,864.0,4.0,1377.0,5.0,,65.0,67.0,16.0,182.0,2.0,64.0,11.0,67.0,750.0,2.0,1.0,10.0,6.0,95.0,14.0,79.0,,13.0,1109.0,48.0,49.0,12.0,33.0,24.0,,326.0,605.0,18.0,11.0,0.0,0.0,0.0,,2.0,,,,,,,,,,,,2.0,,,,5.0,2.0,,,,12.0,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,cv6hc8tikw5u6l56j02rfqaga,T. Tessmann,Midfielder,15,182.0,23.0,90.0,14.0,11.0,10.0,149.0,86.0,110.0,16.0,27.0,112.0,165.0,9.0,17.0,3.0,17.0,46.0,1.0,5.0,9.0,449.0,21.0,2.0,21.0,36.0,3.0,12.0,625.0,75.0,10.0,14.0,12.0,515.0,616.0,2.0,1141.0,,4.0,66.0,77.0,14.0,253.0,3.0,66.0,4.0,10.0,506.0,8.0,4.0,6.0,3.0,28.0,11.0,75.0,12.0,5.0,801.0,26.0,35.0,21.0,52.0,34.0,,188.0,263.0,14.0,7.0,0.0,0.0,0.0,,7.0,,,,,,,,,2.0,,1.0,4.0,,,1.0,3.0,,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,dn1xzedh61k9dcrvd9rg6aove,E. Twumasi,Forward,22,9.0,2.0,8.0,,5.0,,18.0,13.0,6.0,3.0,4.0,16.0,6.0,1.0,1.0,,1.0,9.0,,,3.0,28.0,5.0,1.0,5.0,,4.0,,35.0,6.0,1.0,1.0,2.0,29.0,35.0,1.0,75.0,1.0,,7.0,10.0,3.0,16.0,4.0,1.0,,,29.0,,,,1.0,65.0,3.0,5.0,1.0,,60.0,3.0,,4.0,6.0,7.0,,12.0,13.0,1.0,3.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,egzwmcaxogm42zxu8s3zftadx,R. Ziegler,Defender,3,404.0,15.0,48.0,41.0,3.0,17.0,186.0,30.0,136.0,,14.0,64.0,375.0,5.0,1.0,5.0,17.0,25.0,1.0,,8.0,809.0,20.0,,20.0,61.0,5.0,5.0,1013.0,55.0,7.0,20.0,14.0,877.0,975.0,7.0,1539.0,4.0,2.0,39.0,117.0,18.0,254.0,42.0,68.0,17.0,68.0,849.0,1.0,7.0,7.0,2.0,55.0,13.0,53.0,14.0,6.0,1245.0,34.0,81.0,7.0,19.0,11.0,1.0,186.0,642.0,15.0,4.0,2.0,0.0,0.0,,1.0,,,38.0,,2.0,2.0,14.0,,,2.0,3.0,4.0,22.0,1.0,19.0,6.0,,,1.0,2.0,7.0,,,,,,,,,,,,1.0,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2020,FC Dallas,eo9ax6t04mzih64vi3d717bv9,K. Zobeck,Goalkeeper,30,22.0,,,12.0,1.0,3.0,26.0,,25.0,,,,46.0,,,2.0,,,,,,48.0,4.0,,4.0,13.0,,,88.0,1.0,,,,63.0,44.0,,318.0,,,,12.0,6.0,4.0,,15.0,,1.0,31.0,,,,,46.0,4.0,34.0,,,128.0,,24.0,,,,,20.0,59.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,51.0,,1.0,5.0,6.0,,9.0,2.0,,2.0,11.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
