liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,Charlotte FC,czazwj4nt23bydpdi67i0wga2,L. Abada,Forward,11,11.0,10.0,2.0,10.0,,8.0,,2.0,3.0,2.0,1.0,2.0,3.0,16.0,3.0,41.0,11.0,,39.0,,16.0,2.0,8.0,1.0,1.0,,52.0,1.0,3.0,9.0,119.0,1.0,41.0,12.0,10.0,1.0,15.0,,1.0,1.0,1.0,17.0,1.0,4.0,71.0,4.0,1.0,1.0,27.0,8.0,5.0,,1.0,3.0,10.0,2.0,9.0,1.0,1.0,52.0,2.0,3.0,0.0,1.0,,,,,,1.0,,,1.0,,,1.0,1.0,,0.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Charlotte FC,9ohy24mxhsqao5kymh0lbxxck,N. Berchimas,Forward,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Charlotte FC,240d7z6v0gx52zf59ntaa2aqd,Pep Biel,Midfielder,16,9.0,17.0,2.0,18.0,,3.0,5.0,,2.0,2.0,,2.0,1.0,6.0,6.0,29.0,13.0,,31.0,,9.0,2.0,3.0,1.0,3.0,4.0,45.0,,2.0,3.0,82.0,3.0,32.0,9.0,12.0,,7.0,,,,3.0,23.0,,3.0,71.0,3.0,1.0,2.0,27.0,3.0,4.0,1.0,,2.0,10.0,1.0,11.0,6.0,,42.0,3.0,6.0,0.0,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Charlotte FC,cqx2x7351ie20giqha8hd5djp,D. Bingham,Goalkeeper,22,,11.0,2.0,7.0,,,,,2.0,3.0,,13.0,,10.0,,18.0,14.0,,20.0,,,,14.0,1.0,,,44.0,,,,90.0,,30.0,,27.0,,28.0,,,,,14.0,,1.0,65.0,,,,2.0,,2.0,,6.0,2.0,10.0,10.0,1.0,,,25.0,,,0.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,18.0,12.0,4.0,2.0,8.0,4.0,,4.0,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,
Concacaf_Leagues_Cup,2025,Charlotte FC,ahsgqqn4mjj7isq2x0fdkl49,B. Bronico,Midfielder,13,13.0,7.0,1.0,8.0,,,,,3.0,,2.0,3.0,,17.0,5.0,41.0,6.0,,37.0,2.0,5.0,,4.0,2.0,,,47.0,,1.0,8.0,35.0,1.0,41.0,15.0,17.0,1.0,24.0,,,2.0,2.0,11.0,4.0,1.0,64.0,3.0,,1.0,17.0,8.0,3.0,2.0,2.0,3.0,10.0,4.0,3.0,1.0,2.0,47.0,,7.0,0.0,,1.0,,5.0,,3.0,,4.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Charlotte FC,2q032302ebdlpcuytftf5vpp1,N. Byrne,Defender,14,11.0,7.0,2.0,14.0,,1.0,,,3.0,2.0,3.0,2.0,,3.0,5.0,47.0,7.0,2.0,43.0,1.0,19.0,2.0,1.0,,12.0,,57.0,,1.0,8.0,140.0,3.0,50.0,14.0,21.0,2.0,36.0,,2.0,1.0,,20.0,2.0,3.0,96.0,3.0,,2.0,14.0,6.0,3.0,,1.0,3.0,10.0,7.0,5.0,2.0,1.0,54.0,2.0,6.0,0.0,1.0,2.0,,3.0,1.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Charlotte FC,603sxl8xsij9kep03px6s85m2,B. Cambridge,Forward,36,12.0,4.0,1.0,3.0,,1.0,,,2.0,2.0,6.0,1.0,,5.0,3.0,16.0,5.0,,15.0,2.0,10.0,,3.0,,,,21.0,2.0,1.0,13.0,90.0,2.0,16.0,18.0,3.0,1.0,5.0,,4.0,1.0,,14.0,1.0,,39.0,6.0,,3.0,11.0,9.0,,,1.0,2.0,10.0,1.0,4.0,1.0,1.0,21.0,2.0,5.0,0.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Charlotte FC,2mmmt24h514bl1j112kf99dd5,D. Diani,Midfielder,28,9.0,2.0,2.0,12.0,,3.0,,,2.0,3.0,2.0,,,13.0,4.0,36.0,4.0,1.0,40.0,,9.0,2.0,6.0,1.0,1.0,,44.0,2.0,1.0,7.0,62.0,,40.0,11.0,10.0,1.0,27.0,,2.0,,1.0,8.0,5.0,4.0,63.0,,,1.0,13.0,5.0,5.0,1.0,,2.0,10.0,,4.0,1.0,4.0,40.0,,4.0,0.0,2.0,2.0,,4.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Charlotte FC,6bg69aksa8wb6wmu7w81is8yy,J. Forbes,Defender,40,1.0,,,,,,,,1.0,1.0,1.0,,,2.0,,4.0,1.0,,4.0,1.0,,,1.0,,3.0,,5.0,,1.0,1.0,13.0,,4.0,2.0,3.0,,3.0,,,1.0,,1.0,,,10.0,,,,1.0,1.0,,,,1.0,10.0,,1.0,,,5.0,,1.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Charlotte FC,15ara0jd9j49swuwoi7z8pzo5,K. Kahlina,Goalkeeper,1,,1.0,1.0,8.0,,,,,1.0,6.0,,7.0,,9.0,,17.0,7.0,,21.0,,,,13.0,1.0,,,31.0,,,,90.0,,24.0,,14.0,,24.0,,,,,7.0,,3.0,47.0,,,,,,4.0,,2.0,1.0,10.0,3.0,,,,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,1.0,1.0,6.0,2.0,1.0,4.0,,,,,,,,,1.0,,,,,,,,,,,,,
