liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,North Carolina FC,2zedqkn15thv6wx5xmgv48gd1,K. Bekker,Midfielder,10,58.0,6.0,2718.0,22.0,2.0,7.0,1396.0,29.0,297.0,48.0,813.0,6.0,7.0,58.0,19.0,9.0,21.0,528.0,417.0,16.0,1.0,219.0,1459.0,11.0,19.0,10.0,1061.0,33.0,48.0,277.0,37.0,333.0,50.0,393.0,25.0,,139.0,30.0,47.0,42.0,1969.0,135.0,33.0,131.0,2.0,382.0,47.0,10.0,57.0,22.0,8.0,121.0,10.0,18.0,13.0,15.0,165.0,8.0,42.0,2.0,158.0,33.0,81.0,2.0,87.0,447.0,1125.0,1182.0,34.0,12.0,108.0,4.0,18.0,44.0,3.0,63.0,26.0,10.0,2.0,13.0,6.0,3.0,,,,,,,,,,,5.0,,,3.0,13.0,5.0,1.0,,3.0,,,1.0,,,,,,,,4.0,,,,,,,,,,
USA_USL_Championship,2018,North Carolina FC,c481wk3de3opu190d8z99w8yy,N. Flores,Midfielder,99,1.0,,36.0,1.0,,,15.0,1.0,2.0,3.0,13.0,,1.0,,,,3.0,11.0,2.0,,,4.0,16.0,,2.0,1.0,12.0,,1.0,4.0,2.0,8.0,1.0,5.0,,,1.0,,1.0,,31.0,2.0,4.0,3.0,,4.0,3.0,10.0,1.0,1.0,,,1.0,,,,6.0,1.0,,,1.0,4.0,,,2.0,2.0,12.0,12.0,3.0,,5.0,,,1.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,North Carolina FC,5sf467i9yzi3n3egjbxe9zr2t,F. Danso,Defender,98,,1.0,810.0,2.0,9.0,,470.0,,13.0,,123.0,23.0,1.0,43.0,5.0,3.0,10.0,77.0,290.0,6.0,,27.0,483.0,,13.0,4.0,359.0,8.0,3.0,70.0,,95.0,1.0,55.0,,,28.0,9.0,9.0,15.0,576.0,,9.0,24.0,,201.0,3.0,10.0,33.0,2.0,,54.0,,2.0,22.0,,56.0,35.0,11.0,,,9.0,,1.0,13.0,174.0,402.0,413.0,32.0,5.0,23.0,1.0,18.0,11.0,,,1.0,4.0,3.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,
USA_USL_Championship,2018,North Carolina FC,1bzabfgp5kbkdrl2q7cbh3qad,P. Doue,Defender,3,24.0,2.0,1004.0,61.0,5.0,1.0,494.0,1.0,80.0,13.0,236.0,12.0,1.0,35.0,9.0,3.0,16.0,174.0,152.0,18.0,,90.0,500.0,3.0,15.0,6.0,350.0,15.0,7.0,125.0,,136.0,7.0,110.0,1.0,9.0,59.0,11.0,24.0,39.0,745.0,,17.0,58.0,,260.0,10.0,10.0,53.0,2.0,,25.0,13.0,6.0,25.0,3.0,99.0,26.0,18.0,1.0,24.0,17.0,,,30.0,24.0,372.0,375.0,41.0,12.0,46.0,6.0,29.0,28.0,6.0,4.0,5.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,4.0,,,,,,,,,,1.0,4.0,,,,,,,,,,
USA_USL_Championship,2018,North Carolina FC,579t80t46sytbu0d6kuatl562,D. Ewolo,Forward,7,10.0,17.0,1337.0,6.0,,7.0,297.0,11.0,110.0,8.0,167.0,2.0,1.0,8.0,17.0,4.0,83.0,217.0,71.0,13.0,,84.0,322.0,10.0,39.0,15.0,225.0,14.0,40.0,92.0,,80.0,18.0,92.0,7.0,1.0,55.0,15.0,26.0,10.0,616.0,,30.0,141.0,,78.0,87.0,10.0,112.0,16.0,,5.0,8.0,21.0,63.0,12.0,287.0,7.0,18.0,1.0,10.0,30.0,,3.0,92.0,54.0,205.0,230.0,146.0,9.0,175.0,4.0,4.0,49.0,15.0,25.0,24.0,16.0,1.0,1.0,,5.0,,,,,,,,,,,5.0,,1.0,1.0,,7.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,
USA_USL_Championship,2018,North Carolina FC,alwijv1siqfw9uqoh6wkdg0r9,A. Fortune,Midfielder,8,6.0,,831.0,8.0,3.0,,417.0,4.0,81.0,4.0,218.0,5.0,3.0,10.0,4.0,6.0,7.0,116.0,136.0,5.0,,62.0,422.0,5.0,21.0,8.0,332.0,12.0,9.0,72.0,1.0,84.0,16.0,66.0,2.0,,40.0,9.0,12.0,13.0,531.0,2.0,16.0,76.0,,116.0,15.0,10.0,22.0,2.0,,18.0,3.0,7.0,2.0,9.0,85.0,3.0,18.0,,7.0,16.0,1.0,,56.0,141.0,345.0,350.0,9.0,4.0,63.0,1.0,3.0,20.0,7.0,24.0,7.0,12.0,,1.0,4.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2018,North Carolina FC,pwnygk8b4f6cvpwpnyuh2ymt,A. Guerrero,Goalkeeper,30,,,90.0,,2.0,,14.0,,,,2.0,4.0,,9.0,,,1.0,9.0,11.0,,,,22.0,,,,8.0,1.0,,9.0,,3.0,,6.0,,,5.0,1.0,,3.0,29.0,,1.0,,,14.0,,10.0,,,,5.0,,,,,1.0,,1.0,,,1.0,,,,5.0,10.0,13.0,1.0,,1.0,,,,,,,,,,,,4.0,4.0,,,,4.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,North Carolina FC,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,Defender,33,22.0,1.0,2181.0,102.0,19.0,,1241.0,5.0,151.0,22.0,454.0,30.0,6.0,72.0,14.0,7.0,26.0,239.0,682.0,33.0,,92.0,1278.0,1.0,17.0,7.0,976.0,31.0,8.0,164.0,,536.0,17.0,146.0,2.0,19.0,106.0,24.0,18.0,44.0,1764.0,1.0,26.0,99.0,,451.0,15.0,10.0,100.0,3.0,,138.0,22.0,22.0,41.0,3.0,166.0,95.0,38.0,,26.0,26.0,,,40.0,140.0,1079.0,1114.0,67.0,26.0,66.0,7.0,45.0,59.0,2.0,,5.0,13.0,16.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,2.0,1.0,,3.0,,,,,,,,,,
USA_USL_Championship,2018,North Carolina FC,6w4gqs4wnryzo59te2tmm6j85,M. Harrington,Defender,5,9.0,,2096.0,18.0,29.0,,1393.0,3.0,64.0,,511.0,54.0,2.0,100.0,7.0,5.0,29.0,212.0,742.0,23.0,,85.0,1438.0,3.0,11.0,3.0,1112.0,26.0,1.0,185.0,,490.0,5.0,137.0,,1.0,120.0,23.0,19.0,57.0,1694.0,,24.0,62.0,,633.0,1.0,10.0,72.0,,,141.0,,14.0,34.0,,125.0,100.0,31.0,,9.0,24.0,,1.0,24.0,251.0,1214.0,1253.0,63.0,17.0,53.0,6.0,28.0,38.0,1.0,2.0,1.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,
USA_USL_Championship,2018,North Carolina FC,ebz1wxe8yl98amuy799o3qfo5,V. Igbekoyi,Midfielder,4,3.0,,364.0,,2.0,,176.0,2.0,28.0,,85.0,7.0,2.0,11.0,4.0,1.0,6.0,54.0,55.0,19.0,,26.0,177.0,5.0,14.0,3.0,130.0,2.0,2.0,37.0,,45.0,1.0,31.0,1.0,,32.0,5.0,9.0,9.0,262.0,,6.0,49.0,,56.0,3.0,10.0,36.0,,,10.0,,4.0,10.0,2.0,65.0,13.0,3.0,,3.0,6.0,,1.0,23.0,48.0,139.0,140.0,16.0,13.0,29.0,6.0,12.0,26.0,1.0,2.0,2.0,8.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
