liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Passes Opposition Half,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Winning Goal,Successful Crosses & Corners,Unsuccessful Long Passes,Successful Crosses open play,Offsides,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Successful Long Passes,Left Foot Goals,Clean Sheets,Tackles Lost,Successful Launches,Hit Woodwork,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Through balls,Throw Ins to Opposition Player,Handballs conceded,Last Man Tackle,Successful Corners into Box,Second Goal Assists,Attempts from Set Pieces,Foul Won Penalty,Headed Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Home Goals,Away Goals,Goal Kicks,Crosses not Claimed,Total Red Cards,Red Cards - 2nd Yellow,Drops,Straight Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_League_One,2020,Union Omaha,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,Defender,13,4.0,871.0,2.0,,,362.0,2.0,1.0,29.0,93.0,2.0,3.0,4.0,13.0,97.0,202.0,14.0,45.0,,376.0,,4.0,2.0,260.0,5.0,7.0,81.0,126.0,4.0,52.0,2.0,40.0,9.0,6.0,33.0,476.0,,11.0,,26.0,151.0,14.0,10.0,48.0,3.0,1.0,31.0,,70.0,30.0,9.0,4.0,11.0,,9.0,70.0,,283.0,295.0,44.0,8.0,22.0,12.0,17.0,0.0,,36.0,,,3.0,,17.0,4.0,4.0,35.0,,4.0,6.0,6.0,,,,,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Union Omaha,3ve3flng9xte3l6x2f4lsnn4l,J. Mare,Forward,22,5.0,237.0,6.0,,,53.0,3.0,9.0,14.0,13.0,2.0,2.0,2.0,24.0,53.0,13.0,2.0,29.0,,58.0,3.0,5.0,3.0,26.0,,9.0,32.0,12.0,1.0,36.0,,12.0,3.0,4.0,1.0,108.0,,9.0,2.0,16.0,18.0,23.0,10.0,19.0,6.0,1.0,14.0,4.0,54.0,2.0,2.0,5.0,9.0,,11.0,14.0,,21.0,26.0,38.0,2.0,35.0,2.0,5.0,0.0,,3.0,,3.0,,1.0,1.0,3.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Union Omaha,cde79cocj298bv82t3rdb18x6,C. Molina,Midfielder,14,8.0,419.0,7.0,2.0,2.0,121.0,3.0,12.0,36.0,67.0,,4.0,3.0,4.0,67.0,30.0,15.0,25.0,,121.0,4.0,7.0,3.0,90.0,1.0,6.0,28.0,33.0,5.0,33.0,2.0,19.0,4.0,8.0,3.0,210.0,,11.0,4.0,45.0,32.0,15.0,10.0,22.0,3.0,2.0,2.0,4.0,51.0,,4.0,8.0,11.0,,25.0,20.0,1.0,93.0,93.0,6.0,8.0,29.0,5.0,20.0,1.0,4.0,3.0,4.0,,4.0,1.0,1.0,3.0,,3.0,,,7.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,
USA_USL_League_One,2020,Union Omaha,cun5ltbqixvqk8gn4wq9hbxbe,E. N'For,Forward,15,1.0,735.0,7.0,1.0,,149.0,5.0,26.0,49.0,77.0,1.0,3.0,1.0,50.0,106.0,30.0,5.0,49.0,,158.0,6.0,14.0,6.0,101.0,7.0,21.0,53.0,39.0,9.0,50.0,1.0,27.0,7.0,5.0,4.0,291.0,,14.0,,67.0,37.0,49.0,10.0,60.0,5.0,22.0,28.0,7.0,145.0,3.0,8.0,1.0,14.0,,35.0,33.0,1.0,96.0,105.0,78.0,4.0,85.0,2.0,32.0,0.0,2.0,4.0,2.0,8.0,1.0,6.0,1.0,16.0,,4.0,,,1.0,,1.0,1.0,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
USA_USL_League_One,2020,Union Omaha,ef7ozqlfiyffy3vi397qitd9m,R. Nuhu,Goalkeeper,24,,1311.0,,,,235.0,2.0,,,89.0,1.0,1.0,5.0,1.0,243.0,120.0,1.0,,,451.0,,,,103.0,8.0,,242.0,39.0,2.0,219.0,,182.0,15.0,1.0,23.0,561.0,,15.0,,3.0,366.0,,10.0,7.0,,5.0,5.0,,9.0,8.0,13.0,,15.0,,1.0,46.0,,136.0,209.0,6.0,1.0,2.0,,2.0,0.0,,242.0,,,,,104.0,,,106.0,,6.0,,43.0,,,,,,,,1.0,,,,,,,,32.0,86.0,,1.0,,1.0,8.0,14.0,6.0,18.0,,,2.0,75.0,,,1.0,,,112.0,1.0,1.0,,1.0,1.0,,,
USA_USL_League_One,2020,Union Omaha,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,Defender,28,,1305.0,1.0,,,485.0,2.0,,35.0,92.0,,5.0,4.0,9.0,61.0,359.0,10.0,21.0,,497.0,,6.0,2.0,420.0,8.0,9.0,47.0,118.0,1.0,29.0,4.0,68.0,14.0,5.0,18.0,645.0,,15.0,3.0,26.0,148.0,17.0,10.0,42.0,2.0,4.0,26.0,,61.0,58.0,12.0,,15.0,,10.0,196.0,,441.0,450.0,35.0,8.0,19.0,16.0,16.0,0.0,1.0,26.0,1.0,,3.0,,13.0,7.0,11.0,30.0,,6.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_League_One,2020,Union Omaha,3bj2lb0mqojrc0hq6451pjip6,T. Otieno,Midfielder,5,2.0,439.0,,,,167.0,2.0,10.0,23.0,87.0,2.0,7.0,2.0,9.0,61.0,48.0,21.0,27.0,,168.0,3.0,19.0,3.0,116.0,1.0,5.0,35.0,57.0,3.0,28.0,2.0,33.0,5.0,10.0,9.0,277.0,,5.0,11.0,66.0,56.0,3.0,10.0,39.0,1.0,12.0,3.0,5.0,78.0,6.0,3.0,2.0,5.0,,30.0,32.0,,132.0,133.0,12.0,15.0,39.0,11.0,36.0,0.0,2.0,8.0,2.0,,,,1.0,4.0,1.0,17.0,,1.0,6.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Union Omaha,3eaixmckr6ylfk8ypgi9w4zu2,A. Panchot,Midfielder,12,7.0,156.0,8.0,1.0,,50.0,3.0,2.0,8.0,23.0,,4.0,3.0,6.0,37.0,6.0,4.0,20.0,,51.0,1.0,2.0,3.0,27.0,1.0,3.0,22.0,9.0,4.0,28.0,1.0,3.0,1.0,8.0,2.0,89.0,1.0,9.0,2.0,13.0,19.0,7.0,10.0,12.0,2.0,1.0,4.0,,23.0,,4.0,8.0,9.0,1.0,5.0,15.0,1.0,28.0,29.0,10.0,2.0,11.0,2.0,8.0,0.0,,2.0,,1.0,1.0,,1.0,1.0,,2.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,
USA_USL_League_One,2020,Union Omaha,39jhew6iao7uriko5shx2tnje,J. Scearce,Midfielder,17,3.0,866.0,6.0,2.0,,381.0,2.0,10.0,31.0,161.0,4.0,11.0,4.0,26.0,147.0,105.0,20.0,89.0,,386.0,,26.0,6.0,229.0,4.0,17.0,120.0,91.0,6.0,88.0,5.0,51.0,8.0,16.0,35.0,529.0,,14.0,15.0,80.0,188.0,18.0,10.0,93.0,6.0,9.0,59.0,2.0,165.0,20.0,8.0,3.0,14.0,,46.0,76.0,2.0,262.0,266.0,85.0,12.0,72.0,9.0,34.0,0.0,,31.0,,,,,12.0,11.0,5.0,37.0,,3.0,8.0,2.0,1.0,,,1.0,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
USA_USL_League_One,2020,Union Omaha,8o6r2xt9vdhp9geer47q2bzyt,F. Sousa,Defender,25,29.0,759.0,6.0,1.0,,264.0,4.0,8.0,34.0,143.0,4.0,11.0,4.0,1.0,164.0,80.0,19.0,44.0,,279.0,2.0,14.0,6.0,192.0,3.0,8.0,68.0,15.0,10.0,81.0,2.0,49.0,7.0,18.0,23.0,544.0,,13.0,8.0,63.0,140.0,6.0,10.0,39.0,3.0,4.0,10.0,4.0,74.0,12.0,7.0,36.0,13.0,,34.0,90.0,,202.0,211.0,11.0,13.0,35.0,11.0,29.0,0.0,12.0,24.0,11.0,2.0,69.0,2.0,12.0,5.0,2.0,19.0,1.0,1.0,6.0,2.0,,,,,1.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,1.0,,,,,,,,,
USA_USL_League_One,2020,Union Omaha,64mq1dbjoo3ehcoeog8vltyhh,E. Vanacore-Decker,Forward,7,26.0,1256.0,1.0,3.0,2.0,278.0,16.0,60.0,89.0,185.0,2.0,7.0,3.0,28.0,236.0,46.0,9.0,60.0,,291.0,10.0,13.0,19.0,205.0,8.0,31.0,75.0,51.0,22.0,107.0,15.0,67.0,15.0,28.0,11.0,614.0,19.0,16.0,7.0,132.0,75.0,85.0,10.0,66.0,12.0,29.0,9.0,23.0,169.0,1.0,11.0,43.0,16.0,10.0,75.0,76.0,3.0,203.0,216.0,37.0,6.0,103.0,10.0,57.0,2.0,15.0,15.0,9.0,4.0,3.0,4.0,1.0,19.0,1.0,11.0,1.0,2.0,3.0,1.0,1.0,5.0,,6.0,2.0,,1.0,,5.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,,,1.0,,,1.0,,,
USA_USL_League_One,2020,Union Omaha,544u0b3wpn1g66znkqp49lh0q,Damià Viader,Defender,3,14.0,1049.0,1.0,1.0,,332.0,9.0,23.0,92.0,147.0,3.0,13.0,3.0,6.0,195.0,138.0,37.0,57.0,,352.0,2.0,12.0,12.0,235.0,6.0,5.0,93.0,103.0,20.0,102.0,5.0,75.0,12.0,28.0,23.0,717.0,23.0,13.0,3.0,113.0,133.0,20.0,10.0,81.0,2.0,21.0,13.0,13.0,132.0,12.0,9.0,32.0,13.0,12.0,45.0,24.0,1.0,244.0,259.0,19.0,24.0,51.0,22.0,68.0,0.0,26.0,36.0,9.0,,86.0,1.0,21.0,3.0,2.0,24.0,1.0,5.0,13.0,4.0,,1.0,,1.0,,19.0,1.0,,9.0,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
