liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,Los Angeles Galaxy,bqc9q35pmfzele2x6xb9z6tm2,D. Aguirre,Midfielder,37,2.0,23.0,3.0,24.0,,2.0,61.0,4.0,9.0,1.0,2.0,,63.0,22.0,172.0,8.0,7.0,1.0,28.0,2.0,198.0,,165.0,11.0,,368.0,29.0,2.0,4.0,1.0,2.0,4.0,1.0,,8.0,55.0,6.0,6.0,1.0,,112.0,11.0,,1.0,,8.0,51.0,5.0,,1.0,1.0,10.0,3.0,100.0,1.0,10.0,2.0,5.0,1.0,1.0,,1.0,7.0,1.0,1.0,,1.0,256.0,4.0,,8.0,9.0,3.0,31.0,9.0,170.0,20.0,15.0,2.0,11.0,,39.0,15.0,14.0,200.0,4.0,1.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles Galaxy,5rslwexx17p7hqwp9p3vgcxuy,J. Araujo,Defender,2,7.0,182.0,32.0,181.0,,48.0,600.0,30.0,61.0,,75.0,,664.0,230.0,1372.0,42.0,58.0,5.0,237.0,4.0,1579.0,5.0,1325.0,111.0,7.0,2922.0,280.0,221.0,42.0,5.0,20.0,27.0,1.0,1.0,82.0,102.0,73.0,79.0,24.0,,798.0,35.0,2.0,15.0,1.0,41.0,503.0,31.0,,33.0,1.0,43.0,50.0,52.0,5.0,45.0,4.0,55.0,26.0,4.0,,28.0,47.0,26.0,1.0,,1.0,2398.0,25.0,7.0,3.0,46.0,26.0,340.0,108.0,1344.0,219.0,141.0,75.0,35.0,,433.0,77.0,139.0,1609.0,10.0,14.0,3.0,1.0,0.0,1.0,3.0,6.0,,2.0,,,22.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles Galaxy,3i4sy9l1lwawjm73tv9o4ugut,J. Bond,Goalkeeper,1,,13.0,36.0,321.0,,,715.0,,7.0,,,,245.0,183.0,793.0,1.0,1.0,,285.0,,713.0,,599.0,6.0,8.0,3240.0,22.0,,1.0,,5.0,,,,102.0,225.0,3.0,30.0,,,78.0,36.0,,1.0,,48.0,608.0,7.0,,1.0,,,,47.0,6.0,54.0,6.0,272.0,,,,91.0,194.0,,,,,1448.0,3.0,2.0,,,,,9.0,582.0,15.0,6.0,,36.0,,293.0,1.0,16.0,1078.0,,1.0,,,,0.0,,26.0,345.0,,,,,,95.0,1.0,37.0,2.0,7.0,1.0,98.0,11.0,28.0,22.0,60.0,5.0,3.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles Galaxy,2obg72y50zdf473u28eie0yj9,G. Brugman,Midfielder,5,7.0,110.0,16.0,94.0,,21.0,446.0,2.0,8.0,3.0,2.0,2.0,370.0,103.0,967.0,16.0,24.0,1.0,133.0,1.0,1070.0,3.0,908.0,59.0,1.0,1309.0,144.0,1.0,21.0,1.0,17.0,3.0,2.0,,32.0,289.0,46.0,12.0,9.0,,522.0,16.0,,14.0,1.0,21.0,353.0,6.0,,19.0,3.0,9.0,19.0,62.0,4.0,21.0,,23.0,1.0,8.0,,7.0,59.0,,1.0,2.0,4.0,1327.0,25.0,4.0,,20.0,13.0,88.0,77.0,937.0,136.0,61.0,2.0,16.0,6.0,175.0,28.0,83.0,1100.0,14.0,11.0,7.0,2.0,1.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles Galaxy,oyfrc7by0bs2xynwaof0xtrd,K. Cabral,Forward,9,10.0,88.0,23.0,51.0,,13.0,125.0,33.0,42.0,1.0,31.0,,146.0,111.0,407.0,29.0,40.0,3.0,95.0,,496.0,14.0,397.0,86.0,,1738.0,211.0,7.0,27.0,3.0,29.0,22.0,,,15.0,135.0,31.0,4.0,30.0,,288.0,35.0,1.0,23.0,2.0,25.0,65.0,9.0,1.0,22.0,1.0,122.0,47.0,35.0,3.0,28.0,3.0,7.0,6.0,21.0,1.0,4.0,10.0,6.0,1.0,,5.0,846.0,18.0,1.0,12.0,6.0,16.0,156.0,83.0,401.0,169.0,119.0,31.0,35.0,,232.0,59.0,92.0,502.0,22.0,14.0,12.0,1.0,0.0,1.0,1.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles Galaxy,ati1tcjovp2p0b7z4d0sk2zmd,S. Coulibaly,Defender,4,5.0,56.0,26.0,152.0,,26.0,1015.0,21.0,49.0,1.0,1.0,,644.0,77.0,1376.0,19.0,10.0,,127.0,,1450.0,2.0,1302.0,58.0,5.0,2330.0,191.0,4.0,33.0,,28.0,3.0,1.0,,51.0,298.0,41.0,65.0,6.0,,361.0,29.0,,15.0,,36.0,457.0,28.0,,1.0,1.0,16.0,13.0,47.0,6.0,38.0,2.0,71.0,,4.0,,30.0,74.0,,1.0,,,1778.0,15.0,8.0,3.0,28.0,5.0,104.0,84.0,1329.0,142.0,79.0,1.0,29.0,,155.0,35.0,112.0,1503.0,7.0,16.0,2.0,1.0,0.0,1.0,15.0,7.0,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles Galaxy,74xoktrm0qxvttpznp8w7k05x,M. Cáceres,Defender,0,2.0,13.0,7.0,42.0,,4.0,304.0,,5.0,,,,130.0,8.0,400.0,1.0,4.0,,26.0,,411.0,,377.0,6.0,1.0,603.0,23.0,4.0,6.0,1.0,3.0,,,,18.0,141.0,9.0,11.0,,,97.0,8.0,,,,9.0,136.0,5.0,,,,2.0,,27.0,1.0,9.0,,13.0,1.0,2.0,,8.0,23.0,1.0,,,,475.0,5.0,1.0,1.0,6.0,2.0,19.0,12.0,385.0,18.0,6.0,,8.0,,28.0,6.0,17.0,426.0,2.0,4.0,,,,0.0,2.0,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles Galaxy,2v5j1i5ae9fnciilwy3op8and,N. DePuy,Defender,20,6.0,54.0,14.0,61.0,,8.0,421.0,21.0,54.0,,,,188.0,59.0,581.0,9.0,7.0,,96.0,,656.0,3.0,551.0,22.0,2.0,1289.0,90.0,3.0,19.0,,2.0,1.0,,,37.0,224.0,12.0,65.0,,,160.0,18.0,,,,19.0,228.0,33.0,,2.0,,16.0,,26.0,1.0,24.0,5.0,42.0,,1.0,,18.0,30.0,,,,1.0,823.0,4.0,6.0,4.0,11.0,6.0,37.0,14.0,562.0,36.0,43.0,,18.0,,99.0,16.0,47.0,677.0,6.0,11.0,,,,0.0,9.0,7.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles Galaxy,a7e4giaiuvuakmt7iw09mh9lh,M. Delgado,Midfielder,8,4.0,199.0,31.0,209.0,,31.0,690.0,20.0,33.0,2.0,19.0,1.0,596.0,182.0,1836.0,46.0,65.0,,237.0,2.0,2054.0,4.0,1727.0,76.0,7.0,2688.0,235.0,6.0,24.0,2.0,40.0,9.0,2.0,2.0,74.0,580.0,74.0,19.0,12.0,1.0,1156.0,31.0,1.0,12.0,,39.0,643.0,13.0,,28.0,2.0,17.0,22.0,61.0,4.0,43.0,4.0,38.0,10.0,7.0,1.0,12.0,109.0,10.0,1.0,,23.0,2466.0,43.0,3.0,,43.0,39.0,254.0,126.0,1818.0,202.0,96.0,18.0,31.0,3.0,326.0,71.0,139.0,2073.0,7.0,11.0,3.0,1.0,1.0,1.0,7.0,4.0,,,4.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2022,Los Angeles Galaxy,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,Forward,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
