liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Appearances,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Successful Passes Opposition Half,Total Fouls Conceded,Times Tackled,Total Passes,Touches,Duels,Goals Conceded Inside Box,Successful Long Passes,Ground Duels lost,Fifty Fifty,Foul Attempted Tackle,Backward Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,Index,Total Tackles,Successful Passes Own Half,Aerial Duels,PutThrough/Blocked Distribution,Time Played,Unsuccessful Long Passes,Aerial Duels lost,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Substitute Off,Successful Short Passes,Tackles Won,Unsuccessful Launches,Throw Ins to Own Player,Unsuccessful Passes Opposition Half,Duels lost,Total Losses Of Possession,Rightside Passes,Games Played,Substitute On,Total Touches In Opposition Box,Duels won,Blocked Shots,Forward Passes,Tackles Lost,Handballs conceded,Leftside Passes,Interceptions,Ground Duels,Successful Dribbles,Yellow Cards,Recoveries,Starts,Ground Duels won,Successful Fifty Fifty,Unsuccessful Passes Own Half,Home Goals,Away Goals,Winning Goal,Aerial Duels won,Unsuccessful Crosses open play,Corners Won,Unsuccessful Crosses & Corners,Total Clearances,Successful Crosses & Corners,Offsides,Key Passes (Attempt Assists),Set Pieces Goals,Left Foot Goals,Penalties Taken,Hit Woodwork,Throw Ins to Opposition Player,Attempts from Set Pieces,Successful Lay-offs,Shots Off Target (inc woodwork),Second Goal Assists,Shots On Target ( inc goals ),Goals from Outside Box,Goals,Goals from Inside Box,Through balls,Assists (Intentional),Goal Assists,Total Fouls Won,Unsuccessful lay-offs,Right Foot Goals,Successful Crosses open play,Penalty Goals Conceded,Total Shots,Straight Red Cards,Successful Corners into Box,Corners Taken (incl short corners),Total Red Cards,Unsuccessful Corners into Box,Clean Sheets,Penalty Goals,Successful Launches,Blocks,Headed Goals,Red Cards - 2nd Yellow,Penalties Conceded,GK Successful Distribution,Catches,Saves made - parried,GK Unsuccessful Distribution,Saves Made from Outside Box,Goalkeeper Smother,Saves Made,Punches,Saves Made from Inside Box,Saves made - caught,Drops,Penalties Faced,Foul Won Penalty,Last Man Tackle,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Penalties Saved,Saves from Penalty,Crosses not Claimed,Overruns,Goals Openplay,Other Goals,Goal Kicks,Last Player Tackle
USA_MLS,2021,Philadelphia Union,42eyoeidtcnf2l4eag73qp36y,P. Aaronson,Midfielder,30,42.0,16.0,143.0,9.0,116.0,8.0,26.0,193.0,344.0,98.0,6.0,2.0,45.0,26.0,4.0,26.0,6.0,47.0,15.0,100.0,19.0,33.0,18.0,18.0,653.0,5.0,15.0,190.0,146.0,,2.0,144.0,9.0,2.0,,45.0,60.0,102.0,55.0,16.0,10.0,40.0,38.0,2.0,65.0,10.0,,47.0,9.0,80.0,11.0,1.0,31.0,6.0,35.0,13.0,11.0,1.0,2.0,1.0,3.0,9.0,5.0,9.0,2.0,3.0,3.0,10.0,,2.0,,,,,2.0,2.0,,9.0,,3.0,3.0,,,,5.0,,,2.0,,11.0,,,3.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Philadelphia Union,ds5nnmlymuxpsmbvvi890b4rt,Matheus Davó,Forward,7,1.0,1.0,1.0,,1.0,,,2.0,7.0,1.0,,,,,,1.0,,1.0,,83.0,,,,1.0,18.0,,,2.0,1.0,,,1.0,,,,1.0,,3.0,,1.0,1.0,2.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Philadelphia Union,6761vkpm5baaimcyxq3y5r2z9,A. Bedoya,Midfielder,11,291.0,34.0,975.0,35.0,691.0,51.0,29.0,1317.0,1807.0,351.0,29.0,35.0,109.0,92.0,39.0,239.0,29.0,318.0,10.0,47.0,70.0,314.0,144.0,88.0,2889.0,27.0,73.0,1292.0,999.0,,15.0,964.0,44.0,11.0,30.0,306.0,182.0,450.0,160.0,34.0,2.0,121.0,169.0,11.0,422.0,26.0,1.0,496.0,49.0,207.0,12.0,5.0,166.0,32.0,98.0,43.0,69.0,2.0,1.0,1.0,71.0,57.0,18.0,57.0,23.0,6.0,11.0,46.0,,1.0,,1.0,3.0,,12.0,14.0,3.0,15.0,,3.0,3.0,1.0,,,18.0,1.0,1.0,6.0,3.0,29.0,,,,,,5.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Philadelphia Union,c749lw8agh1uzwt0i70gw2hg5,J. Bendik,Goalkeeper,12,1.0,3.0,19.0,,8.0,,,61.0,75.0,,3.0,15.0,,,,,3.0,33.0,,77.0,,20.0,,,211.0,32.0,,33.0,28.0,,,13.0,,14.0,,27.0,,33.0,8.0,3.0,1.0,,,,48.0,,,5.0,,,,,14.0,2.0,,,6.0,,,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,13.0,1.0,2.0,12.0,1.0,,5.0,1.0,4.0,1.0,,2.0,,,,,,,,,,,,,
USA_MLS,2021,Philadelphia Union,vii7iwznqiwigznyp13a6505,A. Blake,Goalkeeper,18,4.0,28.0,207.0,,149.0,,,671.0,931.0,12.0,25.0,184.0,1.0,,,,25.0,299.0,,62.0,1.0,223.0,9.0,,2580.0,295.0,,330.0,372.0,,,188.0,1.0,121.0,,244.0,1.0,302.0,71.0,28.0,,,11.0,,535.0,,,65.0,1.0,3.0,,2.0,256.0,28.0,2.0,,55.0,,,0.0,9.0,,,,12.0,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,13.0,,46.0,,,,,242.0,21.0,21.0,112.0,32.0,3.0,79.0,6.0,47.0,4.0,4.0,4.0,,,,,,3.0,3.0,,,,,,
USA_MLS,2021,Philadelphia Union,1l8zdwi6eeja1pcroszqejq3t,J. Bueno,Midfielder,20,1.0,8.0,15.0,,10.0,2.0,2.0,18.0,33.0,11.0,2.0,,5.0,2.0,1.0,3.0,2.0,3.0,1.0,69.0,1.0,6.0,,,54.0,2.0,,18.0,15.0,,,15.0,1.0,1.0,,3.0,5.0,7.0,6.0,8.0,8.0,,6.0,,3.0,,,6.0,,11.0,,,7.0,,6.0,,,,,0.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Philadelphia Union,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,Forward,19,84.0,21.0,112.0,7.0,94.0,23.0,39.0,205.0,435.0,241.0,15.0,6.0,66.0,48.0,8.0,39.0,15.0,87.0,13.0,80.0,22.0,27.0,116.0,17.0,996.0,3.0,61.0,199.0,118.0,,7.0,112.0,10.0,1.0,1.0,88.0,127.0,181.0,37.0,21.0,11.0,76.0,114.0,9.0,73.0,12.0,3.0,56.0,3.0,125.0,20.0,,37.0,10.0,59.0,16.0,11.0,1.0,3.0,2.0,55.0,12.0,8.0,12.0,9.0,3.0,8.0,4.0,,3.0,,,,,9.0,12.0,,10.0,,4.0,4.0,,1.0,2.0,18.0,6.0,1.0,3.0,,22.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Philadelphia Union,6p163a141a95x53qat9wers2d,A. Collin,Defender,78,5.0,1.0,10.0,,4.0,,,21.0,33.0,4.0,2.0,2.0,,2.0,,,2.0,10.0,,10.0,1.0,7.0,3.0,,90.0,5.0,1.0,20.0,11.0,,,9.0,,3.0,,8.0,1.0,11.0,1.0,1.0,,,3.0,,16.0,1.0,,4.0,2.0,1.0,,,3.0,1.0,1.0,,2.0,,,0.0,2.0,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Philadelphia Union,5kxl3fn1tkzy8n831aql93a0a,B. Craig,Midfielder,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Philadelphia Union,b4e6lsrz4cmr2q50235620qnd,J. Elliott,Defender,3,150.0,35.0,1136.0,24.0,461.0,24.0,4.0,1518.0,1988.0,284.0,35.0,212.0,44.0,80.0,12.0,56.0,35.0,335.0,1.0,55.0,60.0,723.0,151.0,38.0,3210.0,185.0,60.0,1460.0,1183.0,,,971.0,38.0,75.0,,249.0,104.0,362.0,479.0,35.0,,40.0,180.0,5.0,627.0,22.0,,356.0,56.0,133.0,14.0,7.0,218.0,35.0,89.0,44.0,89.0,2.0,0.0,2.0,91.0,3.0,3.0,3.0,161.0,1.0,,6.0,1.0,,,1.0,,3.0,,22.0,1.0,7.0,1.0,2.0,1.0,,1.0,1.0,15.0,,2.0,1.0,3.0,29.0,,,,,,13.0,,25.0,16.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
