liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,Las Vegas Lights FC,catp73eq6wn8hxggfcpzks3u2,N. Ammeter,Goalkeeper,1,,,,,7.0,4.0,,33.0,,1.0,,,10.0,,,18.0,12.0,180.0,,23.0,,,,13.0,,,,31.0,71.0,40.0,1.0,,33.0,,,28.0,12.0,,,,,,2.0,2.0,18.0,,2.0,,13.0,,,5.0,58.0,,7.0,5.0,13.0,,,,18.0,,0.0,,,,,,,,,,,,,,4.0,,,,,,,,,,20.0,17.0,,,,,,4.0,1.0,8.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Las Vegas Lights FC,470xuwiwevwy86l2ararrkyga,R. Arozarena,Goalkeeper,56,,,1.0,,8.0,1.0,,5.0,,,,,10.0,1.0,,18.0,8.0,90.0,1.0,5.0,1.0,1.0,,,,,,11.0,43.0,12.0,2.0,,29.0,,,4.0,1.0,,,,,,1.0,1.0,18.0,,1.0,,15.0,,,2.0,30.0,1.0,7.0,1.0,16.0,,,,17.0,,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,,10.0,8.0,,,,,1.0,5.0,2.0,5.0,6.0,1.0,2.0,,,,,,,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,,
USA_USL_Cup,2025,Las Vegas Lights FC,65jctzcct9irz3wre08c2v2wa,E. Azcona,Midfielder,10,,1.0,15.0,,,1.0,,4.0,,,,10.0,10.0,3.0,,11.0,,90.0,,14.0,3.0,5.0,7.0,3.0,,3.0,1.0,18.0,34.0,15.0,,,6.0,1.0,3.0,15.0,7.0,4.0,3.0,12.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,,1.0,4.0,,2.0,20.0,1.0,13.0,1.0,4.0,5.0,2.0,3.0,2.0,2.0,0.0,,,,,,2.0,,,,,,,,,,,,2.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Las Vegas Lights FC,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,Defender,23,1.0,4.0,12.0,1.0,3.0,1.0,,27.0,,,1.0,1.0,10.0,1.0,,15.0,6.0,180.0,1.0,48.0,1.0,11.0,1.0,28.0,1.0,,4.0,53.0,103.0,51.0,4.0,,14.0,,4.0,45.0,7.0,,,11.0,5.0,2.0,2.0,2.0,6.0,4.0,2.0,,5.0,8.0,13.0,,57.0,,24.0,1.0,10.0,10.0,1.0,,5.0,1.0,0.0,3.0,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Las Vegas Lights FC,2jxho5va9q638vkklji2n8cx6,S. Brewer,Midfielder,28,2.0,2.0,15.0,1.0,2.0,4.0,,12.0,,1.0,2.0,10.0,10.0,5.0,,22.0,,180.0,,25.0,1.0,5.0,9.0,11.0,,4.0,1.0,35.0,80.0,27.0,7.0,,11.0,,4.0,27.0,4.0,2.0,2.0,14.0,1.0,,2.0,2.0,10.0,1.0,2.0,,2.0,11.0,13.0,3.0,37.0,,15.0,5.0,8.0,5.0,2.0,1.0,5.0,,0.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Las Vegas Lights FC,bnsuxef1oaaye5fise5qlur8q,V. Covil,Forward,41,4.0,1.0,34.0,1.0,1.0,4.0,2.0,15.0,,1.0,6.0,21.0,10.0,9.0,,28.0,3.0,218.0,1.0,38.0,7.0,13.0,15.0,12.0,1.0,5.0,3.0,51.0,90.0,39.0,,1.0,20.0,2.0,1.0,36.0,10.0,2.0,1.0,27.0,9.0,2.0,4.0,4.0,13.0,3.0,2.0,,10.0,10.0,,4.0,52.0,,25.0,5.0,12.0,12.0,8.0,6.0,4.0,5.0,0.0,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Las Vegas Lights FC,c7i11l9181wd0o5m0t33melm,C. Gannon,Midfielder,8,3.0,1.0,13.0,,,1.0,,5.0,,,2.0,8.0,10.0,3.0,1.0,10.0,1.0,70.0,1.0,8.0,1.0,5.0,8.0,4.0,1.0,,1.0,11.0,28.0,9.0,1.0,,1.0,,1.0,8.0,,,,12.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,3.0,7.0,2.0,1.0,12.0,,4.0,1.0,3.0,4.0,5.0,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Las Vegas Lights FC,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,Midfielder,7,,1.0,17.0,2.0,,4.0,1.0,7.0,,,,9.0,10.0,8.0,2.0,18.0,1.0,132.0,1.0,23.0,7.0,8.0,3.0,9.0,2.0,2.0,4.0,32.0,55.0,24.0,,1.0,7.0,,1.0,23.0,6.0,1.0,,10.0,5.0,1.0,3.0,3.0,9.0,4.0,2.0,1.0,4.0,11.0,,3.0,33.0,1.0,17.0,4.0,10.0,7.0,1.0,6.0,1.0,3.0,0.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Las Vegas Lights FC,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,Defender,5,1.0,,12.0,,6.0,1.0,,83.0,,,,5.0,10.0,4.0,,15.0,10.0,204.0,2.0,102.0,4.0,7.0,3.0,51.0,,3.0,,115.0,145.0,106.0,11.0,,46.0,,1.0,96.0,21.0,,,8.0,3.0,1.0,3.0,3.0,15.0,,2.0,,4.0,3.0,,2.0,121.0,,23.0,1.0,13.0,5.0,,2.0,11.0,,0.0,1.0,3.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Las Vegas Lights FC,3u22kckqpecmgcw7ee3xrdppm,M. Howell,Defender,24,1.0,1.0,13.0,,5.0,1.0,,69.0,,,1.0,8.0,10.0,3.0,1.0,11.0,10.0,159.0,1.0,89.0,3.0,5.0,6.0,28.0,,3.0,,98.0,121.0,91.0,6.0,,37.0,,1.0,81.0,25.0,,1.0,10.0,3.0,,3.0,3.0,9.0,,2.0,,8.0,10.0,,4.0,100.0,1.0,22.0,1.0,5.0,4.0,1.0,2.0,6.0,1.0,0.0,4.0,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
