liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,Real Salt Lake,60po8o0vgf2uyom0uur8euf4k,Jesús Barea,Forward,36,2.0,1.0,1.0,3.0,,1.0,,,4.0,,,,7.0,1.0,6.0,4.0,2.0,,3.0,,,,,5.0,,5.0,,,,1.0,,5.0,,2.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,4.0,4.0,,4.0,,1.0,,,1.0,15.0,,,,1.0,,3.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,13.0,,,,,,,1.0,,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Real Salt Lake,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,Midfielder,92,10.0,3.0,7.0,13.0,1.0,105.0,3.0,7.0,129.0,1.0,1.0,3.0,70.0,23.0,47.0,159.0,183.0,3.0,13.0,2.0,18.0,15.0,3.0,60.0,20.0,40.0,,15.0,12.0,173.0,1.0,616.0,,57.0,18.0,11.0,69.0,177.0,14.0,5.0,2.0,12.0,,1.0,3.0,2.0,6.0,17.0,37.0,539.0,292.0,272.0,524.0,7.0,13.0,2.0,,4.0,1095.0,8.0,,,29.0,7.0,14.0,101.0,638.0,7.0,561.0,20.0,8.0,77.0,808.0,,4.0,4.0,,7.0,18.0,59.0,22.0,59.0,0.0,1.0,2.0,,,,,4.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS,2026,Real Salt Lake,3wkej06590b61lyqm7vt1kwes,G. Dillon,Midfielder,27,3.0,1.0,2.0,7.0,,15.0,1.0,1.0,22.0,1.0,7.0,2.0,25.0,10.0,15.0,38.0,41.0,4.0,7.0,,4.0,4.0,,22.0,9.0,13.0,,4.0,6.0,46.0,,125.0,,7.0,5.0,3.0,9.0,26.0,6.0,1.0,2.0,3.0,2.0,6.0,7.0,,,5.0,6.0,112.0,70.0,51.0,108.0,,4.0,1.0,,2.0,316.0,2.0,1.0,1.0,3.0,4.0,9.0,23.0,128.0,3.0,114.0,4.0,4.0,14.0,179.0,1.0,4.0,1.0,1.0,1.0,3.0,15.0,3.0,11.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Real Salt Lake,a4q12zbpltgmiuce4cae0cm0a,L. Engel,Defender,4,14.0,7.0,7.0,7.0,,23.0,3.0,5.0,74.0,,,,26.0,13.0,13.0,41.0,144.0,1.0,7.0,,9.0,9.0,,12.0,6.0,6.0,,8.0,1.0,30.0,2.0,321.0,,43.0,4.0,3.0,28.0,158.0,1.0,3.0,,7.0,2.0,,1.0,1.0,1.0,,45.0,266.0,125.0,175.0,254.0,1.0,2.0,1.0,11.0,15.0,575.0,3.0,,,28.0,1.0,2.0,74.0,355.0,3.0,299.0,3.0,10.0,56.0,451.0,,3.0,3.0,1.0,7.0,34.0,52.0,7.0,22.0,0.0,,,,,25.0,25.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2026,Real Salt Lake,bkgs0bu84fid8674okqo4r7x1,J. Glad,Defender,15,29.0,14.0,15.0,11.0,,45.0,1.0,6.0,141.0,,,,57.0,28.0,29.0,11.0,205.0,6.0,11.0,1.0,15.0,13.0,2.0,28.0,14.0,14.0,,9.0,1.0,221.0,,601.0,,54.0,7.0,5.0,39.0,161.0,2.0,2.0,1.0,11.0,1.0,,,,,,42.0,567.0,137.0,459.0,554.0,6.0,3.0,1.0,,3.0,961.0,2.0,,,51.0,8.0,5.0,44.0,632.0,3.0,596.0,9.0,7.0,36.0,755.0,,,,1.0,9.0,18.0,19.0,17.0,18.0,0.0,,,,1.0,4.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS,2026,Real Salt Lake,72xq9zy27facbbowtwsuzw0lw,Z. Gozo,Forward,72,15.0,9.0,6.0,13.0,3.0,95.0,11.0,,174.0,,1.0,14.0,161.0,89.0,72.0,324.0,78.0,6.0,13.0,3.0,18.0,15.0,3.0,146.0,80.0,66.0,4.0,7.0,17.0,129.0,7.0,324.0,2.0,100.0,34.0,17.0,51.0,25.0,20.0,14.0,19.0,13.0,3.0,,5.0,5.0,22.0,6.0,6.0,257.0,170.0,94.0,253.0,12.0,19.0,1.0,,9.0,1147.0,44.0,7.0,3.0,15.0,16.0,13.0,164.0,327.0,33.0,259.0,31.0,75.0,68.0,616.0,,16.0,16.0,29.0,3.0,8.0,69.0,15.0,60.0,2.0,,4.0,,,,,,,,,6.0,6.0,6.0,,5.0,5.0,1.0,,,,,,,,,,,,,,1.0,3.0,1.0,,,,2.0,,,,,,,,,,,,
USA_MLS,2026,Real Salt Lake,b8uy2lt0w26m7p3qzzt54iu3t,M. Guilavogui,Forward,9,29.0,12.0,17.0,12.0,3.0,113.0,7.0,2.0,132.0,1.0,,9.0,99.0,39.0,60.0,308.0,94.0,7.0,12.0,3.0,14.0,12.0,2.0,70.0,27.0,43.0,,5.0,12.0,96.0,1.0,420.0,2.0,79.0,22.0,12.0,43.0,117.0,15.0,10.0,13.0,9.0,3.0,,1.0,1.0,10.0,24.0,18.0,348.0,272.0,77.0,330.0,3.0,11.0,7.0,,1.0,827.0,11.0,4.0,6.0,11.0,16.0,19.0,112.0,420.0,23.0,348.0,14.0,54.0,72.0,588.0,,4.0,4.0,4.0,,7.0,67.0,9.0,65.0,0.0,3.0,4.0,,,,,1.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,0.0,3.0,,,,,,,,,,,,,3.0,1.0,,,,,2.0,,,,,,,,,,,,
USA_MLS,2026,Real Salt Lake,azjg5f6g66fbrz4ep7wg6nlgq,K. Henry,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Real Salt Lake,tw82u87mw6kggtjblt1hhdzo,A. Hezarkhani,Forward,39,14.0,10.0,4.0,12.0,,25.0,4.0,1.0,58.0,,13.0,7.0,75.0,43.0,32.0,125.0,35.0,2.0,12.0,,8.0,7.0,1.0,61.0,33.0,28.0,,4.0,5.0,50.0,,127.0,3.0,31.0,9.0,4.0,14.0,20.0,5.0,3.0,5.0,7.0,7.0,1.0,3.0,1.0,8.0,3.0,5.0,98.0,69.0,35.0,96.0,3.0,3.0,2.0,,1.0,499.0,23.0,1.0,1.0,4.0,8.0,15.0,96.0,130.0,8.0,101.0,6.0,25.0,29.0,269.0,11.0,20.0,6.0,13.0,1.0,3.0,44.0,5.0,26.0,0.0,5.0,1.0,3.0,,,,,,,,2.0,2.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_MLS,2026,Real Salt Lake,4m1a1e1aqovig7w39zrfy8smh,S. Junqua,Defender,29,14.0,6.0,8.0,11.0,,35.0,,3.0,67.0,2.0,,,42.0,19.0,23.0,36.0,174.0,3.0,11.0,,9.0,6.0,3.0,28.0,13.0,15.0,,3.0,3.0,51.0,,390.0,,34.0,13.0,6.0,16.0,168.0,3.0,1.0,1.0,6.0,,,3.0,3.0,,,23.0,337.0,134.0,243.0,351.0,4.0,7.0,,9.0,17.0,638.0,,1.0,,22.0,9.0,4.0,68.0,428.0,2.0,374.0,11.0,1.0,54.0,525.0,,3.0,3.0,,21.0,34.0,40.0,17.0,20.0,0.0,5.0,2.0,,,22.0,22.0,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
