liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Passes Opposition Half,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Winning Goal,Successful Crosses & Corners,Unsuccessful Long Passes,Successful Crosses open play,Offsides,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Successful Long Passes,Left Foot Goals,Clean Sheets,Tackles Lost,Successful Launches,Hit Woodwork,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Through balls,Throw Ins to Opposition Player,Handballs conceded,Last Man Tackle,Successful Corners into Box,Second Goal Assists,Attempts from Set Pieces,Foul Won Penalty,Headed Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Home Goals,Away Goals,Goal Kicks,Crosses not Claimed,Total Red Cards,Red Cards - 2nd Yellow,Drops,Straight Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_League_One,2020,Forward Madison FC,ate2xv18atyygibcdewjrwd0p,E. Leonard,Midfielder,3,2.0,1215.0,3.0,1.0,,531.0,3.0,6.0,73.0,191.0,3.0,11.0,1.0,26.0,139.0,234.0,16.0,79.0,3.0,543.0,,21.0,1.0,391.0,10.0,4.0,119.0,143.0,6.0,83.0,6.0,57.0,13.0,20.0,38.0,685.0,,16.0,9.0,63.0,193.0,4.0,10.0,51.0,1.0,7.0,27.0,,116.0,20.0,11.0,2.0,16.0,,39.0,134.0,1.0,413.0,424.0,53.0,10.0,65.0,26.0,24.0,0.0,1.0,40.0,1.0,,3.0,1.0,23.0,3.0,3.0,33.0,,6.0,6.0,3.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,7l5bn2isqiaucv949g8a5g6lm,E. Lockaby,Defender,17,2.0,449.0,11.0,1.0,,240.0,1.0,12.0,51.0,91.0,1.0,4.0,1.0,4.0,76.0,113.0,13.0,34.0,1.0,243.0,2.0,3.0,3.0,194.0,5.0,2.0,42.0,11.0,2.0,24.0,1.0,33.0,4.0,8.0,20.0,358.0,,15.0,1.0,38.0,90.0,6.0,10.0,20.0,1.0,3.0,1.0,9.0,43.0,7.0,6.0,2.0,15.0,,19.0,91.0,1.0,198.0,201.0,5.0,8.0,23.0,2.0,19.0,0.0,3.0,8.0,3.0,,36.0,,5.0,1.0,1.0,7.0,,1.0,5.0,1.0,,,,,,7.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,abvl91u4lrbyval9hk16w17md,P. Marceta,Goalkeeper,1,,720.0,,,,136.0,,,,16.0,,,,,73.0,143.0,,2.0,1.0,230.0,,1.0,1.0,117.0,8.0,,71.0,48.0,,55.0,,72.0,8.0,,16.0,296.0,,8.0,,3.0,131.0,,10.0,5.0,,1.0,3.0,,6.0,6.0,8.0,,8.0,,1.0,51.0,,96.0,159.0,3.0,,1.0,,2.0,0.0,,69.0,,,,,47.0,,,42.0,,3.0,,14.0,,,,,,,,,,,,,,,,18.0,76.0,,1.0,,1.0,7.0,4.0,1.0,14.0,1.0,,2.0,11.0,,,,0.0,0.0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,9u37akzkhdyszhevgrjghq99m,A. Monis,Forward,38,4.0,168.0,5.0,,,58.0,1.0,8.0,20.0,25.0,,3.0,,,28.0,25.0,1.0,9.0,,58.0,1.0,3.0,1.0,46.0,1.0,,9.0,6.0,1.0,10.0,,3.0,1.0,4.0,3.0,87.0,,6.0,2.0,16.0,8.0,4.0,10.0,2.0,,,,3.0,16.0,,1.0,4.0,6.0,,14.0,24.0,,49.0,49.0,,,14.0,,2.0,0.0,1.0,,1.0,2.0,1.0,,,,,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,1ecsl87bl70f4okk6ug643t62,V. Nizigiyimana,Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,968mlew2amftejfuaptayz6c5,A. Ovalle,Midfielder,0,,692.0,1.0,1.0,1.0,340.0,,8.0,42.0,163.0,5.0,7.0,,10.0,83.0,120.0,10.0,55.0,2.0,348.0,3.0,22.0,7.0,265.0,7.0,4.0,65.0,102.0,7.0,44.0,2.0,48.0,8.0,18.0,21.0,433.0,,9.0,12.0,54.0,105.0,1.0,10.0,30.0,1.0,3.0,10.0,2.0,74.0,8.0,7.0,,9.0,,34.0,99.0,,275.0,283.0,20.0,7.0,44.0,11.0,20.0,0.0,,10.0,,,,1.0,7.0,3.0,2.0,18.0,,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,0.0,1.0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,7b0azpssg938q3ogff0xnecmi,A. Rodriguez,Midfielder,39,,107.0,1.0,,,58.0,,2.0,11.0,21.0,,,,,13.0,28.0,2.0,7.0,,58.0,1.0,,,45.0,1.0,,9.0,11.0,,4.0,,3.0,1.0,,5.0,69.0,,2.0,,5.0,17.0,1.0,10.0,3.0,,,1.0,,6.0,,1.0,,2.0,,3.0,19.0,,49.0,49.0,1.0,2.0,3.0,1.0,2.0,0.0,,2.0,,,,2.0,1.0,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,5rj4o98on4tpuglbnuh4yu1g5,C. Schneider,Defender,23,1.0,10.0,1.0,,,7.0,,,2.0,2.0,,,,,4.0,2.0,,3.0,,7.0,,1.0,,4.0,,,3.0,,,3.0,,1.0,,,1.0,11.0,,1.0,,1.0,4.0,,10.0,,,,,,1.0,2.0,,1.0,1.0,,1.0,1.0,,4.0,4.0,,,1.0,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,6kafwpionydcm9m6u5kwqhm8l,D. Smart,Forward,7,26.0,1141.0,2.0,1.0,,417.0,11.0,22.0,119.0,221.0,1.0,10.0,1.0,5.0,176.0,125.0,18.0,73.0,2.0,422.0,11.0,15.0,10.0,305.0,11.0,12.0,88.0,82.0,18.0,92.0,9.0,82.0,14.0,32.0,22.0,637.0,,16.0,10.0,88.0,91.0,30.0,10.0,46.0,4.0,14.0,4.0,8.0,97.0,1.0,12.0,26.0,16.0,,46.0,130.0,1.0,331.0,334.0,9.0,9.0,51.0,10.0,42.0,0.0,12.0,15.0,12.0,5.0,13.0,11.0,5.0,8.0,1.0,29.0,,1.0,9.0,4.0,,3.0,,3.0,4.0,3.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,54a2xankjy4asukg93gv7rxed,C. Tobin,Defender,13,1.0,1259.0,,,,595.0,1.0,1.0,33.0,122.0,,2.0,1.0,13.0,129.0,390.0,21.0,51.0,2.0,629.0,,4.0,1.0,443.0,10.0,9.0,117.0,151.0,2.0,73.0,1.0,63.0,14.0,3.0,45.0,779.0,,14.0,2.0,34.0,252.0,13.0,10.0,57.0,1.0,4.0,31.0,,78.0,61.0,11.0,1.0,14.0,,8.0,193.0,,484.0,512.0,44.0,15.0,21.0,17.0,26.0,0.0,,66.0,,,,,29.0,8.0,8.0,69.0,,6.0,6.0,12.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.0,0.0,,,1.0,,,1.0,,,
USA_USL_League_One,2020,Forward Madison FC,aivwolfof6izfr2xze9w7b4yd,J. Trimmingham,Defender,44,2.0,1095.0,,,,571.0,3.0,6.0,31.0,123.0,2.0,8.0,1.0,10.0,179.0,320.0,12.0,60.0,3.0,598.0,3.0,14.0,4.0,373.0,8.0,10.0,156.0,205.0,3.0,110.0,2.0,73.0,13.0,11.0,48.0,775.0,,13.0,4.0,40.0,272.0,11.0,10.0,58.0,2.0,6.0,37.0,3.0,87.0,70.0,9.0,2.0,13.0,,19.0,90.0,,421.0,442.0,47.0,10.0,29.0,17.0,21.0,0.0,1.0,96.0,1.0,,3.0,,42.0,8.0,6.0,69.0,,4.0,2.0,21.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,1.0,1.0,,,,,
USA_USL_League_One,2020,Forward Madison FC,4v2oh5flirf9wtc1u9u42apnu,M. Vang,Forward,8,4.0,871.0,2.0,4.0,4.0,276.0,3.0,20.0,63.0,179.0,1.0,3.0,1.0,4.0,113.0,88.0,13.0,30.0,1.0,290.0,11.0,10.0,8.0,224.0,5.0,12.0,41.0,74.0,24.0,59.0,2.0,32.0,11.0,4.0,8.0,464.0,32.0,13.0,7.0,69.0,76.0,18.0,10.0,43.0,6.0,16.0,6.0,8.0,79.0,1.0,6.0,26.0,13.0,17.0,32.0,77.0,4.0,237.0,249.0,10.0,9.0,36.0,4.0,37.0,3.0,18.0,11.0,2.0,2.0,2.0,9.0,1.0,6.0,1.0,25.0,,,4.0,2.0,,2.0,,2.0,1.0,,1.0,,12.0,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,ezyl5fplg8zq6ricqz95ug639,W. Wojcik,Forward,9,6.0,1244.0,2.0,3.0,3.0,375.0,6.0,36.0,141.0,179.0,2.0,11.0,1.0,33.0,207.0,106.0,20.0,109.0,3.0,401.0,7.0,12.0,12.0,273.0,11.0,29.0,116.0,67.0,14.0,104.0,11.0,46.0,14.0,30.0,18.0,635.0,,16.0,7.0,110.0,100.0,57.0,10.0,78.0,9.0,19.0,27.0,8.0,170.0,6.0,12.0,6.0,16.0,,59.0,93.0,3.0,259.0,285.0,60.0,12.0,92.0,8.0,51.0,0.0,,7.0,,7.0,,23.0,1.0,20.0,,12.0,,3.0,8.0,,1.0,,3.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,cknz1xxr3tlul71nm4eex7fth,Paulo Júnior,Forward,11,28.0,1282.0,1.0,3.0,2.0,480.0,17.0,32.0,147.0,255.0,,21.0,1.0,17.0,195.0,132.0,38.0,85.0,1.0,482.0,11.0,14.0,20.0,357.0,11.0,24.0,103.0,201.0,26.0,103.0,8.0,85.0,15.0,38.0,28.0,764.0,1.0,16.0,9.0,132.0,91.0,53.0,10.0,77.0,9.0,13.0,6.0,19.0,155.0,4.0,12.0,28.0,16.0,,61.0,43.0,3.0,377.0,379.0,23.0,23.0,78.0,11.0,71.0,0.0,8.0,18.0,7.0,7.0,13.0,6.0,7.0,15.0,1.0,22.0,,,15.0,4.0,3.0,3.0,1.0,4.0,,1.0,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,
