liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Penalties Conceded,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Games Played,Ground Duels lost,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Successful Lay-offs,Corners Won,Yellow Cards,Penalty Goals Conceded,Successful Dribbles,Goals Conceded Inside Box,Shots On Target ( inc goals ),Successful Long Passes,Unsuccessful Dribbles,Goals Conceded,Unsuccessful Crosses & Corners,Hit Woodwork,Leftside Passes,Clean Sheets,Substitute On,Blocks,Saves Made,GK Successful Distribution,Successful Launches,Punches,Penalties Saved,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,GK Unsuccessful Distribution,Offsides,Throw Ins to Own Player,Successful Crosses & Corners,Throw Ins to Opposition Player,Successful Crosses open play,Blocked Shots,Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Corners into Box,Goals Conceded Outside Box,Handballs conceded,Assists (Intentional),Goal Assists,Through balls,Goals,Headed Goals,Clearances Off the Line,Goals from Inside Box,Right Foot Goals,Goals from Outside Box,Left Foot Goals,Catches,Saves made - caught,Unsuccessful lay-offs,Second Goal Assists,Goalkeeper Smother,Drops,Foul Won Penalty,Set Pieces Goals,Penalties Taken,Penalty Goals,Last Man Tackle,Own Goal Scored,Penalties Off Target,Total Red Cards,Straight Red Cards
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Toluca FC,dxpu5suwfn5aaw3vhdpdjg4mi,D. Abella,Forward,289,45.0,,4.0,2.0,,,,,1.0,2.0,6.0,1.0,1.0,3.0,4.0,1.0,,1.0,1.0,3.0,2.0,,3.0,,1.0,1.0,,14.0,1.0,,5.0,,2.0,17.0,3.0,,1.0,8.0,,1.0,3.0,1.0,1.0,3.0,,5.0,1.0,,2.0,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Toluca FC,2evq6q7bx1aw8i5n7rt2yvdyi,I. Acero,Midfielder,306,104.0,,63.0,12.0,32.0,,,,,1.0,10.0,26.0,8.0,7.0,65.0,,,54.0,,7.0,24.0,,4.0,10.0,1.0,1.0,4.0,83.0,2.0,,12.0,10.0,,98.0,12.0,3.0,1.0,14.0,,2.0,1.0,56.0,58.0,2.0,4.0,2.0,4.0,,11.0,1.0,1.0,,,1.0,,2.0,,4.0,1.0,2.0,1.0,,19.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Toluca FC,1n4twaj9a6er7yby2039vspud,P. Barrientos,Midfielder,24,134.0,,67.0,13.0,39.0,,6.0,,2.0,1.0,34.0,15.0,1.0,12.0,70.0,2.0,1.0,48.0,2.0,18.0,14.0,3.0,23.0,10.0,2.0,2.0,1.0,104.0,2.0,,15.0,23.0,3.0,45.0,10.0,6.0,2.0,18.0,,2.0,7.0,51.0,52.0,3.0,1.0,8.0,,1.0,8.0,2.0,,2.0,1.0,1.0,1.0,4.0,,4.0,,4.0,6.0,,20.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Toluca FC,qsce60rnyzjufjqdvdvnouay,K. Castañeda,Midfielder,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Toluca FC,b2ju0ey2ikqc7g8gndf2kjg7p,C. Esquivel,Forward,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Toluca FC,3lkhc5em4d8fx4cebnoaszzyt,L. García,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Toluca FC,9t9zkfm9ko2ezs4ch46a0wgr9,S. García,Defender,3,26.0,,4.0,2.0,2.0,,,,,,1.0,3.0,,1.0,5.0,,,4.0,,1.0,3.0,1.0,1.0,,,,,7.0,1.0,,,,,1.0,,,,,,1.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Toluca FC,5ftsfmgd1oqfh7m2gc3tqvzrp,E. Gigliotti,Forward,9,133.0,,16.0,8.0,9.0,,,,2.0,4.0,10.0,9.0,,5.0,23.0,1.0,4.0,18.0,2.0,5.0,2.0,,5.0,3.0,1.0,,,33.0,2.0,1.0,5.0,8.0,3.0,14.0,3.0,,3.0,12.0,2.0,2.0,5.0,11.0,18.0,7.0,,9.0,,,,,2.0,,,1.0,,4.0,,,,5.0,,1.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Toluca FC,bod9meomzapncspbpb8k2rhsl,O. González,Defender,4,180.0,,53.0,7.0,18.0,3.0,5.0,2.0,1.0,2.0,22.0,26.0,2.0,8.0,57.0,,3.0,39.0,1.0,13.0,22.0,,5.0,10.0,2.0,8.0,9.0,95.0,2.0,2.0,15.0,22.0,2.0,16.0,10.0,5.0,1.0,18.0,1.0,2.0,6.0,41.0,44.0,3.0,1.0,8.0,1.0,2.0,9.0,1.0,,,1.0,1.0,3.0,4.0,,5.0,2.0,5.0,1.0,,6.0,,,,,,1.0,,,,,,,,,,11.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Toluca FC,cm8hnzmhduddkydba7yp3tnth,L. López,Midfielder,10,28.0,,18.0,3.0,9.0,,,,,1.0,4.0,8.0,1.0,3.0,20.0,,,15.0,,3.0,7.0,,4.0,1.0,,1.0,,23.0,1.0,,2.0,4.0,,31.0,2.0,,,3.0,,1.0,,15.0,17.0,1.0,,1.0,1.0,,2.0,1.0,,,,,1.0,,,2.0,,1.0,1.0,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Toluca FC,c98gkh46mjpyhbsdedf9uc5,J. Maidana,Defender,33,180.0,,73.0,9.0,13.0,1.0,7.0,1.0,,1.0,15.0,50.0,3.0,7.0,77.0,,1.0,58.0,,14.0,15.0,1.0,7.0,5.0,2.0,1.0,8.0,98.0,2.0,,8.0,24.0,1.0,27.0,12.0,3.0,6.0,15.0,6.0,2.0,2.0,60.0,63.0,7.0,3.0,3.0,,,6.0,1.0,,,,1.0,,4.0,,5.0,,5.0,1.0,,29.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Toluca FC,ayf9qlg0cuws3p7houo5vtrrp,F. Mancuello,Midfielder,20,90.0,,31.0,4.0,20.0,,2.0,,,,13.0,8.0,1.0,5.0,34.0,,3.0,27.0,1.0,7.0,5.0,2.0,7.0,6.0,1.0,1.0,1.0,50.0,1.0,1.0,12.0,17.0,,49.0,5.0,3.0,,12.0,2.0,1.0,7.0,26.0,27.0,,1.0,7.0,,1.0,5.0,,,,,,1.0,2.0,1.0,,,3.0,1.0,,8.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Toluca FC,89hekdywmtzt4gftz196oxgmi,A. Medina,Midfielder,30,90.0,,29.0,11.0,16.0,,,1.0,1.0,2.0,14.0,6.0,3.0,8.0,29.0,,,21.0,1.0,8.0,2.0,3.0,10.0,4.0,1.0,3.0,1.0,47.0,1.0,,8.0,9.0,2.0,50.0,10.0,2.0,3.0,13.0,,1.0,1.0,21.0,21.0,5.0,3.0,3.0,,1.0,7.0,3.0,1.0,,,1.0,2.0,2.0,,,1.0,2.0,3.0,,7.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2019,Deportivo Toluca FC,4nzjmby7mtgkrhq1lh20rbzrp,L. Mendoza,Forward,7,135.0,,45.0,10.0,20.0,,1.0,1.0,1.0,2.0,20.0,16.0,3.0,11.0,45.0,,,33.0,1.0,12.0,16.0,2.0,12.0,7.0,1.0,1.0,2.0,69.0,2.0,,8.0,11.0,1.0,22.0,6.0,,,10.0,,2.0,2.0,33.0,33.0,2.0,1.0,4.0,2.0,3.0,6.0,1.0,,,,1.0,3.0,3.0,,,,4.0,2.0,,8.0,,1.0,,,,,,,,,,,,,,2.0,3.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
