root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,9r5wts47bv195z3rm8gajztg,A. Ahmed,Defender,22,,4.0,,1.0,2.0,2.0,,1.0,,,,3.0,1.0,10.0,,4.0,,,1.0,,1.0,1.0,4.0,4.0,,10.0,,1.0,3.0,4.0,4.0,10.0,1.0,3.0,4.0,,,,,,,,3.0,,1.0,1.0,0.0,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,2xewnia49fvj3u2x3y8tfq2ju,S. Becher,Forward,29,,2.0,,,,1.0,,1.0,,,,1.0,,5.0,,2.0,1.0,,,,1.0,,2.0,2.0,,6.0,,2.0,1.0,2.0,2.0,10.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,54b4j04ondrq28e4eenma1rai,S. Berhalter,Midfielder,16,8.0,11.0,2.0,1.0,1.0,15.0,5.0,22.0,2.0,,1.0,7.0,2.0,72.0,,47.0,,2.0,6.0,1.0,2.0,12.0,38.0,45.0,,112.0,1.0,11.0,17.0,37.0,31.0,10.0,1.0,5.0,11.0,,,7.0,23.0,9.0,6.0,8.0,5.0,,2.0,6.0,0.0,4.0,,,,,,,,2.0,,2.0,,2.0,,2.0,1.0,2.0,1.0,,,,1.0,,,,,,1.0,,4.0,,2.0,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,3qw81ws1dvf6ye83m2sd9vje1,T. Blackmon,Defender,6,4.0,10.0,3.0,,32.0,13.0,6.0,60.0,2.0,,6.0,16.0,1.0,135.0,2.0,95.0,7.0,2.0,2.0,6.0,3.0,19.0,85.0,93.0,4.0,225.0,1.0,4.0,25.0,83.0,75.0,10.0,,1.0,3.0,4.0,3.0,10.0,40.0,10.0,18.0,4.0,5.0,,3.0,5.0,0.0,,,1.0,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,3.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,1g87lk1nglquvmvpowjfpcpre,I. Boehmer,Goalkeeper,32,,,1.0,,3.0,5.0,1.0,14.0,1.0,,5.0,5.0,,32.0,,23.0,,1.0,,,1.0,6.0,18.0,13.0,,90.0,,,4.0,11.0,11.0,10.0,,,,,,7.0,14.0,5.0,2.0,4.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,2.0,1.0,1.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,2fyga1shd4mwcn90mze2pe4tl,J. Brown,Defender,23,,4.0,1.0,1.0,1.0,6.0,3.0,17.0,1.0,,5.0,5.0,,34.0,,27.0,1.0,1.0,2.0,,1.0,11.0,22.0,26.0,,55.0,2.0,2.0,5.0,21.0,21.0,10.0,1.0,1.0,3.0,,1.0,1.0,13.0,5.0,3.0,2.0,1.0,,1.0,3.0,0.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,dp3chasr11o48ehnokswl8l7u,D. Caicedo,Forward,7,1.0,1.0,,,1.0,3.0,1.0,2.0,,,,2.0,,14.0,,9.0,,,1.0,1.0,2.0,2.0,8.0,8.0,,20.0,,3.0,6.0,7.0,8.0,10.0,,,1.0,2.0,,,3.0,1.0,,1.0,,,2.0,1.0,0.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,8j7qtwahw6x4twl8zjuqtl62,M. Campagna,Defender,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,8yu7irbyel9lwn1l3u7oke1ud,A. Cubas,Midfielder,20,10.0,28.0,4.0,9.0,38.0,16.0,3.0,72.0,3.0,,1.0,21.0,5.0,157.0,,120.0,,3.0,15.0,6.0,3.0,31.0,109.0,115.0,,270.0,,12.0,37.0,104.0,102.0,10.0,6.0,13.0,28.0,,,7.0,39.0,11.0,4.0,8.0,13.0,,3.0,15.0,0.0,,,,,,,2.0,,4.0,,8.0,,2.0,1.0,,2.0,,,,,,,,,4.0,,3.0,7.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Vancouver Whitecaps FC,Vancouver_Whitecaps_FC,7j0fg53og80v3mjuderenmuvp,S. Córdova,Forward,9,4.0,38.0,3.0,1.0,10.0,24.0,2.0,2.0,2.0,2.0,1.0,6.0,,68.0,3.0,31.0,10.0,2.0,19.0,,3.0,10.0,26.0,31.0,3.0,183.0,,4.0,24.0,26.0,25.0,10.0,,9.0,28.0,8.0,7.0,1.0,7.0,5.0,3.0,4.0,12.0,,3.0,26.0,0.0,1.0,2.0,,,,2.0,1.0,,6.0,,5.0,,10.0,,2.0,4.0,2.0,,1.0,,1.0,,0.0,2.0,,1.0,1.0,2.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
