root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bonaire,Bonaire,2krhsxoz7oi0imt309cm74lqs,R. Anita,Midfielder,0,3.0,6.0,3.0,5.0,11.0,10.0,6.0,6.0,14.0,69.0,112.0,9.0,19.0,10.0,7.0,3.0,25.0,19.0,9.0,11.0,21.0,22.0,53.0,44.0,16.0,270.0,6.0,64.0,,5.0,9.0,48.0,50.0,,2.0,5.0,0.0,23.0,,,,9.0,,,,,7.0,5.0,,,8.0,5.0,2.0,2.0,4.0,,3.0,2.0,4.0,1.0,,4.0,,1.0,,,,,3.0,,1.0,,,,,1.0,1.0,,1.0,,,,4.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bonaire,Bonaire,dtgq2yuf4e9lluv483a9jou8k,T. Anthony,Midfielder,0,2.0,4.0,2.0,1.0,7.0,5.0,4.0,5.0,4.0,31.0,63.0,11.0,23.0,10.0,14.0,2.0,30.0,5.0,11.0,20.0,11.0,27.0,19.0,8.0,12.0,161.0,8.0,28.0,,1.0,18.0,18.0,16.0,2.0,,1.0,1.0,7.0,,,,1.0,,,,,1.0,1.0,,,1.0,2.0,2.0,2.0,1.0,,4.0,1.0,1.0,2.0,,,,11.0,,3.0,,,1.0,3.0,2.0,,,3.0,,2.0,7.0,,13.0,4.0,,3.0,,,,1.0,,,,,,,,,,1.0,2.0,,2.0,1.0,2.0,0.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bonaire,Bonaire,2rixwwb4s3x4dy9e1408j572s,M. Blanken,Midfielder,0,1.0,2.0,,,,,2.0,,,4.0,5.0,1.0,,10.0,2.0,1.0,2.0,2.0,1.0,,,,3.0,2.0,1.0,28.0,1.0,4.0,,,,3.0,3.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bonaire,Bonaire,5lxi63kpy06psvs7uxj0zpqms,D. Casper,Midfielder,0,1.0,2.0,,,,,2.0,,3.0,5.0,12.0,,,10.0,3.0,1.0,4.0,,,,4.0,,2.0,2.0,3.0,19.0,,5.0,,,,2.0,2.0,,,,0.0,1.0,,,,,,,,,3.0,,,,2.0,,,,,1.0,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bonaire,Bonaire,bsxcrox8f6mk3fq3j2451fpxw,Dangemir Cicilia,Midfielder,0,1.0,,,,,,,1.0,4.0,12.0,19.0,2.0,5.0,10.0,4.0,1.0,6.0,1.0,7.0,5.0,2.0,5.0,9.0,3.0,3.0,33.0,3.0,12.0,,,5.0,9.0,9.0,,,,0.0,6.0,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,2.0,1.0,,,,,1.0,,,,1.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bonaire,Bonaire,em1xu86jerb5by7czzudnmz2s,Denyor Cicilia,Goalkeeper,0,3.0,4.0,3.0,,,,4.0,,7.0,89.0,98.0,1.0,,10.0,3.0,3.0,6.0,43.0,,,21.0,,83.0,83.0,6.0,270.0,,66.0,,,,75.0,61.0,,,,0.0,25.0,3.0,2.0,23.0,3.0,,1.0,,20.0,5.0,8.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bonaire,Bonaire,4it7dyxz96r73bwoemyiorf9w,L. Clemensia,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bonaire,Bonaire,4e27ttqq7jad5brza5e4carbp,N. Coffie,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bonaire,Bonaire,83cb6j6rhbss3xvdys54e04r8,D. Frans,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bonaire,Bonaire,8hqytafgq9s9e896yxddcm8t0,Rowel Frans,Midfielder,0,1.0,,,,,,,2.0,2.0,9.0,15.0,,5.0,10.0,1.0,1.0,4.0,1.0,4.0,5.0,3.0,5.0,8.0,5.0,1.0,24.0,2.0,8.0,,,5.0,8.0,7.0,,,,0.0,3.0,,,,,,,,,1.0,,,,,2.0,,2.0,2.0,1.0,,,,,,,,2.0,1.0,,,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
