liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Throw Ins to Own Player,Aerial Duels lost,Total Tackles,Successful Dribbles,Unsuccessful Passes Own Half,Duels won,Shots On Target ( inc goals ),Aerial Duels won,Total Clearances,Aerial Duels,Tackles Won,Interceptions,Ground Duels won,Substitute On,Goals,Right Foot Goals,Substitute Off,Blocked Shots,Throw Ins to Opposition Player,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Goals from Inside Box,Penalties Taken,Goal Assists,Penalty Goals,Offsides,Successful Launches,PutThrough/Blocked Distribution Won,Goals from Outside Box,Clean Sheets,Through balls,Tackles Lost,Yellow Cards,Blocks,Saves Made,GK Successful Distribution,Unsuccessful Launches,Catches,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Clearances Off the Line,Unsuccessful lay-offs,Left Foot Goals,Foul Won Penalty,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Attempts from Set Pieces,Punches,Saves Made from Outside Box,Penalties Faced,Assists (Intentional),Headed Goals,Handballs conceded,Hit Woodwork,Penalties Conceded,Second Goal Assists,Drops,Own Goal Scored,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal,Saves made - caught,Goal Kicks,Set Pieces Goals,Other Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Goalkeeper Smother
USA_US_Open_Cup,2018,Louisville City FC,9tknltys66s9j8ljchwu5efv9,P. Craig,Defender,5.0,,450.0,,188.0,,10.0,,68.0,18.0,,46.0,80.0,25.0,191.0,5.0,122.0,7.0,1.0,43.0,,79.0,,28.0,19.0,5.0,2.0,232.0,,5.0,3.0,13.0,97.0,1.0,10.0,,32.0,7.0,,5.0,,6.0,5.0,145.0,148.0,13.0,9.0,7.0,5.0,,15.0,19.0,1.0,12.0,12.0,19.0,3.0,6.0,7.0,,1.0,1.0,,,3.0,26.0,,2.0,1.0,,,,,1.0,,,2.0,,2.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Louisville City FC,93jvyq1dq4snaubu2pw269979,G. Davis,Midfielder,22.0,1.0,327.0,,62.0,1.0,20.0,,33.0,1.0,2.0,23.0,17.0,12.0,63.0,2.0,46.0,5.0,3.0,13.0,,16.0,3.0,13.0,9.0,4.0,7.0,95.0,2.0,5.0,,22.0,10.0,5.0,10.0,,27.0,5.0,2.0,5.0,1.0,9.0,17.0,49.0,50.0,14.0,,5.0,4.0,1.0,2.0,13.0,1.0,,,5.0,4.0,1.0,13.0,1.0,,,2.0,,,4.0,,8.0,,,1.0,,1.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Louisville City FC,8ji7rdv7551irvuu5e0q3m9jp,P. DelPiccolo,Midfielder,36.0,,450.0,2.0,171.0,,24.0,,73.0,10.0,1.0,36.0,74.0,18.0,175.0,4.0,136.0,7.0,3.0,28.0,,54.0,4.0,21.0,25.0,5.0,3.0,219.0,,5.0,3.0,27.0,52.0,2.0,10.0,,33.0,7.0,,5.0,,12.0,45.0,144.0,147.0,15.0,,3.0,7.0,2.0,7.0,18.0,2.0,3.0,6.0,6.0,6.0,5.0,15.0,,1.0,,,,,11.0,,7.0,1.0,,,,,,3.0,,2.0,1.0,1.0,2.0,1.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Louisville City FC,brwl3zb2vun64lff7gwrvqtw5,T. Dobrowski,Goalkeeper,28.0,,450.0,,50.0,1.0,,,31.0,54.0,,58.0,28.0,3.0,116.0,,24.0,7.0,,57.0,,10.0,,50.0,41.0,5.0,,152.0,,5.0,,3.0,94.0,,10.0,,4.0,7.0,,5.0,,1.0,12.0,32.0,59.0,1.0,,,,2.0,7.0,3.0,,1.0,3.0,1.0,,,2.0,,,,,,,35.0,,,,,,,,13.0,,,2.0,,,,,9.0,29.0,14.0,3.0,3.0,6.0,25.0,,,,,,,,,,3.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0
USA_US_Open_Cup,2018,Louisville City FC,97pjboubtkne3y3p19q7oag9h,S. Francis,Defender,21.0,,41.0,,8.0,,2.0,,4.0,1.0,3.0,7.0,1.0,2.0,8.0,1.0,5.0,3.0,4.0,3.0,,2.0,,4.0,1.0,,,24.0,1.0,2.0,1.0,5.0,4.0,1.0,10.0,,7.0,3.0,1.0,2.0,1.0,2.0,,5.0,5.0,4.0,3.0,2.0,2.0,1.0,,3.0,1.0,,1.0,2.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Louisville City FC,dhm85nbmxpnjmtfqqsmj9k6ei,C. Hubbard,Goalkeeper,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Louisville City FC,3wkl0kgfkjim07ywgf8bo1trd,I. Ilić,Forward,14.0,,212.0,3.0,22.0,,9.0,,10.0,1.0,1.0,14.0,7.0,7.0,25.0,,17.0,3.0,2.0,8.0,,5.0,1.0,8.0,1.0,2.0,3.0,40.0,,3.0,,4.0,5.0,3.0,10.0,,8.0,3.0,,3.0,,2.0,6.0,14.0,17.0,6.0,,4.0,,,,2.0,1.0,,,4.0,,1.0,2.0,1.0,1.0,1.0,,,,,,2.0,,,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Louisville City FC,58uexaxruilsi52735lkwmqqx,O. Jiménez,Midfielder,19.0,4.0,409.0,,118.0,,37.0,4.0,56.0,7.0,6.0,61.0,39.0,27.0,125.0,2.0,83.0,6.0,8.0,34.0,4.0,56.0,4.0,40.0,17.0,5.0,4.0,200.0,14.0,5.0,2.0,22.0,29.0,5.0,10.0,3.0,28.0,6.0,13.0,5.0,6.0,12.0,3.0,86.0,91.0,15.0,20.0,3.0,3.0,2.0,7.0,13.0,2.0,3.0,1.0,6.0,2.0,1.0,10.0,,1.0,,2.0,,5.0,8.0,1.0,5.0,1.0,,3.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,3.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Louisville City FC,4f03usm5tnljkqleajmz9kmol,C. Lancaster,Forward,9.0,,164.0,1.0,23.0,2.0,9.0,,12.0,1.0,2.0,22.0,8.0,8.0,29.0,2.0,18.0,4.0,8.0,9.0,,7.0,1.0,8.0,8.0,2.0,1.0,62.0,,4.0,1.0,18.0,5.0,5.0,10.0,1.0,25.0,4.0,,4.0,,10.0,8.0,14.0,20.0,14.0,,4.0,3.0,4.0,1.0,11.0,6.0,3.0,,7.0,2.0,,8.0,2.0,2.0,2.0,2.0,,,2.0,,1.0,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Louisville City FC,bteydgv4om5ylyoznx9vesogl,N. McCabe,Midfielder,11.0,,99.0,,32.0,2.0,4.0,,15.0,2.0,2.0,22.0,3.0,12.0,32.0,,15.0,,3.0,14.0,,11.0,,12.0,,1.0,1.0,46.0,,2.0,,2.0,13.0,4.0,10.0,,5.0,,,2.0,,2.0,4.0,18.0,18.0,5.0,,3.0,,,2.0,,1.0,,,3.0,,,,1.0,,,1.0,1.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
