liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,FC Tulsa,2giowiodzndu5m2gwn79iiui1,L. Batista,Defender,15,31.0,12.0,19.0,8.0,31.0,,2.0,90.0,1.0,67.0,26.0,41.0,37.0,191.0,7.0,8.0,7.0,6.0,36.0,14.0,22.0,7.0,1.0,41.0,365.0,1.0,45.0,9.0,2.0,30.0,120.0,1.0,7.0,,12.0,,36.0,290.0,137.0,169.0,269.0,3.0,3.0,645.0,3.0,47.0,11.0,13.0,99.0,383.0,305.0,6.0,14.0,78.0,519.0,1.0,,32.0,51.0,61.0,18.0,27.0,4.0,0.0,3.0,,1.0,3.0,19.0,,11.0,,,2.0,3.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
USA_USL_Championship,2026,FC Tulsa,7cfp6e4dpn8qm38hkk8wc8goa,Bruno Lapa,Midfielder,11,7.0,5.0,2.0,8.0,56.0,2.0,,28.0,,29.0,17.0,12.0,90.0,34.0,4.0,8.0,6.0,5.0,22.0,12.0,10.0,1.0,3.0,20.0,131.0,1.0,10.0,6.0,3.0,17.0,29.0,3.0,5.0,5.0,,6.0,1.0,108.0,84.0,34.0,115.0,3.0,2.0,413.0,4.0,3.0,6.0,5.0,45.0,139.0,116.0,5.0,12.0,23.0,197.0,5.0,2.0,,1.0,26.0,2.0,22.0,,0.0,,,3.0,,3.0,,1.0,,,2.0,3.0,2.0,,,,,,,1.0,,,,,,5.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,FC Tulsa,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,Forward,7,19.0,14.0,5.0,8.0,15.0,,,15.0,,35.0,25.0,10.0,49.0,9.0,2.0,8.0,5.0,4.0,16.0,11.0,5.0,,3.0,12.0,44.0,1.0,8.0,3.0,1.0,5.0,10.0,3.0,3.0,2.0,,3.0,1.0,29.0,24.0,7.0,30.0,,,361.0,3.0,1.0,7.0,4.0,25.0,46.0,31.0,,18.0,15.0,78.0,,,1.0,2.0,13.0,2.0,13.0,2.0,1.0,2.0,,5.0,1.0,,,,,,6.0,10.0,2.0,3.0,1.0,3.0,,7.0,1.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,2.0,,,,,,,,,,
USA_USL_Championship,2026,FC Tulsa,d99eakp27bro9g50wpzti8rca,A. Cissoko,Defender,91,22.0,6.0,16.0,5.0,12.0,2.0,2.0,29.0,1.0,42.0,11.0,31.0,9.0,80.0,3.0,5.0,5.0,3.0,20.0,5.0,15.0,6.0,2.0,52.0,158.0,,14.0,2.0,1.0,13.0,32.0,2.0,4.0,,7.0,1.0,21.0,125.0,48.0,91.0,118.0,2.0,4.0,363.0,,18.0,5.0,9.0,42.0,176.0,139.0,6.0,6.0,37.0,238.0,1.0,1.0,11.0,19.0,28.0,10.0,18.0,1.0,0.0,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,FC Tulsa,2ems54713lw90ntltooeo7bis,A. Clarke,Midfielder,25,11.0,7.0,4.0,3.0,6.0,,1.0,20.0,,23.0,13.0,10.0,5.0,22.0,3.0,3.0,2.0,2.0,12.0,6.0,6.0,1.0,2.0,37.0,78.0,1.0,7.0,1.0,,4.0,14.0,2.0,2.0,,1.0,,7.0,63.0,16.0,49.0,57.0,1.0,3.0,183.0,,6.0,5.0,2.0,17.0,79.0,64.0,4.0,2.0,15.0,98.0,,,5.0,8.0,12.0,3.0,7.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,FC Tulsa,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,Midfielder,20,1.0,1.0,,2.0,1.0,,,3.0,,5.0,3.0,2.0,1.0,2.0,,2.0,,,4.0,2.0,2.0,,,3.0,7.0,,,2.0,,1.0,1.0,,,,,1.0,,3.0,,3.0,3.0,1.0,1.0,32.0,,,,,4.0,7.0,3.0,2.0,1.0,4.0,9.0,,,1.0,1.0,2.0,2.0,3.0,,0.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,FC Tulsa,dgpphcc9ql3pv3b4chhchml90,O. Damm,Defender,2,19.0,11.0,8.0,8.0,73.0,2.0,1.0,111.0,1.0,82.0,37.0,45.0,170.0,69.0,8.0,8.0,8.0,6.0,63.0,26.0,37.0,7.0,7.0,12.0,198.0,1.0,61.0,12.0,3.0,34.0,46.0,9.0,7.0,1.0,1.0,3.0,9.0,148.0,99.0,57.0,141.0,9.0,3.0,636.0,12.0,18.0,12.0,23.0,117.0,200.0,150.0,12.0,18.0,50.0,389.0,33.0,33.0,8.0,9.0,72.0,11.0,41.0,1.0,1.0,5.0,1.0,1.0,3.0,27.0,1.0,5.0,,,3.0,5.0,10.0,1.0,1.0,,,1.0,1.0,2.0,,,1.0,0.0,2.0,,2.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,
USA_USL_Championship,2026,FC Tulsa,8td51fzpdl6c1yrz6r0igle22,D. Pierre,Defender,4,24.0,5.0,19.0,5.0,13.0,,1.0,35.0,,39.0,9.0,30.0,27.0,78.0,1.0,5.0,6.0,4.0,15.0,4.0,11.0,6.0,,40.0,161.0,,16.0,5.0,1.0,15.0,38.0,1.0,5.0,2.0,3.0,2.0,5.0,125.0,45.0,89.0,128.0,5.0,1.0,440.0,1.0,13.0,2.0,3.0,54.0,169.0,133.0,6.0,12.0,36.0,247.0,5.0,5.0,13.0,17.0,34.0,7.0,19.0,2.0,0.0,,,,2.0,14.0,,7.0,,,2.0,5.0,1.0,,,,,,,3.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,FC Tulsa,do5q14naxm61jw8px8qvacn4k,B. Diallo,Midfielder,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,FC Tulsa,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,Midfielder,10,24.0,16.0,8.0,8.0,18.0,5.0,1.0,20.0,,50.0,32.0,18.0,66.0,21.0,2.0,8.0,6.0,5.0,26.0,16.0,10.0,1.0,2.0,14.0,83.0,,9.0,3.0,2.0,9.0,31.0,3.0,6.0,6.0,,5.0,2.0,53.0,38.0,16.0,52.0,,4.0,469.0,6.0,4.0,7.0,3.0,49.0,84.0,54.0,4.0,23.0,30.0,141.0,3.0,3.0,,,26.0,7.0,30.0,1.0,0.0,2.0,,2.0,3.0,,1.0,,,,2.0,5.0,3.0,2.0,2.0,2.0,,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,
