liga,temporada,equipo,id,nombre,posicion,dorsal,Key Passes (Attempt Assists),Substitute Off,Interceptions,Aerial Duels lost,Foul Attempted Tackle,PutThrough/Blocked Distribution,Successful Launches,Unsuccessful Launches,Headed Goals,Forward Passes,Penalty Goals Conceded,Successful Crosses open play,Successful Passes Own Half,Aerial Duels,Ground Duels lost,Successful Crosses & Corners,Total Passes,Unsuccessful Dribbles,Duels lost,Total Touches In Opposition Box,Games Played,Shots On Target ( inc goals ),Blocked Shots,Unsuccessful Long Passes,Backward Passes,Unsuccessful Crosses & Corners,Unsuccessful Passes Opposition Half,Ground Duels won,Starts,Goals Conceded Inside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Times Tackled,Time Played,Successful Open Play Passes,Goals,Unsuccessful Short Passes,Successful Short Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Successful Lay-offs,Tackles Lost,Total Clearances,Successful Long Passes,Goals Conceded,Touches,Appearances,Leftside Passes,Unsuccessful Passes Own Half,Total Shots,Recoveries,Hit Woodwork,Rightside Passes,Successful Dribbles,Total Tackles,Duels,Corners Won,Open Play Passes,PutThrough/Blocked Distribution Won,Through balls,Index,Duels won,Aerial Duels won,Yellow Cards,Goals from Inside Box,Successful Passes Opposition Half,Tackles Won,Total Fouls Won,Unsuccessful Crosses open play,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels,Total Fouls Conceded,Clean Sheets,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Blocks,Offsides,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Corners into Box,Goal Assists,GK Successful Distribution,Penalties Conceded,GK Unsuccessful Distribution,Handballs conceded,Straight Red Cards,Right Foot Goals,Penalties Taken,Total Red Cards,Unsuccessful lay-offs,Goals from Outside Box,Penalty Goals,Foul Won Penalty,Other Goals,Left Foot Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Penalties Saved,Saves Made,Catches,Saves from Penalty,Saves Made from Outside Box,Saves Made from Inside Box,Punches,Penalties Faced,Saves made - parried,Goalkeeper Smother,Set Pieces Goals,Drops,Saves made - caught,Crosses not Claimed,Own Goal Scored,Last Man Tackle,Second Goal Assists,Successful Fifty Fifty,Fifty Fifty,Penalties Off Target
USA_USL_Championship,2021,New Mexico United,bzry98hy5bhb4mhil7j4ccfdh,M. Azira,Midfielder,23,6.0,6.0,38.0,16.0,18.0,22.0,4.0,22.0,1.0,274.0,1.0,,355.0,37.0,55.0,,801.0,5.0,71.0,13.0,28.0,2.0,2.0,55.0,116.0,6.0,103.0,49.0,11.0,17.0,659.0,170.0,12.0,1170.0,646.0,1.0,87.0,615.0,5.0,2.0,3.0,16.0,17.0,44.0,19.0,993.0,28.0,210.0,45.0,7.0,88.0,,201.0,9.0,31.0,141.0,3.0,786.0,8.0,1.0,10.0,70.0,21.0,5.0,1.0,304.0,15.0,9.0,5.0,17.0,142.0,104.0,30.0,1.0,1.0,0.0,1.0,,1.0,1.0,,4.0,,8.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,New Mexico United,97v2c1ogu4av2xo89uj0jh7th,P. Beigl,Goalkeeper,27,,,,,,,1.0,3.0,,15.0,,,10.0,,,,21.0,,,,1.0,,,8.0,,,6.0,,1.0,1.0,13.0,8.0,,90.0,6.0,,,6.0,,2.0,,,,7.0,3.0,28.0,1.0,6.0,2.0,,10.0,,,,,,,9.0,,,10.0,,,1.0,,3.0,,,,,8.0,,,,0.0,0.0,0.0,,,,,,,,,,,9.0,,2.0,,,,,,,,,,,,,,,2.0,,,2.0,,,,2.0,,,,,,,,,,,
USA_USL_Championship,2021,New Mexico United,6t1iwmt8vwah0kldd5u51fd1x,B. Brown,Forward,99,6.0,8.0,2.0,30.0,3.0,12.0,1.0,1.0,,35.0,,1.0,50.0,41.0,34.0,1.0,201.0,10.0,64.0,36.0,17.0,5.0,3.0,3.0,71.0,1.0,41.0,43.0,10.0,6.0,154.0,99.0,22.0,838.0,151.0,2.0,44.0,149.0,10.0,4.0,16.0,2.0,4.0,5.0,10.0,345.0,17.0,60.0,7.0,15.0,23.0,,35.0,13.0,13.0,118.0,6.0,198.0,5.0,,10.0,54.0,11.0,1.0,1.0,105.0,11.0,18.0,1.0,7.0,47.0,77.0,10.0,1.0,1.0,1.0,1.0,2.0,,,4.0,1.0,6.0,,,,3.0,,,,2.0,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_Championship,2021,New Mexico United,g31cspu8sa8eohwakxm28ne2,D. Bruce,Midfielder,25,13.0,12.0,11.0,22.0,16.0,31.0,5.0,24.0,,186.0,3.0,4.0,187.0,33.0,88.0,5.0,540.0,12.0,110.0,52.0,30.0,6.0,5.0,55.0,151.0,33.0,151.0,84.0,19.0,22.0,383.0,310.0,32.0,1574.0,376.0,3.0,102.0,341.0,10.0,3.0,4.0,15.0,12.0,42.0,25.0,962.0,30.0,111.0,39.0,16.0,101.0,,92.0,13.0,36.0,205.0,15.0,531.0,16.0,3.0,10.0,95.0,11.0,4.0,1.0,201.0,21.0,36.0,33.0,11.0,157.0,172.0,31.0,,1.0,2.0,0.0,3.0,3.0,,,1.0,11.0,83.0,39.0,,4.0,,,,1.0,,3.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,New Mexico United,6i6p318hq25ioprkq5dye0cet,J. Guzmán,Midfielder,8,11.0,12.0,28.0,6.0,28.0,17.0,4.0,12.0,,360.0,3.0,2.0,730.0,20.0,86.0,2.0,1349.0,3.0,92.0,5.0,25.0,,5.0,40.0,299.0,,88.0,103.0,23.0,22.0,1213.0,175.0,18.0,1851.0,1119.0,,96.0,1134.0,4.0,5.0,16.0,20.0,8.0,79.0,27.0,1592.0,25.0,379.0,48.0,4.0,115.0,,311.0,6.0,73.0,209.0,1.0,1252.0,13.0,,10.0,117.0,14.0,9.0,,485.0,53.0,25.0,,2.0,136.0,189.0,36.0,1.0,0.0,0.0,0.0,1.0,,,,3.0,,3.0,,,2.0,,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,New Mexico United,ag7r3tn7qxymp8c3ohzzlx6nd,S. Hamilton,Defender,4,2.0,2.0,11.0,14.0,3.0,17.0,3.0,15.0,,293.0,,,304.0,37.0,23.0,,600.0,2.0,37.0,4.0,11.0,,,29.0,53.0,5.0,55.0,42.0,10.0,9.0,511.0,103.0,5.0,878.0,500.0,,60.0,464.0,,2.0,,11.0,21.0,47.0,11.0,736.0,11.0,182.0,39.0,,87.0,,72.0,3.0,33.0,102.0,2.0,584.0,9.0,,10.0,65.0,23.0,,,207.0,22.0,6.0,5.0,1.0,89.0,65.0,7.0,2.0,0.0,0.0,0.0,,,,,3.0,3.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,New Mexico United,3wkl0kgfkjim07ywgf8bo1trd,I. Ilić,Forward,14,9.0,5.0,2.0,41.0,4.0,15.0,,2.0,,61.0,1.0,,58.0,56.0,42.0,,263.0,13.0,83.0,34.0,22.0,8.0,3.0,3.0,74.0,2.0,62.0,23.0,7.0,12.0,194.0,131.0,28.0,782.0,192.0,3.0,66.0,189.0,5.0,1.0,12.0,2.0,4.0,5.0,13.0,405.0,22.0,62.0,9.0,13.0,31.0,,66.0,6.0,6.0,121.0,1.0,261.0,7.0,3.0,10.0,38.0,15.0,1.0,3.0,136.0,4.0,13.0,2.0,15.0,69.0,65.0,10.0,,2.0,1.0,0.0,,,,,3.0,4.0,,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,New Mexico United,a15ecw8anfitp7u6by6rae7ai,I. Martínez,Midfielder,7,33.0,9.0,10.0,20.0,14.0,26.0,3.0,6.0,,189.0,1.0,8.0,182.0,28.0,61.0,32.0,591.0,14.0,81.0,27.0,30.0,6.0,9.0,29.0,113.0,84.0,183.0,73.0,10.0,13.0,467.0,266.0,25.0,1217.0,440.0,1.0,95.0,424.0,14.0,,3.0,9.0,6.0,43.0,13.0,927.0,30.0,144.0,25.0,20.0,86.0,1.0,145.0,9.0,27.0,162.0,11.0,551.0,9.0,2.0,10.0,81.0,8.0,3.0,,317.0,18.0,37.0,40.0,20.0,124.0,134.0,26.0,,0.0,1.0,1.0,3.0,50.0,26.0,6.0,2.0,2.0,7.0,2.0,20.0,3.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_Championship,2021,New Mexico United,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,Midfielder,10,15.0,10.0,5.0,35.0,15.0,30.0,,1.0,1.0,76.0,1.0,,52.0,40.0,96.0,1.0,339.0,22.0,131.0,68.0,19.0,17.0,9.0,5.0,83.0,11.0,91.0,69.0,16.0,12.0,244.0,225.0,52.0,1365.0,237.0,5.0,90.0,232.0,12.0,2.0,10.0,5.0,,12.0,14.0,626.0,19.0,81.0,15.0,29.0,61.0,1.0,99.0,23.0,14.0,205.0,14.0,332.0,13.0,2.0,10.0,74.0,5.0,8.0,5.0,193.0,9.0,32.0,11.0,3.0,95.0,165.0,35.0,3.0,3.0,2.0,1.0,,2.0,,,,16.0,3.0,,1.0,,,,,,,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,New Mexico United,cf4yv2k7wtiq6jz5l37p5skq1,S. Muhammad,Midfielder,19,4.0,2.0,7.0,7.0,5.0,8.0,2.0,14.0,,111.0,1.0,1.0,210.0,16.0,24.0,1.0,378.0,2.0,31.0,6.0,15.0,2.0,,22.0,57.0,1.0,33.0,18.0,5.0,10.0,327.0,69.0,4.0,624.0,323.0,1.0,29.0,302.0,3.0,,,4.0,11.0,25.0,10.0,457.0,15.0,118.0,19.0,5.0,38.0,,92.0,1.0,10.0,58.0,,374.0,4.0,1.0,10.0,27.0,9.0,4.0,1.0,118.0,6.0,8.0,1.0,10.0,51.0,42.0,11.0,1.0,1.0,0.0,1.0,,,,,1.0,,1.0,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
