liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Corners Won,Goal Assists,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Shots Created,Shots On Target ( inc goals ),Substitute On,Successful Corners into Box,Successful Crosses & Corners,Successful Lay-offs,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Big Chances Created,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Yellow Cards,Blocked Shots,Overruns,Successful Dribbles,Successful Crosses open play,Unsuccessful lay-offs,Own Goal Scored,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Conceded,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals,Goals Openplay,Goals from Inside Box,Offsides,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Left Foot Goals,Catches,Clearances Off the Line,Penalties Taken,Total Big Chances Missed,Foul Won Penalty,Handballs conceded,Headed Goals,Through balls,Attempts from Set Pieces,Hit Woodwork,Saves made - caught,Penalty Goals,Second Goal Assists,Goals Conceded Outside Box,Straight Red Cards,Total Red Cards,Last Player Tackle,Drops,Goals from Outside Box,Red Cards - 2nd Yellow,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty
Canada_Canadian_Premier_League,2026,Vancouver FC,17aci17kt3ez2g4lpeoy3ieqc,H. Godbout,Forward,24,1.0,,1.0,3.0,4.0,,5.0,,4.0,2.0,2.0,8.0,1.0,,,3.0,,1.0,1.0,3.0,2.0,1.0,,4.0,9.0,,2.0,,1.0,,,,,,,8.0,7.0,1.0,8.0,1.0,,10.0,1.0,,,,3.0,9.0,,8.0,1.0,2.0,1.0,13.0,,,2.0,,1.0,0.0,,,,,,,,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Vancouver FC,exgvhzo1zgo07og3rsnjv13v9,C. Irving,Goalkeeper,1,4.0,,4.0,5.0,,,5.0,,8.0,1.0,7.0,1.0,58.0,,60.0,5.0,42.0,6.0,6.0,4.0,1.0,3.0,,34.0,60.0,,,,37.0,26.0,1.0,5.0,,9.0,26.0,45.0,11.0,73.0,58.0,1.0,,450.0,,8.0,,2.0,35.0,118.0,1.0,84.0,1.0,1.0,34.0,173.0,21.0,34.0,22.0,12.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,10.0,1.0,,2.0,3.0,10.0,7.0,3.0,1.0,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
Canada_Canadian_Premier_League,2026,Vancouver FC,71qfqr1k8rwfhhwxrhalfxuc,F. Jaramillo,Goalkeeper,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Vancouver FC,2o1lu71kpaz4xmhspc6y0jaol,N. Mezquida,Midfielder,20,5.0,4.0,1.0,6.0,36.0,,42.0,,42.0,23.0,19.0,112.0,36.0,5.0,,6.0,,2.0,1.0,37.0,19.0,18.0,2.0,28.0,124.0,,16.0,7.0,27.0,29.0,7.0,5.0,5.0,,6.0,100.0,78.0,37.0,98.0,4.0,3.0,411.0,8.0,1.0,6.0,9.0,67.0,129.0,10.0,104.0,7.0,18.0,25.0,233.0,,1.0,44.0,3.0,24.0,0.0,,22.0,4.0,,10.0,5.0,10.0,3.0,1.0,9.0,11.0,4.0,,1.0,2.0,11.0,22.0,5.0,2.0,,3.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,3.0,1.0,,,,1.0,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Vancouver FC,5hep0bzxshhmn2ihx8a5f3p3p,L. Mousset,Forward,9,1.0,1.0,,2.0,2.0,,2.0,,2.0,2.0,,7.0,2.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,,1.0,7.0,,1.0,,2.0,3.0,,,,,,5.0,5.0,1.0,6.0,,,17.0,,,1.0,,4.0,8.0,,6.0,,,2.0,10.0,,,2.0,,2.0,0.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Vancouver FC,5llzcn9y768l4erkdja2be1ka,A. Ouattara,Midfielder,15,1.0,,1.0,1.0,1.0,,1.0,,3.0,2.0,1.0,1.0,3.0,1.0,,1.0,,,,2.0,2.0,,,1.0,5.0,,,,,,,,,2.0,3.0,4.0,1.0,3.0,1.0,,,10.0,,,2.0,,1.0,5.0,,4.0,,1.0,1.0,6.0,,,,1.0,1.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Vancouver FC,cwu85ftvfakdt5gstwtc3trai,D. Pecile,Midfielder,6,5.0,2.0,3.0,5.0,30.0,2.0,30.0,,23.0,12.0,11.0,65.0,56.0,4.0,,5.0,,5.0,4.0,18.0,10.0,8.0,5.0,41.0,153.0,,10.0,4.0,11.0,36.0,2.0,4.0,3.0,3.0,17.0,129.0,80.0,65.0,122.0,2.0,3.0,310.0,4.0,3.0,4.0,,43.0,163.0,3.0,139.0,5.0,2.0,24.0,227.0,2.0,10.0,27.0,7.0,14.0,0.0,,8.0,2.0,,2.0,3.0,2.0,1.0,1.0,4.0,6.0,3.0,,,,4.0,10.0,4.0,2.0,1.0,5.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Vancouver FC,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,Midfielder,21,13.0,4.0,9.0,6.0,44.0,1.0,56.0,,45.0,20.0,25.0,53.0,72.0,3.0,,6.0,,6.0,5.0,32.0,16.0,16.0,7.0,65.0,261.0,,22.0,9.0,31.0,88.0,2.0,6.0,1.0,3.0,17.0,227.0,111.0,124.0,218.0,3.0,7.0,529.0,9.0,15.0,5.0,5.0,51.0,269.0,3.0,235.0,10.0,4.0,34.0,345.0,4.0,10.0,28.0,9.0,24.0,0.0,,1.0,1.0,,4.0,6.0,4.0,1.0,,,,1.0,,,,,3.0,3.0,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Vancouver FC,7snrctvpgk2lfg0lxpe3w2904,T. Powell,Midfielder,18,,,,1.0,2.0,,,,,,,4.0,5.0,,,1.0,,1.0,1.0,,,,,1.0,8.0,,,,,,,,,,,6.0,4.0,2.0,6.0,,,10.0,,,,,2.0,8.0,,6.0,,,2.0,8.0,,1.0,2.0,,1.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Vancouver FC,ce9hp9vqfbpu1lmal0wwjaadw,K. Proctor,Forward,23,9.0,6.0,3.0,5.0,7.0,1.0,5.0,,17.0,8.0,9.0,13.0,24.0,1.0,,5.0,,3.0,3.0,8.0,2.0,6.0,2.0,5.0,64.0,,4.0,1.0,4.0,29.0,2.0,1.0,,1.0,6.0,55.0,26.0,30.0,50.0,2.0,2.0,137.0,1.0,4.0,1.0,1.0,14.0,65.0,2.0,56.0,4.0,3.0,9.0,96.0,,3.0,8.0,3.0,6.0,0.0,,,,,,1.0,,,4.0,,,,1.0,7.0,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Vancouver FC,169ynsw5oqnvzp1glczqenrsa,H. Regitnig,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Vancouver FC,979zct21c4rx9amacupthuac5,I. Ssewankambo,Defender,4,,,,2.0,12.0,,1.0,,4.0,1.0,3.0,8.0,21.0,,,2.0,,,,4.0,1.0,3.0,,7.0,43.0,,,1.0,8.0,6.0,,1.0,1.0,,1.0,38.0,17.0,24.0,40.0,,2.0,72.0,,1.0,1.0,1.0,6.0,46.0,,41.0,2.0,,5.0,53.0,1.0,2.0,3.0,2.0,3.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Vancouver FC,7l5mnk8uh6yaxpm3e5azkkn6y,L. Toomey,Midfielder,8,2.0,1.0,1.0,3.0,19.0,2.0,27.0,,16.0,9.0,7.0,36.0,21.0,,,3.0,,1.0,1.0,14.0,8.0,6.0,1.0,26.0,79.0,,9.0,7.0,11.0,15.0,1.0,1.0,1.0,,4.0,65.0,40.0,29.0,63.0,1.0,5.0,137.0,5.0,2.0,1.0,,24.0,81.0,1.0,67.0,6.0,5.0,14.0,114.0,1.0,3.0,12.0,2.0,11.0,0.0,,3.0,1.0,,3.0,4.0,3.0,,2.0,2.0,2.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Vancouver FC,790hvtum5vhbtez8ivnlnklqs,A. Traore,Forward,11,2.0,1.0,1.0,5.0,11.0,,43.0,,52.0,24.0,28.0,103.0,32.0,2.0,,5.0,,4.0,4.0,50.0,23.0,27.0,2.0,32.0,92.0,,28.0,11.0,11.0,17.0,6.0,4.0,3.0,,,72.0,51.0,23.0,72.0,4.0,5.0,326.0,11.0,1.0,3.0,7.0,59.0,92.0,7.0,72.0,9.0,18.0,20.0,187.0,,3.0,31.0,2.0,17.0,0.0,,1.0,6.0,,2.0,4.0,2.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,13.0,11.0,7.0,1.0,4.0,,11.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2026,Vancouver FC,1hfhnfbma8w2hxiin3dkxos9g,M. de Souza,Goalkeeper,35,,,,1.0,,,,,,,,,6.0,,13.0,1.0,5.0,1.0,,,,,,6.0,7.0,,,,9.0,3.0,,1.0,,,3.0,5.0,1.0,10.0,8.0,,,90.0,,,,,4.0,15.0,,11.0,,,4.0,24.0,4.0,4.0,3.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
