liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,Ventura County FC,8qm5pp2lqespfvbzqbnl9q47p,I. Gutiérrez,Midfielder,50,3.0,124.0,,44.0,9.0,26.0,,1.0,1.0,2.0,25.0,9.0,3.0,11.0,,44.0,1.0,3.0,30.0,1.0,3.0,12.0,27.0,4.0,12.0,9.0,,3.0,3.0,82.0,6.0,,1.0,17.0,7.0,3.0,10.0,10.0,2.0,3.0,3.0,20.0,2.0,2.0,3.0,6.0,8.0,1.0,32.0,32.0,3.0,2.0,10.0,1.0,9.0,6.0,,,1.0,1.0,3.0,,,1.0,,,,,,,,2.0,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,0.0,0.0,
USA_USL_Championship,2019,Ventura County FC,3ybnbzd94ggt62wtqhtnbb1be,C. Harvey,Midfielder,27,,1603.0,,665.0,85.0,238.0,9.0,42.0,16.0,19.0,198.0,316.0,52.0,84.0,2.0,678.0,61.0,39.0,490.0,23.0,22.0,126.0,235.0,9.0,99.0,128.0,19.0,34.0,27.0,1037.0,19.0,36.0,5.0,263.0,179.0,7.0,10.0,163.0,62.0,52.0,7.0,303.0,28.0,26.0,,19.0,121.0,179.0,541.0,552.0,40.0,31.0,140.0,26.0,142.0,,,6.0,2.0,3.0,2.0,13.0,20.0,3.0,,5.0,,7.0,,,2.0,6.0,1.0,2.0,21.0,,,,,21.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,40.0,0.0,2.0,0.0,
USA_USL_Championship,2019,Ventura County FC,zd582wgzhdcz8n6oipywt3vt,J. Hernández,Midfielder,36,17.0,1160.0,12.0,507.0,115.0,294.0,1.0,29.0,6.0,11.0,217.0,161.0,12.0,71.0,,527.0,17.0,33.0,385.0,18.0,14.0,100.0,152.0,29.0,121.0,82.0,12.0,24.0,16.0,836.0,20.0,10.0,1.0,132.0,140.0,28.0,10.0,72.0,42.0,25.0,13.0,145.0,,20.0,37.0,20.0,62.0,120.0,414.0,427.0,13.0,9.0,73.0,24.0,70.0,8.0,3.0,2.0,2.0,11.0,28.0,1.0,9.0,2.0,,4.0,14.0,10.0,1.0,35.0,1.0,8.0,5.0,10.0,2.0,2.0,16.0,2.0,2.0,3.0,1.0,,4.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,1.0,1.0,0.0,
USA_USL_Championship,2019,Ventura County FC,22m1gj2uslfp1ls58ljuknefp,J. Hernández,Midfielder,47,9.0,1816.0,21.0,724.0,137.0,395.0,5.0,22.0,9.0,24.0,248.0,265.0,34.0,101.0,4.0,766.0,24.0,48.0,613.0,32.0,16.0,123.0,211.0,35.0,133.0,125.0,19.0,38.0,27.0,1144.0,31.0,16.0,1.0,216.0,230.0,44.0,10.0,122.0,30.0,33.0,14.0,248.0,3.0,35.0,37.0,31.0,102.0,188.0,611.0,643.0,32.0,19.0,126.0,16.0,114.0,12.0,5.0,2.0,3.0,10.0,17.0,3.0,15.0,3.0,,8.0,9.0,7.0,1.0,45.0,,7.0,2.0,5.0,8.0,1.0,24.0,4.0,5.0,15.0,,2.0,6.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,2.0,1.0,1.0,
USA_USL_Championship,2019,Ventura County FC,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,Defender,54,4.0,114.0,16.0,82.0,10.0,33.0,,,,2.0,15.0,41.0,3.0,8.0,,82.0,,,69.0,4.0,,8.0,33.0,,10.0,9.0,1.0,2.0,2.0,116.0,2.0,,,5.0,37.0,,10.0,4.0,5.0,1.0,,7.0,,4.0,4.0,2.0,1.0,2.0,74.0,74.0,2.0,2.0,3.0,2.0,4.0,1.0,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,
USA_USL_Championship,2019,Ventura County FC,q6oknwwfzuwntfpan8cbrp0q,T. Hillard-Arce,Defender,20,,2340.0,4.0,944.0,68.0,276.0,5.0,106.0,12.0,52.0,241.0,508.0,26.0,113.0,3.0,1003.0,17.0,11.0,708.0,37.0,18.0,219.0,178.0,3.0,166.0,95.0,26.0,16.0,53.0,1367.0,26.0,4.0,23.0,85.0,505.0,34.0,10.0,148.0,76.0,19.0,4.0,232.0,127.0,42.0,,26.0,32.0,252.0,740.0,784.0,147.0,17.0,84.0,56.0,53.0,,,12.0,3.0,1.0,,44.0,11.0,5.0,,,,5.0,1.0,,,6.0,,,95.0,,,,,9.0,,5.0,,,3.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,5.0,3.0,0.0,2.0,
USA_USL_Championship,2019,Ventura County FC,f3ylcm7gk6cjp65oz60rk4hnu,B. Iloski,Midfielder,70,9.0,1109.0,5.0,486.0,108.0,295.0,2.0,23.0,10.0,7.0,195.0,154.0,10.0,78.0,2.0,521.0,11.0,27.0,388.0,18.0,17.0,101.0,104.0,44.0,128.0,70.0,13.0,17.0,11.0,776.0,16.0,5.0,2.0,105.0,164.0,25.0,10.0,73.0,32.0,29.0,8.0,119.0,1.0,20.0,38.0,16.0,39.0,145.0,395.0,420.0,14.0,6.0,46.0,5.0,66.0,3.0,4.0,,2.0,9.0,29.0,2.0,9.0,2.0,,3.0,23.0,4.0,,49.0,1.0,7.0,5.0,3.0,7.0,2.0,23.0,4.0,4.0,4.0,1.0,3.0,2.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,22.0,2.0,0.0,0.0,
USA_USL_Championship,2019,Ventura County FC,d42ufdmcu1him7qrr58zv8aju,M. Kamara,Forward,0,12.0,807.0,2.0,210.0,67.0,108.0,3.0,6.0,5.0,15.0,150.0,55.0,19.0,44.0,2.0,210.0,22.0,48.0,155.0,10.0,19.0,50.0,18.0,8.0,50.0,44.0,9.0,14.0,12.0,468.0,10.0,7.0,1.0,177.0,48.0,65.0,10.0,99.0,5.0,14.0,23.0,211.0,4.0,12.0,12.0,10.0,97.0,77.0,160.0,160.0,34.0,13.0,112.0,12.0,80.0,1.0,4.0,,4.0,12.0,3.0,1.0,7.0,2.0,,1.0,,7.0,,,,14.0,,3.0,19.0,,,1.0,1.0,6.0,1.0,2.0,2.0,3.0,4.0,2.0,7.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,50.0,1.0,3.0,0.0,
USA_USL_Championship,2019,Ventura County FC,d9to3m6rhm58ea6wei809jpih,K. Koreniuk,Forward,28,41.0,2196.0,22.0,528.0,139.0,241.0,5.0,18.0,15.0,21.0,320.0,166.0,41.0,124.0,3.0,533.0,41.0,56.0,376.0,36.0,38.0,142.0,186.0,21.0,150.0,107.0,25.0,32.0,33.0,1051.0,30.0,18.0,2.0,269.0,144.0,98.0,10.0,168.0,15.0,50.0,35.0,312.0,15.0,41.0,41.0,30.0,123.0,64.0,387.0,391.0,43.0,29.0,144.0,21.0,146.0,5.0,12.0,1.0,9.0,17.0,16.0,8.0,14.0,5.0,,11.0,,6.0,2.0,1.0,1.0,23.0,,16.0,22.0,4.0,,4.0,4.0,12.0,1.0,2.0,4.0,4.0,8.0,1.0,5.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,59.0,7.0,2.0,2.0,
USA_USL_Championship,2019,Ventura County FC,9ddxuhle7n4xyozin0wrhatih,E. López,Goalkeeper,12,,1260.0,,157.0,,42.0,2.0,155.0,,1.0,157.0,150.0,,,3.0,347.0,,,110.0,20.0,,155.0,42.0,1.0,116.0,121.0,14.0,,39.0,471.0,14.0,,,4.0,237.0,,10.0,4.0,82.0,1.0,,8.0,12.0,23.0,,14.0,3.0,68.0,103.0,192.0,4.0,,4.0,1.0,1.0,,,26.0,,,,68.0,,3.0,,,,,,,,,,,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,41.0,123.0,,6.0,3.0,7.0,13.0,15.0,28.0,5.0,,51.0,,,2.0,,2.0,,,,,,,0.0,121.0
USA_USL_Championship,2019,Ventura County FC,9qjkqhlworzz3lk1o6nc191ih,F. López,Forward,66,6.0,1824.0,1.0,206.0,95.0,99.0,4.0,9.0,32.0,21.0,171.0,77.0,14.0,69.0,1.0,253.0,34.0,25.0,173.0,31.0,69.0,78.0,50.0,14.0,75.0,49.0,20.0,21.0,9.0,551.0,28.0,17.0,1.0,143.0,41.0,136.0,10.0,68.0,2.0,22.0,14.0,174.0,4.0,35.0,6.0,28.0,85.0,67.0,128.0,175.0,31.0,7.0,106.0,4.0,58.0,8.0,11.0,,14.0,21.0,1.0,,11.0,4.0,,8.0,,17.0,1.0,,,37.0,1.0,1.0,10.0,1.0,,2.0,2.0,7.0,1.0,2.0,3.0,10.0,14.0,5.0,14.0,1.0,1.0,2.0,2.0,,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,40.0,5.0,9.0,1.0,
USA_USL_Championship,2019,Ventura County FC,6m2mhkpbwhpyo0fmuilbu3zvu,N. Molina,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Ventura County FC,4rcpdn0w8zvbnbbnllsnejvmx,O. Ontiveros,Defender,57,10.0,1605.0,28.0,774.0,70.0,277.0,5.0,92.0,5.0,23.0,231.0,390.0,33.0,97.0,2.0,852.0,29.0,4.0,569.0,26.0,9.0,189.0,153.0,14.0,154.0,87.0,18.0,13.0,45.0,1131.0,21.0,15.0,9.0,93.0,389.0,16.0,10.0,94.0,94.0,10.0,3.0,164.0,77.0,29.0,10.0,21.0,47.0,240.0,603.0,663.0,71.0,23.0,70.0,35.0,46.0,3.0,1.0,7.0,1.0,4.0,4.0,20.0,7.0,3.0,,3.0,,2.0,5.0,,,4.0,1.0,4.0,48.0,,,,,10.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,7.0,0.0,1.0,0.0,
USA_USL_Championship,2019,Ventura County FC,24wsxjaqzt7ep845sc71u8ct1,Juninho,Midfielder,19,2.0,180.0,1.0,125.0,9.0,72.0,,3.0,,1.0,31.0,49.0,1.0,10.0,,130.0,4.0,3.0,102.0,2.0,4.0,13.0,31.0,6.0,25.0,17.0,2.0,4.0,2.0,172.0,2.0,4.0,,14.0,41.0,1.0,10.0,10.0,15.0,2.0,1.0,19.0,,4.0,14.0,2.0,8.0,49.0,113.0,117.0,5.0,1.0,9.0,,6.0,,1.0,,,5.0,4.0,,2.0,2.0,,,3.0,3.0,,13.0,,4.0,3.0,,4.0,,10.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,
USA_USL_Championship,2019,Ventura County FC,bg999s6oh5e4astxd1l52x2sq,L. Pruter,Goalkeeper,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Ventura County FC,bnuehb2136mhlc1p9e28jwkwl,J. Requejo,Defender,46,10.0,452.0,40.0,176.0,26.0,78.0,1.0,14.0,1.0,10.0,75.0,75.0,9.0,29.0,1.0,183.0,4.0,5.0,130.0,12.0,2.0,43.0,62.0,7.0,39.0,18.0,6.0,9.0,14.0,318.0,8.0,2.0,1.0,31.0,88.0,5.0,10.0,23.0,10.0,7.0,3.0,45.0,6.0,15.0,10.0,8.0,12.0,7.0,133.0,140.0,14.0,8.0,22.0,8.0,19.0,2.0,,2.0,,1.0,13.0,5.0,4.0,3.0,,5.0,,1.0,8.0,,,1.0,,13.0,4.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,4.0,,,0.0,
USA_USL_Championship,2019,Ventura County FC,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,Goalkeeper,42,,360.0,,71.0,,11.0,1.0,19.0,,1.0,20.0,76.0,1.0,,,106.0,,,66.0,13.0,,19.0,17.0,,16.0,33.0,4.0,,3.0,152.0,4.0,,,3.0,52.0,,10.0,1.0,21.0,,,4.0,12.0,15.0,,4.0,2.0,37.0,60.0,87.0,1.0,1.0,3.0,,1.0,,,8.0,,,,7.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,36.0,,2.0,,1.0,3.0,3.0,10.0,,,3.0,,,,,,,,,,,,0.0,22.0
USA_USL_Championship,2019,Ventura County FC,49hih9ka1cljgkihamec6b17t,D. Romney,Defender,4,,180.0,,104.0,4.0,26.0,1.0,11.0,,5.0,20.0,66.0,2.0,7.0,,110.0,1.0,1.0,80.0,4.0,,18.0,34.0,,11.0,9.0,2.0,2.0,7.0,141.0,2.0,,2.0,5.0,50.0,,10.0,7.0,12.0,1.0,,13.0,12.0,5.0,,2.0,1.0,22.0,87.0,92.0,8.0,1.0,6.0,5.0,4.0,,,2.0,,,,10.0,,1.0,,,,,,,,,,,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
USA_USL_Championship,2019,Ventura County FC,91kiw0xa00btt5v54ywplywkq,A. Saldaña,Midfielder,43,1.0,450.0,,232.0,49.0,107.0,,9.0,,1.0,41.0,105.0,7.0,15.0,1.0,236.0,8.0,3.0,199.0,5.0,1.0,24.0,85.0,4.0,16.0,46.0,5.0,3.0,9.0,291.0,8.0,5.0,2.0,37.0,38.0,2.0,10.0,24.0,13.0,9.0,1.0,43.0,2.0,6.0,1.0,8.0,18.0,64.0,210.0,212.0,6.0,4.0,19.0,4.0,19.0,3.0,,1.0,,1.0,,,,1.0,,2.0,,,,,,1.0,,,5.0,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,,,0.0,
USA_USL_Championship,2019,Ventura County FC,7ou9q40vdxfrl8wp86b9c1i7e,A. Shaibu,Defender,51,,45.0,,2.0,,,,1.0,1.0,1.0,3.0,1.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,13.0,1.0,1.0,,2.0,1.0,1.0,10.0,4.0,,1.0,,6.0,4.0,1.0,,1.0,1.0,,1.0,1.0,4.0,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,
USA_USL_Championship,2019,Ventura County FC,47qjwuunr527xutfx0rqc6lm,N. Shultz,Defender,33,51.0,2834.0,209.0,1264.0,185.0,511.0,3.0,102.0,5.0,54.0,498.0,474.0,59.0,209.0,5.0,1286.0,45.0,32.0,920.0,54.0,8.0,311.0,48.0,20.0,263.0,191.0,32.0,52.0,99.0,2060.0,33.0,16.0,9.0,236.0,614.0,40.0,10.0,169.0,55.0,36.0,17.0,334.0,85.0,59.0,51.0,33.0,111.0,439.0,957.0,975.0,98.0,40.0,165.0,48.0,125.0,1.0,2.0,13.0,1.0,14.0,10.0,48.0,20.0,5.0,,3.0,,2.0,36.0,,,3.0,,10.0,44.0,,,1.0,1.0,19.0,2.0,6.0,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,47.0,0.0,1.0,0.0,
USA_USL_Championship,2019,Ventura County FC,41sjmbivftzl8asvfssxahene,A. Tchilao,Midfielder,30,39.0,1127.0,27.0,273.0,76.0,132.0,1.0,9.0,10.0,20.0,213.0,61.0,12.0,81.0,3.0,274.0,15.0,22.0,177.0,23.0,13.0,90.0,31.0,13.0,110.0,43.0,14.0,24.0,19.0,543.0,18.0,7.0,,111.0,76.0,50.0,10.0,71.0,7.0,16.0,19.0,153.0,7.0,26.0,39.0,18.0,62.0,91.0,184.0,184.0,42.0,10.0,82.0,3.0,49.0,4.0,1.0,,,15.0,9.0,2.0,4.0,3.0,,10.0,,2.0,5.0,,,3.0,,9.0,22.0,,,,,2.0,,,1.0,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,33.0,,,0.0,
