liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Duels,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Throw Ins to Own Player,Time Played,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Corners Won,Duels lost,Handballs conceded,Interceptions,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Starts,Successful Launches,Successful Lay-offs,Successful Long Passes,Tackles Lost,Tackles Won,Total Clearances,Total Fouls Conceded,Total Tackles,Blocks,Corners Taken (incl short corners),Hit Woodwork,Penalties Off Target,Penalties Taken,Substitute Off,Successful Corners into Box,Successful Dribbles,Throw Ins to Opposition Player,Total Big Chances Missed,Unsuccessful Corners into Box,Foul Attempted Tackle,Ground Duels lost,Offsides,Shots On Target ( inc goals ),Yellow Cards,Times Tackled,Unsuccessful Crosses open play,Unsuccessful Dribbles,Blocked Shots,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Catches,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals Conceded Outside Box,Overruns,Penalty Goals Conceded,Penalties Conceded,GK Unsuccessful Distribution,Penalties Faced,Unsuccessful lay-offs,Carries,Progressive Carries,Total Big Chances Created,Goals,Goals Openplay,Goals from Inside Box,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Attempts from Set Pieces,Penalty Goals,Assists (Intentional),Goal Assists,Straight Red Cards,Total Red Cards,Clean Sheets,Left Foot Goals,Through balls,Headed Goals,Goalkeeper Smother,Own Goal Scored,Red Cards - 2nd Yellow,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Drops,Penalties Saved,Saves from Penalty,Clearances Off the Line,Second Goal Assists,Saves made - caught,Crosses not Claimed,Other Goals,Last Player Tackle
USA_US_Open_Cup,2026,Colorado Springs Switchbacks FC,ak8qtklu33xyv7o3ze3b8usq1,K. Bennett,Forward,90,4.0,12.0,32.0,13.0,37.0,,4.0,3.0,3.0,15.0,8.0,2.0,8.0,25.0,2.0,5.0,2.0,1.0,3.0,,,20.0,17.0,3.0,18.0,,211.0,5.0,13.0,25.0,5.0,20.0,12.0,5.0,55.0,1.0,,,5.0,1.0,5.0,0.0,17.0,12.0,5.0,1.0,19.0,,,2.0,2.0,1.0,1.0,2.0,2.0,,1.0,3.0,2.0,1.0,,,,,1.0,,,2.0,,,,1.0,7.0,1.0,4.0,,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,9.0,5.0,,3.0,1.0,3.0,3.0,3.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Colorado Springs Switchbacks FC,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,Defender,97,4.0,12.0,28.0,18.0,43.0,33.0,4.0,3.0,3.0,24.0,15.0,,12.0,78.0,9.0,24.0,,3.0,2.0,2.0,2.0,60.0,34.0,31.0,60.0,19.0,256.0,3.0,29.0,81.0,5.0,63.0,6.0,18.0,147.0,5.0,2.0,6.0,20.0,3.0,12.0,0.0,4.0,1.0,3.0,2.0,10.0,,4.0,3.0,1.0,2.0,,,3.0,3.0,5.0,6.0,5.0,8.0,1.0,,,,,1.0,,4.0,1.0,,,4.0,9.0,,2.0,1.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Colorado Springs Switchbacks FC,d67mnqsp2nri79bpvblsufbis,B. Creek,Defender,37,4.0,32.0,34.0,25.0,54.0,47.0,4.0,1.0,1.0,23.0,16.0,6.0,41.0,151.0,12.0,35.0,6.0,1.0,,5.0,2.0,129.0,85.0,53.0,129.0,,300.0,12.0,31.0,155.0,4.0,133.0,2.0,22.0,203.0,5.0,1.0,8.0,23.0,4.0,14.0,0.0,11.0,2.0,9.0,1.0,9.0,,4.0,2.0,1.0,4.0,,1.0,4.0,3.0,,4.0,5.0,3.0,2.0,7.0,,,,3.0,2.0,1.0,,,5.0,1.0,7.0,1.0,3.0,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,23.0,8.0,,1.0,,1.0,1.0,1.0,0.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Colorado Springs Switchbacks FC,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,Midfielder,8,3.0,18.0,14.0,8.0,16.0,28.0,3.0,1.0,1.0,11.0,6.0,,21.0,92.0,12.0,30.0,,1.0,,,,83.0,47.0,41.0,86.0,,170.0,3.0,15.0,97.0,1.0,88.0,1.0,9.0,121.0,1.0,2.0,2.0,7.0,3.0,7.0,0.0,3.0,1.0,2.0,,6.0,,3.0,3.0,3.0,3.0,,,2.0,,1.0,,3.0,1.0,,,,,,3.0,,2.0,,,,2.0,5.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,12.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Colorado Springs Switchbacks FC,bjm0d2f9er34ymm41sulmkout,S. Echevarria,Midfielder,13,1.0,9.0,8.0,6.0,15.0,19.0,1.0,,,8.0,6.0,,16.0,53.0,5.0,14.0,1.0,,,,,50.0,31.0,24.0,52.0,,90.0,3.0,5.0,58.0,,55.0,2.0,3.0,69.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,,,,,2.0,,1.0,,,1.0,,,3.0,,1.0,,1.0,1.0,1.0,,,,,,,2.0,,,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,16.0,6.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Colorado Springs Switchbacks FC,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,Forward,7,4.0,16.0,29.0,13.0,90.0,16.0,4.0,1.0,1.0,27.0,12.0,5.0,6.0,56.0,11.0,18.0,5.0,4.0,2.0,1.0,1.0,40.0,34.0,7.0,39.0,2.0,203.0,6.0,43.0,56.0,9.0,40.0,25.0,16.0,123.0,9.0,1.0,2.0,23.0,2.0,14.0,1.0,2.0,1.0,1.0,6.0,16.0,1.0,3.0,3.0,1.0,2.0,,,1.0,,1.0,,5.0,1.0,,,,,,2.0,,6.0,,,,2.0,15.0,2.0,5.0,,11.0,9.0,6.0,5.0,,,,,,,,,,,,1.0,,,,,,27.0,16.0,,1.0,,,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
USA_US_Open_Cup,2026,Colorado Springs Switchbacks FC,39t59x9q2xumbn2hphk7urp7u,I. Foster,Defender,12,3.0,13.0,17.0,13.0,35.0,35.0,3.0,1.0,1.0,12.0,9.0,2.0,5.0,72.0,10.0,21.0,2.0,1.0,1.0,1.0,1.0,49.0,29.0,23.0,45.0,18.0,199.0,1.0,39.0,74.0,1.0,51.0,2.0,23.0,129.0,4.0,7.0,13.0,21.0,6.0,10.0,0.0,5.0,1.0,4.0,1.0,4.0,,2.0,5.0,2.0,2.0,,,6.0,2.0,6.0,2.0,1.0,8.0,,,,,,2.0,,,8.0,,,1.0,3.0,,,,,4.0,,,,,,,,,,,,,,1.0,,,,,,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Colorado Springs Switchbacks FC,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,Midfielder,20,3.0,9.0,35.0,18.0,51.0,13.0,3.0,2.0,2.0,28.0,15.0,3.0,7.0,38.0,5.0,9.0,3.0,,2.0,,,30.0,27.0,3.0,28.0,,137.0,11.0,29.0,38.0,1.0,30.0,10.0,8.0,80.0,6.0,,1.0,14.0,,7.0,1.0,7.0,4.0,3.0,3.0,17.0,1.0,3.0,1.0,,1.0,,,2.0,,1.0,1.0,4.0,1.0,,1.0,,,,1.0,,3.0,,,1.0,2.0,13.0,,1.0,,10.0,5.0,8.0,,,,,,,,,,,,,,,,,,,15.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Colorado Springs Switchbacks FC,duuhalibp64gdz6nub5ub0ovd,C. Herrera,Goalkeeper,1,4.0,,3.0,3.0,,73.0,4.0,3.0,3.0,2.0,2.0,,23.0,93.0,41.0,30.0,,,,,,65.0,9.0,73.0,67.0,,420.0,2.0,46.0,126.0,,82.0,,44.0,173.0,,23.0,42.0,39.0,5.0,2.0,0.0,1.0,,1.0,,,,,,,4.0,6.0,,15.0,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,36.0,14.0,,1.0,,11.0,10.0,1.0,5.0,4.0,,,,,5.0,1.0,,9.0,4.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,
USA_US_Open_Cup,2026,Colorado Springs Switchbacks FC,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,Forward,11,2.0,10.0,13.0,5.0,43.0,9.0,2.0,,,9.0,4.0,4.0,8.0,29.0,3.0,2.0,4.0,3.0,,1.0,1.0,24.0,18.0,7.0,24.0,1.0,144.0,2.0,19.0,29.0,3.0,24.0,10.0,5.0,58.0,6.0,,,11.0,,5.0,0.0,4.0,3.0,1.0,1.0,8.0,,2.0,1.0,,2.0,,,,,,,,,,,,,,2.0,,2.0,,,,,5.0,,,,5.0,6.0,4.0,,,,,,,,,,,,,,,,,,,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
