liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,Atlas FC,cb6oodfu9rk751khbomxg2yuh,E. Aguirre,Forward,19,17.0,16.0,2.0,7.0,1.0,5.0,4.0,3.0,3.0,1.0,5.0,1.0,4.0,18.0,7.0,29.0,9.0,1.0,31.0,1.0,5.0,1.0,5.0,1.0,3.0,4.0,41.0,1.0,3.0,14.0,176.0,3.0,32.0,22.0,11.0,3.0,9.0,1.0,4.0,1.0,1.0,26.0,2.0,6.0,76.0,5.0,1.0,2.0,23.0,10.0,7.0,2.0,1.0,3.0,10.0,1.0,8.0,8.0,2.0,38.0,7.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlas FC,ancqubjqqf22bdzlposz8okbt,G. Aguirre,Defender,13,11.0,10.0,2.0,47.0,1.0,1.0,,,2.0,3.0,1.0,3.0,1.0,10.0,8.0,65.0,12.0,1.0,64.0,1.0,1.0,1.0,6.0,1.0,2.0,,79.0,3.0,,3.0,135.0,,67.0,12.0,21.0,1.0,49.0,,,,,14.0,3.0,4.0,102.0,,1.0,,18.0,3.0,5.0,,2.0,2.0,10.0,3.0,9.0,1.0,1.0,77.0,2.0,9.0,0.0,3.0,6.0,1.0,6.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlas FC,b1evw0rhzdmgcsq0a4enf0wrt,M. Cóccaro,Forward,7,8.0,2.0,1.0,5.0,,7.0,,2.0,2.0,,4.0,,3.0,4.0,7.0,21.0,1.0,,24.0,1.0,12.0,,4.0,,,,25.0,,1.0,4.0,112.0,,24.0,12.0,4.0,1.0,7.0,,3.0,1.0,1.0,6.0,1.0,3.0,42.0,,1.0,,17.0,1.0,3.0,3.0,,2.0,10.0,,1.0,1.0,1.0,22.0,3.0,8.0,0.0,,2.0,,4.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlas FC,9c0nn4eotrbbbsje9t82fd8t1,U. Đurđević,Forward,32,13.0,10.0,2.0,2.0,1.0,7.0,,3.0,3.0,1.0,3.0,2.0,6.0,14.0,4.0,17.0,7.0,1.0,22.0,1.0,14.0,,6.0,1.0,1.0,,32.0,,6.0,11.0,193.0,1.0,25.0,16.0,2.0,4.0,11.0,,2.0,1.0,2.0,17.0,3.0,6.0,58.0,5.0,3.0,1.0,14.0,9.0,7.0,3.0,,3.0,10.0,3.0,5.0,4.0,2.0,24.0,2.0,5.0,0.0,,,,1.0,,,,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlas FC,3hspnklskppmobi4ihyg5a09h,Matheus Dória,Defender,5,5.0,12.0,2.0,18.0,1.0,,,,2.0,3.0,5.0,6.0,,28.0,,72.0,15.0,1.0,68.0,1.0,10.0,1.0,4.0,1.0,2.0,,89.0,2.0,,9.0,158.0,,74.0,10.0,33.0,,46.0,,4.0,,,17.0,2.0,4.0,107.0,1.0,,,28.0,5.0,5.0,,1.0,2.0,10.0,6.0,9.0,,1.0,87.0,,1.0,0.0,2.0,,,,1.0,8.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlas FC,ev3y77sf3a39805ri26547g0l,Gustavo Ferrareis,Forward,3,6.0,13.0,2.0,39.0,1.0,8.0,,1.0,3.0,2.0,3.0,5.0,1.0,,3.0,59.0,13.0,1.0,58.0,2.0,18.0,1.0,6.0,1.0,11.0,,72.0,3.0,3.0,4.0,169.0,2.0,59.0,9.0,15.0,2.0,26.0,1.0,1.0,1.0,,19.0,1.0,5.0,108.0,2.0,,,35.0,3.0,6.0,4.0,1.0,3.0,10.0,1.0,8.0,2.0,1.0,72.0,,5.0,0.0,2.0,1.0,,3.0,,5.0,,2.0,,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlas FC,7ryaeixwywl05esrvzbm5bjkl,M. García,Midfielder,8,17.0,3.0,1.0,13.0,,,,,2.0,2.0,,,,27.0,12.0,57.0,5.0,,59.0,,12.0,1.0,14.0,,1.0,,64.0,,2.0,5.0,129.0,1.0,59.0,17.0,12.0,,30.0,,,1.0,3.0,9.0,2.0,3.0,89.0,2.0,,,29.0,5.0,3.0,1.0,,2.0,10.0,,5.0,,1.0,61.0,5.0,12.0,0.0,,,1.0,4.0,,1.0,,4.0,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlas FC,dj0mnh206bmg6g2980038frp,A. González,Forward,58,7.0,10.0,2.0,16.0,1.0,3.0,4.0,1.0,2.0,,1.0,1.0,2.0,12.0,7.0,41.0,7.0,,42.0,,15.0,2.0,7.0,1.0,1.0,2.0,51.0,,1.0,1.0,127.0,,44.0,8.0,8.0,1.0,18.0,,1.0,,2.0,11.0,,3.0,72.0,,1.0,1.0,31.0,,4.0,5.0,,2.0,10.0,2.0,6.0,3.0,,48.0,2.0,7.0,0.0,,,,4.0,,1.0,,4.0,,,,,,,,,,1.0,,,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlas FC,bmch01bto969pz14vdb0hmoes,D. González,Forward,11,10.0,12.0,1.0,12.0,,6.0,4.0,4.0,2.0,1.0,6.0,2.0,7.0,10.0,6.0,36.0,11.0,,34.0,1.0,11.0,1.0,4.0,,1.0,1.0,48.0,1.0,2.0,9.0,113.0,,37.0,16.0,15.0,,20.0,,5.0,1.0,3.0,19.0,2.0,3.0,78.0,3.0,3.0,3.0,22.0,4.0,3.0,3.0,,2.0,10.0,3.0,9.0,2.0,1.0,46.0,3.0,7.0,0.0,,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,0.0,1.0,1.0,,,,5.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Atlas FC,clwmxzpf6n5nwka2y51phrqxg,S. Hernández,Midfielder,199,25.0,11.0,2.0,14.0,1.0,5.0,,1.0,3.0,4.0,5.0,5.0,1.0,11.0,12.0,37.0,13.0,,35.0,1.0,5.0,1.0,8.0,1.0,,,50.0,1.0,4.0,17.0,195.0,4.0,37.0,30.0,20.0,2.0,11.0,,4.0,1.0,1.0,30.0,4.0,5.0,94.0,6.0,,3.0,26.0,13.0,6.0,,5.0,3.0,10.0,2.0,8.0,2.0,,50.0,2.0,13.0,0.0,,5.0,,8.0,,4.0,,3.0,,3.0,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
