liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,Orlando City SC,e1uhy0h96of2f9r9fx0ugzca1,I. Angulo,Midfielder,77,44.0,22.0,6.0,12.0,1.0,21.0,,3.0,6.0,4.0,,3.0,6.0,84.0,24.0,153.0,23.0,1.0,149.0,,33.0,3.0,40.0,1.0,1.0,,177.0,3.0,13.0,20.0,534.0,6.0,154.0,44.0,48.0,3.0,61.0,1.0,,,2.0,51.0,6.0,6.0,265.0,10.0,3.0,3.0,96.0,20.0,7.0,4.0,,6.0,10.0,5.0,20.0,3.0,5.0,176.0,6.0,24.0,0.0,1.0,5.0,,13.0,,2.0,1.0,8.0,,6.0,,4.0,1.0,1.0,,1.0,0.0,5.0,,,3.0,3.0,,,,,,4.0,1.0,,,,,,,,,,,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,1.0,,
Concacaf_Leagues_Cup,2025,Orlando City SC,dpcjzmo7pcggdl423a4lh3re2,C. Araújo,Midfielder,5,40.0,20.0,6.0,71.0,1.0,8.0,,,6.0,12.0,6.0,6.0,1.0,70.0,22.0,200.0,28.0,1.0,200.0,3.0,35.0,1.0,32.0,1.0,5.0,,236.0,6.0,14.0,21.0,539.0,5.0,208.0,46.0,60.0,4.0,113.0,,3.0,,2.0,45.0,4.0,6.0,318.0,9.0,1.0,5.0,96.0,18.0,7.0,5.0,1.0,6.0,10.0,8.0,22.0,4.0,,228.0,13.0,25.0,0.0,3.0,5.0,,8.0,1.0,3.0,,3.0,,10.0,,,,,,,,2.0,,,1.0,1.0,,,,,,3.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Orlando City SC,1ulponxwggurn592nk3rqcfs9,E. Atuesta,Midfielder,20,36.0,25.0,4.0,61.0,,3.0,4.0,,4.0,4.0,4.0,8.0,1.0,47.0,18.0,164.0,23.0,3.0,145.0,1.0,26.0,2.0,25.0,1.0,1.0,3.0,188.0,8.0,7.0,21.0,327.0,4.0,165.0,40.0,54.0,2.0,62.0,,3.0,,,45.0,8.0,2.0,252.0,7.0,1.0,,104.0,18.0,3.0,4.0,1.0,4.0,10.0,20.0,15.0,6.0,7.0,187.0,8.0,19.0,0.0,2.0,2.0,,7.0,,2.0,,5.0,,5.0,,,,,,,,3.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Orlando City SC,28foaur1tv999b2t8t0no9aeh,D. Brekalo,Defender,4,29.0,18.0,5.0,14.0,,7.0,,,5.0,10.0,10.0,9.0,1.0,74.0,10.0,155.0,28.0,3.0,146.0,6.0,20.0,2.0,14.0,,12.0,,187.0,9.0,6.0,23.0,419.0,2.0,159.0,39.0,79.0,,90.0,,4.0,,,41.0,12.0,2.0,260.0,3.0,1.0,1.0,69.0,19.0,2.0,,4.0,5.0,10.0,13.0,19.0,,3.0,183.0,5.0,16.0,0.0,3.0,2.0,,6.0,6.0,14.0,,4.0,,4.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Concacaf_Leagues_Cup,2025,Orlando City SC,3g6rx9q2duzspubkzzm0852xg,G. Caraballo,Forward,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Orlando City SC,d67gq822acqja2416pdpgu3qi,Rafael Santos,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Orlando City SC,2em4zk5aydjutyjf41slcf4t0,R. Enrique,Forward,7,16.0,10.0,2.0,8.0,,6.0,,3.0,5.0,4.0,11.0,1.0,4.0,5.0,8.0,19.0,14.0,,25.0,7.0,15.0,2.0,2.0,,,,39.0,1.0,,12.0,211.0,1.0,25.0,27.0,11.0,,13.0,1.0,4.0,3.0,4.0,27.0,1.0,4.0,67.0,6.0,1.0,1.0,12.0,8.0,4.0,2.0,,5.0,10.0,,13.0,,,33.0,4.0,15.0,0.0,,1.0,,3.0,,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Orlando City SC,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,Defender,30,55.0,21.0,5.0,84.0,1.0,15.0,1.0,2.0,6.0,11.0,14.0,8.0,4.0,16.0,36.0,163.0,28.0,1.0,156.0,10.0,46.0,,24.0,1.0,19.0,,194.0,6.0,15.0,23.0,487.0,9.0,166.0,69.0,48.0,4.0,67.0,,4.0,1.0,1.0,64.0,2.0,6.0,339.0,15.0,2.0,4.0,101.0,19.0,7.0,5.0,5.0,6.0,10.0,10.0,20.0,4.0,1.0,191.0,11.0,46.0,0.0,4.0,4.0,1.0,12.0,5.0,15.0,,8.0,,8.0,,1.0,,,,,,13.0,,,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Orlando City SC,2q8ntruz96k9ia7np1tma4udx,P. Gallese,Goalkeeper,1,,25.0,6.0,18.0,1.0,,,,6.0,14.0,2.0,38.0,,29.0,,47.0,39.0,1.0,59.0,1.0,,,33.0,1.0,,,130.0,,,1.0,540.0,,91.0,2.0,83.0,,74.0,,1.0,,,40.0,,7.0,160.0,,,,17.0,,8.0,,18.0,6.0,10.0,32.0,1.0,,,62.0,1.0,1.0,1.0,,,,,,5.0,,,,,,,,,,,,,12.0,,,,,,,,,,,,34.0,34.0,11.0,5.0,11.0,8.0,,3.0,1.0,3.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,
Concacaf_Leagues_Cup,2025,Orlando City SC,cfabt8q4jehggskz0jn4wjitw,J. Gerbet,Midfielder,35,3.0,2.0,,1.0,1.0,,,,2.0,2.0,2.0,,,7.0,2.0,12.0,4.0,,12.0,1.0,2.0,,2.0,,,,16.0,1.0,,2.0,34.0,,12.0,5.0,6.0,,5.0,,1.0,2.0,,4.0,1.0,3.0,20.0,,,,7.0,1.0,3.0,,,2.0,10.0,,4.0,,,16.0,1.0,3.0,0.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
